time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
5,-0.0627338639,-0.06276267611,0.006427799134,0.05050984329,0.001751723664,0.01404558547,0.03803190405,-0.02843979774
10,-0.06271546368,-0.06274020316,-0.06218322255,-0.06253639721,0.0004394339097,0.004333791879,0.0002227309014,0.0003048367893
15,-0.06260986151,-0.06267974316,-0.06251516799,-0.06261397145,0.0002581378483,0.001333271479,5.81211696e-05,8.909255997e-05
20,-0.06189360653,-0.06214594156,-0.0624394346,-0.06248513358,0.0009327961132,0.0009260277466,0.0001061487203,0.000148903412
25,-0.02663115236,0.006654938171,-0.06179465696,-0.06105047466,0.02885158321,0.04755204613,0.0003978880698,0.001144725205
30,0.05446421937,0.06108271515,-0.05982934892,-0.007113172794,0.005764412375,0.001802616809,0.001672211676,0.03654308027
35,0.06205339071,0.0624172522,0.008110472496,0.008894252447,0.0003068392268,0.0003195905343,0.02020830739,0.03971141622
40,0.06254568339,0.06257565102,0.06218367793,0.06180487358,2.074850575e-05,0.0001383440155,-0.0001570773744,0.0008074987732
45,0.06258144855,0.06250620488,0.06242888841,0.0625250222,-5.756494115e-05,0.0003154995034,-3.294433221e-05,0.0001103267523
50,0.06215306927,-0.03161384504,0.06256286858,0.06254822904,-0.0003898599172,-0.03482193571,5.363598633e-06,-1.635155157e-06
55,-0.006675407407,0.002130907758,0.06264026043,0.06213536276,-0.04790389014,0.04119338684,-1.061022369e-06,-0.0002653830207
60,-0.06091826646,0.06211947124,0.06262273588,-0.06203292722,-0.001939063014,0.0002833050354,-1.128504467e-05,-0.0007525045764
65,-0.06208941432,0.06250660919,0.06236271285,-0.06252767803,-0.0001753055759,3.346197727e-05,-1.532197932e-05,-0.001687663842
70,-0.06142378046,0.06248732279,-0.06235378289,0.04409164754,0.001084464003,-1.431780158e-05,0.000284774807,0.01579759753
75,-0.04642241929,0.06232060802,-0.06245592182,0.06157625008,0.01477989263,6.569445154e-05,0.0001275258692,0.0002293801485
80,0.0622907734,-0.06103124327,-0.06214158481,0.06059092743,-0.0006026847759,-0.00181747902,0.0004209355278,-0.002263973253
85,0.0622516826,-0.06231558481,0.01728236135,0.01950056631,2.014662375e-05,-0.001052276161,0.05477650745,-0.03840277699
90,0.06201313433,-0.06260814115,0.0255117016,-0.06247559934,0.0008590490379,-0.002681883302,-0.0108732073,-0.01414508568
95,0,0,0,0,0,0,0,0
