This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   133925
Number of nonzeros in inequality constraint Jacobian.:      512
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      499
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      104
                     variables with only upper bounds:        0
Total number of equality constraints.................:      486
Total number of inequality constraints...............:       73
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       73

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  9.8629879e-01 5.31e+00 2.27e+08  -3.2 1.48e+02    -  9.51e-03 1.73e-03h  1
  31  9.9219304e-01 5.30e+00 2.27e+08   2.9 1.14e+02    -  2.38e-03 1.98e-03h  1
  32  1.0281367e+00 5.31e+00 2.12e+08   2.9 1.80e+02    -  1.43e-02 8.12e-03h  1
  33  1.0437513e+00 5.34e+00 1.98e+08   2.9 1.87e+02    -  9.31e-03 5.62e-03h  1
  34  1.0423329e+00 5.33e+00 1.97e+08  -3.3 9.77e+01    -  5.61e-03 1.96e-03h  1
  35  1.0424325e+00 5.33e+00 1.97e+08   2.9 1.16e+02    -  4.72e-04 5.14e-04h  1
  36  1.0356080e+00 5.32e+00 1.95e+08   2.9 1.76e+02    -  1.72e-04 2.34e-03f  1
  37  1.0219193e+00 5.30e+00 1.81e+08   2.9 1.47e+02    -  4.26e-03 9.71e-03f  1
  38  1.0205285e+00 5.30e+00 1.81e+08   2.9 3.35e+01    -  9.91e-03 9.61e-04h  1
  39  1.0223858e+00 5.25e+00 1.81e+08   2.9 2.33e+01    -  5.20e-02 7.62e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  9.9943403e-01 5.18e+00 1.77e+08   2.9 2.96e+01    -  1.99e-02 1.23e-02h  1
  41  9.9107232e-01 5.15e+00 1.76e+08   2.9 2.66e+01    -  5.21e-02 5.17e-03h  1
  42  8.9336938e-01 4.91e+00 1.65e+08   2.9 6.80e+01    -  4.42e-02 3.33e-02f  2
  43  8.4323115e-01 4.74e+00 1.38e+08   2.9 1.19e+02    -  2.17e-04 1.82e-02f  2
  44  8.2445965e-01 4.55e+00 9.43e+07   2.9 3.73e+01    -  1.23e-02 4.58e-02h  1
  45  8.1888198e-01 4.45e+00 8.15e+07   2.9 1.33e+01    -  8.36e-03 2.48e-02h  1
  46  8.1841206e-01 4.44e+00 8.09e+07  -3.2 1.19e+01    -  1.68e-02 1.47e-03h  1
  47  8.1336570e-01 4.44e+00 7.99e+07   2.9 1.36e+02    -  8.29e-04 8.66e-04h  1
  48  8.1103221e-01 4.43e+00 8.05e+07   2.3 1.77e+02    -  4.76e-03 4.31e-04h  1
  49  8.0264419e-01 4.43e+00 9.16e+07   2.9 1.69e+02    -  1.07e-04 2.64e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  8.0307592e-01 4.43e+00 9.20e+07   1.2 1.15e+02    -  2.58e-03 1.72e-04h  1
  51  1.0199065e+00 5.32e+00 1.78e+08   2.9 1.91e+02    -  2.80e-04 2.02e-02f  1
  52  1.0893255e+00 5.40e+00 2.26e+08   2.7 4.29e+02    -  6.09e-03 3.43e-03h  1
  53  1.0996553e+00 5.40e+00 2.32e+08   2.7 4.07e+02    -  1.36e-02 4.81e-04h  1
  54  1.2216267e+00 5.64e+00 2.92e+08   2.7 4.10e+02    -  7.43e-03 4.81e-03f  2
  55  1.3365624e+00 5.85e+00 3.58e+08   2.7 3.62e+02    -  2.39e-04 5.15e-03f  2
  56  1.4180734e+00 5.95e+00 4.14e+08   2.7 2.46e+02    -  2.10e-02 5.35e-03h  1
  57  1.4615230e+00 5.98e+00 4.50e+08   2.7 1.80e+02    -  1.77e-02 4.23e-03h  2
  58  1.5174265e+00 6.01e+00 4.88e+08   2.7 1.66e+02    -  2.28e-04 5.31e-03h  1
  59  1.5277173e+00 6.01e+00 4.91e+08   2.9 1.34e+02    -  1.38e-02 8.87e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.5927880e+00 5.99e+00 5.07e+08   2.9 1.18e+02    -  5.19e-03 6.08e-03h  1
  61  1.5956014e+00 5.99e+00 5.08e+08   2.9 8.57e+01    -  5.87e-02 3.69e-04h  1
  62  1.7212890e+00 5.85e+00 5.24e+08   2.9 5.64e+01    -  2.84e-02 2.36e-02h  1
  63  1.7526085e+00 5.83e+00 5.26e+08   2.9 8.24e+01    -  4.24e-02 3.59e-03h  1
  64  1.8805505e+00 5.75e+00 5.58e+08   2.9 8.75e+01    -  1.67e-02 1.30e-02h  1
  65  2.3008734e+00 5.49e+00 7.43e+08   2.9 1.08e+02    -  2.18e-04 3.03e-02f  1
  66  2.3167093e+00 4.92e+00 6.77e+08   2.7 2.14e+01    -  9.70e-02 1.30e-01h  1
  67  2.3127164e+00 4.89e+00 6.74e+08   2.9 2.18e+01    -  1.40e-03 6.04e-03h  1
  68  2.3014012e+00 4.66e+00 6.53e+08   2.9 4.14e+01    -  1.81e-03 6.10e-02f  1
  69  2.2951899e+00 4.63e+00 6.51e+08   2.9 6.79e+01    -  4.07e-02 5.52e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  2.3108538e+00 4.45e+00 6.23e+08   2.9 7.94e+01    -  1.25e-03 6.62e-02f  1
  71  2.3033976e+00 4.42e+00 6.23e+08   2.0 1.30e+02    -  4.88e-02 6.25e-03h  1
  72  2.2906435e+00 4.37e+00 6.18e+08   2.9 1.03e+02    -  4.32e-04 1.01e-02f  1
  73  2.2888114e+00 4.37e+00 6.19e+08   2.9 1.33e+02    -  9.22e-04 4.60e-04h  1
  74  2.3077855e+00 4.45e+00 6.11e+08   2.9 1.26e+02    -  8.71e-04 2.96e-02f  1
  75  2.2934315e+00 4.44e+00 6.12e+08   2.7 1.47e+02    -  1.28e-02 2.60e-03h  1
  76  2.2580266e+00 4.20e+00 6.17e+08   2.7 1.05e+02    -  5.25e-03 2.79e-02h  1
  77  2.2544984e+00 4.20e+00 6.18e+08   2.9 8.65e+01    -  8.70e-02 1.33e-03h  1
  78  2.3212989e+00 3.31e+00 6.51e+08   2.9 1.35e+02    -  1.00e-02 3.12e-02f  1
  79  2.2704174e+00 2.97e+00 6.67e+08   2.6 1.52e+02    -  3.14e-02 1.97e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.1315406e+00 3.37e+00 6.59e+08   2.9 1.16e+02    -  3.65e-02 5.64e-02f  1
  81  2.1086972e+00 3.36e+00 6.58e+08   2.9 1.34e+02    -  5.08e-03 1.25e-03h  1
  82  2.0963899e+00 3.36e+00 6.56e+08   2.9 5.02e+01    -  4.98e-03 1.93e-03h  1
  83  2.0282383e+00 3.32e+00 6.52e+08   2.9 5.64e+01    -  2.03e-02 9.45e-03f  1
  84  1.3709041e+00 3.73e+00 6.00e+08   2.9 6.18e+01    -  1.03e-02 1.28e-01f  1
  85  1.3596034e+00 3.72e+00 5.97e+08   2.7 3.05e+01    -  2.50e-02 4.25e-03h  1
  86  1.3178484e+00 3.72e+00 5.80e+08   2.7 9.98e+01    -  1.35e-03 1.23e-02f  1
  87  1.3168536e+00 3.72e+00 5.80e+08   2.7 1.87e+02    -  1.27e-02 1.45e-04h  1
  88  1.2720806e+00 3.86e+00 5.61e+08   2.7 1.44e+02    -  1.35e-02 1.03e-02h  1
  89  1.2711423e+00 3.86e+00 5.61e+08   2.7 5.53e+01    -  1.54e-02 4.01e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.2719615e+00 3.83e+00 5.56e+08   2.7 4.75e+01    -  2.01e-04 8.29e-03f  1
  91  1.3049738e+00 3.79e+00 5.49e+08   2.7 9.43e+01    -  8.46e-03 8.42e-03h  1
  92  1.3481508e+00 3.76e+00 5.42e+08   2.7 1.18e+02    -  5.57e-04 1.06e-02f  1
  93  1.3481461e+00 3.75e+00 5.41e+08   2.7 1.30e+02    -  1.77e-03 2.34e-03h  1
  94  1.3408404e+00 3.75e+00 5.40e+08   2.7 1.27e+02    -  3.89e-03 2.26e-03h  1
  95  1.3089081e+00 3.80e+00 5.35e+08   2.7 1.61e+02    -  1.49e-03 8.15e-03f  1
  96  1.2456910e+00 4.03e+00 5.29e+08   2.7 2.63e+02    -  3.63e-04 7.24e-03f  2
  97  1.2172362e+00 4.03e+00 5.29e+08   2.7 2.75e+02    -  4.87e-03 1.37e-03f  3
  98  1.1076970e+00 4.15e+00 5.28e+08   2.7 2.21e+02    -  1.31e-04 7.15e-03f  1
  99  1.1026313e+00 4.15e+00 5.28e+08   2.7 9.59e+01    -  3.96e-03 5.75e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.0918889e-01 4.27e+00 5.09e+08   2.7 1.48e+02    -  1.01e-04 1.96e-02f  1
 101  8.6808849e-01 4.25e+00 5.02e+08   2.7 9.65e+01    -  2.45e-03 5.46e-03h  1
 102  8.6606266e-01 4.25e+00 5.02e+08   2.7 9.35e+01    -  7.77e-03 3.50e-04h  1
 103  8.7311207e-01 3.95e+00 4.61e+08   2.7 1.27e+02    -  3.80e-03 2.77e-02f  1
 104  9.3536029e-01 3.75e+00 4.23e+08   2.7 5.29e+01    -  5.82e-02 4.55e-02h  1
 105  9.2880592e-01 3.54e+00 3.90e+08   2.7 3.32e+01    -  2.48e-03 5.22e-02f  1
 106  9.2905568e-01 3.54e+00 3.90e+08   2.9 5.40e+01    -  1.11e-03 5.84e-04h  1
 107  8.9102880e-01 3.53e+00 3.88e+08   2.9 1.86e+02    -  2.83e-03 2.86e-03f  1
 108  8.9045870e-01 3.53e+00 3.88e+08   2.9 6.57e+01    -  3.31e-03 1.17e-04h  1
 109  8.5692717e-01 3.51e+00 3.90e+08   2.9 1.36e+02    -  3.55e-04 4.02e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  8.2482352e-01 3.49e+00 3.92e+08   2.9 1.33e+02    -  2.10e-02 3.82e-03h  1
 111  8.1896454e-01 3.49e+00 3.93e+08   2.9 3.58e+02    -  3.15e-03 2.86e-04h  1
 112  6.9153251e-01 3.41e+00 4.03e+08   2.9 2.30e+02    -  1.72e-02 1.08e-02f  2
 113  6.3530886e-01 3.35e+00 4.09e+08   2.9 3.00e+02    -  1.30e-02 7.43e-03h  1
 114  6.3532197e-01 3.35e+00 4.10e+08   2.9 1.04e+02    -  5.02e-03 3.08e-04h  1
 115  6.2752618e-01 3.33e+00 4.16e+08   2.9 6.54e+01    -  9.29e-02 3.72e-03h  1
 116  6.1452074e-01 3.26e+00 4.18e+08   2.9 3.71e+01    -  1.49e-03 2.02e-02f  1
 117  6.0206428e-01 3.22e+00 4.22e+08   2.9 3.50e+01    -  2.16e-02 1.03e-02f  1
 118  5.7287615e-01 3.16e+00 4.36e+08   2.9 4.09e+01    -  1.36e-02 2.10e-02h  1
 119  4.6728116e-01 3.17e+00 5.38e+08   2.9 1.66e+02    -  1.02e-02 1.70e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  4.5298842e-01 3.16e+00 5.75e+08   2.9 2.23e+02    -  7.16e-05 2.83e-03h  1
 121  4.4631109e-01 3.16e+00 5.92e+08   2.9 2.99e+02    -  1.16e-02 1.18e-03h  1
 122  4.3743554e-01 3.03e+00 6.93e+08   2.9 3.05e+02    -  2.39e-03 8.56e-03h  1
 123  4.3837488e-01 3.03e+00 6.95e+08   2.9 1.73e+02    -  2.23e-02 4.73e-04h  1
 124  4.4590389e-01 3.00e+00 6.97e+08  -3.3 9.13e+01    -  2.39e-02 6.12e-03h  1
 125  4.4464809e-01 3.00e+00 6.97e+08   2.9 9.67e+01    -  1.10e-04 1.20e-03h  1
 126  5.3166652e-01 3.61e+00 7.15e+08   2.9 2.73e+02    -  2.74e-03 2.54e-02f  1
 127  5.3046537e-01 3.61e+00 7.15e+08   2.6 2.14e+02    -  1.11e-03 2.53e-03h  1
 128  5.3072965e-01 3.61e+00 7.15e+08   2.6 1.07e+02    -  1.88e-02 1.46e-04h  1
 129  5.3805855e-01 3.60e+00 7.15e+08   2.6 1.11e+02    -  3.70e-04 2.91e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  5.3825899e-01 3.60e+00 7.15e+08   2.6 7.55e+01    -  3.11e-02 1.24e-04h  1
 131  6.7259775e-01 3.65e+00 6.85e+08   2.6 5.72e+01    -  3.75e-04 4.95e-02f  1
 132  8.1727515e-01 3.69e+00 6.97e+08   2.6 2.67e+02    -  1.80e-03 1.41e-02f  1
 133  1.4144326e+00 4.21e+00 6.45e+08   2.6 1.34e+02    -  7.04e-04 6.44e-02f  1
 134  1.4102642e+00 4.18e+00 6.42e+08   2.6 2.57e+01    -  2.44e-02 7.16e-03h  1
 135  1.3705939e+00 4.10e+00 6.16e+08   2.6 3.01e+01    -  2.85e-04 5.31e-02f  1
 136  1.3671263e+00 4.10e+00 6.16e+08   2.6 7.02e+01    -  2.69e-02 4.84e-04h  1
 137  1.2242144e+00 4.09e+00 6.02e+08   2.6 6.84e+01    -  3.57e-03 2.91e-02f  1
 138  1.2222503e+00 4.09e+00 6.02e+08   2.6 1.33e+02    -  2.58e-03 4.22e-04h  1
 139  1.1705982e+00 4.05e+00 5.91e+08   2.6 7.60e+01    -  1.93e-03 1.12e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.1696400e+00 4.05e+00 5.91e+08   2.6 1.02e+02    -  2.21e-02 2.51e-04h  1
 141  1.1362469e+00 4.05e+00 5.52e+08   2.6 1.56e+02    -  2.69e-04 1.26e-02f  1
 142  1.0750971e+00 4.09e+00 5.23e+08   2.6 2.68e+02    -  8.63e-03 6.61e-03f  1
 143  8.7693984e-01 5.58e+00 5.54e+08   2.6 2.17e+02    -  3.40e-03 3.39e-02f  1
 144  8.7609842e-01 5.58e+00 5.54e+08   2.6 5.02e+01    -  1.48e-03 4.37e-04h  2
 145  8.7552071e-01 5.57e+00 5.54e+08   2.6 6.01e+01    -  3.50e-03 2.61e-04f  2
 146  8.7453103e-01 5.57e+00 5.54e+08   2.6 7.57e+01    -  4.98e-04 5.20e-04f  2
 147  8.6392998e-01 5.57e+00 5.60e+08   2.6 3.06e+02    -  5.44e-04 1.92e-03h  1
 148  8.5210315e-01 6.01e+00 5.84e+08   2.6 3.32e+02    -  3.28e-03 8.02e-03f  1
 149  8.5244456e-01 6.01e+00 5.84e+08   2.6 3.86e+02    -  1.97e-03 1.13e-04h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  8.6036317e-01 6.02e+00 5.88e+08   2.6 3.68e+02    -  2.33e-04 1.05e-03h  1
 151  9.0732753e-01 6.04e+00 6.00e+08   2.6 2.77e+02    -  7.83e-04 2.83e-03f  1
 152  9.5715521e-01 6.05e+00 6.11e+08   2.6 3.58e+02    -  3.57e-03 2.18e-03f  1
 153  1.0952167e+00 6.09e+00 6.39e+08   2.6 4.01e+02    -  1.37e-03 4.81e-03f  1
 154  1.0981402e+00 6.09e+00 6.40e+08   2.6 3.73e+02    -  5.89e-03 1.26e-04h  1
 155  1.2388155e+00 6.14e+00 6.72e+08   2.6 3.89e+02    -  1.98e-04 5.00e-03f  2
 156  1.3010861e+00 6.10e+00 6.88e+08   2.6 4.06e+02    -  9.00e-03 2.91e-03h  2
 157  1.3253819e+00 6.08e+00 6.96e+08   2.6 3.59e+02    -  6.13e-03 1.83e-03f  2
 158  1.3429154e+00 6.05e+00 7.04e+08   2.6 3.18e+02    -  3.90e-04 2.33e-03h  1
 159  1.3414437e+00 6.05e+00 7.04e+08   2.6 2.74e+02    -  1.48e-02 1.23e-04h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.2322199e+00 5.53e+00 6.94e+08   2.6 2.95e+02    -  1.02e-03 1.57e-02f  1
 161  1.3710768e+00 5.59e+00 6.76e+08   2.6 3.40e+02    -  8.14e-03 1.22e-02f  1
 162  1.3710970e+00 5.59e+00 6.76e+08   2.6 3.51e+02    -  1.05e-02 1.20e-04h  2
 163  1.3740498e+00 5.59e+00 6.74e+08   2.6 3.33e+02    -  3.80e-03 7.38e-04h  2
 164  1.3897889e+00 5.63e+00 6.63e+08   2.6 3.54e+02    -  5.15e-05 3.20e-03f  1
 165  1.3899854e+00 5.62e+00 6.63e+08   2.6 2.40e+02    -  4.91e-03 1.04e-04h  2
 166  1.3991503e+00 5.76e+00 6.45e+08   2.6 4.00e+02    -  6.14e-05 6.23e-03f  2
 167  1.3295783e+00 5.75e+00 6.62e+08   2.6 4.24e+02    -  9.69e-03 3.64e-03h  1
 168  1.3265420e+00 5.75e+00 6.63e+08   2.6 3.58e+02    -  9.77e-04 1.33e-04h  1
 169  1.2462848e+00 5.68e+00 6.81e+08   2.6 3.67e+02    -  1.05e-04 7.26e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.2450505e+00 5.68e+00 6.81e+08   2.6 3.72e+02    -  3.56e-03 6.57e-05h  1
 171  1.2100017e+00 5.51e+00 7.02e+08   2.6 2.05e+02    -  2.49e-02 1.23e-02f  1
 172  1.1940691e+00 5.50e+00 7.07e+08   2.6 2.01e+02    -  3.80e-02 1.58e-03h  2
 173  1.1844004e+00 5.49e+00 7.10e+08   2.6 1.80e+02    -  2.79e-02 1.04e-03h  2
 174  1.0624033e+00 5.31e+00 7.70e+08   2.6 3.98e+02    -  3.12e-03 7.37e-03h  1
 175  1.0495340e+00 5.27e+00 7.75e+08   2.6 1.22e+02    -  5.23e-02 6.04e-03h  2
 176  1.0442691e+00 5.25e+00 7.77e+08   2.6 1.06e+02    -  4.93e-02 3.56e-03h  2
 177  1.0424714e+00 5.24e+00 7.78e+08   2.6 9.63e+01    -  4.36e-02 1.52e-03h  3
 178  1.0406233e+00 5.06e+00 8.32e+08   2.6 3.74e+02    -  7.69e-03 7.25e-03f  2
 179  1.0805568e+00 4.94e+00 8.55e+08   2.6 1.87e+02    -  9.20e-02 1.10e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.1080787e+00 4.86e+00 8.68e+08   2.6 1.24e+02    -  4.77e-02 1.07e-02h  1
 181  1.2683020e+00 4.40e+00 9.23e+08   2.6 1.14e+02    -  6.97e-03 3.89e-02f  2
 182  1.2875809e+00 4.38e+00 9.44e+08   2.6 2.87e+02    -  1.56e-02 2.18e-03h  4
 183  1.3513729e+00 4.36e+00 9.75e+08   2.6 2.95e+02    -  4.37e-03 4.62e-03f  3
 184  1.4193109e+00 4.36e+00 9.85e+08   2.6 3.20e+02    -  3.56e-04 6.01e-03f  3
 185  1.4560993e+00 4.36e+00 9.68e+08   2.6 3.00e+02    -  1.97e-02 4.79e-03h  3
 186  1.4744927e+00 4.35e+00 9.51e+08   2.6 3.82e+02    -  1.55e-02 2.79e-03h  2
 187  1.4758315e+00 4.34e+00 9.25e+08   2.6 2.68e+02    -  1.03e-02 4.78e-03f  3
 188  1.4776895e+00 4.32e+00 8.97e+08   2.6 2.08e+02    -  2.96e-02 5.78e-03f  3
 189  1.4395264e+00 4.29e+00 8.32e+08   2.6 9.62e+01    -  5.55e-02 1.88e-02h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.4437234e+00 4.22e+00 7.99e+08   2.6 7.04e+01    -  7.61e-04 2.92e-02h  1
 191  1.4556607e+00 4.18e+00 7.95e+08   2.6 4.76e+01    -  1.00e-02 1.50e-02h  1
 192  1.4584678e+00 4.20e+00 7.82e+08   2.6 7.02e+01    -  1.65e-04 2.41e-02h  1
 193  1.4583396e+00 4.20e+00 7.82e+08   2.6 1.31e+02    -  1.14e-03 1.27e-04h  1
 194  1.4847141e+00 4.17e+00 7.71e+08   2.6 1.28e+02    -  7.55e-03 1.08e-02f  1
 195  1.4157206e+00 4.15e+00 7.36e+08   2.6 4.05e+02    -  1.05e-03 2.72e-03f  2
 196  1.3960966e+00 4.14e+00 7.30e+08   2.6 1.20e+02    -  1.44e-02 3.37e-03h  1
 197  1.3181533e+00 4.12e+00 7.08e+08   2.6 2.10e+02    -  8.40e-03 4.32e-03h  1
 198  1.3172326e+00 4.12e+00 7.07e+08   2.6 9.61e+01    -  5.24e-02 2.34e-04h  1
 199  1.3193653e+00 4.10e+00 6.97e+08   2.6 7.53e+01    -  5.07e-03 4.29e-03f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.3216929e+00 4.09e+00 6.87e+08   2.6 7.19e+01    -  1.22e-01 4.19e-03h  2
 201  1.3811978e+00 4.07e+00 6.21e+08   2.6 5.78e+01    -  1.10e-02 3.84e-02h  1
 202  1.3742862e+00 4.10e+00 5.48e+08   2.6 2.51e+02    -  2.22e-02 1.01e-02f  3
 203  1.3905052e+00 5.43e+00 4.40e+08   2.6 3.09e+01    -  7.07e-02 1.29e-01f  2
 204  1.4148142e+00 5.43e+00 4.05e+08   2.6 2.75e+01    -  8.13e-02 6.26e-02f  3
 205  1.4631051e+00 5.48e+00 3.70e+08   2.6 2.53e+01    -  7.70e-03 7.59e-02f  2
 206  1.6792843e+00 5.53e+00 3.61e+08   2.6 5.95e+02    -  2.71e-03 5.08e-03f  2
 207  1.7520738e+00 5.53e+00 3.82e+08   2.6 5.53e+02    -  3.26e-03 1.66e-03h  2
 208  1.8234719e+00 5.53e+00 4.05e+08   2.6 5.22e+02    -  4.67e-02 1.74e-03h  1
 209  1.8875528e+00 5.53e+00 4.35e+08   2.6 3.16e+02    -  2.43e-02 2.64e-03h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.9455611e+00 5.53e+00 4.63e+08   2.6 2.65e+02    -  9.29e-02 2.70e-03h  5
 211  2.0107681e+00 5.53e+00 4.97e+08   2.6 2.19e+02    -  3.26e-02 3.46e-03f  5
 212  2.1562101e+00 5.59e+00 5.69e+08   2.6 2.22e+02    -  1.33e-03 7.66e-03f  4
 213  2.2803544e+00 5.61e+00 6.23e+08   2.6 1.93e+02    -  3.95e-02 7.73e-03f  3
 214  2.4193125e+00 5.62e+00 6.75e+08   2.6 1.51e+02    -  4.56e-04 1.03e-02f  2
 215  2.7550787e+00 6.19e+00 9.89e+08   2.6 1.68e+02    -  1.29e-02 4.43e-02f  2
 216  2.3150064e+00 5.96e+00 9.38e+08   2.6 5.78e+01    -  7.92e-03 5.38e-02h  1
 217  2.2890696e+00 5.86e+00 9.93e+08   2.6 6.13e+01    -  8.84e-03 1.64e-02f  2
 218  2.3002621e+00 5.66e+00 1.02e+09   2.6 1.07e+02    -  1.10e-03 2.13e-02h  1
 219  2.3002381e+00 5.66e+00 1.02e+09   2.6 8.93e+01    -  4.62e-02 1.01e-04h  3
