ä_vals,def_avg_vec,uni_avg_vec,var_avg_vec,def_F_vec,var_F_vec,uni_F_vec,var_full_vec,def_full_vec,uni_full_vec
0.01,0.7540449532374641,0.7540463511816952,0.7539887871513887,0.9965122321499773,0.9964934279079434,0.9965124346873447,"Any[0.7471813735116386, 0.7471826265326511, 0.6309898297418106, 0.7471949708068196, 0.7471995733438013, 0.6309856480698144, 0.9995115140106413, 0.6305105784407381, 0.7471756847755272, 0.630507683130985, 0.9995177095208965, 0.7471761137436588, 0.7471941398010346, 0.7471979175312499, 0.999990883642541]","Any[0.7473928049344045, 0.7473928044272367, 0.6310674306681072, 0.7473927979018702, 0.7473927978733996, 0.631067430537894, 0.9999706603512943, 0.6310380921435956, 0.7473928041894776, 0.6310380917436113, 0.9999706598696676, 0.7473928038366829, 0.747392797304604, 0.7473927974305052, 0.9999999985063912]","Any[0.7473705483575762, 0.7473705483621788, 0.6310695268193188, 0.7473705083150344, 0.7473705082875133, 0.6310695267989258, 0.9999067857096717, 0.6309763126080333, 0.7473705483145453, 0.6309763126345139, 0.9999067856871573, 0.7473705483248485, 0.7473705082976418, 0.7473705082758217, 0.9999999999268409]"
0.03593813663804628,0.6129122985028023,0.5478966714473105,0.6129078454012352,0.980348689595366,0.9803557056381355,0.9422591695776118,"Any[0.12285039308492515, 0.11943769519833511, 0.546941196707253, 0.11943768378416177, 0.12285038729246876, 0.5469412006818938, 0.459765626858756, 0.1446792859270542, 0.1603396933296175, 0.14711429935384723, 0.45976562222186895, 0.15782276635986384, 0.1578227445285715, 0.16033968871604362, 0.744841138814559]","Any[0.12197602751796992, 0.12028773190907605, 0.5469687159615866, 0.1202877678021851, 0.12197608775729532, 0.5469686119459631, 0.4597579649671185, 0.14579129448265077, 0.1596635596620421, 0.14608157971877286, 0.45975795120514934, 0.15848727727047907, 0.15848725184859108, 0.1596635894777287, 0.744799567600857]","Any[0.21116153189587794, 0.2051969834194833, 0.5176993410037165, 0.20963525693530038, 0.20681890970672817, 0.5176513220908826, 0.6937085866064054, 0.4309449581543987, 0.08676770377697872, 0.44325962080315906, 0.6929684701163062, 0.0918083756038926, 0.09442132086949521, 0.08426216319247365, 0.6083393512473323]"
0.1291549665014884,0.6799086557365849,0.5296155971772529,0.5070736137413607,0.999999664570968,0.9998909206732467,0.9982854662327544,"Any[0.06378108025005931, 0.06416251759489892, 0.42844075352561084, 0.06415993385516396, 0.0637693067481618, 0.42832715195937926, 0.422069160923254, 0.03040385916156477, 0.0962341248686428, 0.030577861232388925, 0.4220534984108054, 0.09653390055170605, 0.09652210516540448, 0.09622724721865583, 0.6644529357390921]","Any[0.0216915240332237, 0.021710210922022414, 0.519960138286768, 0.02171015993548659, 0.021703853672270023, 0.519957004848371, 0.5071049159460415, 0.027153830383836893, 0.021708695503572156, 0.027153805979729252, 0.5070943869593557, 0.021733695401346495, 0.021727302445979, 0.021727314464273638, 0.9998088240746156]","Any[0.06546408081500021, 0.05963998244809822, 0.44002502913748337, 0.059212122461678535, 0.06480322892832156, 0.44114537437703105, 0.4297404497065052, 0.034346051506221484, 0.09529750634439754, 0.037981805857779015, 0.42894339640173607, 0.09048003444657335, 0.0905225655708478, 0.0942075020546925, 0.7076763880172444]"
0.4641588833612779,0.7431585806193604,0.16744648535605397,0.055621569531824656,0.9953556001763535,0.9999026461849803,0.9999311425155146,"Any[0.22723127828072942, 0.44445405554564676, 0.04001209212684993, 0.13411580728086808, 0.4348692547431393, 0.033521529153002536, 0.11326587932281348, 0.1966216449366218, 0.042501329518085336, 0.12077589086376128, 0.4557499662685805, 0.046232957673884724, 0.041778975642180256, 0.06442268597084284, 0.09333108731562151]","Any[0.01861785662962423, 0.018254037114492087, 0.6152100717321491, 0.01678322057611973, 0.01673178094622004, 0.6156610830375765, 0.11119567034481631, 0.04950204148685889, 0.018775051419781665, 0.049520678965879576, 0.1112110425429236, 0.018277782115341843, 0.016808313206902775, 0.016756839301493003, 0.9986045870883554]","Any[0.08643047657010025, 0.08336736352213017, 0.22290073940714283, 0.036097768015077795, 0.22978245748327247, 0.2145586864690951, 0.1227884706284948, 0.03012626016527196, 0.0936666524261, 0.0306722984443444, 0.11635780355674966, 0.05959572687076614, 0.03112669701627707, 0.22173226744181423, 0.06488003019192397]"
1.6681005372000588,0.15433811176986048,0.1732551033625428,0.009859850750687411,0.9990897092042677,0.9999178614730522,0.9998800342733145,"Any[0.39392305715815085, 0.15847513065053162, 0.01210739536256563, 0.16596946609519078, 0.1806629771116941, 0.010323312920848062, 0.1527366244560522, 0.10697320988808867, 0.016503619250656628, 0.07710216723253283, 0.09348107695121981, 0.01351348651445127, 0.04204260493642035, 0.037342607255539506, 0.007148843968648543]","Any[0.298720647331122, 0.06942718656299425, 0.1888253546327879, 0.24404520684524542, 0.11074177431880003, 0.11234005103828787, 0.2380261568193311, 0.10172389743487081, 0.12175842318717636, 0.09787796088124882, 0.16143068592442625, 0.02656580959511126, 0.11447119006248216, 0.08791164061140819, 0.1618489296385057]","Any[0.0710746354201763, 0.02511744248337459, 0.24711808338996824, 0.1855109519197326, 0.029798093972168437, 0.20225848898951562, 0.10977803963868918, 0.019653564498272363, 0.04149226522946733, 0.018366835475224177, 0.09860057669746064, 0.029678662360409502, 0.13377549947294995, 0.021335530718803234, 0.07038873770814456]"
5.99484250318941,0.22498342620558975,0.05875900335343337,0.017796849758068407,0.8487886880529231,0.9985839051306518,0.9997033882688484,"Any[0.372033647735224, 0.08656190092263069, 0.020514485127677697, 0.23698664500448524, 0.3878211504533049, 0.014601072297529763, 0.1823885834310161, 0.25997369128294706, 0.08885058976001395, 0.03278216692907276, 0.11248047936746002, 0.051838134529985994, 0.0677536853043138, 0.03834975699118004, 0.01827499184899776]","Any[0.20754187485200115, 0.17196150039423236, 0.24343853423186002, 0.14256648915982337, 0.18907396677115496, 0.2376764098610753, 0.12918296239061966, 0.09516720531612094, 0.13623705833668798, 0.07712477963503216, 0.12045019796081442, 0.10738629136344678, 0.08872474293710968, 0.13524765682276668, 0.19383533452383392]","Any[0.09627327946142479, 0.07221129041744782, 0.08717010714304303, 0.05911648871736638, 0.10203538714294412, 0.021471034748848917, 0.15508681962988854, 0.07234835719470471, 0.059587888227874135, 0.037847012051333735, 0.14664738818600337, 0.07034878290651968, 0.03730911470582065, 0.0862862371839972, 0.06763586816840816]"
21.544346900318832,0.30418040150574016,0.08059482222893637,0.018989269342545027,0.9991656074813359,0.9094591548152662,0.9999475094428047,"Any[0.6197090715540546, 0.10847829997798498, 0.01180495560156184, 0.7258974487557015, 0.13217806876161642, 0.008562145881437434, 0.5704395320774329, 0.1085668061162544, 0.017960025981022875, 0.10218651594684373, 0.052899719894682534, 0.03564981490995013, 0.014549631033036114, 0.02970895020207665, 0.03660070654463581]","Any[0.13639731801689303, 0.24784451695059562, 0.27346301416088153, 0.2639496385069432, 0.031221391051874707, 0.42053406480051614, 0.14580088883015688, 0.03613176459636572, 0.08198020757826865, 0.10912457794891872, 0.09402284002460434, 0.17482662581391983, 0.17118983007419025, 0.04214247920920567, 0.21854412555582287]","Any[0.11470484958532438, 0.02745664918836469, 0.10748116767821685, 0.3168923109533441, 0.02824769064775103, 0.10760901584429307, 0.1133514265471884, 0.023716289700552666, 0.02139147659098983, 0.042652395147683125, 0.09662131865930955, 0.028546506279898323, 0.026253091166177026, 0.061333927797774766, 0.02669428316429919]"
77.4263682681127,0.2854348479768569,0.04553728779629399,0.011408552391907648,0.8586269465873424,0.9996912680014469,0.9998995684794831,"Any[0.5788759611107184, 0.058903720198952625, 0.009108921521528264, 0.505743259428899, 0.17366698347187576, 0.01032732752549796, 0.3951446908820491, 0.10249616448716246, 0.011662622282886665, 0.02914100494632589, 0.03694377859240691, 0.011517654982001848, 0.011081187706187334, 0.01161678092788706, 0.014789408128696715]","Any[0.09503259697725489, 0.07328681649245114, 0.354886587245199, 0.12532706198556748, 0.06695229048196838, 0.2868973673082255, 0.04606035448496118, 0.01721252176320382, 0.08842118880442051, 0.022885609210119895, 0.03248292700140229, 0.06868326052427196, 0.12604691263755105, 0.05831215723036903, 0.2145205893771463]","Any[0.07179031746689243, 0.23667212235987328, 0.03932238724326078, 0.1553208805659961, 0.21249921528590857, 0.07046838535584858, 0.10704984188235259, 0.08653523333167915, 0.009016725311101793, 0.07057698955268969, 0.10380989789852034, 0.022569063481901967, 0.02695893211274076, 0.038734273477995025, 0.026821090789772625]"
278.2559402207126,0.05553660122286037,0.12530343943584313,0.015286373906577395,0.9961412516776427,0.999930580272353,0.9999273150781296,"Any[0.37868124329909475, 0.48217572397639535, 0.026578517152510042, 0.322421077523738, 0.2632061816889333, 0.008960690831776743, 0.1523687367204411, 0.11436712455457246, 0.008216550103970974, 0.16979492058007148, 0.1479463240880272, 0.010890331910111569, 0.022187115477129614, 0.02265314011787829, 0.0103199137354454]","Any[0.305199926582406, 0.387463386662991, 0.045913930240259894, 0.04984090487112848, 0.6703005943703749, 0.057378758241858195, 0.08021535289655504, 0.2703161725385737, 0.04714730711350105, 0.022555098671076433, 0.4083190556644593, 0.03032270283561734, 0.01899577068176546, 0.05026891318595317, 0.06331711518646302]","Any[0.11066596638885802, 0.07759820351924314, 0.20108890135069293, 0.07898141968072582, 0.021035344776980366, 0.16187037673593857, 0.06693222213591309, 0.01043593379170744, 0.024110282924887042, 0.02709904301327938, 0.04475355383046199, 0.052266054262460386, 0.027085946656133713, 0.023565443123924803, 0.012951040220897873]"
1000.0,0.7643195266989963,0.116901890618363,0.011852540216353841,0.9760167605150336,0.9999489859254574,0.9999227403124289,"Any[0.32200957531912977, 0.1267920540554497, 0.020045928530641143, 0.32854660774988853, 0.09762837872748704, 0.008241224556961583, 0.22481941002772507, 0.0721583606235519, 0.028094477573931464, 0.06046500828149819, 0.07903619774751586, 0.023285530707128504, 0.02137415464052465, 0.04190694393717161, 0.007270467561458802]","Any[0.1397452798216495, 0.13927074938430145, 0.6484001631103735, 0.04474425583263987, 0.04487315704314338, 0.6514991602851185, 0.06904536990510876, 0.02892828758723088, 0.1400941011464617, 0.02880403554085626, 0.06859967004105123, 0.13942460447253358, 0.044968011653442566, 0.04509511028983541, 0.9930592567014966]","Any[0.16558031149260932, 0.08164694920597176, 0.14971680253808337, 0.05254346853156742, 0.07416918088998349, 0.1703003950403065, 0.061466713328702176, 0.03183966177830779, 0.07090618760976854, 0.028128918306723052, 0.08456132961953519, 0.031595220726451385, 0.028979123993024308, 0.0474714377478192, 0.030688474276699122]"
