ä_vals,norm_G_var_z,norm_G_uni_z,norm_G_def_z,norm_G_add_z,var_obj_def_z,var_obj_tog_z,var_obj_uni_z,var_obj_var_z
0.001,0.7944321766648523,0.758221553988812,0.7582200303778842,0.7580247344397268,0.5509950129048851,0.5511326647989503,0.5509970104457196,0.6047788961464083
0.001491890134588416,0.750996130482316,0.80462042326619,0.8816621229425389,0.7505003797305767,0.6530404593695366,0.5404155787322665,0.6205181389863652,0.620214049697975
0.002225736173682242,0.7396298139840843,0.818077153535155,0.8062257422246154,0.8179915065903414,0.6132670784884351,0.6419195287869515,0.6415798074599496,0.6131444456694479
0.003320553839713106,0.773603544889767,0.7981721949085375,0.7981685550296542,0.798722729816472,0.611157521321207,0.6124267835518052,0.6111633230826523,0.610547086451633
0.004953901514837667,0.6686747342098386,0.7754408617096026,0.7817548626347387,0.655491637585862,0.586667803114914,0.4137809100570845,0.5769555441740476,0.4306460293736669
0.0073906767977089255,0.668669493864283,0.8552685800167023,0.7802967317949095,0.5873095590709948,0.5842908276581946,0.33069649420309155,0.70182130220335,0.4306325957635038
0.011026077802433447,0.669080381529563,0.7776000996282644,0.7799389871394999,0.3580123057758896,0.5838321836676161,0.12501501983619281,0.581685355126931,0.431150334686175
0.01644969669665478,0.6696395084832624,0.14707820794911508,0.7804543356323611,0.062235191971221654,0.5846370046411882,0.005523903009707665,0.023004335035573614,0.4318561792084055
0.02454114021871092,0.6703700237193772,0.2504897769208444,0.7794644692405831,0.010286139545480716,0.584676507277256,0.0006873889042159389,0.05549554760794437,0.4327797933393896
0.036612684983845824,0.018138776718833172,0.24124577441033634,0.7797728651413376,0.001080314582107176,0.5835735984905479,0.00044236934200684024,0.05283026773965323,0.0014785377153291284
0.05462210352819302,0.015909082750678767,0.15063857225603144,0.7801836649328064,0.0011842523537694087,0.5842183407944165,0.0007484594710411483,0.02291264771093135,1.797228991301141e-5
0.08149017738417824,0.01830453493108073,0.10896078643056785,0.7811883508593718,0.0008680219783344545,0.5857982234882638,0.0006351112080506525,0.0128829864969407,4.26922242777402e-6
0.1215743917053156,0.016723758491851752,0.029583283999399416,0.7831560903672055,0.013268847167702161,0.588859600436252,0.00020183787193669536,0.0017807876519307611,1.8698256565051986e-5
0.18137563560374806,0.018003282590200887,0.05045322777478983,0.7875955903578047,0.0006466693358710781,0.5958415849180023,0.000376065326363318,0.003691923408089522,8.088276545470263e-7
0.2705925214119352,0.018051886428060472,0.01450846015428373,0.7847252999743539,0.022403735574368092,0.5913280896135694,0.12271740762206935,0.0007652662944098476,3.027297045468241e-7
0.40369431318787075,0.01803649639046174,0.022340039323622597,0.7842519253582744,0.02190348046974018,0.5903357593764625,0.0032927833680530282,0.0011823862591078549,0.014703982981941201
0.6022675632344306,0.018156711962342385,0.01537630385376946,0.7892416494160313,0.0013429434517524242,0.5984028960297831,0.0004529949948019264,0.001063307440412381,6.572603095689759e-7
0.898517035972052,0.01787283723045921,0.023846443154001473,0.7900196010619388,0.001344933585373761,0.5996564572741264,0.0011858606504226775,0.002080903853160933,7.309688020856037e-5
1.3404887017263292,0.01770142575302482,0.006829899191842346,0.795427401927884,0.006542798410573914,0.6718231274703865,0.000451468953358067,0.0028948226483778146,2.2316117568769517e-5
1.9998618696327441,0.01803660145388627,0.0227842754820462,0.7912389280740465,0.002649463384117995,0.6015816420611725,0.0010932156934006254,0.002249047579756906,3.854535271261546e-6
