ä_vals,norm_G_var_z,norm_G_uni_z,norm_G_def_z,norm_G_add_z,var_obj_def_z,var_obj_tog_z,var_obj_uni_z,var_obj_var_z
0.001,0.8395904894701168,0.7944122360159297,0.7947462455907904,0.7576513473828481,0.6052877105949906,0.5505666204147054,0.6047558537685405,0.6063661555337547
0.001491890134588416,0.8043874967786916,0.8043705702067964,0.7467677460338634,0.750382124596262,0.5318751578610572,0.5402418950328415,0.6201161645859898,0.6201386122817695
0.002225736173682242,0.7396082596947867,0.7397941435226656,0.7188497897745123,0.7395579822393259,0.49282525754877193,0.524996009574361,0.5250080609732918,0.5247373983709814
0.003320553839713106,0.6939524043352985,0.8006388079746122,0.7122895655798709,0.7987212663473016,0.4825909677278307,0.6124229091524356,0.6092101207177971,0.45881800516130283
0.004953901514837667,0.7902780084404437,0.7286529492457221,0.7811338452080345,0.6554922942329934,0.5856991047265498,0.4137818259038839,0.5100752944545304,0.2137322542835853
0.0073906767977089255,0.7346037001591973,0.6087894669609912,0.7613051460493658,0.5547494519695851,0.5170963230046518,0.2966909470511143,0.35661916484733547,0.4839481247339726
0.011026077802433447,0.3638436404920313,0.7776000996282652,0.7799705072728439,0.37266637152381804,0.583881627588765,0.13560053019645396,0.5816853551269346,0.12901718920424687
0.01644969669665478,0.029560473150607128,0.14955121630708287,0.7797477389938589,0.059508968674158225,0.5835344311972465,0.00498860401564361,0.02323865226740361,0.00175659432749048
0.02454114021871092,0.6703700242326205,0.36804123741783185,0.7036273968830548,0.00048322612305352924,0.47099065288272635,0.00037229870508209066,0.13498265403284712,0.432779793339412
0.036612684983845824,0.4461295818030692,0.24169962733172107,0.7168097653505154,0.0012193500888849256,0.48871639880784945,0.0013859360667218038,0.06270426651291149,0.18411540486744776
0.05462210352819302,0.01617349858195567,0.13632441563383982,0.7163971969631583,0.0012875367635315832,0.48871022888986365,0.0005907598917958592,0.022925039063746742,1.0195820377151677e-5
0.08149017738417824,0.014368437255810078,0.07397013808427623,0.73403374697053,0.02570495104292404,0.5092310108831568,0.0018577664625093913,0.00837628502317706,6.199351256422288e-5
0.1215743917053156,0.01717779913844196,0.1364548234383612,0.7293805296274773,0.0016521062965645578,0.5075280558380308,0.0004923078699240676,0.01506632671731001,1.987867196592316e-6
0.18137563560374806,0.01903194773988943,0.026196057343191897,0.7220296808442889,0.011758357937630796,0.496677445318221,0.001497047721636539,0.0019819216016565967,5.313513312286411e-6
0.2705925214119352,0.018268895298204697,0.024219462692098723,0.7860831386242068,0.0029372285946896726,0.5934312302904835,0.0005275367505865631,0.0018514307220494463,7.596024843961205e-5
0.40369431318787075,0.017461012546423738,0.028889785617117074,0.787255060073572,0.008579609951441488,0.595294745321674,0.001672046730113804,0.0018021975329337205,0.0009444018483874166
0.6022675632344306,0.017490545222833418,0.021034267083825553,0.7909116846958366,0.0017633570663778844,0.6010652815430657,0.00055883286803256,0.0015585750868485986,5.558930072599547e-6
0.898517035972052,0.018068233980859,0.010340613363235596,0.78915958332361,0.007030712959274164,0.598233480338692,0.0010080273162216076,0.007610449706664177,1.5669307079351372e-6
1.3404887017263292,0.026125536858708474,0.017542735143832446,0.8263191511642297,0.0012781099039678653,0.6475097690479037,0.0007782423354447209,0.0010480765733812097,1.3217767816956471e-6
1.9998618696327441,0.018174896290095312,0.020559564017236555,0.7909560007214044,0.007077188261899152,0.6010895834806087,0.00016795356584396823,0.001300324935759598,7.362200390517794e-7
