ä_vals,norm_G_uni,norm_G_def,norm_G_add,norm_G_var,norm_G_var_x,norm_G_var_y,norm_G_var_z,norm_G_uni_x,norm_G_uni_y,norm_G_uni_z,norm_G_def_x,norm_G_def_y,norm_G_def_z,norm_G_add_x,norm_G_add_y,norm_G_add_z
0.001,0.6716867799151857,0.671686777949711,0.6717385427519841,0.7746258377996416,0.8462781109351583,0.6176087157319909,0.8599906867317756,0.7588925144479353,0.45979318083999793,0.7963746444576241,0.7963746684638998,0.459793177730296,0.758892487654937,0.7960367108190127,0.4599173705678686,0.7592615468690709
0.0012067926406393288,0.6729065433265041,0.6730239719677368,0.6729669168398352,0.6731212942769496,0.756112623942491,0.46276449274215936,0.8004867661461981,0.8006045403393907,0.4624165933429423,0.7556984962971794,0.8004644893984492,0.4626067685441196,0.756000657960642,0.7560385331260594,0.46255959297130406,0.8003026244221418
0.0014563484775012444,0.6743227554393352,0.6743227551250254,0.6743927160056026,0.6744515719161902,0.7522554970848137,0.465752006814562,0.8053472118491948,0.8055474628390611,0.4655454305297716,0.751875372949173,0.8055474645635499,0.4655454301412886,0.7518753706702376,0.7521818661761833,0.46570759834619047,0.8052886834944338
0.0017575106248547913,0.6761083154350377,0.6760301980074073,0.6760301970357746,0.7807261191613345,0.8707863647412515,0.6286252793424633,0.8427667134002886,0.8113323558759015,0.46956233170731637,0.7474302587218951,0.747541106330611,0.46944776821845835,0.8111017194731523,0.8111017260938302,0.4694477666810198,0.7475410983324736
0.0021209508879201904,0.6777986813662927,0.6777986790545191,0.6778897318278281,0.7262927577388291,0.804990647113968,0.5508408606809276,0.8230467654215915,0.7417436075119938,0.47367979665036136,0.8179726399365229,0.817972651843108,0.47367979315038583,0.7417435921700635,0.7419648728502499,0.4738771250763831,0.8178271975568513
0.002559547922699536,0.679928688906211,0.6799101688427566,0.6799304220168892,0.7274189870538921,0.8385318069423908,0.5542187906776816,0.7895063635416036,0.8255965731320638,0.4790131002338627,0.7351763933527067,0.7351955151132048,0.4789734341862063,0.8255615572288584,0.7351266227969028,0.47901841038537557,0.8256462328683898
0.0030888435964774815,0.685724758334651,0.6857176614616525,0.6857233795741674,0.6857153124237891,0.7568365453668012,0.48689713663193374,0.8134122552726322,0.8141591340038055,0.48688379439066654,0.7561313466094806,0.8139796900677426,0.4868780083707757,0.7562952859464392,0.8141325581941581,0.4868824391818841,0.7561551413464602
0.0037275937203149418,0.6775416964401967,0.6810828154881857,0.6753237596302745,0.6697885380141763,0.7756666109986409,0.45604519289735684,0.7776538101465309,0.7812200106253515,0.46999948473190717,0.7814055939633314,0.7828094008854389,0.4766193734595544,0.783819672119564,0.7788834535752475,0.46588714430334527,0.781200681012231
0.004498432668969444,0.6663002467308726,0.6785333692402985,0.6614871767982244,0.6697885115671512,0.7776537680885532,0.4560450760871245,0.7756666905257757,0.7812707973388504,0.4489228363125088,0.7687071065412585,0.7817174664950535,0.47185628701203625,0.7820263542138058,0.8278017805412046,0.4533449558431926,0.7033147940102762
0.005428675439323859,0.6510504378346091,0.678465675972454,0.6494183205360341,0.6697885303856363,0.7776537512813587,0.4560450524792955,0.7756667873962546,0.8397114715170696,0.4407687515524282,0.6726710904343297,0.7820123110345225,0.4717293610155195,0.7816553558673199,0.6686004734080347,0.43877765674104824,0.8408768314590195
0.006551285568595509,0.6333807487450785,0.6791069856792529,0.6272223169405274,0.6697885535677646,0.7756668913445981,0.4560450340935151,0.7776537352651802,0.6265584948669228,0.4213892242966704,0.8521945270716421,0.7821447696249669,0.47292866319904514,0.7822475242137463,0.8553768655314086,0.4150510047243616,0.6112390805658119
0.007906043210907703,0.6155798989088757,0.67587806110059,0.6068489761115777,0.6697885791834874,0.7776537187696709,0.45604501652197765,0.7756670022588139,0.5775805517380928,0.41529074712345543,0.8538683978650786,0.7804623565706013,0.4668799737385994,0.7802918529925698,0.8475920814895036,0.4186858377809127,0.5542690090643168
0.009540954763499945,0.5897752955518548,0.6823027149012958,0.5834217572181958,0.669788606868951,0.7756671204598544,0.4560449986937332,0.7776537014532654,0.8054240596421255,0.45776859297272804,0.5061332340407108,0.7840392524564189,0.47889200100951723,0.7839768912379512,0.8021032960038977,0.45739833093981597,0.49076364471087386
0.011513953993264475,0.5467971451472238,0.6750476700011275,0.5400672735273225,0.6697886365678972,0.7776536831534293,0.4560449801915469,0.7756672463587155,0.4020954181983788,0.472842748582955,0.7654532686603376,0.7799066256576284,0.46532051675101743,0.7799158675947366,0.7465596389522988,0.4861562919792788,0.38748588965038994
0.013894954943731374,0.48758107978353715,0.6773817505072648,0.4814741661925261,0.669788668327809,0.7756673804279257,0.45604496079813617,0.7776536637573652,0.2765501256193284,0.5318592805854042,0.6543338331458789,0.788790516255125,0.4698920689525508,0.7734626663141185,0.6494866331781212,0.5280259962868951,0.26690986911256204
0.016768329368110083,0.3451380959235834,0.6749674505091495,0.3910899967473645,0.6697887022459784,0.7756675232053756,0.45604494036172916,0.7776536431708307,0.04219134714178944,0.22754476761066364,0.7656781730182972,0.7800708557043825,0.4651687497071873,0.7796627461158788,0.14072407007834697,0.46608476847487273,0.5664611516888738
0.020235896477251564,0.3557628261368196,0.6745318411368171,0.34991358792132066,0.6697887384448004,0.7756676752501457,0.4560449187809977,0.7776536213032578,0.26569307578848383,0.4805705878704987,0.32102481475147626,0.7796606052458356,0.46435077351214904,0.7795841446524668,0.2855301801830341,0.46428635571789834,0.2999242278630295
0.02442053094548651,0.3288116431395323,0.6745300080348144,0.32277372243217367,0.669788777064165,0.7756678371587521,0.4560448959620654,0.7776535980716771,0.38157840965312734,0.36321854733533976,0.2416379724301298,0.780347232591795,0.46434926266538445,0.778893528847264,0.3593947140964337,0.36317567546835694,0.2457507777317305
0.029470517025518114,0.300367726174327,0.702392030351411,0.2877372641825641,0.6697888182655803,0.7756680095785371,0.45604487182988956,0.7776535733883144,0.3474476387638148,0.30742456066687746,0.24623097909228864,0.7879533936958284,0.5156756617291778,0.8035470356292268,0.21886393445930863,0.3016910133298411,0.34265684475854263
0.03556480306223129,0.25504758479376505,0.6743239772488252,0.2434322547743443,0.6697888622288316,0.7776535471658883,0.45604484631312175,0.7756681932074851,0.24862522819727667,0.2343079745229182,0.2822095516611003,0.7795596565942987,0.4639601649799237,0.779452110172253,0.25621714179275407,0.21710201653366107,0.2569776059966178
0.04291934260128778,0.19846303485032601,0.6744869692844887,0.18407696566730103,0.6697889091428002,0.775668388750017,0.4560448193582265,0.7776535193201569,0.17655189967945065,0.17724064681751767,0.24159655805400965,0.7795586047795576,0.46426646719299264,0.7796358358809158,0.23128826918831627,0.17593210982805663,0.1450105179855302
0.0517947467923121,0.15424162394502236,0.6747640389879234,0.22455431403309525,0.6697889592416103,0.7756685970732271,0.45604479090215083,0.777653489749453,0.19869775486710714,0.15880069798368607,0.10522641898427391,0.7799995321213395,0.4647875876654506,0.7795049971769799,0.1974872527372178,0.27102434513620005,0.20515134422586795
0.06250551925273973,0.16802668056264655,0.675144619350596,0.14924350260349425,0.6697890127481728,0.7776534583664316,0.4560447608960458,0.7756688189820409,0.1495065833462357,0.19256549017634672,0.16200796816535723,0.7801108569975795,0.4655025852126077,0.7798204158416008,0.14046276518033843,0.18182024967524998,0.1254474929548943
0.07543120063354619,0.0999380562082622,0.6758812118316041,0.09331639938154668,0.6697890699134167,0.7776534250609222,0.4560447292704719,0.7756690554088562,0.09103361731970316,0.0961960822384716,0.11258446906661185,0.779779623215144,0.4668813553050757,0.7809826569745923,0.10682675517956232,0.0822246532850167,0.09089778968006103
0.09102981779915217,0.0902809384127858,0.6763186038722299,0.061185308187224695,0.6697891309750377,0.7756693073654386,0.4560446958585442,0.77765338970113,0.061215055286217505,0.09803414870721266,0.11159361124492721,0.7807208482417063,0.4677067550239901,0.7805282083509931,0.044215082816099024,0.061404643394745426,0.07793619835082963
0.10985411419875583,0.0658332362162552,0.6780662845584207,0.04360489743693432,0.6697891960711391,0.7756695758834876,0.45604466025401347,0.777653352075916,0.07333877349145308,0.06905198542810528,0.05510894972920722,0.7803855725864551,0.47100016802291295,0.7828131130658942,0.04522657474299409,0.03407836208361438,0.051509755484194494
0.13257113655901093,0.04685933625376274,0.7128325064236153,0.030368078511667656,0.6697894126464364,0.7776532241154746,0.45604453625830793,0.775670477565527,0.04967235388903661,0.0382499678481583,0.05265568702409333,0.7998276159999891,0.5347731026583527,0.8038968006125042,0.032704425582900896,0.02640140324388062,0.03199840670822145
0.15998587196060582,0.03811692768958574,0.6804491798624802,0.02923460367263124,0.6697897725888344,0.7756719901730886,0.4560443202532451,0.7776530073401693,0.03930513579716825,0.0330768129635176,0.04196883430807137,0.7831371942887793,0.47543613488948633,0.7827742104091747,0.03403537758486787,0.02215605122626851,0.03151238220675734
0.193069772888325,0.03045726579511618,0.7235611498400499,0.015566240975539755,0.6697902084099957,0.7776527129238384,0.4560439840163779,0.7756739282897708,0.02849373251844939,0.027036872748269096,0.03584119211863005,0.8000813816890059,0.5542250207971338,0.8163770470340102,0.015539484865349437,0.016096023594612843,0.015063214466656984
0.2329951810515372,0.03023366860315498,0.6846096246251839,0.011955127273635733,0.6684262969727707,0.77543420097626,0.45350549766227166,0.7763391922797805,0.02271089697019284,0.029676179019539724,0.03831392981973237,0.7878131977998225,0.48320545230407486,0.7828102237716545,0.012065202780392947,0.013513932557453371,0.01028624648306088
0.28117686979742307,0.02231744980131363,0.6880310311783346,0.010699257101298204,0.656168509522968,0.7217880187864935,0.4438591591335154,0.8028583506488953,0.02045560381458085,0.024872092577458104,0.021624653011901935,0.7882696296747201,0.48952362951971384,0.78629983434057,0.01141349947228746,0.0096576542937841,0.011026617537823056
0.33932217718953284,0.02219884975398262,0.6870898703248969,0.009801948548024972,0.012017882740508586,0.01672101534224273,0.004052356370626815,0.015280276508656212,0.025002148002310414,0.01599286431139026,0.025601536948247187,0.7866715104477573,0.4877843182206775,0.7868137823062558,0.01146572005678463,0.007783006606190557,0.010157118981099734
0.40949150623804254,0.018605380620200687,0.690619696238134,0.008176856667573354,0.011489839285056149,0.01525434434617767,0.004311393688977598,0.014903779820013183,0.018654101129046807,0.017710849960288027,0.019451190771267224,0.7893487938124679,0.49431068940101636,0.7881996055009177,0.008854944918999023,0.005377840790518205,0.010297784293202833
0.49417133613238345,0.017682263867088488,0.6941419126633477,0.006503412749340548,0.6236028909602149,0.7265734073907609,0.4818732173594394,0.6623620481304444,0.017981324847897984,0.016782465891549938,0.018283000861817545,0.7924726472844579,0.5008017540977602,0.7891513366078252,0.006305900963182629,0.0048388484517549865,0.008365488833084031
0.5963623316594643,0.017563388795361925,0.6940144454267262,0.007525485221502229,0.010890448149175821,0.0140869206230898,0.004939023468094781,0.013645400356342886,0.017802991734671158,0.0181817887566327,0.016705385894781915,0.790499671951342,0.5005541010278906,0.7909895633009462,0.007802039759498827,0.007037181728063663,0.007737234176944198
0.719685673001152,0.016700419029750516,0.6953558784404547,0.0074109433694434235,0.06533877699313383,0.0725770961972977,0.0713734762652798,0.052065758516824,0.014140334355026166,0.018929887440728068,0.017031035293497306,0.7922636508795082,0.5030148739860605,0.790789110455795,0.007978577342265505,0.006347195504974504,0.007907057261090264
0.8685113737513527,0.016223022395286852,0.6975581947862043,0.007197278463384749,0.012483808655790227,0.01591761478430579,0.005765587519474679,0.01576822366359021,0.016249629257846433,0.014390264616461037,0.018029173311553088,0.7913765869641188,0.5068914509220054,0.7944065464724883,0.007702778053786486,0.006338240761343317,0.007550816575024444
1.0481131341546857,0.02816108153719162,0.6976741311504172,0.00731849162629655,0.01258762147874646,0.017431081670184964,0.004468301026269976,0.015863481739784437,0.01986442194692893,0.03597695237942229,0.028641870285223636,0.7919138619820347,0.5072629724874111,0.7938455589818055,0.008082984122679035,0.005430586915860915,0.008441903840349702
1.2648552168552962,0.01110160176179696,0.7004641768594305,0.008850555146540425,0.011730608464016102,0.015661500880928762,0.004062893885539519,0.015467430625580028,0.012493237803884026,0.011803328067953948,0.009008239413552901,0.7963579391190075,0.5124118255664559,0.7926227658928282,0.009294015928694948,0.008725225532106758,0.008532423978819568
