time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
5,-0.0496189656,-0.02044554807,0.006656903402,0.01406286919,0.02922471739,-0.06207953479,-0.05914472936,0.0414007438
10,0.06194201165,-0.06241099317,-0.06094481516,0.06144779196,-0.01081083011,-0.03613802392,-0.002156738639,0.001406340636
15,0.001589744157,0.0375711301,-0.06245601201,0.06259931618,-0.05925726737,-0.05447330415,-0.0004059768366,0.0001604601787
20,0.06040966314,-0.06257611751,-0.06264399568,0.06218351223,-0.001052538345,0.0002621193897,-0.0001026966927,-0.0004719026788
25,0.06257138446,-0.0626832745,-0.06276504032,-0.005153647913,-0.0008583637172,0.0001819891348,-2.242888601e-05,-0.04873089799
30,0.06089799245,-0.06216021085,-0.06279494428,-0.06112754275,-0.002481641943,0.0007415124039,-3.330116069e-06,-0.001522352756
35,-0.01443192159,-0.03931068828,-0.06278047989,-0.06269284186,-0.06542156411,0.01983258477,4.842241242e-06,-0.0001130356262
40,0.05567738774,0.06257510257,-0.06266660342,-0.06278120538,-0.03758048609,-0.01554217771,3.412562102e-05,-1.812318032e-05
45,-0.06224600935,-0.04147939924,-0.06164327789,-0.06278439393,0.001063496651,-0.02521250736,-0.0006097749217,1.859036836e-06
50,0.06254485234,-0.05908690393,-0.06271057454,-0.0627533622,0.0002764897869,-0.005839724319,-3.556170559e-05,2.957174875e-05
55,0.06273494311,-0.06272575002,-0.06273764387,-0.06245746932,0.0004642185041,-0.004727035486,-8.897375265e-06,0.0002896083525
60,-0.0531610044,0.06239913087,-0.06240552234,-0.03835504616,-0.008167535219,0.0003068914615,7.324896235e-06,0.01790604284
65,-0.06245582597,0.06275527941,0.06139936735,-0.002794360818,-0.0003319992994,2.331584844e-05,0.01567424604,-0.03241300013
70,-0.06273184271,0.06277422613,-0.06250891934,0.06240169623,-4.983404178e-05,-6.515852826e-06,0.0004036905273,-0.0001708258862
75,-0.06275943195,0.06274242159,-0.06263241265,0.06255338934,-1.034266817e-05,-5.073928311e-05,0.0001496600203,-7.414206224e-05
80,-0.06273105223,0.06229764268,-0.0625005327,0.06222105037,1.103215444e-05,-0.0004723728928,0.0002856772986,-0.0002401587816
85,-0.06250090773,0.04433551884,-0.0611932794,0.05192704,0.0001333684097,-0.01519766846,0.00166435927,-0.006836627555
90,0.02512977186,-0.01256722994,-0.009263968715,0.0189871935,0.05882446003,-0.07260974175,0.04547431106,0.06555686091
95,0,0,0,0,0,0,0,0
