This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   999237
Number of nonzeros in inequality constraint Jacobian.:     4352
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     3203
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      680
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3078
Total number of inequality constraints...............:      457
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      457

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  2.4187439e-02 4.82e+00 1.00e+00   0.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  2.3423198e-02 4.77e+00 1.38e+01  -0.6 1.56e+01    -  9.30e-03 1.06e-02h  1
   2  2.3277622e-02 4.76e+00 1.03e+02  -0.2 1.49e+01    -  7.78e-02 2.18e-03h  1
   3  2.2425829e-02 4.71e+00 7.81e+02   0.8 2.00e+01    -  1.62e-01 8.25e-03f  1
   4  3.4807274e-02 4.54e+00 8.18e+02   1.0 2.94e+01    -  4.23e-02 4.00e-02f  1
   5  5.5555087e-02 4.42e+00 1.76e+03   1.0 3.16e+01    -  9.48e-02 2.63e-02h  1
   6  1.2780698e-01 4.24e+00 5.04e+03   1.4 4.23e+01    -  1.31e-01 4.53e-02f  1
   7  2.9326953e-01 4.02e+00 6.65e+03   1.9 5.81e+01    -  1.18e-01 5.08e-02f  1
   8  1.0131458e+00 3.43e+00 2.76e+04   2.2 6.30e+01    -  2.51e-01 1.14e-01f  1
   9  4.4078375e+00 5.66e+00 1.10e+05   2.6 6.70e+01    -  2.15e-01 2.39e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  9.2033434e+00 5.00e+00 1.01e+05   2.0 4.01e+01    -  5.72e-01 4.17e-01h  1
  11  1.7668520e+01 4.20e+00 7.30e+04   2.4 3.03e+01    -  9.99e-01 6.11e-01h  1
  12  2.5690925e+01 2.92e+00 9.80e+04   2.6 3.75e+01    -  9.70e-01 4.25e-01f  1
  13  2.8727345e+01 1.57e+00 9.90e+04   2.6 1.49e+01    -  9.89e-01 4.59e-01h  1
  14  2.8494992e+01 1.18e+00 6.96e+04   2.2 1.36e+01    -  9.97e-01 6.95e-01h  1
  15  2.4552890e+01 8.52e-01 1.50e+05   2.1 1.47e+01    -  7.80e-01 7.76e-01H  1
  16  2.1819017e+01 1.63e-01 1.74e+05   1.8 1.14e+01    -  8.98e-01 1.00e+00H  1
  17  2.2894362e+01 1.57e+00 1.22e+05   2.3 1.69e+01    -  1.00e+00 8.47e-01f  1
  18  2.0215200e+01 5.75e-01 5.64e+04   2.2 7.42e+00    -  1.00e+00 1.00e+00f  1
  19  1.9799605e+01 2.47e-01 2.74e+04   1.7 5.51e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  2.0175668e+01 9.05e-02 2.11e+04   1.3 3.06e+00    -  1.00e+00 1.00e+00h  1
  21  2.0652099e+01 8.49e-02 1.24e+04   0.9 2.51e+00    -  9.99e-01 1.00e+00f  1
  22  2.0870355e+01 4.15e-02 7.78e+03   0.6 1.77e+00    -  1.00e+00 1.00e+00f  1
  23  2.0651263e+01 1.45e-02 3.39e+03  -0.3 1.09e+00    -  1.00e+00 1.00e+00h  1
  24  2.0627067e+01 9.21e-03 4.69e+03  -0.9 9.23e-01    -  1.00e+00 1.00e+00h  1
  25  2.0789875e+01 6.75e-03 1.92e+03  -0.5 7.57e-01    -  1.00e+00 1.00e+00h  1
  26  2.0802226e+01 4.85e-03 2.18e+03  -0.8 5.19e-01    -  1.00e+00 1.00e+00h  1
  27  2.0749054e+01 1.74e-03 5.33e+02  -1.7 3.89e-01    -  1.00e+00 1.00e+00h  1
  28  2.0737055e+01 3.09e-04 5.31e+02  -2.8 9.05e-02    -  1.00e+00 1.00e+00h  1
  29  2.0725589e+01 6.23e-03 2.75e+03  -3.3 2.97e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  2.0724323e+01 1.38e-03 1.20e+03  -2.8 2.27e-01    -  1.00e+00 1.00e+00h  1
  31  2.0720428e+01 1.12e-04 1.90e+02  -3.9 3.43e-02    -  1.00e+00 1.00e+00h  1
  32  2.0717886e+01 2.74e-04 3.91e+03  -1.9 2.56e-02    -  5.59e-01 1.00e+00f  1
  33  2.0708387e+01 2.88e-04 4.64e+02  -2.5 3.27e-02    -  1.00e+00 1.00e+00h  1
  34  2.0647852e+01 1.84e-02 3.44e+03  -2.7 4.50e-01    -  1.00e+00 5.30e-01h  1
  35  2.0636200e+01 1.52e-02 2.63e+03  -2.8 1.51e+00    -  3.71e-01 4.66e-01h  1
  36  2.0631049e+01 3.69e-03 2.45e+03  -2.8 4.62e-01    -  4.82e-01 1.00e+00h  1
  37  2.0619473e+01 8.82e-04 2.47e+02  -3.4 1.16e-01    -  1.00e+00 1.00e+00h  1
  38  2.0598880e+01 4.13e-04 1.31e+03  -4.0 6.61e-02    -  1.00e+00 6.88e-01h  1
  39  2.0490649e+01 1.26e-02 3.06e+03  -3.6 1.77e+00    -  6.84e-01 1.45e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.0328424e+01 2.52e-02 2.34e+03  -3.2 3.15e+00    -  4.27e-01 1.19e-01h  1
  41  2.0162405e+01 2.37e-02 1.74e+03  -3.2 1.54e+00    -  2.48e-01 2.58e-01h  1
  42  2.0130272e+01 1.79e-02 1.07e+03  -3.0 4.18e-01    -  5.80e-01 2.44e-01h  1
  43  2.0041857e+01 1.43e-02 8.76e+02  -2.6 1.84e+00    -  2.94e-01 1.69e-01h  1
  44  1.9937812e+01 1.42e-02 3.17e+02  -2.6 5.75e-01    -  7.76e-01 7.35e-01h  1
  45  1.9696802e+01 3.25e-02 4.03e+02  -2.7 1.55e+00    -  5.40e-01 5.88e-01h  1
  46  1.9267766e+01 9.74e-02 6.73e+02  -2.2 5.12e+00    -  6.03e-01 4.29e-01f  1
  47  1.8462606e+01 2.14e-01 7.67e+02  -3.0 1.05e+01    -  3.36e-01 3.03e-01h  1
  48  1.7959237e+01 2.64e-01 1.01e+03  -1.8 9.42e+00    -  5.36e-01 3.32e-01f  1
  49  1.6675062e+01 4.61e-01 1.29e+03  -2.5 2.74e+01    -  2.78e-01 2.42e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.6216307e+01 2.62e-01 1.02e+03  -2.9 5.19e+00    -  3.64e-01 5.44e-01h  1
  51  1.6241436e+01 1.55e-01 6.55e+02  -2.5 2.90e+00    -  6.17e-01 4.03e-01h  1
  52  1.6087618e+01 6.43e-02 2.11e+02  -2.5 2.36e+00    -  5.48e-01 6.83e-01h  1
  53  1.6006507e+01 6.06e-02 1.83e+02  -2.1 4.32e+00    -  7.75e-01 3.69e-01h  1
  54  1.6741092e+01 3.70e-01 1.15e+02  -1.5 6.58e+00    -  6.96e-01 5.82e-01f  1
  55  1.5606849e+01 3.75e-01 1.65e+02  -1.7 5.21e+00    -  9.61e-01 1.00e+00h  1
