ä_vals,def_avg_vec,uni_avg_vec,var_avg_vec,def_F,var_F,uni_F,var_full_vec,def_full_vec,uni_full_vec
0.01,0.8176754860373735,0.657002270488808,0.8175945132927783,0.5030174341508632,0.5030174516436667,0.9945003853697346,"Any[0.9934131619503557, 0.7286130956616541, 0.7311588101500271, 0.9934131558491576, 0.7286133962726479, 0.7311589260164733, 0.98693948631309, 0.7256728530649708, 0.7282284714885583, 0.7256726197484686, 0.9787771731429475, 0.9845726078537012, 0.7282284227298172, 0.9845728375989596, 0.9904658037118343]","Any[0.9934169327146565, 0.7286721533738385, 0.7312221622305617, 0.9934172387350529, 0.7286727217208748, 0.7312228856406292, 0.9869471929892634, 0.7257330717586951, 0.7282932763226022, 0.7257326686079529, 0.9788798581694422, 0.9846818933298781, 0.728292719208319, 0.9846816917847969, 0.9905814102409299]","Any[0.5595702163708152, 0.18828024087479986, 0.49447242425617355, 0.5595363405831084, 0.18824614070987764, 0.4944720731688167, 0.6598712028510647, 0.16178673216362696, 0.18355371590211533, 0.1617864036510659, 0.6567161408363389, 0.5588540120432658, 0.18352039123986663, 0.5588204844199295, 0.9820623140414336]"
0.03593813663804628,0.43950268076171034,0.43950296609811534,0.17715067698704312,0.6460298118211855,0.6460296854305212,0.6460300009025366,"Any[0.8795994630843168, 0.06501246577631255, 0.15364011282579176, 0.9147869341340116, 0.357465923399825, 0.33928105778487505, 0.8327770553684388, 0.40516731089322583, 0.3813770587068168, 0.04087933566523968, 0.11629324955054726, 0.0707952155316085, 0.1118854686778697, 0.07502290751577015, 0.03853086035046251]","Any[0.6979177501695172, 0.23876431905408785, 0.3936302076244639, 0.6979249490960906, 0.23877210477942168, 0.39363048269334044, 0.562290718352623, 0.25178272459679457, 0.3150413642549566, 0.251778889699127, 0.48002589731210776, 0.45982123588145496, 0.3150436231283734, 0.4598225604469659, 0.5312473519673268]","Any[0.6979126614059221, 0.23876060009953515, 0.3936311820117775, 0.6979125377024797, 0.23876098897511722, 0.39363168015515365, 0.5622819391083921, 0.25177777774160726, 0.3150421154581732, 0.2517777644055966, 0.4800260671078625, 0.45981830974267074, 0.3150420031895605, 0.4598184584880836, 0.531246036127415]"
0.1291549665014884,0.24438608838243728,0.17429043095374716,0.15112653014436142,0.9987689132969929,0.9981408500994441,0.9999020005366283,"Any[0.5833936410891964, 0.06466372263867794, 0.1506274093616764, 0.567093117914338, 0.04535877284595458, 0.1725224799566209, 0.6203991538265163, 0.05552107471726134, 0.12957026982122036, 0.06593640325752745, 0.09770948518546094, 0.10260808427288692, 0.09936604082879003, 0.1225273755082375, 0.130229701114787]","Any[0.5115167905893343, 0.08207754946955809, 0.2906276015320822, 0.5231994974800865, 0.08194927169268706, 0.2838189836494532, 0.34677625272302753, 0.12420975530734324, 0.31773365418090327, 0.11797070956253246, 0.31816738192552, 0.176701366235612, 0.3172712657253667, 0.16872343722786692, 0.15871167996577643]","Any[0.14275382073184548, 0.13903602729417044, 0.20205477168609384, 0.13939039863838595, 0.1327996354545498, 0.21078661250131453, 0.313186782744579, 0.14041858480863406, 0.11448739055891344, 0.13650543869231918, 0.1197177623475338, 0.17396913409758447, 0.1167760187255717, 0.1736740129398785, 0.1100299086738331]"
0.4641588833612779,0.2214741358687351,0.1008697946533302,0.015713501120083313,0.9955909779433042,0.9923784035909445,0.999894605933789,"Any[0.33159455517813147, 0.1844762587445482, 0.019727137850656728, 0.34122404360734426, 0.16304327660220436, 0.019952590324574675, 0.32416944665758957, 0.169422046025318, 0.028384860115444457, 0.14000434961465535, 0.029749305491660646, 0.030946584220123797, 0.03046051512258057, 0.0324552270900444, 0.007460775185018534]","Any[0.36207126450522964, 0.16012971408866275, 0.12193110995574424, 0.3639801492788491, 0.16130704886377714, 0.12303955138717958, 0.47041619683595765, 0.10187948049555338, 0.18139741420336206, 0.1023805002362808, 0.411632927601771, 0.1282071192203238, 0.1816737923072831, 0.12655996557220617, 0.4194517462632814]","Any[0.3186064951375719, 0.0754235009944104, 0.08121790325055707, 0.25894869420623196, 0.04604985657567736, 0.08693592432881111, 0.4521759178611158, 0.07882366682416704, 0.09905489488160882, 0.10181827053250658, 0.10763833609504833, 0.08112196090840385, 0.051696310979703855, 0.08221550253630296, 0.13445555638062243]"
1.6681005372000588,0.19948374757974704,0.1024764958315974,0.014871728793456503,0.9970430194428492,0.9970578868074471,0.99996455962302,"Any[0.202474680351627, 0.2882282270507517, 0.02820261453745953, 0.30306962708636764, 0.022868172537800362, 0.007945836636677334, 0.511533924469915, 0.016169149584176888, 0.020817940670094345, 0.13144963759121506, 0.012008356066451566, 0.01495645459431077, 0.04532208166373182, 0.023339408816481572, 0.008466735206232645]","Any[0.6619944157570109, 0.13824376546256323, 0.06688206444915382, 0.654500775179482, 0.1397105575780879, 0.0649500136031587, 0.5802220581574413, 0.1847181615874037, 0.09538901823329862, 0.18544680093321883, 0.3675493280160001, 0.3402275311722108, 0.10022291071313753, 0.33925495580124193, 0.46661916468692866]","Any[0.2251761514652185, 0.11934273953195024, 0.09439919165775955, 0.06578641641470251, 0.026606544393590437, 0.10664614231748043, 0.18069500915780293, 0.0617565947616588, 0.09839469206775088, 0.036039195500853154, 0.06956934731184766, 0.12106028418257923, 0.035329522407549996, 0.1049526122944267, 0.10638415351955224]"
5.99484250318941,0.6782201075618551,0.08864861714131939,0.007615308715912647,0.9999317027247742,0.9999307864565011,0.9999327940928174,"Any[0.407426511456302, 0.18311249296083193, 0.006585499438727529, 0.421262171752486, 0.17946443171205134, 0.00865611531924902, 0.29480984581001074, 0.12986760332320552, 0.005638550428036934, 0.13204138898245418, 0.02870341315581021, 0.00916434676135454, 0.004409777994957754, 0.007651847553595663, 0.007604311389761394]","Any[0.025175050376976656, 0.01735097454215057, 0.517707981436406, 0.02540495078995207, 0.017706572308290057, 0.5175530942483841, 0.5059009020218497, 0.03233243680705464, 0.017360123690928726, 0.03233622522319098, 0.5056823463641879, 0.025369529766669407, 0.017585811956740614, 0.025725026222885167, 0.9993992470007755]","Any[0.0914292529514109, 0.05080334573326457, 0.09173267805532699, 0.10908344292600232, 0.10691767494070147, 0.03626611713636895, 0.455174646254928, 0.03436745281871865, 0.038884860965158204, 0.04502519746932144, 0.12758039803783006, 0.06658159058540775, 0.08103104882310677, 0.08983241003513759, 0.1379470562322622]"
21.544346900318832,0.6739882569260759,0.06373453606965163,0.01154191676111814,0.9975902873228207,0.997590282828704,0.9998854117400763,"Any[0.49632283818804795, 0.01958285481999901, 0.013500064163462002, 0.5080226647676988, 0.04219526512914181, 0.008687996930845307, 0.7371166483900764, 0.04925607441524109, 0.007206078848883919, 0.022920823196132797, 0.016834766623242712, 0.029240787959507204, 0.011238529701355145, 0.027667993591491358, 0.01243768918904711]","Any[0.025732818430020742, 0.018048378625789542, 0.5113301421812467, 0.0250669023998285, 0.017343460543420584, 0.5115066828018526, 0.5099585517129666, 0.03398919154839247, 0.018032438210399303, 0.033983321167255276, 0.5098588188704809, 0.02592965791284877, 0.0173858906500508, 0.025224390538794432, 0.999127945795128]","Any[0.17512291227675716, 0.0836526287704787, 0.03882151481330248, 0.1330948800487851, 0.08328540451110845, 0.04325454485506841, 0.3605114897350176, 0.08676615183218685, 0.08765737639771544, 0.03540423136422829, 0.08903168842322795, 0.0767524188255988, 0.048084208946116015, 0.0476305680885874, 0.10912754854058397]"
77.4263682681127,0.1857301550468935,0.026984999027321644,0.006591331977985078,0.9906735609825522,0.9888137705652805,0.9978537179472815,"Any[0.5294835536610515, 0.020351352648967737, 0.0063060974926621135, 0.5247809013732995, 0.0032602610796123826, 0.010145400321293662, 0.8441740053269444, 0.006218678216548887, 0.015685173137053466, 0.01711925089785154, 0.0072810938019510635, 0.04027095400766935, 0.016528911493125246, 0.03803794659840974, 0.0033224981199994567]","Any[0.5006380044082073, 0.03008770293338122, 0.17631764382931694, 0.45264689628370813, 0.15243775882635807, 0.2952702697174483, 0.2812312844774975, 0.1241221076086241, 0.2187515395842109, 0.015298789299922328, 0.01842266364733826, 0.05537454237195385, 0.09150729572126237, 0.07200714741463476, 0.08560255159391529]","Any[0.15763270289850229, 0.017189865614684333, 0.01087647426980075, 0.12858933681630322, 0.09879096169542335, 0.013366467269484117, 0.7775767578206342, 0.03511060845235211, 0.011981227164863871, 0.006674499949155522, 0.05843226132031638, 0.032247127383998736, 0.025981429756787404, 0.04154054441174362, 0.05671205554268006]"
278.2559402207126,0.533573948075768,0.07217584948305993,0.008328656030047355,0.9614338899189682,0.9614338941406897,0.9999262565749661,"Any[0.4489361841856586, 0.24367335208991717, 0.012144347618067522, 0.7566856463107409, 0.018798154488657612, 0.006439244072642781, 0.4192430587151521, 0.019670534747585126, 0.010585618350519606, 0.21919135015303856, 0.025524397907265912, 0.010657129788121875, 0.018964159490931606, 0.032123303048336826, 0.006402376399431766]","Any[0.10579323797859887, 0.008909962305422466, 0.39762197432004254, 0.10622190255146169, 0.007659400260289517, 0.39520982984626024, 0.5189298655225195, 0.008710448540708536, 0.09457330057153156, 0.00879696104809738, 0.5119491233512774, 0.016676520183098602, 0.09498565974946178, 0.015497624416817193, 0.8078900400610011]","Any[0.22579456571305836, 0.010547210887387522, 0.04599430159600104, 0.18732159123409106, 0.0253197904989284, 0.10891909504476993, 0.6172141773725757, 0.014218772834056684, 0.10713951376503335, 0.017800281157703428, 0.0480434567209378, 0.05179422972557054, 0.03030165629336889, 0.05388561062832745, 0.06161415180840881]"
1000.0,0.18341228290630462,0.06802839450315337,0.015543184195135945,0.9959129448390417,0.9959074151668544,0.999893755040046,"Any[0.4304659909393668, 0.10121804308229408, 0.014660841187503723, 0.6058907743662698, 0.003890765364872578, 0.018349911191181987, 0.6271715383948143, 0.008521829562763594, 0.008907402604185703, 0.0943331189339648, 0.013984090751428743, 0.043093281742504375, 0.027062809391764506, 0.04459000592371317, 0.013618800206722133]","Any[0.30936461581736563, 0.10298594174067119, 0.156747648434937, 0.44527028598816293, 0.054927289091271606, 0.1385743936551387, 0.630434673732362, 0.013375931031004895, 0.036248792686802075, 0.055615596887656424, 0.18814226306552223, 0.21608282791832115, 0.12615543062014317, 0.19341790414303414, 0.25491480662883814]","Any[0.16119517520577828, 0.020981280493729923, 0.032385044702564585, 0.1523149056217934, 0.06299758005514684, 0.11444340398116323, 0.6130099669581857, 0.023617539588589337, 0.048222320968998714, 0.01827633967187275, 0.051966103404095014, 0.08783126164126184, 0.049155154309694075, 0.08849864825383837, 0.0572567348257323]"
