This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   566581
Number of nonzeros in inequality constraint Jacobian.:     2432
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1851
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      392
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1782
Total number of inequality constraints...............:      265
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      265

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  14  9.4545501e+00 4.98e+00 3.19e+05   2.8 6.68e+01    -  1.72e-01 2.04e-01f  1
  15  1.0011764e+01 4.53e+00 2.99e+05   2.4 5.04e+01    -  2.05e-01 1.62e-01h  1
  16  1.0404643e+01 3.72e+00 5.13e+05   2.8 5.67e+01    -  2.15e-01 2.09e-01f  1
  17  1.0749804e+01 2.56e+00 5.98e+05   2.8 2.29e+01    -  4.24e-01 3.50e-01h  1
  18  1.2091486e+01 3.18e+00 8.94e+05   2.8 4.09e+01    -  2.44e-01 3.27e-01H  1
  19  1.2484699e+01 2.31e+00 1.03e+06   2.4 1.24e+01    -  4.94e-01 3.19e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.3504166e+01 1.65e+00 1.47e+06   2.8 1.36e+01    -  1.00e+00 7.71e-01h  1
  21  1.3732005e+01 9.46e-01 1.61e+06   2.8 1.44e+01    -  5.82e-01 8.98e-01f  1
  22  1.3343772e+01 7.00e-01 2.08e+06   2.8 1.49e+01    -  4.97e-01 2.94e-01f  1
  23  1.3021391e+01 5.71e-01 2.41e+06   2.8 1.06e+01    -  7.85e-01 2.86e-01f  1
  24  1.2398191e+01 3.54e-01 2.34e+06   2.8 1.89e+01    -  6.27e-01 6.44e-01H  1
  25  1.2051307e+01 1.98e-01 2.65e+06   2.5 7.48e+00    -  8.79e-01 8.90e-01H  1
  26  1.2414402e+01 4.36e-01 2.66e+06   2.7 4.19e+00    -  1.00e+00 1.00e+00f  1
  27  1.2483519e+01 5.55e-01 3.45e+06   2.6 2.32e+01    -  3.49e-01 2.00e-01f  2
  28  1.2392901e+01 5.91e-01 4.22e+06   2.6 2.84e+01    -  3.85e-01 1.15e-01f  2
  29  1.2363383e+01 6.71e-01 5.10e+06   2.6 2.34e+01    -  5.53e-01 2.10e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.2205486e+01 6.83e-01 5.06e+06   2.6 1.70e+01    -  6.61e-01 5.37e-01H  1
  31  1.2150641e+01 1.07e+00 4.64e+06   2.6 5.33e+01    -  2.13e-01 1.04e-01f  3
  32  1.1683339e+01 1.78e-01 1.57e+06   2.6 3.17e+00    -  6.69e-01 8.95e-01f  1
  33  1.1728175e+01 4.68e-01 2.58e+06   2.8 8.16e+00    -  6.35e-01 7.22e-01f  1
  34  1.1460282e+01 1.54e-01 1.55e+06   2.7 3.93e+00    -  1.00e+00 1.00e+00h  1
  35  1.1149495e+01 5.28e-02 5.12e+05   2.2 2.25e+00    -  1.00e+00 1.00e+00h  1
  36  1.0865945e+01 2.74e-02 1.64e+06   1.9 2.79e+00    -  9.54e-01 6.44e-01H  1
  37  1.0631147e+01 2.64e-01 2.15e+06   2.4 3.84e+00    -  1.00e+00 1.00e+00f  1
  38  1.0730514e+01 2.85e-01 1.82e+06   2.5 1.57e+00    -  1.00e+00 1.00e+00f  1
  39  1.0699438e+01 5.79e-02 9.74e+05   2.4 1.10e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.0575653e+01 2.49e-02 5.16e+05   1.9 8.47e-01    -  1.00e+00 1.00e+00h  1
  41  1.0540461e+01 2.65e-02 8.87e+05   1.9 8.86e-01    -  9.12e-01 1.00e+00H  1
  42  1.0518541e+01 4.69e-02 8.16e+05   1.9 8.62e-01    -  1.00e+00 1.00e+00f  1
  43  1.0526250e+01 8.88e-03 9.88e+05   1.6 1.75e+00    -  1.00e+00 8.52e-01H  1
  44  1.0517546e+01 9.11e-03 1.56e+06   1.3 1.73e+00    -  9.08e-01 8.81e-01H  1
  45  1.0604020e+01 7.39e-02 1.24e+06   2.8 4.30e+00    -  9.76e-01 2.35e-01f  1
  46  1.1171569e+01 1.66e-01 3.56e+06   2.7 3.93e+00    -  9.76e-01 1.00e+00f  1
  47  1.0796292e+01 7.44e-02 1.10e+06   2.0 3.06e+00    -  1.00e+00 1.00e+00h  1
  48  1.0660529e+01 3.62e-02 1.08e+06   2.0 1.11e+00    -  1.00e+00 1.00e+00h  1
  49  1.0655218e+01 3.57e-02 1.28e+06   2.0 5.55e+00    -  1.00e+00 3.66e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.0651591e+01 3.44e-02 1.40e+06   2.0 4.62e+00    -  1.00e+00 5.10e-02h  5
  51  1.0653865e+01 3.42e-02 1.44e+06   2.0 1.39e+01    -  3.66e-01 1.50e-02f  6
  52  1.0702025e+01 3.63e-02 1.88e+06   2.0 1.53e+01    -  7.78e-01 6.26e-02f  4
  53  1.0842827e+01 9.93e-02 3.37e+06   2.0 3.53e+01    -  4.90e-01 5.23e-02f  4
  54  1.1034718e+01 1.51e-01 5.19e+06   2.0 3.82e+01    -  4.54e-01 5.06e-02f  4
  55  1.1141143e+01 1.56e-01 6.20e+06   2.0 3.53e+01    -  5.80e-01 2.79e-02f  5
  56  1.2015397e+01 8.23e-01 1.18e+07   2.0 2.59e+01    -  1.00e+00 2.67e-01f  2
  57  1.2665008e+01 6.02e-01 1.51e+07   2.0 1.95e+01    -  2.73e-01 3.58e-01H  1
  58  1.2462104e+01 2.87e-01 1.22e+07   2.0 5.83e+00    -  7.66e-01 5.55e-01f  1
  59  1.2476874e+01 2.50e-01 1.06e+07   2.0 6.28e+00    -  2.58e-01 2.57e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.2579590e+01 2.06e-01 1.04e+07   2.0 8.81e+00    -  1.36e-01 2.10e-01h  1
  61  1.2718738e+01 2.53e-01 1.10e+07   2.0 1.10e+01    -  2.39e-01 2.29e-01H  1
  62  1.2803285e+01 2.52e-01 1.12e+07   2.0 1.45e+02    -  7.65e-02 9.71e-03f  3
  63  1.2890134e+01 2.21e-01 9.18e+06   2.0 1.19e+01    -  1.58e-01 3.01e-01H  1
  64  1.2957769e+01 2.23e-01 9.12e+06   2.0 3.67e+01    -  2.15e-01 2.46e-02f  2
  65  1.3003503e+01 2.20e-01 9.18e+06   2.0 3.42e+01    -  9.89e-02 2.37e-02f  4
  66  1.3059804e+01 2.16e-01 9.91e+06   2.0 3.13e+01    -  2.59e-01 3.28e-02f  4
  67  1.3104694e+01 2.11e-01 1.04e+07   2.0 2.79e+01    -  2.24e-01 3.15e-02f  4
  68  1.3153374e+01 2.09e-01 1.16e+07   2.0 9.91e+01    -  1.12e-01 1.93e-02f  4
  69  1.2942260e+01 1.98e-01 5.57e+06   2.0 3.22e+00    -  8.17e-01 9.88e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.2984119e+01 1.70e-01 5.59e+06   2.0 6.56e+00    -  8.28e-02 1.99e-01f  1
  71  1.2995786e+01 1.60e-01 6.28e+06   2.0 9.45e+00    -  3.09e-01 1.29e-01h  1
  72  1.3008809e+01 1.95e-01 8.14e+06   2.0 1.68e+02    -  4.01e-02 9.12e-03f  4
  73  1.3013773e+01 2.00e-01 8.75e+06   2.0 1.44e+02    -  8.41e-02 3.67e-03f  5
  74  1.3018140e+01 2.02e-01 9.14e+06   2.0 1.31e+02    -  6.30e-02 2.71e-03f  6
  75  1.3021124e+01 2.02e-01 9.39e+06   2.0 1.21e+02    -  7.73e-02 1.81e-03f  7
  76  1.3051370e+01 2.54e-01 1.16e+07   2.0 1.31e+02    -  6.37e-02 1.86e-02f  4
  77  1.2969967e+01 1.71e-01 9.81e+06   2.0 1.23e+01    -  8.35e-01 4.91e-01H  1
  78  1.2999629e+01 2.12e-01 1.10e+07   2.0 4.83e+01    -  1.75e-01 3.48e-02f  3
  79  1.3000114e+01 2.12e-01 1.10e+07   2.0 1.79e+02    -  6.85e-02 6.19e-04h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.3010801e+01 2.22e-01 1.19e+07   2.0 1.68e+02    -  5.77e-02 6.42e-03f  5
  81  1.3019495e+01 2.33e-01 1.28e+07   2.0 1.41e+02    -  3.15e-02 8.20e-03f  4
  82  1.3024411e+01 2.35e-01 1.33e+07   2.0 9.05e+01    -  1.37e-01 1.06e-02f  5
  83  1.2862304e+01 2.04e-01 1.08e+07   2.0 1.18e+01    -  3.67e-01 5.74e-01F  1
  84  1.2846577e+01 2.08e-01 1.17e+07   2.0 7.33e+01    -  6.49e-02 1.17e-02f  5
  85  1.2829459e+01 2.30e-01 1.32e+07   2.0 6.97e+01    -  8.40e-02 2.24e-02f  4
  86  1.2819650e+01 2.31e-01 1.37e+07   2.0 4.64e+01    -  1.01e-01 1.28e-02f  5
  87  1.2808940e+01 2.41e-01 1.47e+07   2.0 5.23e+01    -  9.71e-02 2.98e-02f  4
  88  1.2763247e+01 2.16e-01 1.49e+07   2.0 1.48e+02    -  8.84e-02 2.47e-02f  3
  89  1.2574356e+01 1.13e-01 3.15e+06   2.0 1.57e+00    -  4.25e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.2587641e+01 1.16e-01 3.11e+06   2.0 9.21e+00    -  2.96e-01 1.45e-01h  2
  91  1.2631119e+01 5.40e-02 2.52e+06   2.0 2.02e+00    -  1.00e+00 5.35e-01h  1
  92  1.2574956e+01 2.67e-02 2.22e+06   2.0 2.11e+00    -  8.70e-01 9.22e-01H  1
  93  1.2546561e+01 8.50e-03 1.22e+06   2.0 6.04e-01    -  9.87e-01 1.00e+00f  1
  94  1.2538187e+01 1.15e-02 8.49e+05   2.0 5.71e-01    -  9.93e-01 1.00e+00f  1
  95  1.2450550e+01 8.40e-03 2.10e+06   1.3 1.67e+00    -  5.65e-01 6.92e-01H  1
  96  1.2416065e+01 8.60e-03 1.56e+06   1.3 1.22e+00    -  5.86e-01 6.58e-01H  1
  97  1.2398528e+01 8.65e-03 1.64e+06   1.3 1.68e+00    -  7.91e-01 1.21e-01f  3
  98  1.2381521e+01 8.65e-03 1.64e+06   1.3 2.99e+00    -  3.36e-01 7.30e-02f  3
  99  1.2369324e+01 8.65e-03 1.76e+06   1.3 1.18e+01    -  3.18e-01 1.30e-02f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.2363181e+01 8.65e-03 1.82e+06   1.3 9.85e+00    -  1.36e-01 1.28e-02f  6
 101  1.2369298e+01 8.66e-03 1.96e+06   1.3 4.78e+01    -  3.56e-02 3.70e-03f  6
 102  1.2342419e+01 1.27e-01 4.95e+06   1.3 1.86e+01    -  1.55e-01 1.61e-01f  2
 103  1.2362271e+01 1.19e-01 8.00e+06   1.3 9.21e+00    -  3.09e-01 5.50e-01H  1
 104  1.2375850e+01 1.20e-01 8.97e+06   1.3 1.99e+01    -  1.87e-01 4.01e-02h  1
 105  1.2395120e+01 1.37e-01 1.06e+07   1.3 1.30e+01    -  1.64e-01 9.34e-02f  2
 106  1.2420887e+01 1.43e-01 1.18e+07   1.3 7.22e+00    -  1.84e-01 1.57e-01H  1
 107  1.2363274e+01 1.56e-01 1.25e+07   1.3 5.27e+01    -  2.20e-02 2.43e-02f  2
 108  1.2354406e+01 1.10e-01 8.73e+06   1.3 1.27e+00    -  1.50e-01 3.39e-01f  1
 109  1.2347863e+01 8.84e-02 7.39e+06   1.3 1.46e+00    -  5.05e-01 1.80e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.2341605e+01 7.33e-02 7.41e+06   1.3 6.82e+00    -  1.39e-01 1.17e-01h  1
 111  1.2352317e+01 8.62e-02 7.76e+06   1.3 6.01e+00    -  1.20e-01 1.19e-01h  1
 112  1.2353885e+01 8.88e-02 8.36e+06   1.3 3.42e+01    -  6.32e-02 1.23e-02f  3
 113  1.2352372e+01 9.55e-02 9.36e+06   1.3 5.43e+01    -  5.26e-02 1.12e-02f  3
 114  1.2453086e+01 1.39e-01 1.19e+07   1.3 2.77e+02    -  1.28e-02 6.83e-03f  3
 115  1.2514693e+01 1.81e-01 1.39e+07   1.3 2.17e+02    -  1.54e-02 6.81e-03f  3
 116  1.2547609e+01 2.27e-01 1.57e+07   1.3 1.22e+02    -  4.57e-02 1.14e-02f  3
 117  1.2538754e+01 2.72e-01 1.71e+07   1.3 4.57e+01    -  3.15e-02 2.83e-02f  2
 118  1.2486559e+01 2.66e-01 1.80e+07   1.3 1.55e+02    -  2.37e-02 6.81e-03h  3
 119  1.2287397e+01 6.98e-02 7.31e+06   1.3 1.81e+00    -  6.75e-01 7.41e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.2243875e+01 5.86e-02 6.59e+06   1.3 2.92e+00    -  1.62e-01 1.77e-01h  1
 121  1.2226415e+01 5.59e-02 6.43e+06   1.3 2.30e+00    -  4.76e-01 5.03e-02h  1
 122  1.2206034e+01 5.57e-02 6.59e+06   1.3 1.35e+01    -  6.50e-02 1.50e-02f  3
 123  1.2181505e+01 5.84e-02 7.18e+06   1.3 1.55e+02    -  2.57e-02 2.20e-03f  5
 124  1.2180298e+01 5.84e-02 7.21e+06   1.3 2.29e+02    -  1.53e-02 8.50e-05h  9
 125  1.2159761e+01 6.07e-02 7.76e+06   1.3 2.22e+02    -  2.02e-02 1.57e-03f  5
 126  1.2147813e+01 6.15e-02 8.09e+06   1.3 2.10e+02    -  1.74e-02 1.01e-03f  6
 127  1.2145807e+01 6.17e-02 8.28e+06   1.3 1.82e+02    -  4.36e-02 8.74e-04f  7
 128  1.2136969e+01 6.18e-02 8.52e+06   1.3 2.63e+01    -  2.13e-01 6.72e-03f  5
 129  1.2136004e+01 6.20e-02 8.82e+06   1.3 3.89e+02    -  7.39e-03 4.86e-04f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.2133042e+01 6.21e-02 8.98e+06   1.3 2.42e+02    -  1.99e-02 4.02e-04f  6
 131  1.2141591e+01 1.34e-01 1.24e+07   1.3 3.29e+02    -  8.08e-03 7.13e-03f  3
 132  1.2141537e+01 1.34e-01 1.24e+07   1.3 3.14e+02    -  4.74e-02 7.64e-05h  9
 133  1.2172224e+01 1.76e-01 1.46e+07   1.3 2.78e+02    -  2.06e-02 7.01e-03f  4
 134  1.2194701e+01 1.84e-01 1.56e+07   1.3 1.47e+02    -  8.53e-02 8.33e-03f  4
 135  1.2228770e+01 2.19e-01 1.72e+07   1.3 2.61e+01    -  6.46e-02 9.23e-02f  2
 136  1.2241674e+01 2.28e-01 1.76e+07   1.3 2.17e+01    -  2.69e-01 4.93e-02f  3
 137  1.2281495e+01 2.74e-01 1.85e+07   1.3 1.95e+01    -  2.64e-01 1.06e-01f  3
 138  1.2290463e+01 2.84e-01 2.02e+07   1.3 1.49e+02    -  2.67e-02 9.36e-03f  4
 139  1.2234795e+01 2.71e-01 1.93e+07   1.3 8.94e+00    -  4.51e-01 1.06e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.2148559e+01 2.64e-01 1.76e+07   1.3 7.85e+00    -  4.61e-01 2.00e-01h  2
 141  1.2114807e+01 2.48e-01 1.68e+07   1.3 6.67e+00    -  5.34e-01 8.72e-02h  3
 142  1.2127784e+01 2.51e-01 1.69e+07   1.3 2.08e+02    -  1.59e-02 4.12e-03f  4
 143  1.2126807e+01 2.49e-01 1.69e+07   1.3 8.16e+00    -  7.42e-01 5.69e-03h  2
 144  1.2125696e+01 2.48e-01 1.68e+07   1.3 7.44e+00    -  8.64e-01 6.65e-03h  7
 145  1.1991124e+01 1.17e-01 7.29e+06   1.3 7.45e+00    -  3.87e-01 8.14e-01H  1
 146  1.2025543e+01 1.16e-01 7.20e+06   1.3 2.03e+02    -  5.05e-02 4.28e-03h  4
 147  1.2037436e+01 6.25e-02 4.10e+06   1.3 4.57e+00    -  2.55e-01 4.77e-01h  1
 148  1.2033571e+01 4.28e-02 3.44e+06   1.3 2.85e+00    -  7.39e-01 4.25e-01f  1
 149  1.2015093e+01 4.74e-02 4.31e+06   1.3 6.89e+00    -  2.97e-01 1.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.2009873e+01 7.13e-02 7.04e+06   1.3 4.50e+01    -  6.76e-03 2.78e-02f  2
 151  1.2010070e+01 7.13e-02 7.18e+06   1.3 5.10e+01    -  6.37e-02 1.88e-03h  6
 152  1.2010595e+01 7.13e-02 7.24e+06   1.3 1.79e+02    -  2.06e-02 4.45e-04f  7
 153  1.2011636e+01 7.13e-02 7.28e+06   1.3 2.07e+02    -  5.53e-02 2.17e-04h  8
 154  1.2046253e+01 7.89e-02 7.88e+06   1.3 3.16e+02    -  7.66e-03 3.43e-03f  4
 155  1.2116341e+01 1.20e-01 9.30e+06   1.3 2.37e+02    -  3.00e-02 8.50e-03f  3
 156  1.2173424e+01 1.46e-01 1.05e+07   1.3 1.57e+02    -  2.31e-02 1.19e-02f  3
 157  1.2180606e+01 1.46e-01 1.07e+07   1.3 1.01e+02    -  1.27e-02 3.65e-03f  5
 158  1.2170302e+01 1.45e-01 1.09e+07   1.3 8.77e+01    -  3.24e-02 4.75e-03f  5
 159  1.2147737e+01 1.47e-01 1.11e+07   1.3 2.37e+01    -  2.88e-02 3.12e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.2126574e+01 1.49e-01 1.13e+07   1.3 2.27e+01    -  2.90e-01 3.05e-02f  4
 161  1.2106628e+01 1.49e-01 1.15e+07   1.3 2.11e+01    -  9.86e-02 3.29e-02f  4
 162  1.2107554e+01 1.49e-01 1.17e+07   1.3 9.21e+01    -  1.88e-02 1.85e-03f  7
 163  1.2105242e+01 1.48e-01 1.19e+07   1.3 2.41e+01    -  1.47e-01 2.07e-02f  5
 164  1.2104905e+01 1.47e-01 1.21e+07   1.3 2.34e+01    -  1.06e-01 2.14e-02f  5
 165  1.2103594e+01 1.46e-01 1.22e+07   1.3 2.22e+01    -  1.26e-01 2.21e-02f  5
 166  1.2097864e+01 1.50e-01 1.28e+07   1.3 8.73e+01    -  1.84e-02 1.09e-02f  4
 167  1.2088600e+01 1.51e-01 1.32e+07   1.3 8.99e+01    -  3.37e-02 5.82e-03f  4
 168  1.2071270e+01 1.57e-01 1.41e+07   1.3 7.87e+01    -  1.77e-01 1.39e-02f  3
 169  1.2050849e+01 1.61e-01 1.49e+07   1.3 5.37e+01    -  9.67e-02 1.85e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.2058544e+01 1.80e-01 1.69e+07   1.3 8.67e+01    -  1.98e-02 2.36e-02f  3
 171  1.1995933e+01 1.35e-01 1.35e+07   1.3 3.12e+00    -  4.36e-01 2.97e-01h  1
 172  1.1891174e+01 9.10e-02 1.17e+07   1.3 6.87e+00    -  3.32e-01 4.68e-01H  1
 173  1.1884338e+01 9.09e-02 1.21e+07   1.3 4.99e+01    -  5.89e-02 6.88e-03f  3
 174  1.1876195e+01 9.14e-02 1.23e+07   1.3 4.23e+01    -  7.49e-02 1.24e-02f  3
 175  1.1870397e+01 9.54e-02 1.26e+07   1.3 4.13e+01    -  1.10e-02 1.43e-02f  4
 176  1.1886121e+01 9.05e-02 1.28e+07   1.3 2.21e+02    -  8.66e-03 6.25e-03f  4
 177  1.1774029e+01 4.91e-02 6.08e+06   1.3 2.40e+00    -  2.96e-01 6.04e-01h  1
 178  1.1714083e+01 3.33e-02 4.52e+06   1.3 1.85e+00    -  4.59e-01 4.02e-01h  1
 179  1.1620045e+01 4.44e-02 3.58e+06   1.3 2.59e+00    -  9.40e-01 4.68e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.1612910e+01 4.44e-02 3.51e+06   1.3 1.29e+01    -  1.79e-01 1.39e-02h  4
 181  1.1607792e+01 4.46e-02 3.56e+06   1.3 1.06e+02    -  3.72e-02 1.05e-03f  6
 182  1.1593854e+01 4.61e-02 3.73e+06   1.3 1.05e+02    -  2.40e-02 2.32e-03f  5
 183  1.1580664e+01 4.72e-02 3.95e+06   1.3 8.82e+01    -  3.12e-02 2.54e-03f  5
 184  1.1572652e+01 4.75e-02 4.07e+06   1.3 7.88e+01    -  6.41e-02 1.74e-03f  6
 185  1.1563473e+01 4.79e-02 4.22e+06   1.3 6.76e+01    -  5.72e-02 2.39e-03f  6
 186  1.1556773e+01 1.90e-01 7.34e+06   1.3 1.10e+02    -  3.76e-02 2.28e-02f  2
 187  1.1526284e+01 7.33e-02 8.13e+06   1.3 9.48e+00    -  5.08e-01 5.56e-01H  1
 188  1.1522000e+01 7.08e-02 8.30e+06   1.3 9.62e+00    -  2.44e-01 4.91e-02h  3
 189  1.1514078e+01 6.87e-02 8.62e+06   1.3 1.89e+01    -  4.31e-02 2.38e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.1451208e+01 8.24e-02 9.62e+06   1.3 1.09e+02    -  1.49e-02 1.08e-02f  3
 191  1.1414919e+01 1.02e-01 1.04e+07   1.3 5.21e+01    -  7.01e-02 1.73e-02f  3
 192  1.1367073e+01 1.21e-01 1.14e+07   1.3 4.18e+01    -  3.16e-02 2.86e-02f  3
 193  1.1373931e+01 1.22e-01 1.25e+07   1.3 8.30e+02    -  1.04e-02 1.56e-03f  4
 194  1.1358246e+01 1.22e-01 1.29e+07   1.3 1.17e+02    -  3.30e-02 3.34e-03f  5
 195  1.1250193e+01 2.52e-01 1.61e+07   1.3 1.10e+02    -  7.44e-02 3.12e-02f  2
 196  1.1203095e+01 3.10e-01 1.81e+07   1.3 5.23e+01    -  4.61e-02 5.53e-02f  2
 197  1.1211311e+01 3.09e-01 1.84e+07   1.3 2.05e+02    -  2.48e-02 3.35e-03h  3
 198  1.1182993e+01 5.84e-02 4.81e+06   1.3 6.63e-01    -  4.38e-01 8.03e-01h  1
 199  1.1180284e+01 5.37e-02 4.48e+06   1.3 9.60e-01    -  3.12e-01 8.06e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.1161485e+01 3.02e-02 2.21e+06   1.3 1.01e+00    -  4.28e-01 4.93e-01f  1
 201  1.1145462e+01 3.00e-02 2.19e+06   1.3 1.57e+00    -  3.29e-01 6.27e-01f  1
 202  1.1194943e+01 2.17e-02 3.12e+06   1.3 4.15e+00    -  2.37e-01 4.90e-01H  1
 203  1.1209922e+01 2.26e-02 3.16e+06   1.3 1.15e+01    -  8.38e-02 3.26e-02f  2
 204  1.1230253e+01 2.47e-02 2.85e+06   1.3 4.23e+01    -  1.05e-01 1.23e-02f  3
 205  1.1326938e+01 1.41e-01 5.91e+06   1.3 5.46e+01    -  2.66e-02 4.34e-02f  2
 206  1.1379708e+01 2.25e-01 8.74e+06   1.3 5.39e+01    -  2.88e-02 3.24e-02f  2
 207  1.1412751e+01 4.29e-01 1.28e+07   1.3 6.52e+01    -  3.73e-02 4.13e-02f  2
 208  1.1418561e+01 4.28e-01 1.31e+07   1.3 3.08e+01    -  4.62e-02 1.16e-02f  4
 209  1.1420286e+01 4.38e-01 1.39e+07   1.3 4.65e+01    -  8.54e-02 1.60e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.1424794e+01 4.52e-01 1.48e+07   1.3 3.75e+01    -  4.80e-02 2.41e-02f  3
 211  1.1429165e+01 4.66e-01 1.56e+07   1.3 3.12e+01    -  9.16e-02 3.08e-02f  3
 212  1.1377578e+01 4.60e-01 1.56e+07   1.3 1.78e+02    -  1.98e-02 6.97e-03f  3
 213  1.1404839e+01 6.22e-02 3.16e+06   1.3 5.65e-01    -  2.60e-01 8.69e-01f  1
 214  1.1412579e+01 4.27e-02 2.80e+06   1.3 1.17e+00    -  2.77e-01 4.19e-01f  1
 215  1.1396007e+01 1.84e-02 1.44e+06   1.3 5.67e-01    -  5.97e-01 8.46e-01f  1
 216  1.1353622e+01 2.44e-02 1.66e+06   1.3 6.57e-01    -  4.54e-01 1.00e+00f  1
 217  1.1366052e+01 9.64e-03 9.68e+05   1.3 3.24e-01    -  6.92e-01 5.92e-01f  1
 218  1.1478328e+01 9.02e-02 2.17e+06   1.3 1.95e+00    -  3.43e-01 7.09e-01f  1
 219  1.1440877e+01 1.10e-01 1.96e+06   1.3 8.02e-01    -  3.60e-01 1.00e+00f  1
