This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   782909
Number of nonzeros in inequality constraint Jacobian.:     3392
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2527
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      536
                     variables with only upper bounds:        0
Total number of equality constraints.................:     2430
Total number of inequality constraints...............:      361
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      361

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 102  1.4412664e+01 6.01e-02 3.80e+06   2.0 1.92e+00    -  6.71e-01 5.67e-01h  1
 103  1.4340187e+01 3.05e-02 3.75e+06   2.0 1.01e+00    -  1.00e+00 5.00e-01h  2
 104  1.4315364e+01 2.80e-02 3.53e+06   2.0 1.03e+00    -  9.58e-01 4.81e-01h  2
 105  1.4361766e+01 2.87e-02 3.85e+06   2.0 1.43e+02    -  5.82e-02 6.56e-03f  5
 106  1.4365592e+01 1.16e-02 2.50e+06   2.0 8.70e-01    -  1.00e+00 9.22e-01H  1
 107  1.4314822e+01 2.98e-02 7.78e+05   2.0 1.10e+00    -  6.38e-01 8.95e-01F  1
 108  1.4404536e+01 3.23e-01 2.63e+06   2.2 1.64e+00    -  1.00e+00 9.30e-01f  1
 109  1.4636930e+01 1.12e+00 8.39e+06   2.1 2.47e+02    -  1.26e-02 4.03e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.4515774e+01 6.74e-01 5.02e+06   2.1 5.31e+00    -  1.47e-01 4.53e-01h  1
 111  1.4371926e+01 2.20e-01 3.20e+06   2.1 2.59e+00    -  2.84e-01 7.31e-01h  1
 112  1.4357030e+01 1.39e-01 2.47e+06   2.1 2.69e+00    -  3.00e-01 3.74e-01h  1
 113  1.4472062e+01 1.39e-01 3.01e+06   2.1 1.62e+02    -  3.80e-02 5.32e-03f  4
 114  1.4572842e+01 6.88e-02 2.87e+06   2.1 2.81e+00    -  9.62e-01 4.75e-01h  1
 115  1.4615240e+01 2.44e-02 3.58e+06   2.1 2.62e+00    -  8.33e-01 6.95e-01H  1
 116  1.4525520e+01 1.40e-02 2.01e+06   2.1 3.20e+00    -  4.36e-01 4.18e-01F  1
 117  1.4329831e+01 1.05e-01 3.79e+06   2.1 1.55e+02    -  7.28e-02 2.30e-02f  3
 118  1.3987919e+01 7.01e-02 5.34e+06   2.1 1.61e+01    -  4.02e-01 6.17e-01F  1
 119  1.4028128e+01 6.56e-02 5.10e+06   2.1 5.08e+00    -  1.32e-01 3.13e-01F  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.3960156e+01 5.97e-02 4.42e+06   2.1 3.80e+00    -  1.55e-01 2.85e-01H  1
 121  1.4106186e+01 6.31e-02 3.59e+06   2.1 2.45e+02    -  4.96e-02 5.51e-03f  4
 122  1.4130629e+01 5.37e-02 3.34e+06   2.1 3.01e+00    -  4.70e-01 2.84e-01f  1
 123  1.4154412e+01 5.73e-02 2.95e+06   2.1 1.54e+00    -  1.10e-02 9.22e-01f  1
 124  1.4117465e+01 4.35e-02 2.78e+06   2.1 1.08e+00    -  4.36e-01 3.26e-01h  1
 125  1.4014770e+01 4.16e-02 3.74e+06   2.1 8.80e+01    -  8.70e-02 8.51e-03f  4
 126  1.3889461e+01 4.38e-02 5.05e+06   2.1 1.41e+01    -  1.25e-01 7.62e-02f  3
 127  1.3834530e+01 4.47e-02 5.55e+06   2.1 1.27e+01    -  2.66e-01 3.85e-02f  4
 128  1.3776849e+01 4.59e-02 6.02e+06   2.1 1.19e+01    -  2.77e-01 4.53e-02f  4
 129  1.4015118e+01 1.63e-01 6.84e+06   1.3 1.47e+02    -  4.09e-02 2.56e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.3904235e+01 7.04e-02 4.73e+06   2.0 1.42e+00    -  1.00e+00 5.27e-01h  1
 131  1.3897716e+01 6.77e-02 4.65e+06   2.0 2.16e+00    -  5.40e-01 3.67e-02h  1
 132  1.3808028e+01 4.07e-02 3.54e+06   2.0 2.10e+00    -  9.83e-01 5.61e-01h  1
 133  1.3760559e+01 5.40e-02 4.65e+06   2.0 2.33e+02    -  3.53e-02 6.63e-03f  4
 134  1.3683702e+01 5.65e-02 3.81e+06   2.2 2.85e+00    -  6.30e-01 5.60e-01f  1
 135  1.3699925e+01 2.87e-01 2.14e+06   2.8 2.56e+00    -  7.61e-02 4.78e-01f  1
 136  1.3695884e+01 1.26e-01 1.96e+06   2.2 1.62e+00    -  3.09e-02 4.89e-01h  1
 137  1.3875437e+01 1.31e-01 3.98e+06   2.2 1.96e+02    -  8.33e-02 1.03e-02f  4
 138  1.3894842e+01 1.13e-01 3.20e+06   2.2 3.51e+00    -  4.30e-01 2.32e-01h  1
 139  1.3935447e+01 6.85e-02 3.29e+06   2.2 2.88e+00    -  5.83e-01 3.89e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.3972057e+01 5.18e-02 3.49e+06   2.2 2.34e+00    -  1.00e+00 4.70e-01h  1
 141  1.3954839e+01 5.30e-02 3.30e+06   2.2 2.09e+02    -  5.73e-02 4.22e-03f  4
 142  1.3941206e+01 3.82e-02 2.69e+06   2.2 2.13e+00    -  1.00e+00 3.88e-01h  1
 143  1.3940425e+01 3.71e-02 2.64e+06   2.2 1.46e+00    -  7.41e-01 2.92e-02h  1
 144  1.3937894e+01 3.30e-02 2.48e+06   2.2 1.38e+00    -  1.00e+00 1.16e-01h  1
 145  1.4019995e+01 3.51e-02 3.04e+06   2.2 1.30e+02    -  5.98e-02 5.22e-03f  5
 146  1.4019921e+01 1.16e-02 2.48e+06   2.2 2.04e+00    -  5.23e-01 1.00e+00F  1
 147  1.4061258e+01 1.63e-01 3.38e+06   2.7 1.91e+00    -  7.80e-01 1.00e+00f  1
 148  1.3991910e+01 3.47e-02 3.46e+06   2.5 2.71e+00    -  1.59e-01 9.70e-01H  1
 149  1.6713098e+01 1.51e+00 1.23e+07   2.8 2.79e+02    -  4.71e-02 5.16e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.5785696e+01 1.10e+00 8.01e+06   2.5 1.16e+01    -  7.94e-01 4.00e-01f  1
 151  1.4668009e+01 3.79e-01 3.79e+06   2.5 6.75e+00    -  2.19e-01 1.00e+00h  1
 152  1.4572388e+01 1.54e-01 6.14e+06   2.5 2.36e+00    -  9.25e-02 6.23e-01f  1
 153  1.5559231e+01 1.52e+00 8.17e+06   2.5 4.04e+02    -  1.79e-02 3.30e-02f  2
 154  1.5228887e+01 1.14e+00 5.51e+06   2.5 9.89e+00    -  7.55e-02 2.98e-01f  1
 155  1.4822670e+01 6.52e-01 4.72e+06   2.5 8.29e+00    -  4.03e-01 6.64e-01h  1
 156  1.4830540e+01 6.53e-01 4.16e+06   2.5 1.77e+01    -  3.70e-01 2.01e-01h  1
 157  1.4905106e+01 6.13e-01 4.56e+06   2.5 1.69e+01    -  3.73e-01 1.07e-01h  2
 158  1.4958535e+01 5.68e-01 4.79e+06   2.5 1.55e+01    -  7.78e-01 1.70e-01H  1
 159  1.5048160e+01 5.02e-01 6.20e+06   2.5 1.32e+01    -  6.17e-01 1.63e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.4995322e+01 5.00e-01 4.76e+06   2.5 2.02e+02    -  4.41e-02 5.70e-03f  4
 161  1.4934303e+01 4.37e-01 4.05e+06   2.5 5.88e+00    -  5.67e-01 1.38e-01h  1
 162  1.4832441e+01 3.31e-01 3.60e+06   2.5 4.49e+00    -  7.03e-01 2.58e-01h  1
 163  1.4618251e+01 1.01e-01 3.17e+06   2.5 3.44e+00    -  4.86e-01 6.98e-01h  1
 164  1.4649472e+01 9.98e-02 2.44e+06   2.5 1.36e+02    -  8.64e-02 7.03e-03f  4
 165  1.4571009e+01 1.42e-01 2.16e+06   1.8 5.29e+00    -  5.83e-02 6.56e-01H  1
 166  1.4511211e+01 9.61e-02 1.45e+06   1.8 2.90e+00    -  3.36e-01 3.23e-01h  1
 167  1.4463932e+01 7.37e-02 1.27e+06   1.8 1.57e+00    -  3.97e-01 6.29e-01h  1
 168  1.4560655e+01 8.58e-02 2.04e+06   1.8 1.41e+02    -  5.00e-02 1.51e-02f  4
 169  1.4537099e+01 6.88e-02 2.58e+06   1.8 4.60e+00    -  4.55e-01 2.16e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.4434704e+01 2.46e-02 2.78e+06   1.8 3.42e+00    -  4.25e-01 5.02e-01H  1
 171  1.4333563e+01 7.86e-03 1.72e+06   1.8 1.74e+00    -  7.48e-01 9.18e-01F  1
 172  1.7397987e+01 1.16e+00 1.67e+07   2.8 1.09e+02    -  1.99e-01 1.20e-01f  1
 173  1.5937576e+01 8.41e-01 4.93e+06   2.2 9.97e+00    -  4.61e-01 7.73e-01h  1
 174  1.5546724e+01 6.03e-01 3.28e+06   2.2 6.11e+00    -  3.31e-01 3.32e-01h  1
 175  1.5342281e+01 4.96e-01 1.98e+06   2.2 6.03e+00    -  2.63e-01 2.23e-01h  1
 176  1.5160785e+01 3.73e-01 1.77e+06   2.2 2.79e+00    -  7.16e-01 2.72e-01f  1
 177  1.4753942e+01 3.25e-01 3.45e+06   2.2 3.77e+00    -  3.57e-01 6.76e-01h  1
 178  1.4657242e+01 3.09e-01 4.74e+06   2.2 1.56e+01    -  2.59e-01 8.59e-02h  2
 179  1.4573207e+01 3.00e-01 5.40e+06   2.2 1.92e+01    -  2.36e-01 4.34e-02h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.4467731e+01 2.84e-01 6.00e+06   2.2 1.56e+01    -  4.50e-01 6.63e-02h  3
 181  1.4349560e+01 2.64e-01 6.78e+06   2.2 1.24e+01    -  3.19e-01 9.01e-02h  3
 182  1.4377207e+01 2.61e-01 7.43e+06   2.2 1.31e+02    -  6.16e-02 1.38e-02f  4
 183  1.4235903e+01 5.44e-02 3.19e+06   2.2 2.23e+00    -  9.82e-01 8.45e-01h  1
 184  1.4122665e+01 3.70e-02 2.79e+06   2.2 2.75e+00    -  7.24e-01 4.22e-01h  1
 185  1.3921759e+01 4.18e-02 1.75e+06   2.2 9.81e-01    -  7.07e-01 1.00e+00f  1
 186  1.3922976e+01 4.20e-02 1.79e+06   2.2 8.03e+01    -  1.10e-01 2.10e-03h  6
 187  1.3849354e+01 4.89e-02 2.13e+06   2.2 5.90e+00    -  4.03e-01 1.47e-01f  3
 188  1.3833322e+01 5.07e-02 2.51e+06   2.2 2.76e+01    -  1.31e-01 1.68e-02f  4
 189  1.3825516e+01 6.37e-02 4.03e+06   2.2 2.16e+01    -  1.35e-01 4.37e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.3845948e+01 6.54e-02 5.07e+06   2.2 4.92e+01    -  1.02e-01 1.16e-02f  5
 191  1.3855894e+01 6.56e-02 5.45e+06   2.2 3.51e+01    -  1.35e-01 6.50e-03f  6
 192  1.3862014e+01 6.55e-02 5.68e+06   2.2 3.40e+01    -  7.36e-02 4.06e-03f  7
 193  1.3868355e+01 6.55e-02 5.94e+06   2.2 3.39e+01    -  1.83e-01 4.55e-03f  7
 194  1.3867971e+01 6.51e-02 6.28e+06   2.2 5.80e+01    -  5.58e-02 7.54e-03f  6
 195  1.3726822e+01 4.32e-01 4.78e+06   2.2 7.65e+00    -  8.26e-01 9.68e-01F  1
 196  1.3772521e+01 2.37e-01 2.74e+06   2.2 9.14e+00    -  3.26e-01 4.20e-01f  1
 197  1.3902285e+01 1.71e-01 3.20e+06   2.2 7.39e+00    -  2.94e-01 2.89e-01h  1
 198  1.3977955e+01 1.82e-01 3.70e+06   2.2 1.51e+02    -  1.44e-01 8.64e-03h  1
 199  1.4199774e+01 1.30e-01 3.89e+06   2.2 5.05e+00    -  4.19e-01 4.54e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.4355672e+01 7.34e-02 4.05e+06   2.2 2.96e+00    -  1.59e-01 4.62e-01f  1
 201  1.4490977e+01 7.27e-02 3.11e+06   2.2 1.76e+00    -  7.00e-01 7.63e-01f  1
 202  1.4672655e+01 1.98e-01 6.99e+06   2.2 1.71e+02    -  6.11e-02 2.60e-02f  2
 203  1.4701665e+01 1.29e-01 6.38e+06   2.2 6.24e+00    -  5.23e-01 4.24e-01H  1
 204  1.4711332e+01 1.13e-01 6.02e+06   2.2 3.58e+00    -  6.94e-01 1.60e-01h  1
 205  1.4670865e+01 2.52e-02 3.56e+06   2.2 3.16e+00    -  6.00e-01 6.26e-01H  1
 206  1.4707015e+01 2.93e-02 4.52e+06   2.2 1.49e+02    -  9.66e-02 1.31e-02f  3
 207  1.4628756e+01 2.67e-02 1.66e+06   2.2 1.13e+00    -  1.00e+00 1.00e+00f  1
 208  1.4608945e+01 1.44e-02 1.30e+06   2.2 1.33e+00    -  7.04e-01 6.39e-01H  1
 209  1.4618147e+01 2.26e-02 1.54e+06   2.2 1.00e+00    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.4534613e+01 5.27e-02 1.54e+06   2.2 1.64e+02    -  6.39e-02 1.39e-02f  4
 211  1.4573025e+01 2.60e-02 1.15e+06   2.2 1.58e+00    -  9.18e-01 5.33e-01f  1
 212  1.4594360e+01 1.10e-02 8.77e+05   1.5 1.45e+00    -  6.18e-01 8.06e-01h  1
 213  1.4624252e+01 5.42e-03 9.29e+05   1.5 8.86e-01    -  4.63e-01 7.78e-01H  1
 214  1.4571074e+01 1.10e-02 1.17e+06   1.5 1.01e+02    -  6.51e-02 1.08e-02f  3
 215  1.4570067e+01 7.01e-03 6.81e+05   1.5 4.84e-01    -  8.48e-01 1.00e+00h  1
 216  1.4535933e+01 6.61e-03 1.02e+06   1.5 7.44e-01    -  1.00e+00 7.75e-01H  1
 217  1.4518138e+01 7.30e-03 9.17e+05   1.5 4.75e-01    -  1.00e+00 8.82e-01H  1
 218  1.4499172e+01 7.23e-03 5.90e+05   0.6 3.74e-01    -  8.80e-01 7.56e-01H  1
 219  1.4482909e+01 7.06e-03 3.62e+05   0.0 2.21e-01    -  8.98e-01 8.47e-01H  1
