time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
6.25,0.06282473248,0.000810167767,0.06283135575,0.06283144152,-0.0111741547,-0.07070456204,-0.01116984563,-0.01116922197
12.5,-0.03528330102,-0.05259334501,0.06282722934,0.06282909925,0.01337454849,-0.02343241565,-0.00372673713,-0.003724941432
18.75,-0.03983960788,0.04077424917,0.0217374862,0.04030980188,0.005800781196,-0.04151450768,-0.0300220701,-0.01813567482
25,-0.01866374479,0.01723625379,-0.01670850245,0.01265284147,0.04312978754,-0.04583026472,-0.001574993751,0.003593163049
31.25,-0.06092697287,0.04507382256,-0.061314332,0.04317783379,0.02366033564,-0.02412988674,0.00831891939,-0.003806629409
37.5,-0.008965979659,0.00758990593,-0.005511937448,0.003861079652,0.02653780675,-0.02117815546,0.02166624853,-0.01380036982
43.75,0.05954376104,-0.04148646366,0.06242956818,-0.04295744312,0.008859395312,-0.007909966841,0.005843612555,-0.00216002393
50,0.02335915946,-0.01671899701,0.04523480017,-0.030265422,-0.001214484814,-0.0003282884309,0.01508093803,-0.006341997684
56.25,0.007620235662,-0.005320663053,0.03846287485,-0.0248063682,-0.02417267429,0.01400543102,0.004630663898,0.00518632718
62.5,-0.05366046028,0.03661928585,0.06148718855,-0.04385840687,0.001880750477,-0.003989954789,-0.003853989585,0.01221326356
68.75,-0.06239995979,0.03829988264,0.06253480488,-0.04652589623,-0.008091989117,-0.003994012985,-0.000915724436,0.005309116832
75,-0.05542581824,0.02349797705,-0.006835780396,-0.05133090647,-0.02009977349,-0.01935000209,-0.03955967902,-0.01108209283
81.25,0.03619714004,0.05210907567,-0.06282743049,-0.06282901647,0.009238520701,-0.02310263116,-0.003726570238,-0.003725027847
87.5,-0.06282508991,-0.0008220122083,-0.06283136281,-0.06283144047,-0.01117380448,-0.0706928543,-0.01116985458,-0.01116924133
93.75,0,0,0,0,0,0,0,0
