This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   350253
Number of nonzeros in inequality constraint Jacobian.:     1472
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1175
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      248
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1134
Total number of inequality constraints...............:      169
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      169

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  9.3732634e+00 5.54e+00 4.07e+06   2.5 9.45e+01    -  5.96e-02 7.38e-02h  1
  61  9.2398714e+00 5.47e+00 4.05e+06   2.5 9.77e+01    -  2.45e-02 1.69e-02h  1
  62  8.9836615e+00 5.38e+00 4.10e+06   2.5 9.52e+01    -  3.69e-02 5.08e-02h  1
  63  8.9256998e+00 5.25e+00 4.15e+06   2.5 7.68e+01    -  1.99e-02 2.16e-02h  1
  64  8.8944711e+00 4.88e+00 4.80e+06   2.5 8.14e+01    -  2.86e-02 6.09e-02f  1
  65  8.7574715e+00 4.62e+00 4.87e+06   2.5 6.81e+01    -  4.26e-02 5.10e-02h  1
  66  8.5916914e+00 4.42e+00 4.82e+06   2.5 5.27e+01    -  2.20e-02 4.85e-02h  1
  67  8.3082982e+00 4.20e+00 4.84e+06   2.5 6.12e+01    -  2.17e-02 7.56e-02h  1
  68  7.8670376e+00 3.90e+00 5.36e+06   2.9 9.34e+01    -  1.47e-01 7.46e-02f  1
  69  7.7986157e+00 3.73e+00 5.12e+06   2.9 6.52e+01    -  1.24e-01 6.73e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  8.1437391e+00 3.43e+00 5.64e+06   2.9 6.91e+01    -  1.04e-01 1.03e-01f  1
  71  1.1003910e+01 4.27e+00 5.11e+06   2.9 9.88e+01    -  9.76e-02 1.87e-01f  1
  72  1.1727690e+01 3.98e+00 3.79e+06   2.6 4.35e+01    -  6.44e-02 1.42e-01h  1
  73  1.2810517e+01 3.92e+00 3.43e+06   2.6 8.48e+01    -  6.94e-02 1.00e-01f  1
  74  1.3930596e+01 3.80e+00 3.61e+06   2.6 6.46e+01    -  1.32e-01 1.25e-01f  1
  75  1.5733513e+01 4.72e+00 4.32e+06   2.9 4.64e+01    -  8.99e-02 2.91e-01f  1
  76  1.7018401e+01 4.33e+00 4.67e+06   2.6 8.43e+01    -  7.97e-02 1.23e-01f  2
  77  1.6707386e+01 3.61e+00 5.16e+06   2.9 2.74e+01    -  8.97e-02 1.61e-01f  1
  78  1.6699715e+01 3.50e+00 6.26e+06   2.9 3.12e+01    -  8.90e-02 4.32e-01f  1
  79  1.6352576e+01 3.08e+00 7.09e+06   2.9 2.60e+01    -  2.70e-01 1.26e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.5944588e+01 3.53e+00 8.62e+06   2.9 2.73e+01    -  2.30e-01 4.44e-01f  1
  81  1.6505607e+01 3.61e+00 8.62e+06   2.9 6.94e+01    -  1.56e-01 1.07e-01f  1
  82  1.6767935e+01 3.46e+00 8.44e+06   2.7 5.40e+01    -  1.33e-01 7.61e-02f  1
  83  1.8905139e+01 6.17e+00 1.24e+07   2.9 4.21e+01    -  9.43e-02 3.51e-01f  1
  84  1.9701751e+01 3.33e+00 9.88e+06   2.7 2.12e+01    -  1.85e-01 4.89e-01f  1
  85  2.0337212e+01 2.66e+00 7.56e+06   2.9 2.15e+01    -  2.23e-01 4.14e-01f  1
  86  1.9960627e+01 1.87e+00 4.96e+06   2.9 1.30e+01    -  3.90e-01 7.41e-01f  1
  87  2.0452901e+01 2.14e+00 5.35e+06   2.9 3.03e+01    -  5.60e-01 3.16e-01f  1
  88  2.0210907e+01 1.57e+00 2.81e+06   2.7 1.16e+01    -  4.62e-01 1.00e+00f  1
  89  1.9684327e+01 1.21e+00 1.85e+06   2.7 8.69e+00    -  7.56e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.9417110e+01 4.57e-01 2.34e+06   2.9 4.70e+00    -  8.32e-01 1.00e+00f  1
  91  1.8976768e+01 1.85e-01 1.69e+06   2.5 3.28e+00    -  1.00e+00 1.00e+00h  1
  92  1.8293349e+01 5.88e-02 1.43e+06   2.1 3.76e+00    -  9.02e-01 1.00e+00H  1
  93  1.8134443e+01 3.87e-01 1.58e+06   2.3 3.68e+00    -  1.00e+00 1.00e+00f  1
  94  1.7984844e+01 7.74e-01 2.93e+06   2.4 4.41e+00    -  1.00e+00 1.00e+00f  1
  95  1.7573694e+01 1.89e-01 1.06e+06   1.9 3.09e+00    -  1.00e+00 1.00e+00h  1
  96  1.6981188e+01 9.97e-02 9.63e+05   1.3 2.89e+00    -  1.00e+00 1.00e+00h  1
  97  1.6807037e+01 3.29e-02 7.33e+05   1.3 1.47e+00    -  1.00e+00 1.00e+00f  1
  98  1.6868393e+01 2.48e-02 4.21e+05   1.4 1.37e+00    -  1.00e+00 1.00e+00f  1
  99  1.6767063e+01 6.56e-03 1.72e+05   0.3 7.73e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.6721015e+01 2.47e-03 1.77e+05   1.2 4.07e-01    -  1.00e+00 1.00e+00f  1
 101  1.6662174e+01 2.60e-03 1.11e+05   0.2 3.98e-01    -  1.00e+00 1.00e+00h  1
 102  1.6484935e+01 6.69e-04 5.07e+05  -0.1 1.22e+00    -  9.44e-01 1.00e+00H  1
 103  1.6604339e+01 9.47e-03 8.91e+04   0.2 8.22e-01    -  1.00e+00 1.00e+00f  1
 104  1.6656363e+01 2.27e-03 1.41e+05   0.1 4.29e-01    -  1.00e+00 1.00e+00f  1
 105  1.6613144e+01 8.86e-04 1.90e+04   0.1 2.41e-01    -  1.00e+00 1.00e+00h  1
 106  1.6604931e+01 2.84e-04 5.89e+04   0.1 1.35e-01    -  1.00e+00 1.00e+00h  1
 107  1.6603563e+01 1.52e-04 4.32e+03  -1.1 9.10e-02    -  1.00e+00 1.00e+00h  1
 108  1.6601796e+01 1.16e-05 3.30e+03  -2.4 5.67e-03    -  1.00e+00 1.00e+00h  1
 109  1.6598106e+01 6.34e-05 1.49e+04  -1.8 4.68e-01    -  1.00e+00 3.28e-02h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.6594246e+01 1.06e-04 2.66e+04  -1.3 7.30e-01    -  1.00e+00 2.23e-02f  3
 111  1.6526524e+01 4.58e-03 2.65e+05  -1.0 1.27e+00    -  1.00e+00 1.98e-01f  2
 112  1.6517959e+01 4.57e-03 2.94e+05  -1.1 1.37e+00    -  7.81e-01 2.30e-02h  4
 113  1.6499405e+01 4.57e-03 3.42e+05  -1.1 6.77e-01    -  7.33e-01 1.06e-01h  3
 114  1.6493899e+01 4.53e-03 3.67e+05  -1.1 1.78e+00    -  9.61e-01 2.12e-02h  5
 115  1.6492443e+01 4.53e-03 3.73e+05  -1.1 3.80e+01    -  6.72e-02 7.13e-04h  7
 116  1.6492104e+01 4.52e-03 3.75e+05  -1.1 2.84e+00    -  1.00e+00 9.00e-04h  9
 117  1.6465461e+01 2.92e-02 5.03e+05  -1.1 4.08e+00    -  2.84e-01 1.11e-01h  3
 118  1.6274018e+01 2.09e-02 9.01e+05  -0.8 1.49e+00    -  1.00e+00 1.00e+00H  1
 119  1.6374178e+01 2.63e-02 3.80e+05  -0.3 8.76e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.6345513e+01 1.05e-02 1.09e+05  -0.4 3.10e-01    -  1.00e+00 6.50e-01h  1
 121  1.6277835e+01 1.74e-02 1.85e+05  -0.8 8.20e-01    -  1.00e+00 1.00e+00H  1
 122  1.6273753e+01 7.55e-03 8.48e+04  -1.4 3.00e-01    -  1.00e+00 5.50e-01h  1
 123  1.6251297e+01 2.20e-03 7.42e+04  -1.9 2.59e-01    -  1.00e+00 1.00e+00h  1
 124  1.6249090e+01 1.84e-03 8.34e+04  -2.2 2.22e-01    -  1.00e+00 1.63e-01h  1
 125  1.6244558e+01 3.28e-04 2.56e+04  -1.7 1.03e-01    -  1.00e+00 1.00e+00f  1
 126  1.6240228e+01 2.25e-04 2.30e+04  -2.9 5.81e-02    -  1.00e+00 4.50e-01h  1
 127  1.6238461e+01 2.20e-04 2.76e+04  -2.6 1.83e-01    -  1.00e+00 6.33e-02h  2
 128  1.6235461e+01 2.29e-04 3.61e+04  -1.9 4.69e-01    -  1.00e+00 3.39e-02h  3
 129  1.6225352e+01 4.08e-04 6.76e+04  -1.6 8.79e-01    -  1.00e+00 6.20e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.6207232e+01 9.72e-04 1.01e+05  -1.4 4.67e-01    -  1.00e+00 1.97e-01f  2
 131  1.6199688e+01 9.94e-04 1.07e+05  -1.6 6.37e-01    -  1.00e+00 5.91e-02h  3
 132  1.6196559e+01 9.89e-04 1.09e+05  -1.6 6.19e-01    -  1.00e+00 3.09e-02h  4
 133  1.6130182e+01 1.97e-02 3.34e+05  -0.6 1.34e+01    -  4.21e-01 3.92e-02f  2
 134  1.6095772e+01 2.92e-02 4.92e+05  -0.9 5.51e+00    -  6.96e-01 6.88e-02h  2
 135  1.6143917e+01 5.31e-03 1.39e+05  -0.6 2.62e-01    -  5.37e-01 1.00e+00f  1
 136  1.6119200e+01 9.52e-04 9.58e+04  -0.4 1.63e-01    -  1.00e+00 1.00e+00f  1
 137  1.6089309e+01 9.65e-04 3.86e+04  -1.1 2.06e-01    -  1.00e+00 1.00e+00H  1
 138  1.6073280e+01 2.12e-04 5.54e+04  -1.9 1.59e-01    -  1.00e+00 8.90e-01H  1
 139  1.6074779e+01 2.90e-04 3.07e+04  -1.6 1.11e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.6073189e+01 5.56e-05 1.50e+04  -1.7 7.50e-02    -  1.00e+00 1.00e+00h  1
 141  1.6066960e+01 6.62e-05 1.05e+04  -3.2 4.76e-02    -  1.00e+00 6.21e-01h  1
 142  1.6059285e+01 1.65e-04 2.32e+04  -4.0 2.47e-01    -  1.00e+00 1.64e-01h  1
 143  1.6044591e+01 6.08e-04 5.67e+04  -4.0 1.15e+00    -  1.00e+00 6.52e-02h  1
 144  1.6017991e+01 3.15e-03 1.06e+05  -4.0 1.10e+00    -  1.00e+00 1.64e-01h  1
 145  1.6010121e+01 3.24e-03 1.19e+05  -4.0 9.98e-01    -  1.00e+00 5.16e-02h  1
 146  1.5990962e+01 4.79e-03 1.48e+05  -4.0 5.10e-01    -  1.00e+00 2.87e-01h  1
 147  1.5979628e+01 5.54e-03 1.84e+05  -3.9 3.06e+00    -  7.21e-01 2.68e-02h  1
 148  1.5948648e+01 1.70e-02 3.03e+05  -1.7 2.04e+00    -  7.16e-01 1.50e-01f  1
 149  1.5944902e+01 1.60e-02 3.01e+05  -4.0 6.12e-01    -  3.37e-01 6.00e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.5937713e+01 1.08e-02 2.47e+05  -2.9 1.30e-01    -  1.00e+00 3.26e-01h  1
 151  1.5932463e+01 4.53e-03 1.67e+05  -2.3 1.15e-01    -  1.00e+00 5.82e-01h  1
 152  1.5923243e+01 3.43e-03 1.41e+05  -2.1 1.88e-01    -  1.00e+00 3.99e-01h  1
 153  1.5879141e+01 2.24e-02 2.88e+05  -0.4 6.63e+00    -  6.24e-01 5.66e-02f  1
 154  1.5882213e+01 2.12e-02 2.96e+05  -1.1 1.49e+00    -  8.89e-01 5.22e-02h  1
 155  1.5892816e+01 2.83e-04 2.21e+04  -0.7 8.98e-02    -  1.00e+00 1.00e+00f  1
 156  1.5880536e+01 1.20e-04 3.06e+04  -1.1 1.12e-01    -  9.95e-01 1.00e+00H  1
 157  1.5878182e+01 6.29e-05 3.31e+04  -1.9 2.50e-01    -  1.00e+00 7.77e-02h  4
 158  1.5876430e+01 4.16e-05 3.80e+04  -1.6 6.01e-01    -  1.00e+00 2.87e-02h  4
 159r 1.5876430e+01 4.16e-05 1.00e+03  -2.2 0.00e+00    -  0.00e+00 2.88e-07R 22
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160r 1.5879070e+01 3.51e-05 4.75e+02  -1.6 3.94e-02    -  9.44e-01 2.52e-01f  1
 161  1.5980849e+01 3.16e-03 2.12e+03  -0.3 1.76e+02    -  2.59e-02 2.23e-03f  1
 162  1.6601904e+01 4.50e-01 2.06e+03  -0.3 7.29e+01    -  3.50e-02 6.95e-02f  1
 163  1.6849634e+01 4.36e-01 1.17e+03  -0.3 1.35e+01    -  6.03e-01 1.42e-01f  1
 164  1.7011521e+01 3.42e-01 1.16e+03  -0.3 1.68e+01    -  5.37e-01 2.31e-01f  1
 165  1.6731184e+01 2.36e-01 1.65e+03  -0.3 4.03e+00    -  1.00e+00 1.00e+00f  1
 166  1.6822158e+01 8.08e-02 8.12e+02  -0.3 2.54e+00    -  1.00e+00 1.00e+00h  1
 167  1.6754570e+01 4.21e-02 4.27e+02  -0.3 2.02e+00    -  1.00e+00 5.00e-01h  2
 168  1.6563888e+01 2.63e-02 1.05e+03  -0.3 2.19e+00    -  1.00e+00 5.00e-01h  2
 169  1.6452878e+01 2.01e-02 1.74e+03  -0.3 1.87e+00    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.6207417e+01 1.74e-02 4.63e+03  -0.3 1.50e+00    -  1.00e+00 6.85e-01H  1
 171  1.6167000e+01 1.62e-02 2.73e+03  -0.3 1.17e+00    -  1.00e+00 1.00e+00f  1
 172  1.6145429e+01 1.21e-02 1.06e+03  -0.3 1.05e+00    -  1.00e+00 1.00e+00h  1
 173  1.6077769e+01 4.57e-03 1.20e+03  -0.3 6.46e-01    -  1.00e+00 1.00e+00h  1
 174  1.6030348e+01 2.40e-03 1.37e+03  -0.3 5.20e-01    -  1.00e+00 5.00e-01h  2
 175  1.6015375e+01 2.17e-03 1.90e+03  -0.3 8.75e-01    -  1.00e+00 1.25e-01h  4
 176  1.5986734e+01 3.21e-03 1.77e+03  -0.3 1.77e+00    -  1.00e+00 1.25e-01h  4
 177  1.5963419e+01 3.77e-03 2.36e+03  -0.3 2.80e+00    -  1.00e+00 6.25e-02h  5
 178  1.5944726e+01 3.97e-03 2.84e+03  -0.3 4.14e+00    -  1.00e+00 3.12e-02h  6
 179  1.5930591e+01 3.95e-03 3.32e+03  -0.3 9.78e+00    -  1.00e+00 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.5912925e+01 3.90e-03 3.87e+03  -0.3 1.10e+01    -  1.00e+00 1.56e-02h  7
 181  1.4882923e+01 2.46e+00 5.02e+04  -0.3 1.30e+01    -  1.00e+00 1.00e+00f  1
 182  1.4008927e+01 1.50e-01 1.95e+04  -1.1 3.51e+00    -  1.00e+00 1.00e+00h  1
 183  1.3586457e+01 4.00e-02 6.48e+03  -1.4 1.73e+00    -  1.00e+00 1.00e+00h  1
 184  1.3067620e+01 1.41e-01 1.68e+03  -1.7 3.15e+00    -  1.00e+00 1.00e+00h  1
 185  1.1364805e+01 1.45e+00 8.23e+02  -1.4 2.41e+01    -  1.00e+00 4.40e-01f  1
 186  1.0826572e+01 3.31e-01 7.82e+02  -1.4 2.84e+00    -  1.00e+00 7.41e-01h  1
 187  1.0672063e+01 1.29e-01 1.76e+02  -1.1 2.18e+00    -  1.00e+00 1.00e+00f  1
 188  1.0353085e+01 6.19e-02 1.04e+02  -1.4 1.54e+00    -  1.00e+00 1.00e+00h  1
 189  9.6914406e+00 1.00e-01 1.59e+02  -1.9 3.72e+00    -  1.00e+00 9.41e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  9.3002304e+00 9.30e-02 1.60e+02  -2.3 3.10e+00    -  1.00e+00 6.80e-01h  1
 191  9.1214331e+00 1.42e-01 1.96e+02  -1.8 6.25e+00    -  1.00e+00 3.22e-01h  1
 192  8.9882608e+00 1.62e+00 9.02e+02  -1.4 1.13e+01    -  1.00e+00 5.84e-01f  1
 193  8.7844021e+00 1.45e-01 2.96e+02  -1.6 1.71e+00    -  1.00e+00 1.00e+00h  1
 194  8.7156454e+00 1.10e-01 7.20e+01  -1.7 2.14e+00    -  1.00e+00 1.00e+00h  1
 195  8.5472651e+00 9.96e-02 1.33e+02  -1.9 2.02e+00    -  1.00e+00 9.63e-01h  1
 196  8.1655690e+00 3.95e-01 1.65e+02  -2.1 4.41e+00    -  1.00e+00 9.21e-01h  1
 197  8.0831925e+00 1.94e-01 1.79e+02  -1.9 2.42e+00    -  1.00e+00 1.00e+00h  1
 198  7.9138792e+00 5.99e-02 8.43e+01  -2.2 1.61e+00    -  1.00e+00 7.45e-01h  1
 199  7.9266097e+00 6.40e-02 8.75e+01  -1.9 1.63e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  7.8176288e+00 4.83e-02 1.07e+02  -2.0 1.35e+00    -  1.00e+00 1.00e+00h  1
 201  7.6313700e+00 2.17e-02 1.29e+02  -2.2 1.46e+00    -  1.00e+00 1.00e+00h  1
 202  7.6206694e+00 1.69e-02 1.12e+02  -2.5 9.14e-01    -  1.00e+00 8.38e-01h  1
 203  7.7814323e+00 2.14e-02 3.01e+02  -2.2 1.04e+00    -  1.83e-01 6.43e-01H  1
 204  7.7251264e+00 1.34e-02 2.14e+02  -3.3 7.22e-01    -  1.00e+00 4.16e-01h  1
 205  7.6683810e+00 6.60e-03 9.54e+01  -2.3 7.98e-01    -  1.00e+00 9.39e-01h  1
 206  7.7348693e+00 4.10e-03 3.02e+02  -2.7 6.37e-01    -  7.64e-01 5.81e-01H  1
 207  7.7979264e+00 4.07e-03 1.82e+02  -2.3 4.50e-01    -  1.00e+00 1.00e+00h  1
 208  7.7765767e+00 3.56e-03 1.40e+02  -2.4 3.50e-01    -  1.00e+00 1.00e+00h  1
 209  7.6622409e+00 1.39e-02 2.73e+02  -2.4 8.29e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  7.6072654e+00 3.88e-03 2.10e+02  -2.4 6.29e-01    -  1.00e+00 1.00e+00h  1
 211  7.6136509e+00 2.88e-03 1.07e+02  -3.2 3.82e-01    -  1.00e+00 8.25e-01h  1
 212  7.5793677e+00 3.25e-03 1.36e+02  -3.6 7.55e-01    -  1.00e+00 3.34e-01h  1
 213  7.5425133e+00 1.44e-02 2.78e+02  -2.7 1.13e+00    -  1.00e+00 4.43e-01f  1
 214  7.5596596e+00 1.42e-02 4.20e+02  -1.8 1.11e+01    -  3.58e-01 5.41e-02f  1
 215  7.5690846e+00 3.09e-03 1.31e+02  -2.3 3.95e-01    -  6.55e-01 1.00e+00h  1
 216  7.5103442e+00 5.37e-03 1.18e+02  -3.0 4.11e-01    -  1.00e+00 8.86e-01h  1
 217  7.4079255e+00 3.25e-02 4.02e+02  -2.7 1.14e+00    -  1.00e+00 7.59e-01h  1
