time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
5,0.06253728145,-0.05314367546,0.05817869958,-0.06266089659,-0.01414437203,0.006774288106,0.0134323304,0.000866329822
10,0.03496857847,-0.03538304324,0.04645535894,-0.0625814924,-0.0363737856,0.03569106317,0.01841226926,0.0003349975082
15,-0.06256150239,0.06257406233,0.06025085332,-0.06213531853,0.0006841914442,-0.0004913623182,0.009587334442,0.0005897014755
20,-0.06257316889,0.06254049066,-0.02753113206,0.005613963814,-1.955513991e-05,-0.0001564298561,-0.03006722425,0.04860961561
25,-0.06260335503,0.06233070651,-0.06153812794,0.06104105416,-0.0005547875335,-0.0001611238697,-0.001214761859,0.001735378052
30,0.03359375315,-0.007388815619,-0.06248133185,0.06228970513,0.03927988679,-0.04695926561,-0.000179685595,6.406202046e-05
35,0.0608676039,-0.06121449129,-0.06255135362,0.0610170299,0.0149586558,-0.001672368814,2.038312558e-05,-0.001600721761
40,-0.06218755161,-0.06250389358,-0.06220201727,0.005700138851,1.618685478e-05,-0.0002585014926,0.0003654750353,-0.04824340404
45,-0.06256725336,-0.0625890905,0.06260196777,-0.04154847198,-1.112303928e-05,-5.723586705e-05,-0.000278962077,0.02252295642
50,-0.06265689117,-0.06246932027,0.06264355897,0.06251231138,1.018227824e-05,5.872763697e-05,-4.814713047e-05,-0.0002866368939
55,-0.06262101459,-0.06166537241,0.06261672358,0.06255466168,3.358395746e-05,0.0006277787424,-1.562782248e-05,-0.0001502117127
60,-0.06223453507,0.0286699064,0.06252364027,0.06235442738,0.0001553888264,0.05386788562,1.26920494e-05,-0.0003648841728
65,0.06136906925,0.006498726104,0.06234989634,0.06089389587,-0.006378133922,0.02991246648,0.0001095268422,-0.001994962229
70,0.04849150831,0.06201860987,-0.01471595074,0.01341920726,-0.01085018848,0.0003589666981,-0.04096095875,-0.04236378087
75,0.06206210421,0.06247203729,-0.06115312954,-0.06232363539,-0.000209010552,7.986611566e-05,-0.001668040934,5.149986486e-05
80,0.06217999211,0.06252200168,-0.06229764478,-0.06258939495,-0.0002953951137,5.335533684e-05,-0.0001811587431,-0.0002261810836
85,0.0612088656,0.06222655952,-0.06162420037,-0.06268649191,-0.0009273416369,0.0001659537112,0.0007878127577,-0.0008292580515
90,-0.03080425061,-0.006379225752,-0.05288673817,-0.06274658549,-0.05171076022,-0.02060377208,0.009306542128,-0.002767590248
95,0,0,0,0,0,0,0,0
