This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   999237
Number of nonzeros in inequality constraint Jacobian.:     4352
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     3203
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      680
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3078
Total number of inequality constraints...............:      457
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      457

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.8032631e+01 9.49e-02 2.73e+01  -1.8 2.49e+00    -  1.00e+00 1.00e+00h  1
  31  1.8378083e+01 2.22e-02 6.29e+01  -1.9 1.42e+00    -  1.00e+00 1.00e+00h  1
  32  1.8558207e+01 1.43e-02 6.64e+01  -1.9 1.16e+00    -  1.00e+00 1.00e+00h  1
  33  1.8483829e+01 1.77e-02 6.44e+01  -2.1 1.44e+00    -  1.00e+00 1.00e+00h  1
  34  1.8149149e+01 2.67e-02 1.38e+02  -2.6 1.42e+00    -  1.00e+00 1.00e+00h  1
  35  1.7704834e+01 5.97e-02 1.48e+02  -2.7 2.10e+00    -  1.00e+00 1.00e+00h  1
  36  1.7384732e+01 3.99e-02 1.68e+02  -2.4 1.90e+00    -  1.00e+00 4.86e-01h  1
  37  1.7338259e+01 6.56e-02 6.46e+01  -2.2 1.15e+00    -  1.00e+00 1.00e+00h  1
  38  1.7332674e+01 7.51e-02 1.83e+02  -1.9 1.45e+00    -  1.00e+00 6.23e-01h  1
  39  1.7081257e+01 3.35e-02 7.69e+01  -2.2 1.53e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.6998388e+01 9.73e-02 1.52e+02  -2.0 2.06e+00    -  1.00e+00 1.00e+00h  1
  41  1.7337023e+01 1.64e-01 8.87e+01  -1.7 2.10e+00    -  1.00e+00 1.00e+00h  1
  42  1.6672889e+01 1.20e-01 5.73e+01  -1.8 4.76e+00    -  9.36e-01 6.91e-01h  1
  43  1.5943288e+01 1.36e-01 7.36e+01  -2.0 4.68e+00    -  1.00e+00 7.76e-01h  1
  44  1.6439037e+01 8.60e-02 4.57e+01  -1.7 2.67e+00    -  1.00e+00 1.00e+00h  1
  45  1.6210459e+01 1.33e-01 9.39e+01  -1.9 3.15e+00    -  1.00e+00 1.00e+00h  1
  46  1.5753830e+01 5.55e-02 4.76e+01  -2.2 2.46e+00    -  1.00e+00 1.00e+00h  1
  47  1.5864908e+01 9.25e-02 7.77e+01  -2.0 3.48e+00    -  1.00e+00 8.68e-01h  1
  48  1.5765905e+01 4.67e-02 6.89e+01  -2.5 1.90e+00    -  1.00e+00 7.63e-01h  1
  49  1.5895800e+01 2.19e-02 9.45e+01  -2.6 2.04e+00    -  9.18e-01 5.48e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.6034703e+01 1.89e-02 2.00e+02  -2.1 3.86e+00    -  1.00e+00 3.88e-01H  1
  51  1.5931030e+01 1.78e-02 8.90e+01  -2.6 1.28e+00    -  1.00e+00 1.00e+00h  1
  52  1.5536051e+01 6.94e-02 1.29e+02  -2.7 3.48e+00    -  6.78e-01 5.53e-01h  1
  53  1.5169611e+01 6.52e-02 1.94e+02  -2.4 1.84e+00    -  1.00e+00 1.00e+00h  1
  54  1.5019046e+01 7.31e-02 1.11e+02  -2.2 1.96e+00    -  8.14e-01 8.67e-01h  1
  55  1.4913037e+01 3.81e-02 1.01e+02  -2.4 1.79e+00    -  1.00e+00 4.98e-01h  1
  56  1.4435749e+01 2.22e-01 1.12e+02  -2.5 4.17e+00    -  1.00e+00 7.52e-01h  1
  57  1.5287951e+01 2.54e-01 1.11e+02  -1.8 5.06e+00    -  4.22e-01 7.46e-01f  1
  58  1.4078782e+01 4.29e-01 1.63e+02  -2.1 1.16e+01    -  6.61e-01 5.00e-01h  1
  59  1.3610873e+01 1.77e-01 1.29e+02  -2.3 2.80e+00    -  5.39e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.3421323e+01 7.99e-02 6.07e+01  -2.2 2.91e+00    -  1.00e+00 7.58e-01h  1
  61  1.3357376e+01 4.35e-02 6.72e+01  -2.5 3.16e+00    -  8.12e-01 4.75e-01h  1
  62  1.3363446e+01 3.55e-02 1.37e+02  -2.5 2.67e+00    -  1.00e+00 2.04e-01h  1
  63  1.4060808e+01 1.30e-01 9.14e+01  -2.0 3.10e+00    -  6.91e-01 9.48e-01h  1
  64  1.3512597e+01 5.98e-02 5.21e+01  -2.2 1.65e+00    -  1.00e+00 9.42e-01h  1
  65  1.3511098e+01 3.86e-02 8.31e+01  -2.2 2.09e+00    -  9.57e-01 6.19e-01h  1
  66  1.3462889e+01 2.26e-02 7.68e+01  -2.6 1.97e+00    -  1.00e+00 4.97e-01h  1
  67  1.3344762e+01 4.74e-02 1.13e+02  -2.9 1.87e+00    -  1.00e+00 1.00e+00h  1
  68  1.3396114e+01 3.54e-02 1.01e+02  -2.4 1.34e+00    -  1.00e+00 9.27e-01h  1
  69  1.3201751e+01 3.66e-02 3.69e+01  -2.5 1.49e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.3246847e+01 1.73e-02 7.93e+01  -2.6 9.99e-01    -  1.00e+00 7.02e-01h  1
  71  1.3241933e+01 1.32e-02 1.47e+02  -2.8 1.57e+00    -  1.00e+00 2.32e-01h  3
  72  1.3164235e+01 9.09e-02 1.33e+02  -2.5 2.93e+00    -  1.00e+00 6.01e-01h  1
  73  1.2932829e+01 4.78e-02 1.83e+02  -2.7 1.51e+00    -  1.00e+00 8.41e-01h  1
  74  1.3144322e+01 5.95e-02 1.53e+02  -2.0 2.21e+00    -  9.67e-01 5.83e-01f  1
  75  1.3132191e+01 3.22e-02 1.00e+02  -2.1 2.31e+00    -  8.25e-01 1.00e+00h  1
  76  1.2917540e+01 2.34e-02 5.68e+01  -2.4 1.25e+00    -  1.00e+00 1.00e+00h  1
  77  1.2897897e+01 1.55e-02 1.15e+02  -2.4 1.87e+00    -  7.81e-01 5.39e-01H  1
  78  1.3237541e+01 5.15e-02 1.49e+02  -2.2 1.28e+00    -  1.00e+00 1.00e+00h  1
  79  1.3126646e+01 1.30e-02 7.18e+01  -2.3 6.99e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.2927677e+01 1.34e-02 1.40e+02  -2.6 1.53e+00    -  1.00e+00 5.66e-01h  1
  81  1.2894516e+01 9.44e-03 1.99e+02  -2.7 1.15e+00    -  1.00e+00 3.41e-01h  1
  82  1.2752563e+01 3.10e-02 1.63e+02  -2.8 1.76e+00    -  1.00e+00 6.06e-01h  1
  83  1.2580269e+01 7.41e-02 2.83e+02  -2.3 3.28e+00    -  9.79e-01 5.85e-01h  1
  84  1.2691866e+01 1.23e-01 3.40e+02  -2.0 3.61e+00    -  5.28e-01 5.43e-01h  1
  85  1.2448648e+01 3.86e-02 1.63e+02  -2.2 1.42e+00    -  6.20e-01 8.80e-01h  1
  86  1.2200166e+01 3.25e-02 1.37e+02  -2.5 1.89e+00    -  1.00e+00 6.57e-01h  1
  87  1.2000489e+01 2.43e-02 9.85e+01  -2.5 1.71e+00    -  1.00e+00 6.95e-01h  1
  88  1.1691873e+01 6.62e-02 1.33e+02  -2.6 3.10e+00    -  1.00e+00 6.32e-01h  1
  89  1.1460386e+01 1.78e-01 2.61e+02  -2.1 5.52e+00    -  8.74e-01 5.16e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.1586893e+01 1.36e-01 2.73e+02  -1.8 5.38e+00    -  8.29e-01 3.78e-01h  1
  91  1.1513252e+01 1.43e-01 1.59e+02  -2.0 3.24e+00    -  8.05e-01 1.00e+00h  1
  92  1.1230626e+01 6.95e-02 1.13e+02  -2.1 3.54e+00    -  1.00e+00 5.13e-01h  1
  93  1.2114895e+01 1.46e-01 1.25e+02  -1.5 4.63e+00    -  1.00e+00 6.57e-01f  1
  94  1.2536315e+01 1.86e-01 9.98e+01  -1.6 2.85e+00    -  5.71e-01 1.00e+00h  1
  95  1.2295418e+01 7.96e-02 4.73e+01  -1.6 1.65e+00    -  1.00e+00 9.51e-01h  1
  96  1.2172842e+01 4.37e-02 5.25e+01  -1.6 2.18e+00    -  1.00e+00 5.37e-01h  1
  97  1.2012160e+01 3.08e-02 1.10e+02  -1.9 2.29e+00    -  1.00e+00 3.15e-01h  2
  98  1.1765811e+01 5.93e-02 7.21e+01  -2.0 4.03e+00    -  7.20e-01 5.00e-01h  2
  99  1.2122518e+01 3.35e-01 1.22e+02  -1.7 3.39e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.1523620e+01 2.05e-01 1.53e+02  -1.8 3.83e+00    -  1.00e+00 1.00e+00h  1
 101  9.8832291e+00 5.51e-01 3.53e+02  -1.8 9.23e+00    -  5.69e-01 9.63e-01h  1
 102  1.0764100e+01 5.53e-01 2.73e+02  -1.5 5.23e+00    -  9.45e-01 9.36e-01h  1
 103  1.0476679e+01 2.14e-01 5.46e+01  -1.7 3.45e+00    -  1.00e+00 1.00e+00h  1
 104  1.0921420e+01 1.26e-01 5.69e+01  -1.4 4.21e+00    -  1.00e+00 4.55e-01h  1
 105  1.0013290e+01 1.27e-01 6.84e+01  -1.9 3.49e+00    -  1.00e+00 9.55e-01h  1
 106  8.9374021e+00 3.19e-01 9.51e+01  -2.0 7.72e+00    -  1.00e+00 7.51e-01h  1
 107  7.7676356e+00 6.37e-01 1.27e+02  -2.1 1.05e+01    -  1.00e+00 8.44e-01h  1
 108  7.4108549e+00 5.55e-01 1.20e+02  -1.8 7.61e+00    -  7.52e-01 5.87e-01h  1
 109  7.1329483e+00 1.39e-01 2.91e+01  -2.2 2.64e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  8.2247618e+00 1.78e-01 3.84e+01  -1.6 5.55e+00    -  1.00e+00 7.07e-01h  1
 111  8.5150648e+00 1.44e-01 3.93e+01  -1.7 2.90e+00    -  1.00e+00 1.00e+00h  1
 112  7.7152265e+00 1.16e-01 3.66e+01  -2.0 3.56e+00    -  9.99e-01 9.50e-01h  1
 113  7.7687093e+00 5.96e-02 4.64e+01  -2.1 3.02e+00    -  4.57e-01 4.04e-01H  1
 114  7.6689413e+00 3.64e-02 6.57e+01  -2.1 1.44e+00    -  1.00e+00 4.13e-01h  1
 115  7.3690134e+00 2.73e-02 5.00e+01  -2.4 2.20e+00    -  1.00e+00 6.80e-01h  1
 116  7.2423539e+00 3.65e-02 6.45e+01  -2.1 2.57e+00    -  1.00e+00 5.00e-01h  2
 117  6.9211523e+00 4.39e-02 9.25e+01  -2.6 2.21e+00    -  1.00e+00 1.00e+00h  1
 118  7.3615852e+00 6.04e-02 5.79e+01  -2.0 3.36e+00    -  1.00e+00 6.72e-01h  1
 119  7.2380919e+00 3.47e-02 4.19e+01  -2.1 1.09e+00    -  1.00e+00 8.99e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  6.8555645e+00 4.22e-02 4.18e+01  -2.4 2.21e+00    -  1.00e+00 1.00e+00h  1
 121  6.4525457e+00 1.13e-01 8.37e+01  -2.5 3.76e+00    -  8.46e-01 7.75e-01h  1
 122  6.4260213e+00 3.44e-02 3.31e+01  -2.6 1.41e+00    -  1.00e+00 9.06e-01h  1
 123  6.2967674e+00 1.76e-02 2.93e+01  -3.2 1.06e+00    -  1.00e+00 6.36e-01h  1
 124  6.3587086e+00 2.32e-02 2.89e+01  -2.5 2.15e+00    -  1.00e+00 6.61e-01h  1
 125  6.3360014e+00 1.94e-02 5.51e+01  -2.6 9.20e-01    -  8.99e-01 1.60e-01h  1
 126  6.3134097e+00 1.35e-02 7.05e+01  -2.6 1.15e+00    -  5.11e-01 3.15e-01h  1
 127  6.3350119e+00 1.29e-02 9.83e+01  -2.6 1.01e+00    -  1.00e+00 7.12e-01h  1
 128  6.2741224e+00 1.14e-02 5.04e+01  -2.7 7.08e-01    -  1.00e+00 1.00e+00h  1
 129  6.2755618e+00 8.28e-03 5.96e+01  -4.0 6.08e-01    -  4.22e-01 2.63e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  6.3647702e+00 7.99e-03 1.51e+02  -2.7 9.22e-01    -  6.89e-01 5.16e-01H  1
 131  6.4360412e+00 5.21e-03 5.01e+01  -2.9 5.01e-01    -  1.00e+00 1.00e+00h  1
 132  6.4255102e+00 3.52e-03 2.33e+02  -3.8 3.15e-01    -  9.40e-01 3.32e-01h  1
 133  6.4148326e+00 2.27e-03 1.00e+02  -4.0 3.18e-01    -  1.00e+00 3.68e-01h  1
 134  6.3919116e+00 1.74e-03 9.12e+01  -4.0 5.20e-01    -  1.00e+00 2.31e-01h  1
 135  6.4096930e+00 6.32e-03 1.21e+02  -2.9 9.25e-01    -  7.93e-01 4.17e-01f  1
 136  6.4165417e+00 9.73e-04 2.60e+01  -3.0 2.09e-01    -  1.00e+00 1.00e+00h  1
 137  6.3822458e+00 1.27e-03 5.21e+01  -3.7 2.96e-01    -  1.00e+00 7.20e-01h  1
 138  6.4288346e+00 3.47e-03 9.06e+01  -2.8 8.26e-01    -  1.00e+00 3.89e-01f  1
 139  6.4440184e+00 2.70e-03 4.86e+01  -2.9 3.24e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  6.4501574e+00 8.55e-04 1.18e+01  -2.9 2.43e-01    -  1.00e+00 1.00e+00h  1
 141  6.3854390e+00 1.76e-03 2.52e+01  -3.4 3.73e-01    -  1.00e+00 7.26e-01h  1
 142  6.2965418e+00 1.31e-02 7.84e+01  -3.5 9.55e-01    -  6.77e-01 5.33e-01h  1
 143  6.2509068e+00 1.18e-02 8.81e+01  -3.5 7.06e-01    -  8.44e-01 5.40e-01h  1
 144  6.2258647e+00 1.31e-02 9.01e+01  -3.1 1.70e+00    -  5.01e-01 1.55e-01h  1
 145  6.2383549e+00 2.13e-03 4.01e+01  -3.4 3.18e-01    -  1.00e+00 1.00e+00h  1
 146  6.2245119e+00 3.52e-03 1.04e+02  -3.8 3.36e-01    -  1.00e+00 5.62e-01h  1
 147  6.2165603e+00 3.07e-03 8.97e+01  -3.8 3.56e-01    -  9.31e-01 3.47e-01h  1
 148  6.2128449e+00 2.97e-03 6.81e+01  -4.0 2.67e-01    -  9.62e-01 6.74e-01h  1
 149  6.2069986e+00 3.25e-03 4.12e+01  -4.0 4.07e-01    -  1.00e+00 4.62e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  6.2050427e+00 2.47e-03 5.48e+01  -3.7 4.25e-01    -  1.00e+00 3.46e-01h  1
 151  6.2197890e+00 2.85e-03 6.21e+01  -3.4 2.91e-01    -  3.92e-01 6.97e-01h  1
 152  6.2112181e+00 5.39e-04 4.50e+01  -3.6 1.79e-01    -  1.00e+00 1.00e+00h  1
 153  6.2061497e+00 3.78e-04 8.29e+00  -3.7 1.48e-01    -  1.00e+00 1.00e+00h  1
 154  6.2070072e+00 2.17e-04 5.64e+01  -4.0 8.46e-02    -  1.00e+00 7.41e-01h  1
 155  6.2103933e+00 1.45e-04 2.59e+01  -4.0 1.12e-01    -  1.00e+00 7.74e-01h  1
 156  6.2066430e+00 1.40e-04 4.19e+01  -4.0 7.03e-02    -  7.97e-01 1.00e+00h  1
 157  6.2066237e+00 1.21e-04 1.70e+01  -4.0 7.17e-02    -  1.00e+00 9.67e-01h  1
 158  6.2059532e+00 5.58e-05 8.34e+00  -4.0 6.20e-02    -  1.00e+00 1.00e+00h  1
 159  6.2065173e+00 3.00e-05 2.41e+01  -4.0 3.25e-02    -  1.00e+00 4.82e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  6.2062996e+00 2.66e-04 8.55e+00  -4.0 6.81e-02    -  1.00e+00 1.00e+00h  1
 161  6.2004450e+00 1.33e-03 7.61e+01  -4.1 5.68e-01    -  8.89e-01 2.35e-01h  1
 162  6.1854698e+00 1.38e-02 2.79e+02  -4.0 1.69e+00    -  1.00e+00 3.23e-01h  1
 163  6.1654471e+00 1.75e-02 2.49e+02  -3.4 1.88e+00    -  1.00e+00 3.08e-01h  1
 164  6.1418916e+00 1.10e-02 2.57e+02  -3.2 1.04e+00    -  5.51e-01 3.89e-01h  1
 165  6.2011981e+00 2.91e-02 1.51e+02  -2.7 1.20e+00    -  6.31e-01 6.93e-01h  1
 166  6.2058759e+00 1.89e-02 6.72e+01  -2.9 4.44e-01    -  1.00e+00 1.00e+00h  1
 167  6.2089055e+00 1.04e-02 1.04e+02  -2.9 4.70e-01    -  9.76e-01 5.48e-01h  1
 168  6.2140694e+00 8.69e-03 2.41e+02  -2.9 3.21e-01    -  1.00e+00 1.62e-01h  1
 169  6.2443418e+00 5.33e-03 4.60e+01  -2.9 5.35e-01    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  6.2351553e+00 1.91e-03 1.08e+01  -2.9 2.81e-01    -  1.00e+00 1.00e+00h  1
 171  6.2413074e+00 9.80e-04 5.10e+01  -2.9 2.03e-01    -  7.53e-01 5.00e-01h  2
 172  6.2639408e+00 7.63e-04 2.14e+01  -2.9 1.78e-01    -  1.00e+00 1.00e+00h  1
 173  6.2767682e+00 4.69e-04 2.70e+01  -2.9 1.32e-01    -  1.00e+00 1.00e+00h  1
 174  6.2796386e+00 3.42e-04 1.53e+01  -2.9 1.07e-01    -  1.00e+00 1.00e+00h  1
 175  6.2863833e+00 1.33e-04 6.90e+00  -2.9 6.01e-02    -  1.00e+00 1.00e+00h  1
 176  6.2934749e+00 2.72e-05 4.96e+00  -2.9 4.18e-02    -  1.00e+00 1.00e+00h  1
 177  6.3022945e+00 1.94e-05 2.10e+01  -2.9 9.02e-02    -  1.00e+00 1.00e+00H  1
 178  6.3045965e+00 2.78e-05 2.98e+01  -2.9 8.68e-02    -  1.00e+00 1.00e+00H  1
 179  6.2877492e+00 3.27e-04 1.11e+01  -2.9 1.43e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  6.2922613e+00 9.68e-05 8.95e+00  -2.9 6.51e-02    -  1.00e+00 1.00e+00h  1
 181  6.2936817e+00 1.74e-04 6.97e+00  -2.9 6.52e-02    -  1.00e+00 1.00e+00h  1
 182  6.2945378e+00 6.74e-05 4.00e+00  -2.9 5.10e-02    -  1.00e+00 1.00e+00h  1
 183  6.2985868e+00 9.09e-06 4.53e+00  -2.9 3.52e-02    -  1.00e+00 1.00e+00H  1
 184  6.2377706e+00 9.79e-04 2.53e+01  -3.7 1.92e-01    -  1.00e+00 1.00e+00f  1
 185  6.1746112e+00 1.86e-03 5.41e+01  -3.8 4.44e-01    -  5.02e-01 5.11e-01h  1
 186  6.1499673e+00 1.72e-03 1.35e+02  -4.0 5.03e-01    -  1.00e+00 2.36e-01h  1
 187  6.1451802e+00 1.33e-03 8.72e+01  -3.5 2.58e-01    -  6.29e-01 2.22e-01h  1
 188  6.1432547e+00 8.62e-04 6.82e+01  -4.0 1.33e-01    -  6.63e-01 3.18e-01h  1
 189  6.1338834e+00 5.45e-04 4.21e+01  -4.0 2.60e-01    -  7.70e-01 3.92e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  6.1753476e+00 6.64e-04 1.35e+01  -3.4 1.71e-01    -  1.00e+00 1.00e+00h  1
 191  6.1411693e+00 6.50e-04 3.89e+01  -3.9 1.70e-01    -  1.00e+00 7.88e-01h  1
 192  6.1280884e+00 3.20e-04 3.09e+01  -4.0 1.36e-01    -  1.00e+00 6.29e-01h  1
 193  6.1332425e+00 1.59e-04 1.03e+01  -4.0 8.42e-02    -  1.00e+00 1.00e+00h  1
 194  6.1355643e+00 1.00e-04 1.47e+01  -4.0 6.43e-02    -  9.10e-01 1.00e+00h  1
 195  6.1373455e+00 7.80e-05 9.87e+00  -4.0 5.09e-02    -  1.00e+00 1.00e+00h  1
 196  6.1376902e+00 2.30e-05 2.83e+00  -4.0 3.12e-02    -  1.00e+00 1.00e+00h  1
 197  6.1390783e+00 3.87e-06 1.55e+00  -4.0 1.06e-02    -  1.00e+00 1.00e+00h  1
 198  6.1379766e+00 1.82e-04 1.51e+01  -4.0 8.32e-02    -  1.00e+00 1.00e+00h  1
 199  6.1345422e+00 7.01e-05 1.28e+01  -4.1 4.98e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.1338578e+00 4.85e-05 6.96e+00  -4.0 6.31e-02    -  1.00e+00 1.00e+00h  1
 201  6.1352442e+00 3.48e-05 4.56e+00  -4.0 3.51e-02    -  1.00e+00 1.00e+00h  1
 202  6.1347238e+00 4.31e-05 5.12e+00  -4.0 3.17e-02    -  1.00e+00 1.00e+00h  1
 203  6.1329624e+00 4.14e-05 6.85e+00  -4.1 3.02e-02    -  1.00e+00 1.00e+00h  1
 204  6.1317239e+00 1.72e-04 1.27e+01  -4.0 6.57e-02    -  1.00e+00 1.00e+00h  1
 205  6.1310991e+00 8.44e-05 3.54e+00  -4.0 4.63e-02    -  1.00e+00 1.00e+00h  1
 206  6.1315518e+00 9.65e-06 2.50e+00  -4.0 1.81e-02    -  1.00e+00 1.00e+00h  1
 207  6.1359744e+00 1.49e-05 1.83e+01  -4.0 9.86e-02    -  7.83e-01 1.00e+00H  1
 208  6.1303841e+00 2.18e-04 3.21e+01  -4.0 9.39e-02    -  1.00e+00 1.00e+00h  1
 209  6.1239190e+00 2.24e-04 2.00e+01  -4.0 1.34e-01    -  1.00e+00 8.16e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  6.1278476e+00 5.20e-05 4.66e+00  -4.0 5.01e-02    -  1.00e+00 1.00e+00h  1
 211  6.1305904e+00 1.24e-05 9.42e+00  -4.0 5.60e-02    -  1.00e+00 1.00e+00H  1
 212  6.1293661e+00 7.45e-04 4.19e+01  -4.0 2.73e-01    -  1.00e+00 6.33e-01h  1
 213  6.1196788e+00 3.01e-03 7.38e+01  -4.1 1.02e+00    -  1.96e-01 2.99e-01h  1
 214  6.1231603e+00 1.08e-03 7.86e+01  -3.4 1.72e-01    -  1.00e+00 7.22e-01f  1
 215  6.1480980e+00 7.77e-04 2.25e+01  -3.2 1.95e-01    -  1.00e+00 9.46e-01h  1
 216  6.1526303e+00 7.82e-04 1.84e+01  -3.3 1.90e-01    -  1.00e+00 1.00e+00h  1
