This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   350253
Number of nonzeros in inequality constraint Jacobian.:     1472
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1175
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      248
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1134
Total number of inequality constraints...............:      169
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      169

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  14  3.8958431e+00 6.58e+00 4.05e+05   2.9 1.63e+02    -  3.35e-02 3.31e-02h  1
  15  3.8902820e+00 6.48e+00 5.76e+05   2.9 1.29e+02    -  1.35e-02 1.69e-02h  1
  16  3.8169827e+00 6.39e+00 7.07e+05   2.9 1.25e+02    -  2.68e-02 1.35e-02h  1
  17  3.7181073e+00 6.31e+00 7.80e+05   2.0 1.10e+02    -  4.38e-02 1.13e-02h  1
  18  3.6426015e+00 6.14e+00 1.20e+06   2.9 1.63e+02    -  1.07e-02 2.29e-02h  1
  19  3.6608684e+00 5.92e+00 1.99e+06   2.9 1.33e+02    -  3.81e-02 3.17e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  3.5738398e+00 5.79e+00 2.48e+06   2.9 1.17e+02    -  1.75e-02 2.11e-02h  1
  21  3.5466843e+00 5.70e+00 2.77e+06   2.9 1.04e+02    -  3.25e-02 1.41e-02h  1
  22  3.5648061e+00 5.57e+00 3.13e+06   2.9 9.32e+01    -  5.66e-02 2.41e-02h  1
  23  3.5373055e+00 5.49e+00 3.44e+06   2.9 1.11e+02    -  1.64e-02 3.38e-02h  1
  24  3.5773925e+00 5.39e+00 3.69e+06   2.9 1.14e+02    -  2.91e-02 2.03e-02h  1
  25  3.6408705e+00 5.28e+00 4.00e+06   2.9 1.22e+02    -  2.72e-02 2.23e-02h  1
  26  3.6736186e+00 5.18e+00 4.19e+06   2.9 1.04e+02    -  2.35e-02 2.25e-02h  1
  27  3.6823868e+00 5.13e+00 4.19e+06   2.9 1.10e+02    -  7.78e-03 1.42e-02h  1
  28  3.7223816e+00 5.08e+00 4.13e+06   2.9 1.34e+02    -  1.10e-02 1.24e-02f  1
  29  3.7785559e+00 5.03e+00 4.14e+06   2.9 1.27e+02    -  2.52e-02 1.57e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  3.8754175e+00 4.97e+00 4.10e+06   2.9 1.11e+02    -  1.35e-02 2.41e-02f  1
  31  3.8261528e+00 4.93e+00 3.93e+06   2.9 1.38e+02    -  3.94e-02 1.23e-02h  1
  32  3.7901262e+00 4.87e+00 3.91e+06   2.9 7.78e+01    -  1.13e-02 2.60e-02f  1
  33  3.7310831e+00 4.81e+00 4.06e+06   2.9 7.89e+01    -  1.46e-02 1.47e-02f  1
  34  3.7288820e+00 4.70e+00 4.26e+06   2.9 1.00e+02    -  1.75e-02 3.21e-02f  1
  35  3.6974380e+00 4.65e+00 4.32e+06   2.2 1.02e+02    -  5.05e-02 1.03e-02h  1
  36  3.6223484e+00 4.59e+00 4.41e+06   2.9 7.28e+01    -  8.06e-03 1.50e-02f  1
  37  3.5115854e+00 4.65e+00 4.80e+06   2.9 7.81e+01    -  1.36e-02 6.34e-02f  1
  38  3.4958107e+00 4.63e+00 4.81e+06  -3.5 1.13e+02    -  1.06e-02 3.57e-03h  1
  39  3.4858693e+00 4.62e+00 4.80e+06  -3.5 1.31e+02    -  7.37e-03 2.00e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  3.4785509e+00 4.51e+00 4.50e+06   2.9 1.29e+02    -  1.25e-02 2.51e-02f  1
  41  3.5066401e+00 4.41e+00 4.74e+06   2.9 1.47e+02    -  5.67e-03 1.92e-02f  1
  42  3.8849425e+00 4.14e+00 6.38e+06   2.9 1.43e+02    -  3.25e-02 4.85e-02f  1
  43  3.9405551e+00 4.11e+00 6.55e+06   2.1 1.04e+02    -  4.88e-02 6.90e-03h  1
  44  4.0935137e+00 4.02e+00 6.94e+06   2.7 1.24e+02    -  1.34e-02 2.00e-02f  1
  45  4.4688248e+00 3.99e+00 8.74e+06   2.8 1.41e+02    -  3.17e-02 8.05e-02f  1
  46  4.5434393e+00 3.94e+00 8.71e+06   2.4 8.40e+01    -  2.10e-02 1.35e-02h  1
  47  4.5053945e+00 3.86e+00 9.13e+06   2.4 1.19e+02    -  1.41e-02 3.94e-02F  1
  48  4.5069865e+00 3.78e+00 8.70e+06   2.4 9.83e+01    -  6.92e-02 4.02e-02h  1
  49  4.5148205e+00 3.73e+00 8.47e+06   2.4 1.01e+02    -  5.79e-02 2.01e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  4.6766979e+00 3.64e+00 8.04e+06   2.4 8.90e+01    -  3.12e-03 3.55e-02h  1
  51  4.8738019e+00 3.53e+00 7.78e+06   2.9 1.05e+02    -  2.81e-02 2.63e-02h  1
  52  5.0420852e+00 3.41e+00 8.03e+06   1.0 9.98e+01    -  5.63e-02 2.92e-02h  1
  53  5.1250133e+00 3.36e+00 8.12e+06   2.9 1.22e+02    -  2.13e-02 1.25e-02f  1
  54  5.1884807e+00 3.26e+00 8.22e+06   1.8 7.82e+01    -  2.91e-02 2.26e-02h  1
  55  5.4347840e+00 3.14e+00 7.94e+06   2.9 1.05e+02    -  1.47e-02 4.21e-02f  1
  56  5.4687743e+00 3.09e+00 7.87e+06  -3.5 8.38e+01    -  2.76e-02 1.64e-02h  1
  57  5.4387508e+00 3.08e+00 7.85e+06   2.9 8.20e+01    -  9.33e-03 5.77e-03f  1
  58  5.2792788e+00 3.48e+00 7.63e+06   2.9 9.14e+01    -  1.09e-02 8.33e-02f  1
  59  5.0610235e+00 3.28e+00 7.64e+06   2.9 5.80e+01    -  7.14e-02 9.40e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  4.9899017e+00 3.22e+00 7.45e+06   2.4 5.50e+01    -  4.01e-02 2.10e-02h  1
  61  4.9998274e+00 3.43e+00 7.02e+06   2.9 6.81e+01    -  2.00e-02 1.04e-01f  1
  62  4.9781763e+00 3.40e+00 6.99e+06   2.4 5.98e+01    -  5.00e-02 1.01e-02h  1
  63  5.0615484e+00 3.32e+00 6.67e+06   2.9 5.13e+01    -  4.55e-03 1.36e-01f  1
  64  5.4598146e+00 3.39e+00 6.44e+06   2.5 6.56e+01    -  1.95e-02 1.27e-01H  1
  65  5.6004269e+00 3.31e+00 6.35e+06   2.5 4.97e+01    -  7.67e-02 2.86e-02h  1
  66  6.6479919e+00 3.33e+00 6.05e+06   2.5 5.08e+01    -  4.35e-02 1.41e-01h  1
  67  6.7238504e+00 3.28e+00 6.03e+06   1.9 4.82e+01    -  1.28e-01 1.67e-02h  1
  68  7.8234329e+00 2.99e+00 6.48e+06   2.6 5.91e+01    -  4.48e-02 1.14e-01f  1
  69  8.3943066e+00 2.84e+00 5.67e+06   2.9 7.47e+01    -  5.75e-02 7.54e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  9.3266892e+00 2.82e+00 5.22e+06   2.9 6.37e+01    -  1.08e-01 1.00e-01f  1
  71  1.0723843e+01 3.29e+00 4.16e+06   2.9 5.16e+01    -  1.04e-01 1.66e-01f  1
  72  1.1523136e+01 3.12e+00 3.61e+06  -3.4 6.83e+01    -  1.12e-01 8.11e-02h  1
  73  1.1744158e+01 3.05e+00 3.32e+06   2.9 9.42e+01    -  3.33e-02 2.78e-02h  1
  74  1.3668227e+01 4.06e+00 3.92e+06   2.9 1.22e+02    -  9.80e-02 9.86e-02f  1
  75  1.3915035e+01 3.83e+00 4.00e+06   2.5 4.50e+01    -  1.12e-01 1.03e-01h  1
  76  1.4248568e+01 4.19e+00 6.15e+06   2.5 4.43e+01    -  1.12e-01 2.08e-01f  1
  77  1.4264333e+01 3.96e+00 4.93e+06   2.3 6.93e+01    -  9.82e-02 6.04e-02h  1
  78  1.5155549e+01 4.88e+00 8.18e+06   2.9 4.97e+01    -  1.15e-01 2.84e-01f  1
  79  1.5026611e+01 3.97e+00 9.71e+06   2.5 3.43e+01    -  1.57e-01 1.96e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.5063995e+01 3.89e+00 1.04e+07   2.9 6.92e+01    -  1.01e-01 3.68e-02f  1
  81  1.7206257e+01 5.97e+00 9.57e+06   2.9 9.51e+01    -  1.12e-01 1.86e-01f  1
  82  1.7223756e+01 5.10e+00 8.90e+06   2.5 3.23e+01    -  1.24e-01 2.08e-01f  1
  83  1.6238376e+01 4.16e+00 8.25e+06   2.5 2.27e+01    -  2.07e-01 2.92e-01f  1
  84  1.5895796e+01 3.89e+00 8.48e+06   2.5 3.46e+01    -  7.69e-02 6.54e-02f  1
  85  1.5228942e+01 3.29e+00 8.34e+06   2.9 4.62e+01    -  9.18e-02 1.61e-01f  1
  86  1.4692136e+01 2.84e+00 8.06e+06   2.9 2.75e+01    -  2.10e-01 1.36e-01f  1
  87  1.4408475e+01 2.42e+00 7.35e+06   2.9 2.74e+01    -  2.19e-01 2.92e-01f  1
  88  1.4239668e+01 2.01e+00 7.34e+06   2.9 1.15e+01    -  1.95e-01 1.66e-01f  1
  89  1.3588267e+01 1.51e+00 8.15e+06   2.9 1.02e+01    -  4.80e-01 6.53e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.3445973e+01 2.12e+00 1.02e+07   2.9 1.45e+01    -  1.86e-01 5.10e-01f  1
  91  1.3243320e+01 1.39e+00 1.05e+07   2.9 4.60e+00    -  3.42e-01 3.25e-01f  1
  92  1.3151334e+01 8.29e-01 9.97e+06   2.9 9.80e+00    -  1.47e-01 4.85e-01h  1
  93  1.3110853e+01 6.20e-01 1.07e+07   2.9 1.05e+01    -  5.06e-01 4.65e-01f  1
  94  1.2977618e+01 1.34e+00 1.40e+07   2.9 1.46e+01    -  3.02e-01 4.71e-01f  1
  95  1.2310078e+01 8.97e-01 2.02e+07   2.9 2.28e+01    -  4.87e-01 4.57e-01H  1
  96  1.2064195e+01 1.06e+00 2.10e+07   2.9 5.37e+01    -  5.01e-01 9.47e-02f  2
  97  1.1930131e+01 1.02e+00 2.39e+07   2.9 3.21e+01    -  3.38e-01 9.79e-02f  3
  98  1.1800995e+01 1.32e+00 2.73e+07   2.9 2.50e+01    -  4.11e-01 2.19e-01f  2
  99  1.2874016e+01 1.65e+00 2.40e+07   2.9 1.53e+02    -  1.23e-01 7.62e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.1787120e+01 1.01e+00 1.18e+07   2.8 7.63e+00    -  5.64e-01 1.00e+00h  1
 101  1.1359532e+01 5.61e-01 7.84e+06   2.9 4.92e+00    -  6.53e-01 1.00e+00f  1
 102  1.1521294e+01 2.16e-01 5.07e+06   2.9 2.85e+00    -  7.56e-01 1.00e+00f  1
 103  1.1610041e+01 4.65e-01 9.98e+06   2.9 1.17e+01    -  8.75e-01 3.80e-01f  2
 104  1.1625037e+01 5.85e-01 2.03e+07   2.7 4.44e+01    -  1.80e-01 1.14e-01f  3
 105  1.1582423e+01 5.92e-01 2.75e+07   2.7 4.96e+01    -  1.30e-01 8.40e-02f  3
 106  1.1509014e+01 5.75e-01 3.16e+07   2.7 3.20e+01    -  1.67e-01 1.02e-01f  3
 107  1.0987228e+01 5.62e-01 2.90e+07   2.7 1.79e+01    -  3.55e-01 3.60e-01H  1
 108  1.2723121e+01 2.65e+00 3.42e+07   2.9 1.87e+02    -  1.35e-01 8.20e-02f  2
 109  1.1731563e+01 1.51e+00 9.16e+06   2.7 1.07e+01    -  6.61e-01 7.60e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.0923216e+01 4.53e-01 7.35e+06   2.7 6.44e+00    -  2.87e-01 9.85e-01h  1
 111  1.0586699e+01 1.01e-01 4.99e+06   2.8 2.25e+00    -  1.00e+00 1.00e+00f  1
 112  1.0513981e+01 5.23e-02 6.02e+06   2.6 3.76e+00    -  1.00e+00 4.69e-01H  1
 113  9.9857873e+00 1.73e+00 1.77e+07   2.9 7.13e+00    -  2.88e-01 1.00e+00f  1
 114  1.0066336e+01 9.25e-01 2.82e+07   2.9 6.54e+00    -  7.77e-01 1.00e+00f  1
 115  9.9207277e+00 3.47e-01 2.43e+07   2.9 3.40e+00    -  6.82e-01 1.00e+00h  1
 116  9.6464188e+00 3.88e-01 1.53e+07   2.7 3.75e+00    -  1.00e+00 9.37e-01h  1
 117  9.4684494e+00 2.78e-01 1.24e+07   2.9 4.42e+00    -  5.90e-01 7.94e-01f  1
 118  9.3940380e+00 2.90e-01 1.64e+07   2.9 1.19e+01    -  7.15e-01 1.70e-01f  2
 119  9.3492181e+00 2.89e-01 1.73e+07   2.9 3.03e+01    -  1.96e-01 2.34e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  9.2806147e+00 3.01e-01 2.10e+07   2.9 6.86e+01    -  1.50e-01 2.52e-02f  4
 121  9.2323572e+00 3.06e-01 2.46e+07   2.9 6.00e+01    -  2.37e-01 2.24e-02f  4
 122  9.1553041e+00 4.47e-01 3.43e+07   2.9 5.43e+01    -  4.24e-01 7.21e-02f  3
 123  9.0773794e+00 5.95e-01 4.04e+07   2.9 3.67e+01    -  2.75e-01 1.00e-01f  3
 124  9.3673800e+00 6.13e-01 4.36e+07   2.9 2.76e+02    -  9.06e-02 2.66e-02f  3
 125  9.0834198e+00 1.25e-01 1.19e+07   2.8 3.25e+00    -  1.00e+00 8.08e-01h  1
 126  9.0789676e+00 1.20e-01 1.42e+07   2.8 5.45e+00    -  6.67e-01 4.05e-01H  1
 127  8.8942824e+00 8.64e-02 5.39e+06   2.3 3.23e+00    -  8.73e-01 7.27e-01H  1
 128  8.8164616e+00 1.74e-01 7.87e+06   2.8 5.81e+00    -  1.00e+00 6.24e-01f  1
 129  8.8269835e+00 9.85e-01 2.53e+07   2.9 6.53e+00    -  7.05e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  8.6208194e+00 2.60e-01 2.21e+07   2.7 3.33e+00    -  2.66e-01 1.00e+00f  1
 131  8.6754134e+00 1.39e-01 1.26e+07   2.9 4.09e+00    -  8.60e-01 1.00e+00f  1
 132  8.6270233e+00 3.36e-02 7.06e+06   2.9 3.06e+00    -  6.31e-01 9.69e-01H  1
 133  8.5165195e+00 1.28e-01 1.21e+07   2.9 2.06e+00    -  5.33e-01 1.00e+00f  1
 134  8.4962798e+00 1.28e-01 1.34e+07   2.9 1.48e+01    -  4.90e-01 2.47e-02h  5
 135  8.4043415e+00 1.74e-01 1.81e+07   2.8 1.58e+01    -  1.00e+00 9.65e-02f  3
 136  8.2243852e+00 8.38e-02 2.48e+07   2.9 1.23e+01    -  7.24e-01 1.00e+00H  1
 137  8.2017544e+00 5.66e-02 1.33e+07   2.9 4.33e+00    -  6.72e-01 9.67e-01H  1
 138  8.1921688e+00 3.04e-02 1.13e+07   2.3 2.20e+00    -  1.00e+00 5.00e-01h  2
 139  8.1673792e+00 1.69e-02 8.06e+06   2.5 2.49e+00    -  8.15e-01 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  8.2542412e+00 5.43e-02 7.48e+06   2.5 1.28e+00    -  1.00e+00 1.00e+00f  1
 141  8.2083859e+00 1.74e-02 9.06e+06   2.4 2.17e+00    -  1.00e+00 1.00e+00H  1
 142  8.2139021e+00 1.70e-02 5.64e+06   1.8 5.31e-01    -  1.00e+00 1.00e+00h  1
 143  8.2668804e+00 1.69e-02 4.55e+06   1.6 8.69e-01    -  1.00e+00 8.26e-01h  1
 144  8.4320687e+00 7.98e-02 1.87e+07   2.0 2.32e+00    -  1.00e+00 7.18e-01f  1
 145  8.3829872e+00 3.52e-02 1.99e+07   1.9 4.62e+00    -  7.92e-01 7.74e-01H  1
 146  8.3921238e+00 2.83e-02 2.10e+07   1.9 2.25e+00    -  8.81e-01 2.48e-01h  1
 147  8.4251063e+00 1.66e-02 2.04e+07   1.9 3.59e+00    -  8.77e-01 5.14e-01H  1
 148  8.4365603e+00 1.66e-02 2.17e+07   1.9 4.80e+00    -  6.46e-01 6.05e-02h  3
 149  8.4376983e+00 1.66e-02 2.19e+07   1.9 6.30e+02    -  2.59e-02 8.06e-05h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  8.4366079e+00 1.68e-02 5.74e+06   1.9 1.02e+00    -  6.60e-01 1.00e+00H  1
 151  8.4440899e+00 1.63e-02 6.53e+06   1.8 1.29e+00    -  1.00e+00 7.56e-01H  1
 152  8.4440757e+00 1.20e-01 2.39e+07   2.1 2.10e+00    -  1.00e+00 1.00e+00f  1
 153  8.4555448e+00 3.11e-02 1.13e+07   2.0 1.01e+00    -  8.62e-01 8.16e-01h  1
 154  8.4697709e+00 4.94e-02 1.90e+07   2.0 1.41e+00    -  6.77e-01 1.00e+00f  1
 155  8.4477249e+00 5.69e-02 2.31e+07   2.0 6.07e+00    -  8.91e-02 8.24e-02f  2
 156  8.4435067e+00 5.69e-02 2.49e+07   2.0 6.49e+00    -  3.43e-01 2.55e-02h  3
 157  8.4394986e+00 5.66e-02 2.66e+07   2.0 6.60e+00    -  1.73e-01 2.42e-02h  4
 158  8.4451932e+00 5.70e-02 2.77e+07   2.0 7.31e+02    -  1.53e-02 7.01e-04f  5
 159  8.4353473e+00 2.04e-02 1.04e+07   2.0 9.69e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  8.4473615e+00 1.64e-02 1.30e+07   2.0 2.21e+00    -  7.23e-01 3.65e-01H  1
 161  8.4500259e+00 1.63e-02 1.40e+07   2.0 2.88e+00    -  1.00e+00 8.09e-02H  1
 162  8.4543952e+00 1.63e-02 1.41e+07   2.0 2.80e+00    -  1.00e+00 3.93e-01H  1
 163  8.4554628e+00 1.73e-02 1.21e+07   2.0 2.21e+00    -  1.00e+00 6.23e-01H  1
 164  8.4407474e+00 1.73e-02 1.44e+07   2.0 6.45e+02    -  8.13e-03 4.52e-04f  6
 165  8.4313855e+00 1.75e-02 1.54e+07   2.0 5.98e+00    -  5.19e-01 3.87e-02f  5
 166  8.4228065e+00 1.77e-02 1.64e+07   2.0 5.98e+00    -  1.00e+00 3.79e-02f  5
 167  8.4141312e+00 1.79e-02 1.74e+07   2.0 5.86e+00    -  6.14e-01 3.92e-02f  5
 168  8.4138267e+00 1.79e-02 1.76e+07   2.0 5.10e+02    -  1.79e-03 5.93e-05f  9
 169  8.4137838e+00 1.79e-02 1.77e+07   2.0 4.34e+01    -  1.83e-01 5.71e-04f  9
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  8.4564661e+00 2.62e-01 5.72e+07   2.0 4.16e+01    -  2.43e-02 7.77e-02f  2
 171  8.4643680e+00 2.65e-01 6.30e+07   2.0 3.36e+01    -  2.17e-01 1.31e-02f  4
 172  9.0773785e+00 7.67e-01 1.12e+08   2.0 4.85e+02    -  4.09e-03 1.02e-02f  2
 173  9.3646697e+00 7.58e-01 1.30e+08   2.0 7.97e+00    -  2.82e-01 4.21e-01h  1
 174  9.4864912e+00 7.06e-01 1.39e+08   2.0 1.04e+01    -  1.73e-01 2.00e-01h  1
 175  9.5724722e+00 6.65e-01 1.45e+08   2.0 1.09e+01    -  1.52e-01 9.47e-02h  1
 176  9.7878767e+00 6.83e-01 1.48e+08   2.0 6.87e+02    -  9.20e-03 3.29e-03f  3
 177  9.8579628e+00 5.21e-01 1.15e+08   2.0 7.34e+00    -  1.21e-01 2.58e-01h  1
 178  9.9440423e+00 4.12e-01 9.88e+07   2.0 5.40e+00    -  3.84e-01 2.67e-01h  1
 179  1.0069452e+01 3.18e-01 8.23e+07   2.0 5.05e+00    -  3.32e-01 4.48e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.0067904e+01 3.18e-01 8.23e+07   2.0 7.95e+02    -  1.29e-02 3.96e-04f  6
 181  1.0046045e+01 3.17e-01 8.53e+07   2.0 4.05e+01    -  1.90e-01 2.87e-02f  4
 182  1.0024693e+01 3.25e-01 9.00e+07   2.0 3.98e+01    -  2.46e-01 5.10e-02f  3
 183  1.0014721e+01 3.21e-01 9.20e+07   2.0 3.66e+01    -  2.28e-01 2.36e-02f  4
 184  1.0013318e+01 3.21e-01 9.23e+07   2.0 7.63e+02    -  2.22e-02 8.42e-05h  7
 185  9.9898733e+00 3.21e-01 9.54e+07   2.0 6.78e+01    -  8.40e-02 1.18e-02f  5
 186  9.9670608e+00 3.21e-01 9.89e+07   2.0 6.80e+01    -  1.11e-01 1.36e-02f  4
 187  9.9491954e+00 3.27e-01 1.02e+08   2.0 6.47e+01    -  8.35e-02 1.09e-02f  5
 188  9.9462411e+00 3.27e-01 1.02e+08   2.0 6.59e+02    -  2.10e-02 9.32e-05f  9
 189  9.9325430e+00 3.27e-01 1.03e+08   2.0 7.90e+01    -  1.08e-01 2.96e-03f  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  9.9054570e+00 3.29e-01 1.06e+08   2.0 7.76e+01    -  1.34e-01 6.12e-03f  6
 191  9.8916469e+00 3.29e-01 1.07e+08   2.0 7.52e+01    -  1.19e-01 3.18e-03f  7
 192  9.8814457e+00 3.29e-01 1.08e+08   2.0 4.86e+02    -  1.82e-02 2.32e-04h  5
 193  9.8443670e+00 3.28e-01 1.11e+08   2.0 4.55e+01    -  1.91e-01 8.70e-03f  5
 194  9.7813392e+00 3.30e-01 1.15e+08   2.0 4.44e+01    -  2.19e-01 1.59e-02f  5
 195  9.7439523e+00 3.30e-01 1.18e+08   2.0 4.29e+01    -  2.25e-01 9.75e-03f  6
 196  9.6867755e+00 3.59e-01 1.32e+08   2.0 4.08e+02    -  8.76e-04 4.11e-03f  4
 197  9.6127755e+00 4.55e-01 1.49e+08   2.0 5.09e+01    -  3.55e-02 5.44e-02f  3
 198  9.5744838e+00 5.40e-01 1.61e+08   2.0 4.24e+01    -  2.34e-01 5.53e-02f  3
 199  9.5523825e+00 5.87e-01 1.67e+08   2.0 3.42e+01    -  7.93e-02 5.98e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  9.9406015e+00 8.94e-01 1.76e+08   2.0 4.63e+02    -  1.10e-03 1.45e-02f  2
 201  9.6672098e+00 5.01e-01 1.09e+08   2.0 1.61e+01    -  2.43e-01 4.31e-01H  1
 202  9.6753731e+00 4.42e-01 9.16e+07   2.0 1.05e+01    -  5.87e-01 2.71e-01h  1
 203  9.6662060e+00 4.11e-01 8.71e+07   2.0 1.37e+01    -  1.92e-01 1.25e-01h  1
 204  9.6208319e+00 4.12e-01 8.77e+07   2.0 3.66e+02    -  1.36e-02 8.47e-04h  2
 205  9.3830329e+00 4.29e-01 8.72e+07   2.0 2.24e+01    -  3.67e-01 7.18e-02h  3
 206  9.1679351e+00 4.44e-01 8.57e+07   2.0 2.07e+01    -  2.50e-01 7.46e-02h  3
 207  8.9977020e+00 4.48e-01 8.38e+07   2.0 1.88e+01    -  1.85e-01 6.84e-02h  3
 208  8.8354537e+00 4.52e-01 8.78e+07   2.0 4.31e+02    -  8.02e-03 3.19e-03f  4
 209  8.2524426e+00 4.38e-01 6.76e+07   2.0 1.68e+01    -  6.67e-01 3.82e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  8.2355446e+00 4.38e-01 6.79e+07   2.0 1.84e+02    -  4.55e-02 9.46e-04h  6
 211  8.2176134e+00 4.38e-01 6.85e+07   2.0 2.17e+02    -  1.27e-02 7.47e-04h  6
 212  8.0920613e+00 4.48e-01 7.30e+07   2.0 2.14e+02    -  6.35e-02 6.13e-03f  3
 213  7.8571930e+00 7.81e-01 8.69e+07   2.9 2.15e+02    -  2.36e-03 2.77e-02f  1
 214  7.9879610e+00 7.25e-01 8.58e+07   2.9 6.56e+02    -  2.40e-02 3.29e-03f  3
 215  7.9332426e+00 6.11e-01 7.36e+07   2.0 4.46e+00    -  3.07e-01 1.64e-01h  1
 216  7.7516500e+00 4.32e-01 3.88e+07   2.9 5.54e+00    -  1.72e-01 1.00e+00f  1
 217  7.7498109e+00 4.03e-01 2.67e+07   2.9 1.01e+01    -  5.31e-01 4.03e-01h  1
 218  7.6012291e+00 6.31e-01 3.02e+07   2.9 5.63e+02    -  2.78e-02 9.85e-03f  2
 219  7.5386868e+00 6.45e-01 3.38e+07   2.9 6.35e+01    -  9.73e-02 3.67e-02f  3
