time (ns),0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0,182.0,184.0,186.0,188.0,190.0,192.0,194.0,196.0,198.0
u_x,0.0,-0.003944929371855147,-0.006763820029109924,-0.01148249131145085,-0.014513201461344114,-0.01800391153760093,-0.021265288250983113,-0.02505198929345438,-0.02906258893806506,-0.032205163438629586,-0.03455172890787886,-0.03741993805387122,-0.04005084085982025,-0.0411150567986794,-0.04182117941240568,-0.04245983821396351,-0.041840759513469127,-0.040764574997819096,-0.039860478109644965,-0.038439567634055934,-0.03697016053670647,-0.03594618446413899,-0.035085912906897096,-0.03426205258283684,-0.033420446053555514,-0.0326144486847584,-0.03201047832423569,-0.03154298919579531,-0.0309048147129655,-0.029819915700400126,-0.02822145975723139,-0.026243186155627252,-0.02403620898833701,-0.021600628944129525,-0.0188560627555808,-0.01579724552954867,-0.012498102647246122,-0.009044646387172424,-0.005514379926665567,-0.0019752461570313367,0.0015282021139542293,0.004983106016629082,0.008396239455728078,0.011773154638374736,0.015104648080415678,0.018360306809350455,0.021476117465561023,0.024342346805261195,0.02683671572770713,0.028911324845367903,0.030616257436736814,0.03197798767766101,0.03287221756153012,0.03299170099189169,0.032001974578393544,0.030008396867505754,0.02749376052492939,0.024560736265975852,0.021311913013128087,0.018272836699531135,0.01528166959418198,0.011927705671149876,0.00901608067708533,0.007131713396454594,0.005343137237959804,0.002933969687802983,0.0003648294064432408,-0.0017055840762518967,-0.0032543483612022606,-0.004654522141897218,-0.006348004684864968,-0.0084906627828144,-0.011111039800306427,-0.01400149658886329,-0.016897547705049146,-0.019687907019022254,-0.022636615686331338,-0.026213660432072263,-0.03050296172915141,-0.03494834513676327,-0.03893388790571831,-0.04234916632276858,-0.04552050941973104,-0.04853918530085198,-0.05063808340303003,-0.05120331856263974,-0.05041705063135404,-0.04831671020193144,-0.045227356238070844,-0.042109689151127686,-0.038362020416870216,-0.03329674681723797,-0.02793193783366058,-0.023279901918901114,-0.019624381559667024,-0.015219466608411251,-0.010261625225978004,-0.004861611484924934,-0.0005956194141037664,0.0
u_y,0.0,-0.0005596715676648989,4.860229456208006e-5,0.00091255117795386,0.001266989319565296,0.0012710595808436195,0.001082979076062146,0.001020235107400291,0.0007141982020382074,-0.0005253853706003868,-0.0022665398853354917,-0.0036252888459660047,-0.005345802299719605,-0.007615751916402233,-0.009407981191010502,-0.011120163701455335,-0.01322099073798463,-0.015091727699074815,-0.016626050996026917,-0.01802337613481346,-0.019071361429980154,-0.019786319886497084,-0.020242482170180695,-0.02048215704621715,-0.02055961994272035,-0.020417836920575846,-0.020025969789144674,-0.019447251160756327,-0.018739118965257272,-0.017930171369103836,-0.016993412060958273,-0.0158554326199147,-0.014528653053308081,-0.013128207057679676,-0.011707314451926338,-0.010191572362702978,-0.008490304492058332,-0.006583232540573238,-0.004493650718186609,-0.0022310644960702296,0.0002245271191531974,0.00290356482783069,0.0058279109095628395,0.009010400592294953,0.012472145133787587,0.01626130374730588,0.0204421077736637,0.025035483427101723,0.029959857501692905,0.03506706539682599,0.0402618100050832,0.045533242497158455,0.050833799500615874,0.0559476056914695,0.060376168973222226,0.06354465689898521,0.0654344728467173,0.06620480412513623,0.06536627112037799,0.06281345386200014,0.05925501904290061,0.05477585370152742,0.049364992068407214,0.043998938991164464,0.03920850143012961,0.034419347259202385,0.029195902347656316,0.02383707408404911,0.01884766868379882,0.014422039867569205,0.010469797798402326,0.006716174924883677,0.0029536664878411787,-0.001005864483702644,-0.005087041189294982,-0.009074983967307408,-0.012799800358154952,-0.016507561801984465,-0.020725458366748783,-0.025542441654529964,-0.030179651554035722,-0.03374755962344465,-0.036514414256504764,-0.03934725311885417,-0.0415838511556162,-0.042630026872612324,-0.04304301079489756,-0.04189606112088958,-0.03970874829529564,-0.03857724273473518,-0.03689315751329128,-0.032380577936654296,-0.02791240194123409,-0.025374846634687864,-0.024259822709010097,-0.022014253898868123,-0.019960967742869876,-0.01573342789903337,-0.009932447195643415,0.0
