time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
5,-0.06283119557,-0.06283123782,-0.06282597409,-0.01686647633,0.01396176688,0.01395894189,0.01396439205,0.06911103719
10,-0.06282977089,-0.06283056504,-0.01475758348,0.0628051755,0.004654195568,0.004652350213,0.05241477769,0.005357015048
15,-0.06275148576,-0.06276451962,0.05293703714,-0.02195859137,0.001642318035,0.001628090585,0.004086215836,-0.0404116603
20,0.01234400581,-0.01039610053,0.003758773852,0.0005789011359,0.004479226557,0.03947621823,-0.02435468034,-0.00359653909
25,0.03335796564,-0.02608845193,-0.03541018898,0.02217035511,-0.03239602765,0.04125046688,0.0263198224,-0.02502637458
30,-0.004046767318,-0.0002115284034,0.009158523369,-0.003656324949,-0.09620721816,0.06318096437,0.1000091998,-0.06408076379
35,-0.02117430208,0.00914491632,0.02515089067,-0.01446883869,-0.06257595594,0.03682469812,0.08497059943,-0.05305813357
40,0.0276574898,-0.01762619116,-0.01067679591,0.004521705436,0.002192692915,-0.006800464095,0.1094784843,-0.0691451257
45,-0.0401803987,0.02125797045,-0.001623796963,0.0005287178412,0.04226486968,-0.03169466706,0.02501911011,-0.02266721608
50,-0.03282624669,0.01710826528,-0.01851660874,0.01291156564,0.03083043126,-0.03191408625,-0.06558748744,0.03224493661
55,-0.05547127963,0.03280635433,0.02435489797,-0.01143277983,0.0250401347,-0.02832072383,-0.08438512539,0.05093991979
60,-0.05153399605,0.03401267325,-0.02466362759,0.0139498397,0.0224859968,-0.02158581145,-0.004713051178,0.007323297259
65,-0.05980429308,0.0434935089,-0.06132778128,0.03566956221,0.01296620187,0.002004297627,-0.02393399196,0.0175099414
70,-0.05617127242,0.04383001275,-0.03532479194,0.02055074494,0.009836100851,0.03120436621,-0.05249665273,0.03138143399
75,-0.006432875605,0.0003752676683,-0.03368809613,0.01942791776,0.02659953484,0.04463639398,-0.0405174106,0.02267082789
80,0.06164324046,0.06276735652,-0.05060592662,0.03847468985,0.00297211246,0.00162478094,-0.009603501789,0.01304514395
85,0.06282970643,0.06283057228,0.001106593446,0.06116266076,0.004654337711,0.004652555635,-0.06510310708,-0.003042078692
90,0.06283119696,0.0628312538,-0.06282586918,-0.0173626245,0.0139618154,0.01395927485,-0.0139638897,-0.06851175352
95,0,0,0,0,0,0,0,0
