epsilon,fidelity
-0.02,0.622978862220117
-0.0196,0.6348827184340415
-0.0192,0.6467570180436114
-0.0188,0.6585922781337901
-0.0184,0.6703789015847006
-0.018,0.6821071935720071
-0.0176,0.6937673706273172
-0.0172,0.7053495787760229
-0.0168,0.7168439025089602
-0.0164,0.7282403790721856
-0.016,0.7395290156434989
-0.0156,0.7506998033952135
-0.0152,0.7617427269934434
-0.0148,0.7726477875917553
-0.0144,0.783405009776402
-0.014,0.794004460697446
-0.0136,0.8044362659657399
-0.0132,0.814690621753342
-0.0128,0.8247578139590644
-0.0124,0.834628229931881
-0.012,0.8442923752867297
-0.0116,0.8537408862334157
-0.0112,0.8629645501417387
-0.0108,0.8719543145897354
-0.0104,0.8807013053619411
-0.01,0.889196840302011
-0.0096,0.8974324417253812
-0.0092,0.9053998527503774
-0.0088,0.913091049430847
-0.0084,0.9204982528110034
-0.008,0.9276139450267215
-0.0076,0.9344308791061372
-0.0072,0.9409420915188919
-0.0068,0.9471409145812707
-0.0064,0.9530209859852274
-0.006,0.9585762624258611
-0.0056,0.9638010243961652
-0.0052,0.9686898917864366
-0.0048,0.9732378275382834
-0.0044,0.9774401502769486
-0.004,0.9812925385177195
-0.0036,0.9847910393404791
-0.0032,0.9879320757988359
-0.0028,0.9907124504341962
-0.0024,0.9931293520205807
-0.002,0.9951803595007231
-0.0016,0.9968634455282224
-0.0012,0.9981769798976834
-0.0008,0.9991197317748977
-0.0004,0.9996908708322276
0.0,0.9998899688979314
0.0004,0.9997169996540709
0.0008,0.9991723383690639
0.0012,0.9982567606044811
0.0016,0.9969714404390106
0.002,0.9953179476125443
0.0024,0.9932982446809975
0.0028,0.990914682395572
0.0032,0.9881699961222277
0.0036,0.9850672992390586
0.004,0.9816100784559462
0.0044,0.9778021867225798
0.0048,0.9736478357881849
0.0052,0.9691515894784322
0.0056,0.9643183543663021
0.006,0.9591533710024664
0.0064,0.9536622058290133
0.0068,0.9478507403275067
0.0072,0.9417251599001877
0.0076,0.9352919453088374
0.008,0.9285578585663222
0.0084,0.9215299346743865
0.0088,0.9142154667126484
0.0092,0.9066219958926157
0.0096,0.8987572961008624
0.01,0.890629363681014
0.0104,0.8822464026886472
0.0108,0.8736168138421713
0.0112,0.8647491759266548
0.0116,0.855652238108525
0.012,0.8463349010722998
0.0124,0.8368062062362298
0.0128,0.8270753199920691
0.0132,0.8171515199459881
0.0136,0.8070441808268523
0.014,0.7967627609367975
0.0144,0.7863167868383293
0.0148,0.7757158395386865
0.0152,0.764969542106833
0.0156,0.7540875437579584
0.016,0.7430795061938749
0.0164,0.7319550938233155
0.0168,0.7207239545976901
0.0172,0.7093957114223776
0.0176,0.6979799473848443
0.018,0.6864861937035815
0.0184,0.6749239182718532
0.0188,0.6633025107722759
0.0192,0.6516312752564296
0.0196,0.6399194150502858
0.02,0.6281760245457719
