ä_vals,norm_G_var_z,norm_G_uni_z,norm_G_def_z,norm_G_add_z,var_obj_def_z,var_obj_tog_z,var_obj_uni_z,var_obj_var_z
0.001,0.7830612615583111,0.7838322654831034,0.7838322777751655,0.7838322727756437,0.5642224089437091,0.5642224021487913,0.5642223919475147,0.5630502549765715
0.0013738237958832624,0.7836157877829922,0.7848128311690382,0.7848128096209069,0.7848128133802064,0.5658056515343333,0.5658056566444591,0.5658056812580368,0.5638946003673065
0.0018873918221350976,0.7850504892850754,0.7850761474872706,0.7832265004032425,0.7832264928156639,0.5633161393473795,0.5633161282314486,0.566227301079208,0.5661786878114575
0.002592943797404667,0.7810598564387654,0.7858038665431966,0.7858038713689366,0.7809008815656457,0.567036375885153,0.5600358489150397,0.5670363691532547,0.5601975007725316
0.003562247890262444,0.7777488887900854,0.791849890528755,0.791849889563398,0.7775656762444191,0.5760069278747292,0.5553838432090845,0.5760069291972042,0.5555732925108597
0.004893900918477494,0.7741127797596726,0.7947934311409006,0.774221601389815,0.7757112384318412,0.5509669386760422,0.553094787116386,0.5800760876868973,0.5506156646155062
0.006723357536499335,0.7700114203375874,0.8016873750700497,0.7700116884668161,0.801687352971465,0.5449988809433745,0.5903776062196159,0.5903776376506087,0.5449985222647796
0.009236708571873866,0.764653857431723,0.8085192595112172,0.7646540981660385,0.7659564694628268,0.537722442897206,0.5397172353944197,0.6004812170218539,0.5377221245850644
0.01268961003167922,0.7578449447422045,0.7589451556982129,0.8161428669775689,0.7578468204584585,0.6117537130495992,0.5285800208778021,0.5302473903818508,0.5285775399058271
0.017433288221999882,0.7485506268980665,0.8274370470358233,0.8274372783170139,0.7485211929067059,0.6288832249997746,0.5162203519553944,0.6288829097601998,0.516295033382829
0.02395026619987486,0.7476124505002701,0.8285761721857103,0.748062814532701,0.7480537268165092,0.5156234371708257,0.515611376658143,0.6315831086549415,0.514951901075067
0.03290344562312668,0.7490126928478583,0.7668122338251796,0.778519064758156,0.7490124550458057,0.5581818665846295,0.5171715705863992,0.5419541748963017,0.5171712964482851
0.04520353656360243,0.6626994524480725,0.6463976877122164,0.7783729410839034,0.6410315319955885,0.5580652194540049,0.38090496970802756,0.3868287451066636,0.4073512575822592
0.06210169418915616,0.6627039424297985,0.5670069493702855,0.7769820119339238,0.5589938128499036,0.5558006172320997,0.2900898315660006,0.2980732732362195,0.40735656780228896
0.0853167852417281,0.6627012615141559,0.812035258243898,0.7765112438804089,0.4195922328604639,0.5550771560160785,0.16528693255753538,0.6108866864634742,0.40735332488810433
0.11721022975334802,0.1734065485726413,0.7292233436455204,0.7788170460065947,0.21108789613174084,0.5583410763205098,0.0452621623162343,0.495791273414058,0.0310362334309765
0.16102620275609392,0.026069117922154994,0.18616468159846838,0.7756609136216682,0.01601818645610764,0.5538348987525215,0.002479689639623422,0.035682020901713796,0.00017614773916342893
0.2212216291070449,0.03416716122158077,0.3284855099915463,0.7762713208618369,0.007926079484599257,0.5546929729998429,0.001980943208456893,0.10937210247793865,2.186377303146229e-5
0.30391953823131973,0.03712047388246395,0.2583417803719787,0.7754995621499466,0.00261259741760849,0.5534637079745559,0.0014854306454096338,0.053169279073921306,4.502792785449925e-6
0.41753189365604015,0.03382592688931405,0.21239967263404974,0.777053545780428,0.0062208892554671815,0.555865209027399,0.002054459373497782,0.04787782625169878,2.9482078548424455e-5
0.5736152510448679,0.03754109751814809,0.11812731151153262,0.7763459600939568,0.02045137355698112,0.5548642056546383,0.0025944943247589516,0.021474327490262738,1.0831589632991561e-6
0.7880462815669912,0.03783295357364674,0.10364754615190866,0.7768232219184573,0.002757978457999648,0.5555743566809107,0.0015824823000788202,0.018161914242394356,3.0133677495382514e-6
1.0826367338740543,0.036762603627056654,0.08849102281042585,0.7767124011941655,0.0020408881997971756,0.5554380124906403,0.0016035434727970643,0.01601128469793255,4.402991897017921e-6
1.4873521072935114,0.036426857012488545,0.07417748543062705,0.7773066835298725,0.003328265838449001,0.5562856334237584,0.0016247142245549445,0.010634109916191008,7.665891822233241e-6
2.043359717856942,0.038719169449162205,0.08636621311289523,0.7791248579433655,0.009598071480475465,0.5586017449277533,0.0018094862134862655,0.015078213416249183,5.029288829925276e-6
2.807216203941177,0.03628482401678257,0.09052133782975709,0.7795893308492706,0.017286425652672622,0.5594516053512124,0.0020350692541706086,0.01612388447265715,8.355598046418333e-6
3.856620421163471,0.040696570315799215,0.06844002058669536,0.7771333621901898,0.00277407736327568,0.5559541559564298,0.0016311611790991545,0.012638501865958112,0.0007154820082881484
5.298316906283709,0.036204182808466656,0.08231397017157123,0.780534571008037,0.001062780055801199,0.5607262314917059,0.0014326041221597616,0.012492478605433593,5.886248053428957e-6
7.27895384398315,0.03763061875914997,0.09475756657135842,0.7775449814956694,0.0035544218418967024,0.5566488825261715,0.0016652566535077097,0.017829163040129097,2.3991972316908507e-6
10.0,0.03229397001512369,0.08398142027824179,0.7728834821488204,0.003529172396676431,0.5501897474849318,0.0016698051906433844,0.013623170152692028,0.0002185042695143256
