time_ns,u_X1,u_Y1,u_X2,u_Y2
0.0,0.0,0.0,0.0,0.0
0.04794063698515925,2.700641341195711e-5,3.4467882019569503e-5,3.1174878317880825e-5,4.630971011625816e-5
0.0958812739703185,0.00010678934932133666,0.00013630787434635666,0.00012339539287417045,0.00018313554469133185
0.14382191095547775,0.00023749435123840093,0.0003031744963824794,0.0002747053630728397,0.0004073225600646699
0.191762547940637,0.0004172669626734123,0.0005327222675300557,0.0004831486083178593,0.000715715812575721
0.23970318492579626,0.0006442527271366332,0.0008226057071912037,0.0007467689480132,0.0011051603585639344
0.2876438219109555,0.0009165971881383255,0.001170479334768041,0.0010636102015628326,0.001572501254368758
0.33558445889611477,0.0012324458891887521,0.001573997669662686,0.001431716188370728,0.002114583556329642
0.383525095881274,0.0015899443737981747,0.0020308152312772556,0.0018491307278408564,0.002728252320786033
0.43146573286643325,0.001987238185476856,0.00253858653901387,0.0023138976393771897,0.0034103526040773825
0.4794063698515925,0.002422472867735059,0.0030949661122746447,0.002824060742383698,0.004157729462543138
0.5273470068367517,0.0028937939640830434,0.0036976084704616976,0.0033776638562643506,0.004967227952522746
0.575287643821911,0.003399347018031076,0.00434416813297715,0.003972750800423121,0.005835693130355661
0.6232282808070703,0.003937277573089416,0.005032299619223117,0.0046073653942639795,0.006759970052381326
0.6711689177922295,0.004505731172768324,0.005759657448601716,0.005279551457190894,0.0077369037749391925
0.7191095547773888,0.005102853360578067,0.006523896140515068,0.005987352808607839,0.008763339354368712
0.767050191762548,0.0057267896800289025,0.007322670214365286,0.006728813267918782,0.009836121847009324
0.8149908287477073,0.006375685674631098,0.008153634189554495,0.007501976654527699,0.010952096309200491
0.8629314657328665,0.00704768688789491,0.009014442585484804,0.00830488678783855,0.012108107797281649
0.9108721027180258,0.007740938863330605,0.009902749921558339,0.009135587487255318,0.013301001367592253
0.958812739703185,0.008453587144448445,0.010816210717177215,0.009992122572181971,0.014527622076471755
1.0067533766883443,0.00918377727475869,0.011752479491743548,0.010872535862022472,0.015784814980259597
1.0546940136735035,0.009929654797771604,0.012709210764659458,0.011774871176180795,0.017069425135295222
1.1026346506586628,0.01068936525699745,0.013684059055327066,0.012697172334060923,0.018378297597918106
1.150575287643822,0.011461054195946488,0.014674678883148481,0.013637483155066809,0.019708277424467662
1.1985159246289812,0.012242867158128983,0.015678724767525833,0.014593847458602432,0.021056209671283365
1.2464565616141405,0.013032949687055198,0.016693851227861232,0.015564309064071767,0.022418939394704657
1.2943971985992997,0.01382944732623539,0.017717712783556792,0.016546911790878773,0.023793311651070976
1.342337835584459,0.014630505619179824,0.018747963954014644,0.017539699458427434,0.025176171496721786
1.3902784725696182,0.015434270109398763,0.019782259258636893,0.01854071588612171,0.026564363987996522
1.4382191095547776,0.016238886340402475,0.020818253216825667,0.019548004893365584,0.02795473418123465
1.4861597465399368,0.01704249985570121,0.021853600347983074,0.02055961029956301,0.029344127132775604
1.534100383525096,0.017843256198805238,0.022885955171511242,0.02157357592411797,0.030729387898958835
1.5820410205102555,0.018639300913224827,0.023912972206812287,0.02258794558643444,0.032107361536123806
1.6299816574954147,0.01942877954247023,0.02493230597328832,0.02360076310591638,0.03347489310060994
1.6779222944805738,0.020209837630051703,0.02594161099034146,0.024610072301967757,0.03482882764875671
1.725862931465733,0.02098062071947952,0.026938541777373825,0.02561391699399255,0.03616601023690354
