time_ns,u_X1,u_Y1,u_X2,u_Y2
0.0,0.0,0.0,0.0,0.0
0.07191095547773886,-3.140206084237599e-5,4.5773217177096345e-5,2.9116124806902914e-5,-3.116093719730965e-5
0.14382191095547772,-0.0001245307057325175,0.00018115875789350108,0.00011549469767992698,-0.00012357935282671686
0.2157328664332166,-0.00027776962821494494,0.00040325545592688776,0.0002576810162975452,-0.00027565865294443905
0.28764382191095544,-0.0004895025218341785,0.0007091621450549299,0.00045422037833823045,-0.00048580224360669365
0.35955477738869435,-0.0007581130801347386,0.0010959776590553014,0.0007036580814804561,-0.0007524135308696982
0.4314657328664332,-0.0010819849966611454,0.001560800831705675,0.0010045394234026947,-0.0010738959207896698
0.5033766883441722,-0.0014595019649579195,0.0021007304967837256,0.0013554097017834197,-0.0014486528194228264
0.5752876438219109,-0.0018890476785695801,0.002712865488067125,0.0017548142143011026,-0.0018750876328253842
0.6471985992996498,-0.00236900583104065,0.003394304639333549,0.0022012982586342195,-0.002351603767053563
0.7191095547773887,-0.0028977601159156465,0.004142146784360668,0.0026934071324612396,-0.002876604628163577
0.7910205102551275,-0.0034736942267390917,0.0049534907569261585,0.003229686133460639,-0.0034484936222116463
0.8629314657328664,-0.004095191857055505,0.005825435390807693,0.0038086805593108885,-0.004065674155253987
0.9348424212106053,-0.00476063670040941,0.006755079519782946,0.004428935707690464,-0.004726549633346817
1.0067533766883443,-0.005468412450345322,0.007739521977629589,0.005088996876277834,-0.005429523462546355
1.0786643321660832,-0.006216902800407765,0.008775861598125297,0.005787409362751477,-0.0061729990489088156
1.1505752876438218,-0.007004491444141252,0.009861197215047739,0.006522718464789857,-0.006955379798490413
1.2224862431215608,-0.007829562075090316,0.010992627662174598,0.0072934694800714595,-0.007775069117347376
1.2943971985992997,-0.008690498386799469,0.012167251773283542,0.008098207706274748,-0.008630470411535912
1.3663081540770385,-0.009585684072813232,0.013382168382152242,0.008935478441078198,-0.009519987087112243
1.4382191095547774,-0.010513502826676124,0.014634476322558373,0.009803826982160282,-0.010442022550132584
1.5101300650325165,-0.011472338341932673,0.01592127442827962,0.01070179862719948,-0.011394980206653155
