time (ns),0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158
u_x,0.0,0.005014795042980874,0.005496890429376158,0.004713057222243364,0.0037383395760252377,0.0027539391629238874,0.0017696189337947047,0.0007808302009345003,-0.00021447392408055756,-0.0012177409175430699,-0.0022300080840250125,-0.0032519654223223953,-0.004284168929509813,-0.005327042274416184,-0.006380864393781499,-0.007445613750576698,-0.008520843670076996,-0.009605682654879339,-0.010698771464947394,-0.0117982032763047,-0.01290154847448721,-0.014005819281999267,-0.01510734138231965,-0.016201659896643062,-0.017283525009946555,-0.018346914562576016,-0.019385070901519294,-0.020390554034361963,-0.02135531846283088,-0.022270827289284617,-0.02312820680612372,-0.02391842643938458,-0.024632496771263685,-0.02526169764964017,-0.025797835993194157,-0.026233502981678793,-0.02656230984159567,-0.026779124971025595,-0.026880333265935866,-0.026864072310252802,-0.026730372287471712,-0.02648120130441392,-0.026120483871122254,-0.02565407027592997,-0.025089443198344028,-0.02443492855294398,-0.0236985593940498,-0.0228873459007814,-0.02200782086168534,-0.02106768614504794,-0.020076803103916963,-0.019045846830156248,-0.01798363874712274,-0.016896223519318857,-0.01578842238301567,-0.014665052402590726,-0.01353047999904472,-0.012388542504805112,-0.011243135442778779,-0.010098105277112811,-0.008957956908361849,-0.007829341710206801,-0.006719801747927276,-0.005634756591661437,-0.004577969445410062,-0.003552191355013248,-0.0025539493896128834,-0.0015743268730843971,-0.0006060353344404938,0.00034735519579299145,0.001276313079857673,0.002198670612506441,0.003131747158979311,0.004046385857775338,0.004976258937240859,0.005985528469681521,0.006950807740375086,0.007677281855423773,0.006646833343322874,0.0
u_y,0.0,0.004619265460585954,0.005995208547027552,0.006445269296360721,0.006738029496345433,0.007003152442978123,0.007250391762569238,0.007477482338354822,0.007683129473694898,0.00786737526432634,0.00803006967666721,0.00817096366889504,0.008289507266978673,0.008384797184648352,0.008455854739252611,0.008501475908138158,0.008520144565952419,0.008510179824170206,0.008469718530292152,0.00839668809073331,0.008288948352321975,0.008144401258762715,0.007961014833960004,0.007736906931665609,0.007470497826733533,0.00716063231216885,0.006806648306079481,0.006408438844145023,0.005966527144238668,0.005482125052912795,0.004957141406062695,0.004394143783487276,0.003796312459659607,0.003167418206942763,0.002511805929426476,0.0018343301991717432,0.0011402201901506122,0.00043492496718401387,-0.0002759793716535884,-0.0009867918995201356,-0.0016916410128873611,-0.002384432826958584,-0.0030588030061937535,-0.0037081703837992495,-0.004326176898947234,-0.004907703319517173,-0.0054500152818436655,-0.005952974673306617,-0.0064176662960329115,-0.006844271966631955,-0.00723111512787851,-0.007576018290013319,-0.007878706168970923,-0.008141493692922611,-0.008367440053369198,-0.008558470843176751,-0.008715623104535282,-0.00884038101445644,-0.008935294329389313,-0.009002801124267698,-0.00904266880585811,-0.009051890702413261,-0.009028092225470245,-0.008971474870359871,-0.008883003545842292,-0.008761553129265796,-0.008606345940892952,-0.008420290745656324,-0.008206557455821344,-0.007964869246829147,-0.007701074297705551,-0.007430644757133318,-0.00714246348878371,-0.006809393960178093,-0.006456983267346741,-0.006131606341633658,-0.005782488371424918,-0.005278023380357945,-0.003955144885319058,0.0
u_z,0.0,0.007044223286702039,0.008745048393327036,0.008965756247318954,0.008969073823730096,0.008966055426051318,0.008969828437075224,0.0089763283529595,0.008983739867024524,0.008991484041263969,0.008999212674138748,0.009006550261932447,0.009013085751561433,0.009018418262799303,0.009022178057861608,0.009024024429646197,0.009023658270870226,0.009020844798988075,0.009015429724516102,0.009007354289310616,0.00899666844610961,0.008983535728348709,0.00896823295161687,0.008951145970564144,0.008932756006623663,0.008913617999984672,0.008894338990962857,0.008875556601836225,0.008857908187245165,0.008841983748073639,0.008828265592842168,0.008817067852259872,0.008808496294319105,0.008802445274958553,0.00879862839910531,0.008796618523834647,0.008795879845474456,0.008795808177159165,0.008795807870805273,0.00879539762342001,0.00879430117446504,0.008792487938985264,0.008790134752461687,0.008787456225636868,0.008784419353612344,0.00878057111706546,0.008775275662303923,0.008768286929891483,0.008760108823800348,0.008751690898362039,0.008743699403020532,0.008736214073434742,0.008729393355539985,0.00872427461237921,0.008722311401313375,0.00872399712927244,0.008728498759693702,0.008735040609379937,0.008744594130859401,0.008759219207207349,0.008778449777373593,0.008797678284222133,0.008812555628914873,0.00882420786684567,0.008834942471926366,0.008838874286625218,0.00882744106478289,0.00880052703501081,0.008761637874562776,0.00871495889858422,0.00867336833741699,0.00864553946318226,0.008610211359065636,0.008539692790890717,0.00848028674248904,0.008491578711471279,0.008493372510972654,0.008291745269222757,0.006570734839340124,0.0
