epsilon,fidelity
-0.02,0.4820953718208061
-0.0196,0.49857180772371057
-0.0192,0.5150368377130571
-0.0188,0.5314721794803094
-0.0184,0.5478596815589695
-0.018,0.5641813439521254
-0.0176,0.5804193400349613
-0.0172,0.5965560341721557
-0.0168,0.6125739993120817
-0.0164,0.6284560362254712
-0.016,0.6441851894683602
-0.0156,0.6597447627543094
-0.0152,0.6751183346205207
-0.0148,0.690289773476199
-0.0144,0.7052432494776565
-0.014,0.7199632486169962
-0.0136,0.7344345859060111
-0.0132,0.7486424142246039
-0.0128,0.7625722390511793
-0.0124,0.7762099240017251
-0.012,0.7895417045163513
-0.0116,0.8025541941186352
-0.0112,0.8152343941866281
-0.0108,0.827569701361122
-0.0104,0.8395479149490219
-0.01,0.8511572429399193
-0.0096,0.8623863090002968
-0.0092,0.8732241587145375
-0.0088,0.883660263062666
-0.0084,0.893684525209627
-0.008,0.9032872852870498
-0.0076,0.9124593216480372
-0.0072,0.921191857963841
-0.0068,0.9294765650187186
-0.0064,0.9373055641888891
-0.006,0.9446714304935703
-0.0056,0.9515671947783342
-0.0052,0.9579863466568501
-0.0048,0.9639228363394154
-0.0044,0.9693710766479027
-0.004,0.9743259449183699
-0.0036,0.9787827842868678
-0.0032,0.9827374055099554
-0.0028,0.9861860878337843
-0.0024,0.9891255804574343
-0.002,0.9915531035486121
-0.0016,0.9934663490297464
-0.0012,0.9948634812255207
-0.0008,0.995743138103962
-0.0004,0.9961044311933415
0.0,0.9959469464330479
0.0004,0.9952707448113384
0.0008,0.9940763622496968
0.0012,0.9923648099295682
0.0016,0.9901375748037881
0.002,0.987396618713827
0.0024,0.9841443793741418
0.0028,0.9803837690808278
0.0032,0.9761181754819093
0.0036,0.971351459817392
0.004,0.9660879577790867
0.0044,0.9603324772515985
0.0048,0.9540902981509265
0.0052,0.9473671710038188
0.0056,0.9401693160652108
0.006,0.9325034204393116
0.0064,0.9243766378520976
0.0068,0.9157965849215484
0.0072,0.9067713408039615
0.0076,0.8973094414952659
0.008,0.8874198799809467
0.0084,0.8771121004397525
0.0088,0.8663959960957871
0.0092,0.855281903782291
0.0096,0.8437805999899953
0.01,0.8319032955088088
0.0104,0.819661630804972
0.0108,0.8070676687700301
0.0112,0.7941338888493155
0.0116,0.7808731802523485
0.012,0.7672988327021817
0.0124,0.7534245318666389
0.0128,0.7392643457990982
0.0132,0.7248327189456893
0.0136,0.710144460031873
0.014,0.695214733645339
0.0144,0.6800590463496464
0.0148,0.6646932351542361
0.0152,0.649133455583414
0.0156,0.6333961674653503
0.016,0.6174981190504905
0.0164,0.6014563353415073
0.0168,0.5852880991119035
0.0172,0.5690109346796819
0.0176,0.5526425924241426
0.018,0.5362010271922176
0.0184,0.5197043835079419
0.0188,0.5031709714265732
0.0192,0.4866192484847313
0.0196,0.47006779822151595
0.02,0.4535353075007114
