epsilon,fidelity
-0.02,0.789977709686853
-0.0196,0.7966866069688133
-0.0192,0.8033590386481919
-0.0188,0.809991389043402
-0.0184,0.8165798962719192
-0.018,0.8231206649172703
-0.0176,0.8296096703244251
-0.0172,0.8360427655347625
-0.0168,0.842415688387171
-0.0164,0.8487240711763996
-0.016,0.854963446772687
-0.0156,0.8611292598582039
-0.0152,0.8672168769088905
-0.0148,0.8732215911272713
-0.0144,0.879138637869543
-0.014,0.8849632018052881
-0.0136,0.8906904298357279
-0.0132,0.8963154399285538
-0.0128,0.901833331985275
-0.0124,0.9072392031521604
-0.012,0.9125281546543332
-0.0116,0.9176953056358798
-0.0112,0.9227358046730315
-0.0108,0.9276448427421327
-0.0104,0.9324176615722142
-0.01,0.9370495707700023
-0.0096,0.9415359540704153
-0.0092,0.9458722853813963
-0.0088,0.9500541374600706
-0.0084,0.9540771937123638
-0.008,0.9579372623888136
-0.0076,0.9616302814358852
-0.0072,0.9651523360275865
-0.0068,0.9684996628323834
-0.0064,0.9716686638284935
-0.006,0.974655913846633
-0.0056,0.9774581705968117
-0.0052,0.9800723825613448
-0.0048,0.9824956965738634
-0.0044,0.9847254672319278
-0.004,0.9867592622025112
-0.0036,0.9885948685517281
-0.0032,0.9902303001088714
-0.0028,0.9916638003855266
-0.0024,0.9928938488791114
-0.002,0.9939191639009544
-0.0016,0.9947387058043032
-0.0012,0.9953516798361727
-0.0008,0.9957575375483907
-0.0004,0.9959559776302594
0.0,0.9959469464330479
0.0004,0.9957306377106631
0.0008,0.9953074908729513
0.0012,0.9946781900173185
0.0016,0.9938436604223806
0.002,0.9928050659473565
0.0024,0.9915638050665161
0.0028,0.9901215058118757
0.0032,0.9884800211125371
0.0036,0.9866414223837575
0.004,0.9846079937844406
0.0044,0.982382224570112
0.0048,0.979966801125765
0.0052,0.9773646004955
0.0056,0.9745786797238468
0.006,0.9716122682659096
0.0064,0.9684687577185221
0.0068,0.9651516926231835
0.0072,0.9616647585961933
0.0076,0.9580117752547901
0.008,0.9541966803246655
0.0084,0.9502235234462862
0.0088,0.9460964523450358
0.0092,0.9418197013876797
0.0096,0.9373975812533603
0.01,0.9328344653988988
0.0104,0.9281347807101377
0.0108,0.9233029937360655
0.0112,0.9183436020998424
0.0116,0.9132611174199454
0.012,0.9080600597934135
0.0124,0.9027449427140555
0.0128,0.8973202644414242
0.0132,0.891790494747673
0.0136,0.8861600651180906
0.014,0.8804333591277941
0.0144,0.8746147020139359
0.0148,0.8687083504012192
0.0152,0.8627184832362895
0.0156,0.8566491930668934
0.016,0.850504479008044
0.0164,0.8442882327626681
0.0168,0.8380042392624698
0.0172,0.8316561627081387
0.0176,0.8252475460709264
0.018,0.818781797564627
0.0184,0.8122621912478081
0.0188,0.8056918589409168
0.0192,0.7990737868237873
0.0196,0.7924108096464049
0.02,0.7857056107504994
