epsilon,fidelity
-0.02,0.6024472538562171
-0.0196,0.617138449012885
-0.0192,0.6316758411791404
-0.0188,0.6460462577283018
-0.0184,0.6602370132451103
-0.018,0.6742359102286293
-0.0176,0.6880312582672727
-0.0172,0.701611873623807
-0.0168,0.7149670881849447
-0.0164,0.7280867485347404
-0.016,0.7409612211565556
-0.0156,0.7535813901455857
-0.0152,0.7659386562292391
-0.0148,0.7780249306657113
-0.0144,0.7898326348947686
-0.014,0.8013546908295645
-0.0136,0.8125845128470938
-0.0132,0.8235160041545071
-0.0128,0.8341435398554565
-0.0124,0.8444619616875596
-0.012,0.8544665652739537
-0.0116,0.8641530868525864
-0.0112,0.8735176901273368
-0.0108,0.8825569521254673
-0.0104,0.8912678506116612
-0.01,0.899647748026674
-0.0096,0.9076943764052748
-0.0092,0.9154058221362633
-0.0088,0.9227805103427247
-0.0084,0.929817189125898
-0.008,0.9365149121174705
-0.0076,0.9428730244691322
-0.0072,0.9488911458937226
-0.0068,0.9545691549365698
-0.0064,0.9599071730124762
-0.006,0.9649055487563981
-0.0056,0.9695648435177245
-0.0052,0.973885815435218
-0.0048,0.9778694050440366
-0.0044,0.9815167209925276
-0.004,0.9848290261932396
-0.0036,0.987807724257419
-0.0032,0.9904543464967723
-0.0028,0.9927705396001298
-0.0024,0.9947580533768419
-0.002,0.9964187293026356
-0.0016,0.9977544902834277
-0.0012,0.9987673294010203
-0.0008,0.9994593013783715
-0.0004,0.9998325124560926
0.0,0.9998891126475017
0.0004,0.9996312877459518
0.0008,0.9990612521544194
0.0012,0.9981812425457074
0.0016,0.9969935117606935
0.002,0.9955003238553515
0.0024,0.9937039496851928
0.0028,0.9916066627118842
0.0032,0.9892107362474643
0.0036,0.9865184403352968
0.004,0.9835320409903888
0.0044,0.9802537975110394
0.0048,0.9766859634193038
0.0052,0.9728307855553233
0.0056,0.9686905050474547
0.006,0.9642673588301257
0.0064,0.95956358259351
0.0068,0.9545814109325731
0.0072,0.9493230826109487
0.0076,0.9437908446081461
0.008,0.937986955501293
0.0084,0.9319136903338546
0.0088,0.925573346972994
0.0092,0.9189682520411835
0.0096,0.9121007672062514
0.01,0.9049732953832307
0.0104,0.8975882922152504
0.0108,0.8899482676237437
0.0112,0.8820558002714249
0.0116,0.8739135446121845
0.012,0.8655242378119579
0.0124,0.8568907132151264
0.0128,0.8480159073794576
0.0132,0.838902873114489
0.0136,0.8295547872054886
0.014,0.8199749606941521
0.0144,0.8101668569510821
0.0148,0.800134091687097
0.0152,0.7898804550039263
0.0156,0.7794099136909687
0.016,0.7687266279180474
0.0164,0.7578349632550071
0.0168,0.7467394974927133
0.0172,0.7354450347668962
0.0176,0.7239566141110426
0.018,0.7122795254704148
0.0184,0.7004193126606618
0.0188,0.6883817868090465
0.0192,0.6761730364548942
0.0196,0.6637994371275685
0.02,0.6512676561542052
