epsilon,fidelity
-0.02,0.861244569289031
-0.0196,0.8701646258802476
-0.0192,0.878731031547863
-0.0188,0.8869444567993315
-0.0184,0.8948064014801212
-0.018,0.9023191341241785
-0.0176,0.9094856546200322
-0.0172,0.9163096393721833
-0.0168,0.9227954017730254
-0.0164,0.9289478532521929
-0.016,0.9347724644403409
-0.0156,0.9402752287470337
-0.0152,0.9454626369571529
-0.0148,0.950341639061303
-0.0144,0.9549196254623765
-0.014,0.959204396724001
-0.0136,0.9632041408641788
-0.0132,0.9669274114559447
-0.0128,0.9703831056551513
-0.0124,0.9735804412564099
-0.012,0.9765289373013123
-0.0116,0.9792383873943569
-0.0112,0.981718840778044
-0.0108,0.9839805732632988
-0.0104,0.9860340613123234
-0.01,0.9878899568818377
-0.0096,0.9895590503353405
-0.0092,0.9910522424229479
-0.0088,0.9923805028102288
-0.0084,0.993554835060664
-0.008,0.9945862334352942
-0.0076,0.9954856381800863
-0.0072,0.9962638880266429
-0.0068,0.9969316719204003
-0.0064,0.9974994767496034
-0.006,0.9979775324216086
-0.0056,0.9983757568257844
-0.0052,0.9987036999010828
-0.0048,0.9989704832281759
-0.0044,0.9991847429752511
-0.004,0.9993545698622389
-0.0036,0.9994874507219775
-0.0032,0.9995902105504947
-0.0028,0.9996689550031618
-0.0024,0.9997290149651064
-0.002,0.9997748933859532
-0.0016,0.9998102146261568
-0.0012,0.9998376763868562
-0.0008,0.9998590061029166
-0.0004,0.999874920259594
0.0,0.9998850887322948
0.0004,0.9998881042185205
0.0008,0.9998814561409659
0.0012,0.9998615111423963
0.0016,0.999823498773396
0.002,0.9997615040375878
0.0024,0.9996684665110047
0.0028,0.9995361859525105
0.0032,0.9993553355508213
0.0036,0.9991154824938799
0.004,0.9988051154378395
0.0044,0.9984116800525702
0.0048,0.997921622139677
0.0052,0.9973204380124815
0.0056,0.9965927324497275
0.006,0.9957222840349607
0.0064,0.9946921185934958
0.0068,0.9934845875536763
0.0072,0.9920814543902896
0.0076,0.9904639879110534
0.008,0.9886130585486569
0.0084,0.9865092427520992
0.0088,0.9841329301870949
0.0092,0.981464436133271
0.0096,0.9784841155020807
0.01,0.9751724824285812
0.0104,0.9715103284392624
0.0108,0.96747884015928
0.0112,0.9630597244337773
0.0116,0.9582353258403374
0.012,0.9529887442297394
0.0124,0.9473039483664694
0.0128,0.9411658926497218
0.0132,0.9345606228879253
0.0136,0.9274753771233664
0.014,0.9198986871766379
0.0144,0.9118204654577249
0.0148,0.903232096373935
0.0152,0.8941265048459178
0.0156,0.8844982255258697
0.016,0.8743434728997551
0.0164,0.8636601829356915
0.0168,0.852448059986192
0.0172,0.8407086105239927
0.0176,0.8284451695687677
0.018,0.8156629123859422
0.0184,0.8023688651199578
0.0188,0.7885719055421359
0.0192,0.7742827430949809
0.0196,0.7595139147804987
0.02,0.744279746006574
