time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
4.166666667,-0.06283092306,0.06283097466,-0.0214358806,0.06282736098,0.01674593892,-0.01675252868,0.07634853747,-0.01674911055
8.333333333,-0.0628303469,0.0628299371,0.06130242679,0.04053995568,0.005579131479,-0.005582835045,0.0008133879568,-0.03766704246
12.5,-0.06282436145,0.06281486116,0.04103496591,-0.02514503704,0.001865563817,-0.001880234375,-0.02146933289,0.06193922141
16.66666667,-0.06023517822,0.04378365188,0.03942626187,0.06269790775,0.004321059231,-0.02016046688,0.01377631072,-9.106423621e-05
20.83333333,-0.03386966779,-0.0627924057,0.03930792484,0.06274704266,-0.02001508692,0.0008763301655,0.01253681634,-4.651709958e-06
25,-0.03523919592,-0.06275402797,0.03794676915,0.06273985197,-0.0105805399,0.0002854880109,0.01346101016,1.577056238e-05
29.16666667,-0.03314441714,-0.06257402943,0.03506826415,0.06261400012,-0.002153184941,0.0001577554557,0.01207696217,0.0001151095403
33.33333333,-0.02869323478,-0.05516904686,-0.01508821374,-0.02799791933,-0.001579330184,-0.01396669723,-0.007939656143,-0.034204905
37.5,-0.006227673133,-0.01540937564,0.00497854463,0.006368147076,0.03184243438,0.0153226009,0.005684761886,-0.02201349791
41.66666667,-0.0231660576,-0.04001713891,-0.01477086247,-0.02281301251,0.05493778534,0.04694527659,0.04947898661,0.05362290849
45.83333333,-0.02809794449,-0.04807966942,-0.01577662489,-0.0227342387,0.04836373913,0.0336614157,0.06384113085,0.08498259314
50,-0.007528372551,-0.0151877322,-0.007471027439,-0.01163000462,0.07795579636,0.08131121638,0.07293079737,0.1077005942
54.16666667,0.000843341281,0.001572426519,-0.0004665791209,0.002947229758,0.1108758518,0.1315233645,0.08710268243,0.1428518624
58.33333333,-0.002988237088,-0.003927853815,-0.003739630592,-0.005675938368,0.1164120164,0.1435840343,0.07097039787,0.1275077198
62.5,0.003934486898,0.01145994336,0.004641054316,0.007950226758,0.08560088483,0.107146576,0.03932641772,0.07480614971
66.66666667,0.006414987501,0.0177066992,0.008613437796,0.01462470274,0.05553251052,0.08365851847,0.02656960278,0.05567393289
70.83333333,0.007299098586,0.02342502228,0.008207261198,0.01435345644,0.01943818349,0.05865797003,-0.01002840201,-0.002741824261
75,0.0003145713574,0.01813134817,0.01372216557,0.02324869655,-0.020538206,0.04693369138,-0.0440793992,-0.05604904171
79.16666667,0.06014730706,-0.05998441741,0.04336975202,0.05782970711,0.004425083185,-0.004578193231,-0.001150812011,4.153861091e-05
83.33333333,0.06282353783,-0.06281837054,-0.02379660512,0.06266297954,0.001867370864,-0.001874508371,-0.03880390707,0.01413349546
87.5,0.06283042548,-0.06282986883,-0.06043425598,-0.03951507817,0.005579182598,-0.005582963774,0.000880824903,-0.03911588941
91.66666667,0.06283096552,-0.06283096476,0.01966876728,-0.06282517798,0.01674558039,-0.01675273135,0.07889338943,-0.01675461554
95.83333333,0,0,0,0,0,0,0,0
