This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:  1215565
Number of nonzeros in inequality constraint Jacobian.:     5292
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     3879
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      824
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3726
Total number of inequality constraints...............:      553
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      553

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.8331848e+01 8.62e-04 1.23e+05   1.3 9.81e+00    -  1.00e+00 4.82e-03h  8
 101  1.8072248e+01 3.70e-02 2.72e+05   1.4 6.36e+00    -  1.00e+00 2.50e-01f  3
 102  1.7383349e+01 1.08e-02 7.98e+05   1.4 5.10e+00    -  9.96e-01 9.59e-01H  1
 103  1.7363425e+01 1.10e-02 5.96e+05   0.8 1.77e+00    -  1.00e+00 7.46e-01H  1
 104  1.8122988e+01 2.59e-01 2.99e+05   1.3 3.91e+00    -  8.52e-01 9.33e-01f  1
 105  1.8015016e+01 2.28e-01 4.21e+05   1.2 3.74e+00    -  2.91e-01 4.48e-01h  1
 106  1.7909565e+01 1.72e-01 4.62e+05   1.2 2.02e+00    -  7.37e-01 2.80e-01h  1
 107  1.7728283e+01 4.79e-02 1.99e+05   1.2 1.37e+00    -  4.18e-01 1.00e+00f  1
 108  1.7456876e+01 1.03e-02 2.27e+05   1.2 1.60e+00    -  9.84e-01 1.00e+00H  1
 109  1.8623908e+01 3.59e-01 6.43e+05   1.5 5.98e+00    -  6.55e-01 8.13e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  1.7937049e+01 1.03e-01 1.66e+05   1.3 3.10e+00    -  1.00e+00 1.00e+00h  1
 111  1.7742591e+01 5.03e-02 2.65e+05   1.3 1.87e+00    -  4.62e-01 9.93e-01h  1
 112  1.7804462e+01 2.95e-02 5.89e+04   1.3 1.18e+00    -  1.00e+00 1.00e+00f  1
 113  1.7753229e+01 2.34e-03 5.43e+04   1.3 1.79e-01    -  1.00e+00 1.00e+00h  1
 114  1.7669604e+01 7.62e-04 9.97e+04   0.9 5.69e-01    -  1.00e+00 1.00e+00H  1
 115  1.7598729e+01 4.17e-02 3.05e+05   1.1 8.46e-01    -  1.00e+00 1.00e+00f  1
 116  1.7674401e+01 4.84e-02 4.37e+05   1.0 8.00e-01    -  9.68e-01 1.00e+00h  1
 117  1.7700938e+01 1.77e-02 2.40e+05   1.0 9.18e-01    -  1.00e+00 9.80e-01h  1
 118  1.7558059e+01 2.25e-02 1.06e+05   1.0 1.11e+00    -  1.00e+00 1.00e+00F  1
 119  1.7567355e+01 6.00e-03 1.34e+05   1.0 7.44e-01    -  9.25e-01 7.58e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.7706177e+01 2.48e-02 1.81e+05   1.2 9.50e-01    -  1.00e+00 1.00e+00f  1
 121  1.7811530e+01 2.82e-02 2.77e+05   1.1 1.19e+00    -  1.00e+00 1.00e+00h  1
 122  1.7677055e+01 2.03e-02 3.24e+04   1.1 1.05e+00    -  1.00e+00 1.00e+00h  1
 123  1.7643118e+01 6.74e-03 7.33e+04   0.4 2.79e-01    -  7.58e-01 1.00e+00h  1
 124  1.7630885e+01 6.25e-03 1.32e+05   0.4 2.84e-01    -  8.99e-01 1.00e+00h  1
 125  1.7657458e+01 1.94e-02 6.75e+04   0.7 2.84e-01    -  1.00e+00 1.00e+00f  1
 126  1.7636628e+01 1.36e-02 3.39e+04   0.6 2.12e-01    -  1.00e+00 1.00e+00h  1
 127  1.7623902e+01 7.50e-03 2.99e+04   0.6 1.43e-01    -  1.00e+00 1.00e+00h  1
 128  1.7621508e+01 1.93e-03 5.16e+04  -0.0 1.60e-01    -  1.00e+00 1.00e+00h  1
 129  1.7614689e+01 8.47e-04 4.75e+04  -0.2 1.94e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.7613495e+01 8.41e-04 5.34e+04  -0.2 1.21e-01    -  9.74e-01 1.00e+00H  1
 131  1.7611403e+01 8.45e-04 5.22e+04  -0.7 8.42e-02    -  9.97e-01 6.76e-01H  1
 132  1.7610768e+01 8.47e-04 1.26e+05  -1.0 2.64e-01    -  1.00e+00 5.32e-02h  4
 133  1.7610518e+01 8.48e-04 1.96e+05  -0.7 1.74e+00    -  1.00e+00 3.19e-03h  6
 134  1.7592984e+01 8.53e-03 1.49e+05   0.9 2.75e+00    -  3.46e-01 2.19e-01f  1
 135  1.7579449e+01 1.75e-02 1.46e+05   0.3 5.91e-01    -  9.17e-01 7.82e-01f  1
 136  1.7585049e+01 1.02e-02 1.13e+05   0.3 4.09e-01    -  6.03e-01 5.86e-01H  1
 137  1.7582261e+01 9.45e-03 8.45e+04   0.3 1.47e-01    -  6.05e-01 1.00e+00f  1
 138  1.7578645e+01 1.30e-03 2.35e+04   0.3 7.62e-02    -  1.00e+00 1.00e+00f  1
 139  1.7571289e+01 1.07e-03 3.12e+04  -0.2 1.26e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.7566557e+01 1.78e-03 6.83e+04   0.0 3.80e-01    -  1.00e+00 5.03e-01f  1
 141  1.7561320e+01 8.88e-04 1.08e+05  -0.2 4.60e-01    -  1.00e+00 9.32e-01H  1
 142  1.7561275e+01 8.87e-04 1.08e+05  -0.4 3.20e-01    -  1.00e+00 1.56e-02h  7
 143  1.7558194e+01 2.69e-02 6.59e+04  -0.0 4.32e-01    -  1.00e+00 1.00e+00f  1
 144  1.7561221e+01 1.80e-02 7.68e+04  -0.1 2.28e-01    -  1.13e-01 1.00e+00h  1
 145  1.7557397e+01 1.89e-03 2.66e+04  -0.6 1.27e-01    -  1.00e+00 1.00e+00h  1
 146  1.7552105e+01 8.31e-04 2.59e+04  -1.2 1.54e-01    -  1.00e+00 1.00e+00h  1
 147  1.7547601e+01 9.75e-04 1.26e+05  -0.6 9.70e-01    -  1.00e+00 2.50e-01f  1
 148  1.7543018e+01 2.74e-03 1.49e+05  -0.4 2.18e+00    -  9.59e-01 1.95e-01f  1
 149  1.7543972e+01 4.51e-03 1.89e+05  -0.6 6.32e-01    -  4.54e-01 4.05e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.7543498e+01 3.78e-03 1.41e+05  -0.5 1.41e-01    -  6.69e-01 9.42e-01f  1
 151  1.7542727e+01 1.05e-03 2.92e+04  -0.5 7.56e-02    -  7.77e-01 9.17e-01h  1
 152  1.7542414e+01 8.27e-04 5.65e+04  -0.8 4.90e-02    -  1.00e+00 5.00e-01h  2
 153  1.7543301e+01 8.27e-04 1.69e+04  -0.9 1.10e-01    -  1.00e+00 1.00e+00h  1
 154  1.7546845e+01 2.42e-03 9.15e+04  -0.4 3.53e-01    -  1.00e+00 6.07e-01f  1
 155  1.7548438e+01 1.43e-03 7.89e+04  -0.5 9.54e-02    -  1.00e+00 1.00e+00f  1
 156  1.7547984e+01 8.33e-04 1.71e+04  -0.5 3.41e-02    -  1.00e+00 1.00e+00h  1
 157  1.7548723e+01 8.34e-04 1.05e+04  -1.3 6.60e-02    -  1.00e+00 1.00e+00h  1
 158  1.7548884e+01 8.36e-04 1.67e+05  -1.5 2.55e-01    -  1.00e+00 8.57e-02h  3
 159  1.7548975e+01 8.37e-04 2.26e+05  -1.5 8.42e-01    -  1.00e+00 7.68e-03h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.7551783e+01 8.48e-04 2.02e+05  -1.0 1.04e+00    -  1.00e+00 1.07e-01f  2
 161  1.7552317e+01 8.49e-04 1.96e+05  -1.1 1.86e+00    -  3.68e-01 9.89e-03h  5
 162  1.7552525e+01 8.50e-04 2.01e+05  -1.1 3.88e+00    -  2.02e-01 1.69e-03h  7
 163  1.7552795e+01 8.51e-04 1.97e+05  -1.1 2.54e+00    -  4.97e-01 2.98e-03h  7
 164r 1.7552795e+01 8.51e-04 1.00e+03  -1.1 0.00e+00    -  0.00e+00 2.60e-07R 20
 165r 1.7552104e+01 9.04e-04 7.75e+02  -0.8 1.09e-01    -  7.59e-01 1.55e-01f  1
 166r 1.7607761e+01 1.18e-02 7.34e+02  -1.1 6.46e-01    -  2.26e-01 1.00e+00f  1
 167r 1.7617432e+01 6.46e-03 1.42e+02  -0.8 5.38e-01    -  7.02e-01 8.58e-01f  1
 168r 1.7605146e+01 6.20e-03 5.17e+01  -0.9 3.71e-01    -  9.75e-01 1.00e+00f  1
 169r 1.7593869e+01 1.60e-02 5.05e+01  -0.9 5.46e-01    -  8.70e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170r 1.7587278e+01 6.91e-03 2.60e+01  -0.9 2.04e-01    -  1.00e+00 1.00e+00h  1
 171r 1.7586044e+01 6.94e-03 1.06e+01  -0.9 7.61e-02    -  1.00e+00 1.00e+00h  1
 172r 1.7585113e+01 6.97e-03 8.40e+00  -0.9 7.63e-02    -  1.00e+00 1.00e+00h  1
 173r 1.7583109e+01 6.96e-03 2.94e+00  -0.9 3.64e-02    -  1.00e+00 1.00e+00h  1
 174r 1.7583739e+01 1.76e-02 8.33e+01  -1.6 9.55e-01    -  8.73e-01 1.00e+00f  1
 175r 1.7574045e+01 8.35e-03 8.25e+01  -1.9 5.94e-01    -  1.00e+00 1.00e+00f  1
 176r 1.7589061e+01 8.71e-03 1.86e+01  -2.6 2.46e-01    -  1.00e+00 1.00e+00f  1
 177r 1.7621391e+01 8.31e-03 3.68e+01  -2.6 5.84e-01    -  1.00e+00 1.00e+00h  1
 178r 1.7632122e+01 2.15e-02 3.70e+01  -2.3 3.29e-01    -  1.00e+00 1.00e+00f  1
 179r 1.7622348e+01 8.32e-03 2.02e+01  -2.4 3.00e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180r 1.7621226e+01 8.40e-03 1.27e+01  -2.4 6.76e-02    -  1.00e+00 1.00e+00h  1
 181r 1.7631539e+01 8.35e-03 1.80e+01  -3.2 2.32e-01    -  1.00e+00 9.07e-01f  1
 182r 1.7648110e+01 8.27e-03 1.78e+01  -3.4 2.92e-01    -  1.00e+00 8.68e-01f  1
 183r 1.7673030e+01 8.17e-03 3.38e+01  -3.0 5.76e-01    -  1.00e+00 3.66e-01f  1
 184r 1.7666435e+01 8.25e-03 2.28e+01  -3.3 2.07e-01    -  1.00e+00 1.00e+00h  1
 185r 1.7670726e+01 8.23e-03 1.36e+01  -3.8 1.62e-01    -  1.00e+00 6.33e-01f  1
 186r 1.7690903e+01 8.16e-03 2.84e+01  -3.3 5.33e-01    -  1.00e+00 5.01e-01f  1
 187r 1.7682797e+01 8.19e-03 1.56e+01  -3.5 1.30e-01    -  8.65e-01 1.00e+00h  1
 188r 1.7679139e+01 8.21e-03 8.95e+00  -3.5 1.10e-01    -  1.00e+00 1.00e+00h  1
 189r 1.7684836e+01 8.21e-03 7.20e+00  -3.5 8.31e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190r 1.7686174e+01 8.21e-03 5.90e+00  -4.0 7.10e-02    -  1.00e+00 1.00e+00f  1
 191r 1.7695806e+01 8.19e-03 4.21e+00  -4.0 1.03e-01    -  1.00e+00 1.00e+00h  1
 192r 1.7706094e+01 8.18e-03 9.98e+00  -4.0 9.37e-02    -  1.00e+00 1.00e+00h  1
 193r 1.7704252e+01 8.18e-03 6.74e+00  -4.0 3.25e-02    -  1.00e+00 1.00e+00h  1
 194r 1.7703101e+01 8.19e-03 2.50e+00  -4.0 2.46e-02    -  1.00e+00 1.00e+00h  1
 195r 1.7703694e+01 8.18e-03 3.02e+00  -4.0 2.93e-02    -  1.00e+00 1.00e+00h  1
 196r 1.7708527e+01 8.17e-03 1.37e+01  -4.0 1.89e-01    -  1.00e+00 5.44e-01h  1
 197r 1.7696149e+01 8.17e-03 2.48e+01  -4.0 1.71e-01    -  1.00e+00 6.92e-01h  1
 198r 1.7696452e+01 8.15e-03 2.13e+01  -4.0 1.07e-01    -  1.00e+00 9.94e-01h  1
 199r 1.7699431e+01 8.17e-03 1.23e+01  -3.7 1.35e-01    -  5.67e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200r 1.7691237e+01 8.19e-03 1.49e+01  -3.9 1.28e-01    -  1.00e+00 1.00e+00h  1
 201r 1.7694941e+01 8.17e-03 8.50e+00  -3.9 1.06e-01    -  1.00e+00 1.00e+00h  1
 202r 1.7696480e+01 8.16e-03 1.41e+01  -3.9 1.52e-01    -  1.00e+00 6.90e-01h  1
 203r 1.7696386e+01 8.17e-03 5.02e+00  -3.9 5.74e-02    -  1.00e+00 1.00e+00h  1
 204r 1.7695289e+01 8.18e-03 4.52e+00  -3.9 3.85e-02    -  1.00e+00 1.00e+00h  1
 205r 1.7695005e+01 8.18e-03 3.14e+00  -3.9 3.09e-02    -  1.00e+00 1.00e+00h  1
 206r 1.7694986e+01 8.18e-03 4.97e-01  -3.9 8.34e-03    -  1.00e+00 1.00e+00h  1
 207r 1.7695008e+01 8.18e-03 7.50e-01  -4.0 3.76e-03    -  1.00e+00 1.00e+00f  1
 208r 1.7696028e+01 8.17e-03 8.65e+00  -4.0 5.36e-02    -  1.00e+00 1.00e+00h  1
 209r 1.7696420e+01 8.15e-03 3.33e+01  -4.0 1.76e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210r 1.7696540e+01 8.15e-03 1.68e+01  -4.1 8.92e-02    -  1.00e+00 8.10e-01h  1
 211r 1.7695721e+01 8.16e-03 1.03e+01  -4.0 6.54e-02    -  1.00e+00 1.00e+00f  1
 212r 1.7695533e+01 8.17e-03 1.08e+01  -4.0 5.01e-02    -  1.00e+00 1.00e+00h  1
 213r 1.7695180e+01 8.17e-03 4.12e+00  -4.0 3.68e-02    -  1.00e+00 9.47e-01h  1
 214r 1.7695077e+01 8.17e-03 3.21e+00  -4.0 2.34e-02    -  1.00e+00 1.00e+00h  1
 215r 1.7694415e+01 8.17e-03 1.22e+00  -4.0 8.22e-03    -  1.00e+00 1.00e+00h  1
 216r 1.7694154e+01 8.17e-03 1.03e+00  -4.0 6.42e-03    -  1.00e+00 1.00e+00h  1
 217r 1.7693942e+01 8.17e-03 2.63e+00  -4.0 1.39e-02    -  1.00e+00 1.00e+00H  1
