This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   999237
Number of nonzeros in inequality constraint Jacobian.:     4352
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     3203
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      680
                     variables with only upper bounds:        0
Total number of equality constraints.................:     3078
Total number of inequality constraints...............:      457
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      457

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  49  1.8214743e+01 1.20e-01 3.56e+01  -1.2 2.44e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.8292216e+01 4.22e-02 1.00e+02  -1.2 1.93e+00    -  1.00e+00 1.00e+00h  1
  51  1.7517362e+01 5.22e-02 1.07e+02  -1.5 2.23e+00    -  1.00e+00 1.00e+00h  1
  52  1.7925643e+01 2.66e-02 8.14e+01  -1.6 1.88e+00    -  1.00e+00 1.00e+00h  1
  53  1.7417023e+01 1.77e-02 9.63e+01  -2.2 1.37e+00    -  1.00e+00 1.00e+00h  1
  54  1.7147055e+01 4.47e-02 1.58e+02  -2.3 1.87e+00    -  1.00e+00 1.00e+00h  1
  55  1.6456512e+01 1.31e-01 2.40e+02  -2.4 3.84e+00    -  4.34e-01 8.64e-01h  1
  56  1.5967612e+01 1.36e-01 3.19e+02  -1.8 3.99e+00    -  1.00e+00 4.76e-01f  1
  57  1.4854502e+01 4.22e-01 2.62e+02  -2.4 5.22e+00    -  8.93e-01 9.42e-01h  1
  58  1.4769071e+01 1.33e-01 1.09e+02  -1.9 2.68e+00    -  7.02e-01 1.00e+00h  1
  59  1.5223977e+01 1.36e-01 7.94e+01  -1.7 3.00e+00    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.4952248e+01 8.33e-02 4.95e+01  -1.8 2.43e+00    -  1.00e+00 1.00e+00h  1
  61  1.5711139e+01 2.01e-01 7.53e+01  -1.6 2.73e+00    -  1.00e+00 1.00e+00h  1
  62  1.5395030e+01 5.80e-02 4.00e+01  -1.7 1.66e+00    -  1.00e+00 1.00e+00h  1
  63  1.5924150e+01 6.84e-02 7.19e+01  -1.4 1.91e+00    -  1.00e+00 1.00e+00h  1
  64  1.5892126e+01 3.82e-02 6.91e+01  -1.5 1.62e+00    -  1.00e+00 1.00e+00h  1
  65  1.5435111e+01 3.33e-02 1.50e+02  -2.1 1.90e+00    -  1.00e+00 1.00e+00h  1
  66  1.5183029e+01 5.56e-02 2.11e+02  -2.2 2.17e+00    -  1.00e+00 7.82e-01h  1
  67  1.4466257e+01 1.56e-01 2.48e+02  -2.4 4.38e+00    -  1.00e+00 7.37e-01h  1
  68  1.4260711e+01 7.62e-02 1.65e+02  -1.9 2.65e+00    -  9.32e-01 6.13e-01h  1
  69  1.4078530e+01 3.30e-02 1.09e+02  -2.4 1.50e+00    -  1.00e+00 9.31e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.4058110e+01 2.26e-02 7.71e+01  -2.1 1.43e+00    -  1.00e+00 8.06e-01h  1
  71  1.3874553e+01 1.89e-02 8.83e+01  -2.6 1.56e+00    -  1.00e+00 5.89e-01h  1
  72  1.3412812e+01 4.05e-02 1.59e+02  -2.6 3.94e+00    -  1.00e+00 5.71e-01h  1
  73  1.3087121e+01 5.64e-02 2.38e+02  -3.5 5.24e+00    -  5.58e-01 3.09e-01h  1
  74  1.2621277e+01 1.39e-01 3.46e+02  -2.4 1.20e+01    -  9.43e-01 2.06e-01h  1
  75  1.1912242e+01 3.49e-01 4.69e+02  -2.4 8.66e+00    -  3.16e-01 4.85e-01h  1
  76  1.1844980e+01 2.03e-01 4.85e+02  -1.8 5.48e+00    -  3.58e-01 3.97e-01f  1
  77  1.1302579e+01 1.90e-01 2.70e+02  -2.1 4.60e+00    -  1.00e+00 8.64e-01h  1
  78  1.0575999e+01 1.51e-01 1.46e+02  -2.3 5.78e+00    -  1.00e+00 7.02e-01h  1
  79  1.1599873e+01 2.91e-01 1.46e+02  -1.3 1.50e+01    -  5.44e-01 2.59e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.1493137e+01 4.09e-01 9.21e+01  -1.6 5.42e+00    -  9.25e-01 1.00e+00h  1
  81  1.0971163e+01 1.32e-01 3.36e+01  -1.6 2.40e+00    -  1.00e+00 1.00e+00h  1
  82  1.0895978e+01 6.44e-02 3.41e+01  -1.7 2.20e+00    -  1.00e+00 7.80e-01h  1
  83  1.0728298e+01 4.69e-02 8.19e+01  -1.8 2.68e+00    -  1.00e+00 5.64e-01h  1
  84  1.0585732e+01 3.61e-02 1.53e+02  -2.1 3.63e+00    -  1.00e+00 3.14e-01h  2
  85  9.8027132e+00 3.02e-01 1.91e+02  -2.1 5.20e+00    -  9.35e-01 9.40e-01h  1
  86  9.9349228e+00 3.93e-01 1.91e+02  -1.7 6.40e+00    -  1.00e+00 7.08e-01h  1
  87  9.7611835e+00 8.70e-02 7.82e+01  -1.8 2.59e+00    -  1.00e+00 1.00e+00h  1
  88  9.3910526e+00 3.41e-02 4.07e+01  -2.3 2.93e+00    -  1.00e+00 6.63e-01h  1
  89  8.9270639e+00 7.47e-02 6.20e+01  -2.3 6.17e+00    -  1.00e+00 3.33e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  8.2060766e+00 3.99e-01 1.49e+02  -2.0 8.49e+00    -  1.00e+00 3.87e-01h  1
  91  8.8680711e+00 9.83e-01 2.22e+02  -1.6 8.35e+00    -  7.53e-01 7.24e-01h  1
  92  8.2830138e+00 3.98e-01 1.31e+02  -1.8 3.93e+00    -  1.00e+00 6.14e-01h  1
  93  7.8881478e+00 1.47e-01 3.00e+01  -1.8 3.26e+00    -  1.00e+00 7.66e-01h  1
  94  7.8190466e+00 1.25e-01 3.44e+01  -2.0 3.29e+00    -  5.38e-01 3.10e-01H  1
  95  8.0360113e+00 1.06e-01 3.65e+01  -1.7 2.60e+00    -  8.98e-01 9.58e-01h  1
  96  8.0604862e+00 5.48e-02 4.54e+01  -1.7 1.56e+00    -  1.00e+00 8.04e-01h  1
  97  8.3123876e+00 5.72e-02 1.85e+02  -1.4 2.20e+00    -  1.00e+00 5.00e-01f  2
  98  8.5272255e+00 2.72e-02 1.27e+02  -1.5 1.68e+00    -  1.00e+00 5.00e-01h  2
  99  9.9283779e+00 3.38e-01 3.94e+02  -1.2 3.62e+00    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  9.9670512e+00 5.64e-02 2.08e+02  -1.3 1.53e+00    -  1.00e+00 1.00e+00h  1
 101  9.7726514e+00 3.32e-02 7.75e+01  -1.3 1.65e+00    -  1.00e+00 1.00e+00h  1
 102  9.9974961e+00 2.50e-02 1.12e+02  -1.3 1.28e+00    -  1.00e+00 7.95e-01h  1
 103  9.6492470e+00 9.13e-03 6.52e+01  -1.9 1.08e+00    -  1.00e+00 1.00e+00h  1
 104  9.0752251e+00 3.82e-02 1.23e+02  -1.9 1.62e+00    -  1.00e+00 9.56e-01h  1
 105  8.4303803e+00 9.98e-02 2.12e+02  -2.0 2.43e+00    -  1.00e+00 7.75e-01h  1
 106  8.3928167e+00 2.02e-02 1.27e+02  -2.0 1.10e+00    -  1.00e+00 1.00e+00h  1
 107  8.4619671e+00 2.02e-02 4.58e+01  -2.1 9.09e-01    -  1.00e+00 1.00e+00h  1
 108  8.7880799e+00 2.27e-02 6.11e+01  -1.9 8.38e-01    -  1.00e+00 1.00e+00h  1
 109  8.5964764e+00 8.00e-03 3.34e+01  -1.9 6.50e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  8.5070060e+00 7.92e-03 7.30e+01  -1.9 7.36e-01    -  9.14e-01 6.75e-01h  1
 111  8.4597463e+00 6.36e-03 3.12e+02  -2.7 8.94e-01    -  1.00e+00 2.08e-01h  1
 112  7.9372999e+00 4.36e-02 1.27e+02  -2.9 2.34e+00    -  1.00e+00 8.00e-01h  1
 113  7.7000926e+00 3.08e-02 1.60e+02  -2.6 1.56e+00    -  1.00e+00 4.50e-01h  1
 114  7.5322293e+00 1.42e-02 1.07e+02  -2.3 1.30e+00    -  1.00e+00 7.38e-01h  1
 115  7.4198736e+00 1.05e-02 9.14e+01  -2.6 9.29e-01    -  1.00e+00 4.32e-01h  1
 116  7.1873925e+00 2.90e-02 8.22e+01  -2.3 1.37e+00    -  9.35e-01 1.00e+00h  1
 117  7.0814893e+00 1.83e-02 6.47e+01  -2.6 1.10e+00    -  1.00e+00 6.03e-01h  1
 118  6.8954016e+00 2.34e-02 3.05e+01  -2.9 1.11e+00    -  1.00e+00 7.92e-01h  1
 119  6.9948199e+00 2.85e-02 7.34e+01  -2.4 9.86e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  6.9277102e+00 1.48e-02 4.04e+01  -2.5 7.29e-01    -  1.00e+00 9.96e-01h  1
 121  6.8626330e+00 1.16e-02 7.24e+01  -4.0 9.00e-01    -  3.74e-01 2.42e-01h  1
 122  6.6603820e+00 2.42e-02 8.07e+01  -3.0 1.08e+00    -  1.00e+00 1.00e+00f  1
 123  6.5494022e+00 1.21e-02 6.96e+01  -3.6 7.90e-01    -  5.19e-01 5.82e-01h  1
 124  6.6395555e+00 1.36e-02 7.73e+01  -2.6 1.03e+00    -  2.73e-01 7.67e-01h  1
 125  6.6032026e+00 1.04e-02 5.70e+01  -3.0 7.41e-01    -  1.00e+00 2.72e-01h  1
 126  6.4714778e+00 7.07e-03 2.85e+01  -4.0 8.40e-01    -  5.48e-01 6.23e-01h  1
 127  6.5084029e+00 6.01e-03 3.28e+01  -2.8 7.67e-01    -  4.96e-01 5.21e-01h  1
 128  6.6011859e+00 1.08e-02 6.78e+01  -2.7 8.08e-01    -  1.00e+00 7.61e-01h  1
 129  6.9305894e+00 3.45e-02 1.56e+02  -2.1 1.38e+00    -  5.95e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  6.9253090e+00 1.35e-02 9.78e+01  -2.4 7.83e-01    -  1.00e+00 6.67e-01h  1
 131  6.8084661e+00 8.06e-03 2.09e+02  -2.4 5.73e-01    -  3.03e-01 1.00e+00h  1
 132  6.9369473e+00 7.16e-03 4.89e+01  -2.4 6.47e-01    -  9.01e-01 1.00e+00h  1
 133  6.9609154e+00 3.41e-03 4.19e+01  -2.4 3.82e-01    -  1.00e+00 1.00e+00h  1
 134  7.1627568e+00 6.15e-03 1.82e+02  -2.0 7.86e-01    -  1.00e+00 6.77e-01h  1
 135  7.2986870e+00 1.20e-02 1.95e+02  -2.1 1.16e+00    -  1.00e+00 6.98e-01h  1
 136  7.4547751e+00 4.58e-03 1.22e+02  -2.1 5.16e-01    -  1.00e+00 1.00e+00h  1
 137  7.4807986e+00 8.04e-03 4.39e+01  -2.1 5.74e-01    -  1.00e+00 1.00e+00h  1
 138  7.4317863e+00 4.62e-03 1.83e+01  -2.1 5.15e-01    -  1.00e+00 1.00e+00h  1
 139  7.4473846e+00 2.93e-03 2.57e+01  -2.1 3.91e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  7.4896111e+00 1.90e-03 1.10e+02  -2.1 2.70e-01    -  1.00e+00 5.00e-01h  2
 141  7.4543747e+00 1.03e-03 1.00e+02  -2.4 3.38e-01    -  1.00e+00 5.00e-01h  2
 142  7.0621540e+00 2.08e-02 6.44e+01  -2.6 1.14e+00    -  1.00e+00 1.00e+00h  1
 143  6.6311154e+00 3.44e-02 2.40e+02  -2.7 2.38e+00    -  1.00e+00 6.86e-01h  1
 144  6.5786098e+00 1.33e-02 9.34e+01  -2.7 7.27e-01    -  1.00e+00 1.00e+00h  1
 145  6.5484164e+00 5.11e-03 5.48e+01  -3.0 5.10e-01    -  9.38e-01 6.37e-01h  1
 146  6.9922755e+00 2.29e-02 3.64e+01  -2.4 1.18e+00    -  1.00e+00 1.00e+00h  1
 147  6.8532874e+00 1.19e-02 1.35e+02  -2.5 1.55e+00    -  1.00e+00 6.32e-01h  1
 148  6.7779415e+00 7.45e-03 2.61e+01  -2.5 6.85e-01    -  1.00e+00 7.96e-01h  1
 149  6.7402558e+00 9.55e-03 3.49e+01  -2.5 7.34e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  6.7158877e+00 6.88e-03 1.25e+01  -2.5 5.29e-01    -  1.00e+00 1.00e+00h  1
 151  6.6783666e+00 4.57e-03 1.81e+02  -3.0 5.20e-01    -  1.00e+00 4.05e-01h  1
 152  6.5335087e+00 6.59e-03 6.14e+01  -4.0 1.02e+00    -  5.49e-01 6.22e-01h  1
 153  6.4365672e+00 8.89e-03 1.13e+02  -3.3 9.31e-01    -  7.13e-01 6.78e-01h  1
 154  6.4682282e+00 4.72e-03 6.40e+01  -3.1 5.31e-01    -  1.00e+00 8.51e-01h  1
 155  6.4444831e+00 3.56e-03 1.94e+02  -3.3 5.72e-01    -  1.00e+00 2.60e-01h  1
 156  6.3879417e+00 1.85e-03 9.45e+01  -4.0 5.35e-01    -  5.35e-01 4.42e-01h  1
 157  6.3688950e+00 2.51e-03 4.08e+01  -3.6 3.75e-01    -  1.00e+00 7.02e-01h  1
 158  6.3606098e+00 1.48e-03 5.28e+01  -3.7 3.96e-01    -  1.00e+00 4.47e-01h  1
 159  6.5401787e+00 9.77e-03 2.73e+02  -2.2 3.13e+00    -  1.37e-01 2.25e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  6.4072171e+00 1.95e-02 1.71e+02  -3.1 2.76e+00    -  2.32e-01 3.64e-01h  1
 161  6.3827736e+00 5.84e-03 1.16e+02  -3.1 5.40e-01    -  8.53e-01 7.10e-01h  1
 162  6.3836347e+00 2.67e-03 1.10e+02  -3.1 6.00e-01    -  3.95e-01 8.34e-01h  1
 163  6.4145436e+00 1.77e-03 3.38e+01  -3.1 3.96e-01    -  9.14e-01 1.00e+00h  1
 164  6.4095959e+00 1.44e-03 6.08e+01  -3.1 4.88e-01    -  5.82e-01 1.98e-01h  1
 165  6.3990830e+00 1.11e-03 1.46e+02  -3.1 3.47e-01    -  8.35e-01 6.44e-01h  1
 166  6.4128408e+00 2.17e-03 7.73e+01  -3.1 2.68e-01    -  1.00e+00 1.00e+00h  1
 167  6.4318165e+00 1.72e-03 2.64e+01  -2.8 2.43e-01    -  1.00e+00 1.00e+00h  1
 168  6.4774375e+00 1.15e-03 8.57e+01  -2.6 1.97e-01    -  1.00e+00 1.00e+00h  1
 169  6.4790078e+00 5.93e-04 5.71e+01  -3.2 1.84e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  6.4570144e+00 9.77e-04 2.86e+02  -3.3 2.61e-01    -  1.00e+00 6.64e-01h  1
 171  6.4439159e+00 5.61e-04 1.62e+02  -3.8 1.19e-01    -  1.00e+00 4.66e-01h  1
 172  6.4204178e+00 4.34e-04 3.83e+02  -4.0 2.25e-01    -  1.00e+00 3.90e-01h  1
 173  6.3770593e+00 4.71e-04 5.69e+01  -3.7 2.44e-01    -  1.00e+00 6.84e-01h  1
 174  6.3898962e+00 2.70e-04 4.66e+01  -3.5 1.65e-01    -  1.00e+00 6.15e-01h  1
 175  6.3736893e+00 1.83e-04 1.99e+01  -4.0 1.05e-01    -  1.00e+00 1.00e+00h  1
 176  6.3371594e+00 3.26e-03 5.99e+01  -3.7 3.85e-01    -  5.75e-01 1.00e+00h  1
 177  6.3552820e+00 1.76e-03 8.19e+01  -3.3 2.76e-01    -  1.00e+00 5.69e-01h  1
 178  6.3501433e+00 1.00e-03 6.26e+01  -3.5 1.89e-01    -  1.00e+00 4.36e-01h  1
 179  6.3329013e+00 6.98e-04 8.06e+01  -4.0 2.47e-01    -  1.00e+00 4.61e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  6.3155759e+00 1.07e-03 3.13e+01  -4.0 3.28e-01    -  8.32e-01 7.92e-01h  1
 181  6.3091178e+00 9.28e-04 4.45e+01  -4.0 2.99e-01    -  5.96e-01 4.84e-01h  1
 182  6.3143205e+00 7.67e-04 3.93e+01  -3.7 2.17e-01    -  9.15e-01 8.24e-01h  1
 183  6.3098438e+00 2.78e-04 2.94e+02  -4.0 1.27e-01    -  2.94e-01 8.31e-01h  1
 184  6.3216450e+00 1.37e-04 6.14e+01  -3.8 8.01e-02    -  6.24e-01 7.27e-01h  1
 185  6.3320534e+00 3.35e-05 1.05e+01  -4.0 8.58e-02    -  9.54e-01 1.00e+00H  1
 186  6.3279733e+00 1.27e-04 6.63e+01  -4.0 1.51e-01    -  7.37e-01 4.94e-01h  1
 187  6.3051641e+00 3.67e-03 1.17e+02  -4.1 7.16e-01    -  8.38e-02 5.61e-01h  1
 188  6.3289620e+00 4.46e-03 1.60e+02  -3.2 8.37e-01    -  4.84e-01 4.08e-01f  1
 189  6.3049431e+00 1.93e-03 1.36e+02  -3.5 3.34e-01    -  6.41e-01 6.01e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  6.3948919e+00 2.33e-03 3.90e+01  -3.0 3.01e-01    -  1.00e+00 1.00e+00f  1
 191  6.3868943e+00 6.84e-04 2.17e+01  -3.1 2.19e-01    -  1.00e+00 1.00e+00h  1
 192  6.3746456e+00 6.19e-04 2.00e+01  -3.1 1.34e-01    -  1.00e+00 1.00e+00h  1
 193  6.3810560e+00 8.02e-04 2.64e+01  -3.1 1.82e-01    -  5.95e-01 1.00e+00h  1
 194  6.3910568e+00 2.85e-04 6.39e+00  -3.1 9.15e-02    -  1.00e+00 1.00e+00h  1
 195  6.4045140e+00 2.69e-05 4.93e+00  -3.1 4.57e-02    -  1.00e+00 1.00e+00h  1
 196  6.4227196e+00 2.03e-05 2.66e+01  -3.1 1.40e-01    -  1.00e+00 1.00e+00H  1
 197  6.3502105e+00 6.86e-04 3.34e+01  -3.6 2.83e-01    -  1.00e+00 8.74e-01f  1
 198  6.2880966e+00 2.33e-03 5.97e+01  -3.7 5.67e-01    -  6.22e-01 4.95e-01h  1
 199  6.4024044e+00 3.02e-03 3.79e+01  -2.9 4.24e-01    -  7.44e-01 8.99e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.3411379e+00 8.77e-03 4.19e+01  -3.1 8.15e-01    -  9.55e-01 1.00e+00h  1
 201  6.3072749e+00 2.81e-03 1.11e+01  -3.1 4.83e-01    -  1.00e+00 1.00e+00h  1
 202  6.2683888e+00 2.35e-03 1.57e+01  -3.5 3.85e-01    -  1.00e+00 8.61e-01h  1
 203  6.2547379e+00 1.47e-03 6.44e+01  -4.0 3.02e-01    -  1.00e+00 5.10e-01h  1
 204  6.3743394e+00 3.22e-03 2.68e+01  -2.9 6.31e-01    -  4.86e-01 6.05e-01f  1
 205  6.3563113e+00 2.59e-03 2.66e+01  -3.2 5.20e-01    -  5.91e-01 5.60e-01h  1
 206  6.3271743e+00 1.13e-03 1.25e+01  -3.2 2.44e-01    -  1.00e+00 1.00e+00h  1
 207  6.3414789e+00 4.55e-04 3.11e+01  -3.2 1.82e-01    -  1.00e+00 1.00e+00h  1
 208  6.3578162e+00 2.14e-04 1.88e+01  -3.2 1.19e-01    -  8.09e-01 1.00e+00h  1
 209  6.3699460e+00 8.44e-05 1.27e+01  -3.2 6.14e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  6.3697165e+00 2.88e-05 2.46e+01  -3.2 9.62e-02    -  1.00e+00 1.00e+00H  1
 211  6.3635514e+00 7.70e-05 3.32e+01  -3.2 1.10e-01    -  1.00e+00 1.00e+00H  1
 212  6.3606891e+00 2.02e-04 9.43e+00  -3.2 8.04e-02    -  1.00e+00 1.00e+00h  1
 213  6.3595638e+00 1.02e-04 3.25e+00  -3.2 6.38e-02    -  1.00e+00 1.00e+00h  1
 214  6.3630308e+00 9.30e-06 3.08e+00  -3.2 2.36e-02    -  1.00e+00 1.00e+00h  1
 215  6.3272153e+00 3.40e-04 1.56e+01  -3.8 1.33e-01    -  1.00e+00 1.00e+00h  1
 216  6.2961774e+00 9.16e-04 5.37e+01  -3.9 4.41e-01    -  1.00e+00 3.90e-01h  1
