time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
5,-0.06271378054,-0.04060107313,0.01633840618,-0.02555506229,0.01298581154,-0.01887225853,-0.02615318657,-0.04209980976
10,-0.06273668811,-0.06215096798,-0.06243050377,-0.05618544348,0.000851004777,-0.0006841427804,0.001145822265,-0.007415080088
15,-0.06274140331,-0.06269763626,-0.06238403824,-0.06090818636,0.000152491086,-9.864785084e-05,0.0001536165475,-0.001255778037
20,-0.06274388145,-0.06271389728,-0.06228631317,-0.05638098302,3.363757608e-05,4.116288553e-06,-0.0005907859699,0.0042302151
25,-0.06274645499,-0.06218429388,0.04527302674,-0.06034568716,1.582296288e-05,0.000437342142,0.03017113801,-0.002095201794
30,-0.06260559928,0.06269306466,-0.02850075992,-0.06259397656,9.80996899e-05,-0.0005981511041,-0.02921341517,-0.0003522734636
35,0.06272506283,0.06251627331,-0.0617294659,-0.0627314421,-0.0001730713984,-0.0002852571964,-0.001521462948,-0.0007035752251
40,0.06274417886,0.0516336511,-0.06266228655,0.06181010079,-3.62077451e-05,0.007679888718,-0.001271314609,0.0008679052506
45,0.0627321458,0.06249113434,0.02832090799,0.06268705778,-3.422924351e-05,0.0006274990161,0.02907122926,8.313273077e-05
50,0.06257863159,0.06274528754,0.06174296247,0.06266016691,-0.00013098191,0.00120865083,0.0009328454718,8.580452083e-06
55,0.0624571961,-0.04218293715,0.06265632517,0.06260284077,-0.0003012823529,-0.01693696844,1.247940526e-05,4.267561949e-05
60,0.06126652638,-0.06115129146,0.062189161,0.06272586114,-0.00173113299,0.0008067764383,-0.000568839266,1.228860684e-05
65,0.004283203848,-0.0188600637,0.03668617234,0.06273494439,-0.04927045736,0.0372351284,-0.02106574861,-3.23002164e-06
70,-0.06196345149,0.06276271314,-0.00553395457,0.06273017988,-0.0006039873308,-0.0004629199115,0.05390595554,1.757884277e-06
75,-0.06254860756,0.06272699151,0.06102746901,0.06260880869,0.0002410791728,-0.0001166086109,0.001619081771,-2.767122237e-05
80,-0.06089551303,0.06272362927,0.05818021271,-0.06269233411,0.001976764367,3.433302543e-05,-0.002451391633,0.0006608552291
85,0.006270096116,0.06275927808,-0.03460399537,-0.06217738125,0.05869020161,0.0001889205694,-0.06906156798,0.0008614597778
90,0.06276403896,-0.03453149408,-0.003377950818,-0.04833855994,0.01394746819,-0.04785285498,-0.08478532582,0.01272530207
95,0,0,0,0,0,0,0,0
