This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   133925
Number of nonzeros in inequality constraint Jacobian.:      512
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      499
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      104
                     variables with only upper bounds:        0
Total number of equality constraints.................:      486
Total number of inequality constraints...............:       73
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       73

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  1.6822921e+00 7.61e+00 1.80e+06   1.5 9.49e+01    -  1.31e-02 6.24e-03h  1
  21  1.5362587e+00 7.49e+00 3.57e+06   2.9 4.03e+02    -  3.75e-04 1.57e-02h  1
  22  1.5326999e+00 7.47e+00 3.85e+06  -4.0 2.42e+02    -  2.39e-02 2.01e-03h  1
  23  1.3848404e+00 7.46e+00 4.95e+06   2.9 2.62e+03    -  5.76e-05 2.25e-03h  1
  24  1.3897658e+00 7.39e+00 5.93e+06   2.9 1.30e+02    -  7.62e-02 8.60e-03h  1
  25  1.4497178e+00 7.25e+00 8.67e+06   2.9 9.68e+01    -  2.86e-03 1.85e-02h  1
  26  1.5127204e+00 7.18e+00 1.13e+07   2.9 9.85e+01    -  2.29e-02 9.69e-03h  1
  27  1.6014317e+00 7.07e+00 1.60e+07   2.9 1.00e+02    -  3.23e-02 1.63e-02h  1
  28  1.6875998e+00 6.95e+00 2.09e+07   2.9 7.91e+01    -  4.13e-02 1.59e-02h  1
  29  1.6886605e+00 6.90e+00 2.38e+07  -3.7 4.98e+01    -  2.71e-02 7.24e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.6887462e+00 6.90e+00 2.42e+07   2.9 7.01e+01    -  3.82e-03 6.47e-04h  1
  31  1.6921787e+00 6.68e+00 5.12e+07   2.9 7.81e+01    -  3.49e-03 3.20e-02f  1
  32  1.7367709e+00 6.63e+00 6.79e+07   2.9 1.54e+02    -  2.47e-02 6.53e-03f  2
  33  1.7587048e+00 6.54e+00 6.26e+07   2.2 6.95e+01    -  4.46e-03 1.50e-02h  1
  34  1.7600691e+00 6.53e+00 6.26e+07  -3.7 9.97e+01    -  1.60e-02 1.90e-04h  1
  35  1.7615095e+00 6.52e+00 6.27e+07   2.9 7.99e+01    -  1.66e-04 1.81e-03h  1
  36  1.7414108e+00 6.35e+00 6.03e+07   2.9 3.86e+01    -  4.13e-02 2.57e-02f  1
  37  1.6295797e+00 5.84e+00 5.54e+07   2.9 3.37e+01    -  2.40e-03 8.17e-02h  1
  38  1.6189731e+00 5.77e+00 5.57e+07   2.9 4.48e+01    -  4.41e-02 1.10e-02h  1
  39  1.6146884e+00 5.68e+00 5.64e+07   2.9 5.27e+01    -  2.42e-03 1.54e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.6648628e+00 5.50e+00 5.79e+07   2.9 4.76e+01    -  4.31e-02 3.20e-02h  1
  41  1.6968250e+00 5.46e+00 5.87e+07   2.9 9.42e+01    -  2.21e-02 6.62e-03h  1
  42  1.8614574e+00 5.34e+00 6.27e+07   2.9 1.10e+02    -  6.51e-03 2.28e-02h  1
  43  1.9206953e+00 5.31e+00 6.26e+07   2.9 2.03e+02    -  9.64e-03 4.68e-03h  1
  44  1.9827101e+00 5.29e+00 6.25e+07   2.9 1.77e+02    -  2.45e-02 5.52e-03h  2
  45  2.0302941e+00 5.24e+00 6.19e+07   2.9 1.38e+02    -  2.12e-03 8.68e-03h  1
  46  2.0129549e+00 5.23e+00 6.17e+07   2.4 2.08e+02    -  2.34e-02 2.38e-03h  1
  47  1.9766561e+00 5.20e+00 6.18e+07   2.9 1.94e+02    -  1.27e-02 4.78e-03h  1
  48  1.9153840e+00 5.18e+00 6.02e+07   2.9 7.73e+01    -  2.39e-04 5.16e-03f  1
  49  1.8860047e+00 5.17e+00 5.84e+07   2.1 1.76e+02    -  8.21e-03 1.52e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.6494595e+00 5.11e+00 5.88e+07   2.9 2.71e+02    -  1.21e-03 1.11e-02f  1
  51  1.5234964e+00 5.08e+00 6.16e+07   2.9 2.27e+02    -  1.27e-02 6.71e-03f  1
  52  1.5138490e+00 5.07e+00 6.18e+07   2.9 1.39e+02    -  5.11e-04 6.76e-04h  1
  53  1.4826258e+00 5.06e+00 6.25e+07   1.1 1.32e+02    -  6.00e-03 2.23e-03h  1
  54  1.4652313e+00 5.05e+00 6.33e+07  -3.5 1.74e+02    -  1.71e-02 1.21e-03h  1
  55  1.4402571e+00 5.05e+00 6.37e+07   2.9 1.59e+02    -  9.28e-05 1.39e-03f  1
  56  1.1714595e+00 5.99e+00 9.75e+07   2.9 2.17e+02    -  1.83e-03 3.97e-02f  1
  57  1.1689167e+00 5.97e+00 9.80e+07   2.3 7.88e+01    -  5.54e-03 3.35e-03h  1
  58  1.1903202e+00 5.89e+00 1.01e+08   2.3 1.55e+02    -  1.98e-03 1.20e-02f  1
  59  1.2324660e+00 5.86e+00 1.04e+08   2.3 2.95e+02    -  8.41e-04 5.05e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.4670139e+00 5.75e+00 1.08e+08   2.3 3.64e+02    -  2.98e-03 1.07e-02f  1
  61  1.4766005e+00 5.75e+00 1.08e+08   2.3 3.03e+02    -  2.26e-02 5.13e-04h  1
  62  1.5864503e+00 5.71e+00 1.10e+08   2.3 2.90e+02    -  1.06e-02 6.18e-03h  1
  63  1.6288149e+00 5.68e+00 1.11e+08   2.3 2.27e+02    -  8.82e-03 3.67e-03h  1
  64  1.8789265e+00 5.52e+00 1.13e+08   2.3 3.00e+02    -  3.74e-04 1.54e-02f  1
  65  1.8782671e+00 5.51e+00 1.13e+08   2.3 1.79e+02    -  7.37e-03 6.18e-04h  1
  66  1.7981223e+00 5.40e+00 1.15e+08   2.3 1.85e+02    -  7.41e-04 1.51e-02h  1
  67  1.7538525e+00 5.35e+00 1.19e+08   2.3 2.04e+02    -  1.29e-03 1.08e-02f  2
  68  1.7532731e+00 5.32e+00 1.21e+08   2.3 1.79e+02    -  3.36e-03 8.34e-03f  2
  69  1.7984196e+00 5.28e+00 1.23e+08   2.3 1.93e+02    -  1.52e-02 1.26e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.8011043e+00 5.27e+00 1.23e+08   2.3 1.21e+02    -  6.61e-03 1.57e-03h  1
  71  1.8581191e+00 5.18e+00 1.26e+08   2.3 1.17e+02    -  1.07e-02 2.04e-02f  1
  72  1.8295731e+00 5.15e+00 1.25e+08   2.3 7.47e+01    -  6.86e-04 7.64e-03f  1
  73  1.8242177e+00 5.14e+00 1.25e+08   2.3 8.27e+01    -  2.71e-03 7.81e-04h  1
  74  1.5313223e+00 5.04e+00 1.22e+08   2.3 1.19e+02    -  1.49e-03 2.70e-02f  1
  75  1.3680836e+00 4.98e+00 1.24e+08   2.3 2.68e+02    -  4.50e-03 1.33e-02h  1
  76  1.3355253e+00 4.96e+00 1.24e+08   2.3 1.56e+02    -  2.79e-04 4.49e-03h  1
  77  1.3186340e+00 4.94e+00 1.24e+08   2.3 1.46e+02    -  2.90e-02 3.47e-03f  1
  78  1.2947694e+00 4.89e+00 1.25e+08   2.3 1.71e+02    -  3.73e-03 8.50e-03h  1
  79  1.5079872e+00 4.64e+00 1.22e+08   2.3 1.97e+02    -  1.08e-02 3.13e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.6692658e+00 4.58e+00 1.22e+08   2.3 1.91e+02    -  5.53e-03 1.02e-02h  1
  81  1.6711850e+00 4.58e+00 1.22e+08   2.3 1.33e+02    -  2.00e-02 1.58e-04h  1
  82  1.7189587e+00 4.55e+00 1.21e+08   2.3 1.55e+02    -  2.78e-04 8.44e-03f  1
  83  1.7182416e+00 4.55e+00 1.20e+08   2.3 9.89e+01    -  2.66e-02 6.11e-04h  1
  84  1.6525708e+00 4.53e+00 1.19e+08   2.3 1.59e+02    -  3.13e-04 1.50e-02f  1
  85  1.6513574e+00 4.53e+00 1.19e+08   2.3 1.50e+02    -  2.42e-02 2.52e-04h  1
  86  1.6220240e+00 4.49e+00 1.19e+08   2.3 1.12e+02    -  5.34e-03 1.18e-02f  1
  87  1.6415745e+00 4.54e+00 1.12e+08   2.3 2.35e+02    -  1.14e-04 1.55e-02f  1
  88  1.6392003e+00 4.53e+00 1.12e+08   2.3 1.84e+02    -  1.71e-02 3.83e-04h  1
  89  1.5866326e+00 4.62e+00 1.10e+08   2.3 2.31e+02    -  2.05e-04 1.37e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  1.5803934e+00 4.61e+00 1.10e+08   2.3 2.11e+02    -  1.16e-02 2.09e-03h  1
  91  1.5813780e+00 4.61e+00 1.10e+08   2.3 1.66e+02    -  3.83e-03 8.08e-04h  1
  92  1.5956634e+00 4.59e+00 1.09e+08   2.3 3.15e+02    -  5.83e-05 6.09e-03f  1
  93  1.5966598e+00 4.59e+00 1.09e+08   2.3 4.82e+02    -  4.64e-03 1.90e-04h  1
  94  1.6865565e+00 4.56e+00 1.09e+08   2.3 4.80e+02    -  4.21e-03 7.85e-03f  1
  95  1.6876421e+00 4.56e+00 1.09e+08   2.3 4.10e+02    -  6.34e-03 9.66e-05h  1
  96  2.3056342e+00 4.50e+00 1.09e+08   2.3 4.97e+02    -  3.66e-03 1.63e-02f  1
  97  2.3535079e+00 4.49e+00 1.09e+08   2.3 3.08e+02    -  2.83e-04 1.88e-03h  1
  98  2.5448977e+00 4.46e+00 1.10e+08   2.3 2.95e+02    -  2.10e-02 7.06e-03h  1
  99  2.5601189e+00 4.46e+00 1.10e+08   2.3 1.48e+02    -  1.90e-02 1.30e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  2.7964268e+00 4.39e+00 1.12e+08   2.3 1.23e+02    -  1.38e-02 2.12e-02f  2
 101  2.9813839e+00 4.27e+00 1.13e+08   2.3 7.51e+01    -  2.70e-03 3.34e-02f  1
 102  2.9690725e+00 4.26e+00 1.13e+08   2.3 6.43e+01    -  1.78e-02 3.25e-03h  1
 103  2.7259100e+00 3.92e+00 1.13e+08   2.3 6.83e+01    -  5.51e-04 6.40e-02f  1
 104  2.7187599e+00 3.86e+00 1.10e+08   2.3 2.87e+01    -  8.96e-03 1.43e-02h  1
 105  2.7121400e+00 3.84e+00 1.08e+08   2.3 5.96e+01    -  1.49e-03 4.84e-03h  1
 106  2.7075199e+00 3.76e+00 1.07e+08   2.3 5.92e+01    -  4.51e-02 2.09e-02h  1
 107  2.7054490e+00 3.75e+00 1.07e+08   2.3 4.26e+01    -  4.45e-03 1.88e-03h  1
 108  2.6865508e+00 3.71e+00 1.05e+08   2.3 5.33e+01    -  2.80e-04 1.12e-02f  1
 109  2.6856654e+00 3.71e+00 1.05e+08   2.3 5.49e+01    -  2.40e-03 1.72e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  2.1814003e+00 3.49e+00 1.32e+08   2.3 1.16e+02    -  1.28e-03 6.40e-02f  1
 111  2.1780382e+00 3.48e+00 1.31e+08   2.3 1.49e+02    -  3.93e-03 2.65e-03h  1
 112  2.2538164e+00 4.11e+00 1.36e+08   2.3 1.79e+02    -  1.13e-02 3.11e-02f  1
 113  2.3882598e+00 4.13e+00 1.34e+08   2.3 1.22e+02    -  3.14e-02 2.46e-02f  2
 114  2.4165895e+00 4.10e+00 1.33e+08   2.3 1.02e+02    -  8.80e-02 8.17e-03h  2
 115  2.8430886e+00 4.45e+00 1.26e+08   2.3 2.70e+02    -  2.88e-03 2.28e-02f  2
 116  2.8662654e+00 4.44e+00 1.26e+08   2.3 1.96e+02    -  8.08e-02 1.13e-03h  1
 117  3.0065206e+00 4.34e+00 1.22e+08   2.3 9.18e+01    -  1.94e-02 2.05e-02h  1
 118  3.1352963e+00 4.13e+00 8.68e+07   2.3 4.71e+01    -  2.70e-04 9.44e-02f  1
 119  3.1274641e+00 4.12e+00 8.64e+07   2.3 1.80e+01    -  1.49e-01 2.13e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  2.7891090e+00 3.70e+00 7.98e+07   2.3 3.52e+01    -  1.81e-02 6.70e-02h  1
 121  2.7799207e+00 3.69e+00 7.99e+07   2.3 2.62e+01    -  1.01e-01 2.69e-03h  1
 122  2.2927036e+00 3.00e+00 1.00e+08   2.3 2.79e+01    -  4.99e-01 1.97e-01h  1
 123  2.4188478e+00 3.86e+00 1.21e+08   2.9 2.22e+02    -  2.29e-02 4.05e-02h  1
 124  2.4501030e+00 3.61e+00 2.24e+08   2.9 3.80e+02    -  1.22e-02 2.43e-02f  1
 125  2.2154340e+00 2.97e+00 2.22e+08   2.9 2.00e+01    -  4.38e-01 1.21e-01f  1
 126  2.2045480e+00 2.96e+00 2.23e+08   2.9 3.56e+01    -  4.57e-03 3.88e-03h  1
 127  2.1104486e+00 2.67e+00 2.61e+08   2.9 5.07e+01    -  7.20e-02 4.45e-02f  1
 128  2.0933136e+00 2.64e+00 2.75e+08   2.9 8.65e+01    -  3.32e-02 2.19e-02f  2
 129  2.1881563e+00 2.75e+00 2.85e+08   2.9 5.75e+01    -  7.70e-02 4.56e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  2.2070125e+00 2.73e+00 2.86e+08   2.9 4.54e+01    -  1.92e-02 1.04e-02h  1
 131  2.2635557e+00 2.70e+00 2.82e+08   2.9 1.07e+02    -  2.87e-02 1.08e-02h  1
 132  2.5058263e+00 2.64e+00 2.61e+08   2.9 1.10e+02    -  2.36e-02 4.04e-02f  1
 133  2.8394432e+00 2.49e+00 2.19e+08   2.9 6.20e+01    -  9.16e-02 6.94e-02h  1
 134  3.1154714e+00 2.25e+00 1.57e+08   2.9 6.28e+01    -  1.22e-01 9.89e-02f  1
 135  3.0871428e+00 2.19e+00 1.61e+08   2.9 2.01e+01    -  5.34e-02 2.68e-02h  1
 136  2.9235573e+00 2.01e+00 1.96e+08   2.9 2.53e+01    -  1.69e-03 1.44e-01f  1
 137  2.9960936e+00 1.99e+00 2.03e+08   2.9 2.71e+02    -  1.22e-03 5.08e-03f  2
 138  3.1109885e+00 1.95e+00 1.92e+08   2.6 2.95e+02    -  2.15e-02 5.52e-03f  2
 139  3.3073483e+00 2.09e+00 1.50e+08   2.6 3.17e+02    -  7.80e-03 9.31e-03f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  3.3664455e+00 2.18e+00 1.29e+08   2.6 2.90e+02    -  4.19e-03 4.61e-03f  2
 141  3.4386378e+00 2.49e+00 8.07e+07   2.6 2.78e+02    -  1.18e-02 8.23e-03f  2
 142  3.4330537e+00 2.71e+00 1.35e+08   2.6 2.56e+02    -  3.85e-03 7.27e-03f  2
 143  3.4014972e+00 2.78e+00 1.99e+08   2.6 2.49e+02    -  5.27e-03 5.11e-03f  2
 144  3.3651061e+00 2.80e+00 2.46e+08   2.6 4.40e+02    -  4.67e-04 3.90e-03f  1
 145  3.3493786e+00 2.80e+00 2.48e+08   2.6 3.74e+02    -  7.66e-03 1.37e-03h  1
 146  3.5779644e+00 2.70e+00 2.40e+08   2.6 4.49e+02    -  2.60e-03 2.39e-02f  1
 147  3.5628541e+00 3.27e+00 3.18e+08   2.6 5.40e+02    -  3.45e-04 1.40e-02f  1
 148  3.5600651e+00 3.27e+00 3.19e+08   2.6 2.24e+02    -  2.60e-02 2.20e-04h  2
 149  3.5097980e+00 3.27e+00 3.17e+08   2.6 1.81e+02    -  3.81e-02 4.71e-03h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.4520713e+00 3.28e+00 3.16e+08   2.6 1.55e+02    -  1.38e-03 7.32e-03f  2
 151  3.3854955e+00 3.27e+00 3.13e+08   2.6 9.25e+01    -  2.04e-01 1.09e-02h  2
 152  3.2188281e+00 3.23e+00 2.91e+08   2.6 5.82e+01    -  1.02e-01 3.71e-02h  3
 153  2.7365619e+00 2.74e+00 2.72e+08   2.6 5.91e+01    -  3.61e-02 1.18e-01h  1
 154  2.6539270e+00 2.51e+00 2.46e+08   2.6 2.08e+01    -  1.00e+00 1.41e-01h  1
 155  2.4962797e+00 2.07e+00 2.33e+08   2.9 1.58e+01    -  1.62e-01 1.76e-01h  1
 156  2.4825658e+00 2.04e+00 2.31e+08   0.7 1.28e+01    -  3.26e-01 1.55e-02h  1
 157  2.0820563e+00 1.51e+00 4.22e+08   2.9 1.02e+01    -  4.16e-01 5.97e-01h  1
 158  2.0720592e+00 1.51e+00 4.12e+08   2.9 3.68e+02    -  2.91e-02 1.26e-03h  1
 159  2.0086452e+00 1.42e+00 2.67e+08   2.9 4.12e+01    -  7.61e-02 8.23e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.9425399e+00 1.31e+00 2.62e+08   2.9 2.79e+01    -  3.32e-03 8.20e-02h  1
 161  1.8223705e+00 1.25e+00 3.78e+08   2.9 1.69e+01    -  1.94e-01 1.85e-01h  1
 162  1.7217108e+00 2.75e+00 4.33e+08   2.9 4.87e+02    -  1.93e-02 2.00e-02f  2
 163  1.5605692e+00 3.02e+00 5.96e+08   2.9 2.01e+02    -  1.16e-02 2.14e-02f  2
 164  1.7042330e+00 2.91e+00 6.31e+08   2.9 5.40e+02    -  7.71e-04 6.95e-03f  2
 165  1.7374570e+00 2.93e+00 6.10e+08   2.6 2.36e+02    -  4.03e-03 4.88e-03f  2
 166  1.7487241e+00 2.93e+00 6.03e+08   2.6 1.86e+02    -  1.22e-02 3.04e-03h  2
 167  1.7608848e+00 2.95e+00 6.02e+08   2.6 1.97e+02    -  4.71e-02 4.06e-03h  1
 168  1.7717207e+00 2.95e+00 6.15e+08   2.6 2.25e+02    -  7.71e-03 3.65e-03h  3
 169  1.8407226e+00 2.97e+00 6.28e+08   2.6 3.74e+02    -  2.57e-04 4.18e-03f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.9177743e+00 3.00e+00 6.41e+08   2.6 2.59e+02    -  1.38e-02 6.38e-03f  2
 171  1.9785434e+00 3.02e+00 6.47e+08   2.6 1.36e+02    -  4.56e-02 9.38e-03f  3
 172  2.0422041e+00 3.07e+00 6.48e+08   2.6 6.99e+01    -  3.23e-02 1.87e-02f  3
 173  1.9703159e+00 3.07e+00 7.12e+08   2.6 5.03e+02    -  9.89e-03 2.81e-03h  1
 174  1.8539936e+00 3.12e+00 7.61e+08   2.6 5.94e+01    -  1.31e-01 7.41e-02h  1
 175  1.8522762e+00 3.11e+00 7.59e+08   2.6 1.62e+01    -  8.88e-02 3.03e-03h  1
 176  1.8314386e+00 2.88e+00 7.01e+08   2.6 1.51e+01    -  3.69e-03 7.77e-02f  1
 177  1.9455300e+00 2.78e+00 7.51e+08   2.6 4.07e+02    -  1.16e-02 8.96e-03h  2
 178  1.9732868e+00 2.67e+00 7.97e+08   2.6 7.83e+01    -  1.62e-01 3.27e-02h  2
 179  1.9526375e+00 2.52e+00 8.18e+08   2.6 3.92e+01    -  2.02e-03 5.50e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.9677064e+00 2.31e+00 8.44e+08   2.6 6.18e+01    -  5.08e-03 4.91e-02f  2
 181  1.8786769e+00 2.67e+00 1.06e+09   2.6 7.67e+02    -  4.36e-03 4.60e-03f  3
 182  1.8372642e+00 3.08e+00 1.34e+09   2.6 7.04e+02    -  7.44e-03 7.48e-03f  2
 183  1.8178244e+00 3.07e+00 1.38e+09   2.6 3.45e+02    -  5.61e-02 3.41e-03h  4
 184  1.7998027e+00 3.06e+00 1.43e+09   2.6 2.89e+02    -  1.14e-01 6.76e-03h  2
 185  1.8133028e+00 3.04e+00 1.45e+09   2.6 2.92e+02    -  8.56e-02 8.82e-03h  3
 186  1.8298759e+00 3.03e+00 1.45e+09   2.6 3.67e+02    -  1.18e-01 4.62e-03h  4
 187  1.8583639e+00 3.01e+00 1.45e+09   2.6 3.79e+02    -  7.22e-02 5.33e-03h  4
 188  1.9373919e+00 2.99e+00 1.44e+09   2.6 4.24e+02    -  7.51e-04 8.10e-03f  4
 189  2.0374740e+00 2.99e+00 1.43e+09   2.6 5.44e+02    -  6.91e-02 5.65e-03f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.0594573e+00 2.98e+00 1.42e+09   2.6 3.99e+02    -  2.92e-02 1.73e-03f  5
 191  2.1185975e+00 2.96e+00 1.40e+09   2.6 3.76e+02    -  6.35e-02 4.19e-03h  4
 192  2.2113982e+00 2.94e+00 1.37e+09   2.6 3.29e+02    -  3.09e-02 6.35e-03f  4
 193  2.3509120e+00 2.89e+00 1.30e+09   2.6 3.04e+02    -  4.04e-02 9.24e-03f  4
 194  2.7071123e+00 3.23e+00 1.15e+09   2.6 3.53e+02    -  2.86e-02 1.72e-02f  3
 195  2.9439040e+00 3.53e+00 1.01e+09   2.6 3.68e+02    -  4.05e-02 1.35e-02f  3
 196  3.0062295e+00 3.55e+00 9.66e+08   2.6 3.53e+02    -  4.92e-02 5.99e-03f  4
 197  3.0482586e+00 3.57e+00 9.61e+08   2.6 2.94e+02    -  4.10e-02 6.52e-03h  4
 198  3.0676684e+00 3.57e+00 9.61e+08   2.6 2.23e+02    -  1.09e-01 6.17e-03h  4
 199  3.0652724e+00 3.56e+00 9.65e+08   2.6 1.44e+02    -  1.72e-01 4.18e-03h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  3.0567401e+00 3.55e+00 9.71e+08   2.6 1.09e+02    -  1.42e-01 3.37e-03h  5
 201  3.0356956e+00 3.35e+00 1.02e+09   2.6 1.07e+02    -  1.49e-03 3.27e-02f  2
 202  3.0191131e+00 3.17e+00 1.03e+09   2.6 1.64e+02    -  6.82e-02 1.77e-02f  3
 203  2.9852527e+00 3.10e+00 1.02e+09   2.6 1.49e+02    -  2.04e-02 1.13e-02f  4
 204  2.9335834e+00 3.06e+00 9.89e+08   2.6 1.26e+02    -  1.46e-03 2.10e-02f  3
 205  2.9003006e+00 3.00e+00 9.64e+08   2.6 9.75e+01    -  4.90e-02 9.30e-03f  4
 206  2.9789153e+00 3.19e+00 9.42e+08   2.6 3.04e+02    -  4.17e-03 1.45e-02f  3
 207  3.0152199e+00 3.20e+00 9.48e+08   2.6 2.02e+02    -  2.23e-02 6.11e-03f  4
 208  3.0364178e+00 3.20e+00 9.50e+08   2.6 1.70e+02    -  2.35e-02 6.78e-03h  4
 209  3.0925516e+00 3.22e+00 9.39e+08   2.6 1.38e+02    -  7.41e-04 1.77e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  3.0941330e+00 3.20e+00 9.24e+08   2.6 1.03e+02    -  1.23e-01 7.79e-03h  4
 211  3.0461204e+00 3.13e+00 8.35e+08   2.6 2.17e+02    -  4.60e-03 1.50e-02f  3
 212  3.0705442e+00 3.05e+00 8.11e+08   2.6 1.21e+02    -  3.87e-02 1.30e-02h  3
 213  3.0752649e+00 2.94e+00 7.91e+08   2.6 8.75e+01    -  9.86e-02 1.56e-02f  3
 214  3.0829193e+00 2.84e+00 7.71e+08   2.6 7.77e+01    -  2.99e-02 1.60e-02h  3
 215  3.0899808e+00 2.74e+00 7.50e+08   2.6 7.14e+01    -  1.44e-01 1.68e-02h  3
 216  3.0627335e+00 2.69e+00 6.80e+08   2.6 2.28e+02    -  1.27e-02 9.31e-03f  4
 217  3.0243245e+00 2.64e+00 6.52e+08   2.6 9.79e+01    -  1.05e-01 1.32e-02h  1
 218  2.9951036e+00 2.65e+00 6.70e+08   2.6 7.88e+01    -  3.76e-02 1.66e-02f  4
 219  2.9636326e+00 2.69e+00 6.58e+08   2.6 6.66e+01    -  6.77e-02 2.75e-02f  3
