This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   782909
Number of nonzeros in inequality constraint Jacobian.:     3392
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     2527
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      536
                     variables with only upper bounds:        0
Total number of equality constraints.................:     2430
Total number of inequality constraints...............:      361
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      361

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130r 1.4455150e+01 2.55e-02 1.20e+01  -4.1 6.26e-02    -  1.00e+00 8.87e-01h  1
 131r 1.4456052e+01 2.55e-02 5.81e+00  -4.1 4.46e-02    -  1.00e+00 1.00e+00h  1
 132r 1.4455254e+01 2.55e-02 5.14e+00  -4.0 2.32e-02    -  1.00e+00 1.00e+00h  1
 133r 1.4455933e+01 2.55e-02 2.76e+00  -4.0 2.56e-02    -  1.00e+00 1.00e+00h  1
 134r 1.4455192e+01 2.55e-02 4.09e+00  -4.0 9.84e-03    -  1.00e+00 1.00e+00h  1
 135r 1.4455289e+01 2.55e-02 2.80e+00  -4.0 7.96e-03    -  1.00e+00 1.00e+00h  1
 136r 1.4455163e+01 2.55e-02 1.25e+00  -4.0 4.94e-03    -  1.00e+00 1.00e+00h  1
 137r 1.4454128e+01 2.55e-02 1.99e+01  -4.0 6.19e-02    -  1.00e+00 1.00e+00h  1
 138r 1.4451387e+01 2.55e-02 3.98e+01  -4.1 9.27e-02    -  1.00e+00 1.00e+00h  1
 139r 1.4451695e+01 2.55e-02 1.55e+01  -4.1 5.14e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140r 1.4456002e+01 2.55e-02 3.69e+01  -4.1 1.03e-01    -  1.00e+00 1.00e+00H  1
 141r 1.4452581e+01 2.55e-02 1.04e+01  -4.1 1.08e-01    -  1.00e+00 1.00e+00h  1
 142r 1.4436552e+01 2.55e-02 8.61e+01  -4.1 2.68e-01    -  1.00e+00 1.00e+00H  1
 143r 1.4441163e+01 2.55e-02 7.46e+01  -4.1 1.12e-01    -  1.00e+00 1.00e+00h  1
 144r 1.4446727e+01 2.55e-02 3.79e+01  -3.8 1.58e-01    -  1.00e+00 9.06e-01h  1
 145r 1.4451507e+01 2.55e-02 8.13e+01  -4.0 1.87e-01    -  9.77e-01 1.00e+00h  1
 146r 1.4451208e+01 2.55e-02 1.53e+01  -4.0 8.12e-02    -  1.00e+00 1.00e+00h  1
 147r 1.4448852e+01 2.55e-02 2.24e+01  -4.0 4.85e-02    -  1.00e+00 1.00e+00h  1
 148r 1.4449973e+01 2.55e-02 7.46e+00  -4.0 1.74e-02    -  1.00e+00 1.00e+00h  1
 149r 1.4450144e+01 2.55e-02 1.94e+00  -4.0 1.71e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150r 1.4450007e+01 2.55e-02 1.57e+00  -4.0 9.11e-03    -  1.00e+00 1.00e+00h  1
 151r 1.4450442e+01 2.55e-02 1.07e+01  -4.0 4.51e-02    -  1.00e+00 1.00e+00H  1
 152r 1.4451679e+01 2.55e-02 7.14e+00  -4.0 1.69e-02    -  1.00e+00 1.00e+00h  1
 153r 1.4451383e+01 2.55e-02 5.15e+00  -4.1 3.34e-02    -  1.00e+00 1.00e+00h  1
 154r 1.4451589e+01 2.55e-02 8.22e+00  -4.0 2.32e-02    -  1.00e+00 1.00e+00h  1
 155r 1.4451803e+01 2.55e-02 3.96e+00  -4.1 3.86e-02    -  1.00e+00 1.00e+00h  1
 156r 1.4451931e+01 2.55e-02 9.07e+00  -4.1 3.31e-02    -  1.00e+00 1.00e+00h  1
 157r 1.4450811e+01 2.55e-02 1.12e+01  -4.0 2.76e-02    -  1.00e+00 1.00e+00h  1
 158r 1.4451890e+01 2.55e-02 8.31e+00  -4.1 6.01e-02    -  1.00e+00 1.00e+00h  1
 159r 1.4451229e+01 2.55e-02 7.90e+00  -4.1 4.15e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160r 1.4450926e+01 2.55e-02 4.04e+00  -4.1 3.43e-02    -  1.00e+00 1.00e+00h  1
 161r 1.4451071e+01 2.55e-02 4.30e+00  -4.1 2.50e-02    -  1.00e+00 1.00e+00h  1
 162r 1.4450706e+01 2.55e-02 2.01e+00  -4.1 1.60e-02    -  1.00e+00 1.00e+00h  1
 163r 1.4449470e+01 2.55e-02 7.19e+00  -4.0 2.94e-02    -  1.00e+00 1.00e+00h  1
 164r 1.4451424e+01 2.55e-02 9.32e+00  -4.1 7.24e-02    -  1.00e+00 1.00e+00h  1
 165r 1.4451488e+01 2.55e-02 2.85e+01  -4.1 1.14e-01    -  1.00e+00 1.00e+00H  1
 166r 1.4450908e+01 2.55e-02 2.18e+00  -4.0 8.79e-02    -  1.00e+00 1.00e+00h  1
 167r 1.4451136e+01 2.55e-02 1.01e+00  -4.1 1.76e-02    -  1.00e+00 1.00e+00h  1
 168r 1.4450593e+01 2.55e-02 9.45e+00  -4.0 5.66e-02    -  1.00e+00 1.00e+00h  1
 169r 1.4450145e+01 2.55e-02 6.88e+00  -4.1 2.90e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170r 1.4449771e+01 2.55e-02 3.16e+00  -4.0 1.42e-02    -  1.00e+00 1.00e+00h  1
 171r 1.4450624e+01 2.55e-02 3.22e+00  -4.1 2.52e-02    -  1.00e+00 1.00e+00h  1
 172r 1.4449007e+01 2.55e-02 4.79e+00  -4.0 4.98e-02    -  1.00e+00 1.00e+00h  1
 173r 1.4450767e+01 2.55e-02 3.41e+00  -4.1 4.32e-02    -  1.00e+00 1.00e+00h  1
 174r 1.4450153e+01 2.55e-02 1.48e+01  -4.1 3.78e-02    -  1.00e+00 1.00e+00H  1
 175r 1.4449959e+01 2.55e-02 1.41e+00  -4.0 3.09e-02    -  1.00e+00 1.00e+00f  1
 176r 1.4450998e+01 2.55e-02 4.49e+00  -4.1 3.40e-02    -  1.00e+00 1.00e+00h  1
 177r 1.4448934e+01 2.55e-02 6.63e+00  -4.1 4.40e-02    -  1.00e+00 1.00e+00h  1
 178r 1.4449344e+01 2.55e-02 2.51e+00  -4.1 2.95e-02    -  1.00e+00 1.00e+00h  1
 179r 1.4449812e+01 2.55e-02 1.69e+00  -4.0 1.23e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180r 1.4451602e+01 2.55e-02 1.16e+01  -4.1 6.34e-02    -  1.00e+00 1.00e+00h  1
 181r 1.4449795e+01 2.55e-02 3.26e+00  -4.1 6.54e-02    -  1.00e+00 1.00e+00h  1
 182r 1.4451604e+01 2.55e-02 6.46e+00  -4.1 2.58e-02    -  1.00e+00 1.00e+00h  1
 183r 1.4450202e+01 2.55e-02 1.28e+00  -4.0 2.31e-02    -  1.00e+00 1.00e+00h  1
 184r 1.4450630e+01 2.55e-02 2.20e+00  -4.1 1.94e-02    -  1.00e+00 1.00e+00h  1
 185r 1.4447622e+01 2.55e-02 1.13e+01  -4.0 6.56e-02    -  1.00e+00 1.00e+00h  1
 186r 1.4450365e+01 2.55e-02 1.25e+01  -4.1 3.20e-02    -  1.00e+00 1.00e+00h  1
 187r 1.4449613e+01 2.55e-02 1.50e+00  -4.1 3.09e-02    -  1.00e+00 1.00e+00h  1
 188r 1.4449487e+01 2.55e-02 8.36e-01  -4.0 5.03e-03    -  1.00e+00 1.00e+00h  1
 189r 1.4451200e+01 2.55e-02 1.13e+01  -4.1 5.33e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190r 1.4452747e+01 2.55e-02 7.72e+00  -4.1 2.46e-02    -  1.00e+00 1.00e+00h  1
 191r 1.4450094e+01 2.55e-02 2.63e+00  -4.1 4.13e-02    -  1.00e+00 1.00e+00h  1
 192r 1.4448524e+01 2.55e-02 8.28e+00  -4.1 3.08e-02    -  1.00e+00 1.00e+00h  1
 193r 1.4449883e+01 2.55e-02 5.28e-01  -4.0 2.39e-02    -  1.00e+00 1.00e+00h  1
 194r 1.4451114e+01 2.55e-02 1.87e+00  -4.1 2.84e-02    -  1.00e+00 1.00e+00h  1
 195r 1.4449601e+01 2.55e-02 1.83e+00  -4.1 2.86e-02    -  1.00e+00 1.00e+00H  1
 196r 1.4445866e+01 2.55e-02 2.69e+01  -4.0 8.29e-02    -  1.00e+00 1.00e+00f  1
 197r 1.4453367e+01 2.55e-02 8.71e+00  -4.1 1.28e-01    -  1.00e+00 1.00e+00h  1
 198r 1.4443424e+01 2.55e-02 3.43e+01  -4.1 9.62e-02    -  8.08e-01 1.00e+00H  1
 199r 1.4448671e+01 2.55e-02 6.47e+00  -4.1 8.08e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200r 1.4449289e+01 2.55e-02 3.70e+00  -4.1 1.92e-02    -  1.00e+00 1.00e+00h  1
 201r 1.4448962e+01 2.55e-02 3.89e+00  -4.1 1.64e-02    -  1.00e+00 1.00e+00h  1
 202r 1.4448764e+01 2.55e-02 1.18e+00  -4.0 1.55e-02    -  1.00e+00 1.00e+00h  1
 203r 1.4451244e+01 2.55e-02 9.55e+00  -4.1 4.80e-02    -  1.00e+00 1.00e+00h  1
 204r 1.4449233e+01 2.55e-02 5.30e+00  -4.1 3.29e-02    -  1.00e+00 1.00e+00h  1
 205r 1.4449472e+01 2.55e-02 4.24e+00  -4.1 2.92e-02    -  1.00e+00 1.00e+00h  1
 206r 1.4447380e+01 2.55e-02 3.92e+00  -4.1 2.26e-02    -  1.00e+00 1.00e+00h  1
 207r 1.4449222e+01 2.55e-02 2.75e+00  -4.1 2.29e-02    -  1.00e+00 1.00e+00h  1
 208r 1.4448924e+01 2.55e-02 1.49e+00  -4.0 1.35e-02    -  1.00e+00 1.00e+00h  1
 209r 1.4453904e+01 2.55e-02 1.58e+01  -4.1 9.11e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210r 1.4452281e+01 2.55e-02 6.47e+00  -4.1 5.86e-02    -  1.00e+00 1.00e+00h  1
 211r 1.4446868e+01 2.55e-02 1.10e+01  -4.1 7.50e-02    -  1.00e+00 1.00e+00h  1
 212r 1.4447698e+01 2.55e-02 1.43e+01  -4.1 3.39e-02    -  1.00e+00 1.00e+00h  1
 213r 1.4450309e+01 2.55e-02 8.49e+00  -4.1 5.44e-02    -  1.00e+00 1.00e+00H  1
 214r 1.4448455e+01 2.55e-02 9.47e+00  -4.1 2.21e-02    -  1.00e+00 1.00e+00h  1
