time_ns,g_eff,u_X1,u_Y1,u_X2,u_Y2
10.4,0.01256637061,-0.0005584918523,0.001321418324,0.001476927147,0.0004117870931
10.45,0.01256637061,-0.0007033733873,0.00166002293,0.001850833594,0.0005142414746
10.5,0.01256637061,-0.0008640808938,0.002034105918,0.002262260825,0.000626314703
10.55,0.01256637061,-0.001040357493,0.002442748982,0.002709845704,0.0007474936995
10.6,0.01256637061,-0.001231946307,0.002885033815,0.003192225096,0.0008772653851
10.65,0.01256637061,-0.001438590455,0.003360042111,0.003708035865,0.001015116681
10.7,0.01256637061,-0.001660033061,0.003866855563,0.004255914876,0.001160534508
10.75,0.01256637061,-0.001896017244,0.004404555865,0.004834498995,0.001313005788
10.8,0.01256637061,-0.002146286126,0.004972224711,0.005442425086,0.001472017441
10.85,0.01256637061,-0.002410582828,0.005568943794,0.006078330012,0.001637056389
10.9,0.01256637061,-0.002688650472,0.006193794807,0.006740850641,0.001807609552
10.95,0.01256637061,-0.002980232178,0.006845859446,0.007428623835,0.001983163853
11,0.01256637061,-0.003285071068,0.007524219402,0.00814028646,0.002163206211
11.05,0.01256637061,-0.003602910264,0.008227956369,0.00887447538,0.002347223549
11.1,0.01256637061,-0.003933492886,0.008956152042,0.009629827461,0.002534702786
11.15,0.01256637061,-0.004276562056,0.009707888114,0.01040497957,0.002725130845
11.2,0.01256637061,-0.004631860895,0.01048224628,0.01119856856,0.002917994646
11.25,0.01256637061,-0.004999132523,0.01127830823,0.01200923131,0.003112781111
11.3,0.01256637061,-0.005378120064,0.01209515566,0.01283560468,0.00330897716
11.35,0.01256637061,-0.005768566637,0.01293187026,0.01367632553,0.003506069715
11.4,0.01256637061,-0.006170215363,0.01378753373,0.01453003074,0.003703545696
11.45,0.01256637061,-0.006582809365,0.01466122776,0.01539535715,0.003900892026
11.5,0.01256637061,-0.007006091763,0.01555203404,0.01627094164,0.004097595624
11.55,0.01256637061,-0.007439805679,0.01645903427,0.01715542108,0.004293143412
11.6,0.01256637061,-0.007883694234,0.01738131014,0.01804743232,0.004487022312
11.65,0.01256637061,-0.008337500549,0.01831794335,0.01894561224,0.004678719243
11.7,0.01256637061,-0.008800967745,0.01926801559,0.01984859769,0.004867721128
11.75,0.01256637061,-0.009273838944,0.02023060854,0.02075502555,0.005053514888
11.8,0.01256637061,-0.009755857266,0.02120480392,0.02166353267,0.005235587443
11.85,0.01256637061,-0.01024676583,0.0221896834,0.02257275592,0.005413425714
11.9,0.01256637061,-0.01074630777,0.02318432868,0.02348133217,0.005586516623
11.95,0.01256637061,-0.01125422619,0.02418782146,0.02438789828,0.005754347092
12,0.01256637061,-0.01177026422,0.02519924343,0.02529109111,0.00591640404
12.05,0.01256637061,-0.01229416498,0.02621767628,0.02618954754,0.006072174389
12.1,0.01256637061,-0.01282567159,0.02724220171,0.02708190442,0.00622114506
12.15,0.01256637061,-0.01336452717,0.02827190142,0.02796679862,0.006362802974
12.2,0.01256637061,-0.01391047485,0.02930585708,0.02884286701,0.006496635053
12.25,0.01256637061,-0.01446325774,0.0303431504,0.02970874644,0.006622128217
12.3,0.01256637061,-0.01502261897,0.03138286308,0.03056307379,0.006738769388
12.35,0.01256637061,-0.01558830166,0.0324240768,0.03140448591,0.006846045486
12.4,0.01256637061,-0.01616004892,0.03346587325,0.03223161968,0.006943443433
12.45,0.01256637061,-0.01673760389,0.03450733414,0.03304311196,0.00703045015
12.5,0.01256637061,-0.01732070967,0.03554754116,0.03383759961,0.007106552557
12.55,0.01256637061,-0.0179091094,0.03658557599,0.0346137195,0.007171237577
12.6,0.01256637061,-0.01850254619,0.03762052034,0.03537010849,0.00722399213
12.65,0.01256637061,-0.01910076317,0.0386514559,0.03610540345,0.007264303137
12.7,0.01256637061,-0.01970350345,0.03967746435,0.03681824124,0.007291657519
12.75,0.01256637061,-0.02031051016,0.0406976274,0.03750725873,0.007305542198
12.8,0.01256637061,-0.02092152642,0.04171102674,0.03817109278,0.007305444094
12.85,0.01256637061,-0.02153629535,0.04271674405,0.03880838025,0.007290850129
12.9,0.01256637061,-0.02215456007,0.04371386104,0.03941775802,0.007261247224
12.95,0.01256637061,-0.0227760637,0.0447014594,0.03999786294,0.007216122299
13,0.01256637061,-0.02340054937,0.04567862082,0.04054733188,0.007154962276
13.05,0.01256637061,-0.02402776019,0.046644427,0.0410648017,0.007077254076
13.1,0.01256637061,-0.02465743928,0.04759795962,0.04154890928,0.006982484621
13.15,0.01256637061,-0.02528932978,0.04853830039,0.04199829147,0.00687014083
13.2,0.01256637061,-0.02592317479,0.04946453099,0.04241158514,0.006739709626
13.25,0.01256637061,-0.02655871744,0.05037573313,0.04278742715,0.006590677929
13.3,0.01256637061,-0.02719570085,0.05127098848,0.04312445437,0.006422532661
13.35,0.01256637061,-0.02783386815,0.05214937875,0.04342130367,0.006234760742
13.4,0.01256637061,-0.02847296245,0.05300998564,0.0436766119,0.006026849094
13.45,0.01256637061,-0.02911272687,0.05385189082,0.04388901594,0.005798284638
13.5,0.01256637061,-0.02975290454,0.05467417601,0.04405715265,0.005548554295
13.55,0.01256637061,-0.03039323858,0.05547592288,0.04417965888,0.005277144986
13.6,0.01256637061,-0.0310334721,0.05625621315,0.04425517152,0.004983543631
13.65,0.01256637061,-0.03167334824,0.05701412848,0.04428232741,0.004667237153
13.7,0.01256637061,-0.0323126101,0.05774875059,0.04425976344,0.004327712473
13.75,0.01256637061,-0.03295100082,0.05845916117,0.04418611645,0.00396445651
13.8,0.01256637061,-0.03358826351,0.05914444191,0.04406002332,0.003576956187
13.85,0.01256637061,-0.0342241413,0.0598036745,0.04388012091,0.003164698425
13.9,0.01256637061,-0.0348583773,0.06043594063,0.04364504609,0.002727170144
13.95,0.01256637061,-0.03549071464,0.061040322,0.04335343572,0.002263858267
14,0.01256637061,-0.03612089643,0.06161590031,0.04300392666,0.001774249713
14.05,0.01256637061,-0.03674866581,0.06216175725,0.04259515578,0.001257831404
14.1,0.01256637061,-0.03737376589,0.0626769745,0.04212575995,0.0007140902608
14.15,0.01256637061,-0.03799593979,0.06316063377,0.04159437603,0.0001425132051
14.2,0.01256637061,-0.03861493063,0.06361181675,0.04099964088,-0.0004574128424
14.25,0.01256637061,-0.03923048154,0.06402960513,0.04034019136,-0.00108620096
14.3,0.01256637061,-0.03984233563,0.0644130806,0.03961466436,-0.001744364228
14.35,0.01256637061,-0.04045023603,0.06476132487,0.03882169672,-0.002432415724
14.4,0.01256637061,-0.04105392586,0.06507341961,0.03795992531,-0.003150868527
14.45,0.01256637061,-0.04165314823,0.06534844653,0.037027987,-0.003900235717
14.5,0.01256637061,-0.04224764628,0.06558548732,0.03602451866,-0.004681030372
14.55,0.01256637061,-0.04283716312,0.06578362368,0.03494815714,-0.005493765571
14.6,0.01256637061,-0.04342144188,0.06594193729,0.03379753931,-0.006338954392
14.65,0.01256637061,-0.04400022566,0.06605950985,0.03257130204,-0.007217109916
14.7,0.01256637061,-0.04457325761,0.06613542305,0.03126808219,-0.00812874522
14.75,0.01256637061,-0.04514028083,0.06616875859,0.02988651663,-0.009074373384
14.8,0.01256637061,-0.04570103845,0.06615859817,0.02842524222,-0.01005450749
14.85,0.01256637061,-0.04625527359,0.06610402346,0.02688289582,-0.01106966061
14.9,0.01256637061,-0.04680272937,0.06600411618,0.02525811431,-0.01212034582
14.95,0.01256637061,-0.04734314891,0.065857958,0.02354953454,-0.01320707621
15,0.01256637061,-0.04787627533,0.06566463064,0.02175579338,-0.01433036486
15.05,0.01256637061,-0.04840185176,0.06542321577,0.01987552769,-0.01549072484
15.1,0.01256637061,-0.04891962131,0.06513279509,0.01790737434,-0.01668866923
15.15,0.01256637061,-0.04942932711,0.0647924503,0.0158499702,-0.01792471111
15.2,0.01256637061,-0.04993071228,0.06440126309,0.01370195213,-0.01919936356
15.25,0.01256637061,-0.05042351994,0.06395831515,0.01146195699,-0.02051313966
15.3,0.01256637061,-0.05090749321,0.06346268818,0.009128621647,-0.02186655249
15.35,0.01256637061,-0.05138237521,0.06291346387,0.006700582968,-0.02326011512
15.4,0.01256637061,-0.05184790906,0.06230972392,0.004176477817,-0.02469434064
15.45,0.01256637061,-0.05230319951,0.06165595533,0.001591268178,-0.02615243512
15.5,0.01256637061,-0.05274610931,0.06096953302,-0.0009380836568,-0.02757862666
15.55,0.01256637061,-0.05317663406,0.060252429,-0.0034032897,-0.02896902275
15.6,0.01256637061,-0.05359493674,0.05950529299,-0.005805132494,-0.03032405612
15.65,0.01256637061,-0.05400118033,0.0587287747,-0.00814439458,-0.03164415953
15.7,0.01256637061,-0.05439552779,0.05792352384,-0.0104218585,-0.0329297657
15.75,0.01256637061,-0.05477814211,0.05709019014,-0.0126383068,-0.03418130739
15.8,0.01256637061,-0.05514918626,0.0562294233,-0.01479452201,-0.03539921733
15.85,0.01256637061,-0.05550882321,0.05534187305,-0.01689128668,-0.03658392827
15.9,0.01256637061,-0.05585721595,0.0544281891,-0.01892938336,-0.03773587294
15.95,0.01256637061,-0.05619452743,0.05348902116,-0.02090959458,-0.03885548409
16,0.01256637061,-0.05652092065,0.05252501896,-0.02283270288,-0.03994319446
16.05,0.01256637061,-0.05683655857,0.0515368322,-0.02469949081,-0.0409994368
16.1,0.01256637061,-0.05714160417,0.0505251106,-0.02651074091,-0.04202464384
16.15,0.01256637061,-0.05743622042,0.04949050388,-0.02826723571,-0.04301924832
16.2,0.01256637061,-0.05772057031,0.04843366175,-0.02996975778,-0.04398368299
16.25,0.01256637061,-0.0579948168,0.04735523394,-0.03161908963,-0.04491838059
16.3,0.01256637061,-0.05825912286,0.04625587015,-0.03321601382,-0.04582377387
16.35,0.01256637061,-0.05851365148,0.04513622009,-0.03476131289,-0.04670029555
16.4,0.01256637061,-0.05875856563,0.0439969335,-0.03625576937,-0.04754837839
16.45,0.01256637061,-0.05899402829,0.04283866008,-0.03770016582,-0.04836845513
16.5,0.01256637061,-0.05922020242,0.04166204954,-0.03909528477,-0.0491609585
16.55,0.01256637061,-0.05943725101,0.04046775161,-0.04044190877,-0.04992632125
16.6,0.01256637061,-0.05964533702,0.039256416,-0.04174082035,-0.05066497613
16.65,0.01256637061,-0.05984462344,0.03802869242,-0.04299280206,-0.05137735587
16.7,0.01256637061,-0.06003527324,0.0367852306,-0.04419863644,-0.05206389321
16.75,0.01256637061,-0.06021744939,0.03552668024,-0.04535910604,-0.0527250209
16.8,0.01256637061,-0.06039131487,0.03425369106,-0.04647499338,-0.05336117167
16.85,0.01256637061,-0.06055703265,0.03296691278,-0.04754708103,-0.05397277828
16.9,0.01256637061,-0.06071476571,0.03166699511,-0.0485761515,-0.05456027346
16.95,0.01256637061,-0.06086467703,0.03035458777,-0.04956298736,-0.05512408995
17,0.01256637061,-0.06100692957,0.02903034048,-0.05050837114,-0.0556646605
17.05,0.01256637061,-0.06114168632,0.02769490294,-0.05141308539,-0.05618241784
17.1,0.01256637061,-0.06126911025,0.02634892489,-0.05227791263,-0.05667779472
17.15,0.01256637061,-0.06138936433,0.02499305602,-0.05310363543,-0.05715122389
17.2,0.01256637061,-0.06150261154,0.02362794606,-0.05389103631,-0.05760313807
17.25,0.01256637061,-0.06160901485,0.02225424473,-0.05464089782,-0.05803397002
17.3,0.01256637061,-0.06170873724,0.02087260173,-0.0553540025,-0.05844415247
17.35,0.01256637061,-0.06180194168,0.01948366679,-0.0560311329,-0.05883411817
17.4,0.01256637061,-0.06188879115,0.01808808962,-0.05667307155,-0.05920429986
17.45,0.01256637061,-0.06196944862,0.01668651993,-0.057280601,-0.05955513028
17.5,0.01256637061,-0.06204407708,0.01527960745,-0.05785450379,-0.05988704217
17.55,0.01256637061,-0.06211283948,0.01386800188,-0.05839556246,-0.06020046828
17.6,0.01256637061,-0.06217589881,0.01245235295,-0.05890455955,-0.06049584134
17.65,0.01256637061,-0.06223341805,0.01103331037,-0.0593822776,-0.0607735941
17.7,0.01256637061,-0.06228556016,0.009611523846,-0.05982949916,-0.0610341593
17.75,0.01256637061,-0.06233248813,0.008187643107,-0.06024700677,-0.06127796968
17.8,0.01256637061,-0.06237436492,0.006762317863,-0.06063558297,-0.06150545798
17.85,0.01256637061,-0.06241135352,0.00533619783,-0.06099601031,-0.06171705694
17.9,0.01256637061,-0.0624436169,0.003909932725,-0.06132907131,-0.06191319932
17.95,0.01256637061,-0.06247131802,0.002484172263,-0.06163554853,-0.06209431784
18,0.01256637061,-0.06249461988,0.001059566159,-0.06191622451,-0.06226084525
18.05,0.01256637061,-0.06251368544,-0.0003632358707,-0.06217188178,-0.06241321429
18.1,0.01256637061,-0.06252867767,-0.00178358411,-0.0624033029,-0.0625518577
18.15,0.01256637061,-0.06253975956,-0.003200828844,-0.0626112704,-0.06267720823
18.2,0.01256637061,-0.06254709408,-0.004614320356,-0.06279656682,-0.06278969861
18.25,0.01256637061,-0.0625508442,-0.006023408932,-0.06295997471,-0.06288976159
18.3,0.01256637061,-0.06255117289,-0.007427444854,-0.0631022766,-0.06297782992
18.35,0.01256637061,-0.06254824314,-0.008825778408,-0.06322425505,-0.06305433632
18.4,0.01256637061,-0.06254221791,-0.01021775988,-0.06332669259,-0.06311971355
18.45,0.01256637061,-0.06253326019,-0.01160273955,-0.06341037176,-0.06317439434
18.5,0.01256637061,-0.06252153295,-0.0129800677,-0.0634760751,-0.06321881144
18.55,0.01256637061,-0.06250719915,-0.01434909463,-0.06352458516,-0.06325339759
18.6,0.01256637061,-0.06249042179,-0.0157091706,-0.06355668448,-0.06327858552
18.65,0.01256637061,-0.06247136382,-0.01705964592,-0.06357315561,-0.06329480799
18.7,0.01256637061,-0.06245018824,-0.01839987085,-0.06357478107,-0.06330249774
18.75,0.01256637061,-0.062427058,-0.01972919569,-0.06356234342,-0.06330208749
18.8,0.01256637061,-0.0624021361,-0.02104697073,-0.06353662519,-0.06329401001
18.85,0.01256637061,-0.06237558549,-0.02235254623,-0.06349840893,-0.06327869802
18.9,0.01256637061,-0.06234756916,-0.0236452725,-0.06344847718,-0.06325658428
18.95,0.01256637061,-0.06231825008,-0.02492449981,-0.06338761248,-0.06322810151
19,0.01256637061,-0.06228779123,-0.02618957844,-0.06331659737,-0.06319368247
19.05,0.01256637061,-0.06225635559,-0.02743985869,-0.0632362144,-0.0631537599
19.1,0.01256637061,-0.06222410612,-0.02867469083,-0.06314724611,-0.06310876653
19.15,0.01256637061,-0.0621912058,-0.02989342516,-0.06305047503,-0.06305913511
19.2,0.01256637061,-0.0621578176,-0.03109541195,-0.06294668372,-0.06300529839
19.25,0.01256637061,-0.06212410451,-0.03228000148,-0.0628366547,-0.06294768909
19.3,0.01256637061,-0.0620902295,-0.03344654406,-0.06272117053,-0.06288673997
19.35,0.01256637061,-0.06205635553,-0.03459438994,-0.06260101375,-0.06282288377
19.4,0.01256637061,-0.0620226456,-0.03572288944,-0.06247696689,-0.06275655322
19.45,0.01256637061,-0.06198926266,-0.03683139281,-0.0623498125,-0.06268818107
19.5,0.01256637061,-0.0619563697,-0.03791925036,-0.06222033313,-0.06261820007
19.55,0.01256637061,-0.0619241297,-0.03898581236,-0.0620893113,-0.06254704294
19.6,0.01256637061,-0.06189270561,-0.04003042911,-0.06195752957,-0.06247514244
19.65,0.01256637061,-0.06186226044,-0.04105245087,-0.06182577048,-0.06240293131
19.7,0.01256637061,-0.06183295713,-0.04205122794,-0.06169481656,-0.06233084229
19.75,0.01256637061,-0.06180495868,-0.04302611061,-0.06156545037,-0.06225930811
19.8,0.01256637061,-0.06177842805,-0.04397644915,-0.06143845443,-0.06218876153
19.85,0.01256637061,-0.06175352823,-0.04490159385,-0.0613146113,-0.06211963528
19.9,0.01256637061,-0.06173042218,-0.045800895,-0.06119470352,-0.0620523621
19.95,0.01256637061,-0.06170927288,-0.04667370288,-0.06107951362,-0.06198737474
20,0.01256637061,-0.06169024331,-0.04751936777,-0.06096982415,-0.06192510594
20.05,0.01256637061,-0.06167349644,-0.04833723996,-0.06086641766,-0.06186598844
20.1,0.01256637061,-0.06165919525,-0.04912666973,-0.06077007667,-0.06181045498
20.15,0.01256637061,-0.0616475027,-0.04988700736,-0.06068158374,-0.06175893831
20.2,0.01256637061,-0.06163858178,-0.05061760315,-0.06060172141,-0.06171187116
20.25,0.01256637061,-0.06163259547,-0.05131780737,-0.06053127221,-0.06166968627
20.3,0.01256637061,-0.06162970672,-0.05198697032,-0.06047101869,-0.0616328164
20.35,0.01256637061,-0.06163007853,-0.05262444226,-0.0604217434,-0.06160169428
20.4,0.01256637061,-0.06163387387,-0.0532295735,-0.06038422887,-0.06157675264
20.45,0.01256637061,-0.0616412557,-0.0538017143,-0.06035925764,-0.06155842424
20.5,0.01256637061,-0.06165238702,-0.05434021497,-0.06034761226,-0.06154714182
20.55,0.01256637061,-0.06166743078,-0.05484442577,-0.06035007527,-0.06154333812
20.6,0.01256637061,-0.06168654996,-0.055313697,-0.06036742921,-0.06154744587
20.65,0.01256637061,-0.06170990755,-0.05574737894,-0.06040045662,-0.06155989782
20.7,0.01256637061,-0.06173766652,-0.05614482187,-0.06044994005,-0.06158112672
20.75,0.01256637061,-0.06176998983,-0.05650537608,-0.06051666203,-0.0616115653
20.8,0.01256637061,-0.06180704047,-0.05682839186,-0.06060140511,-0.06165164631
20.85,0.01256637061,-0.06184861508,-0.05711482259,-0.0607036771,-0.06170113673
20.9,0.01256637061,-0.06189007334,-0.05738509585,-0.06080747222,-0.06175169263
20.95,0.01256637061,-0.06192998476,-0.05764571428,-0.06090779671,-0.06180070286
21,0.01256637061,-0.06196837392,-0.05789682726,-0.06100470157,-0.06184818876
21.05,0.01256637061,-0.06200526538,-0.05813858417,-0.06109823777,-0.06189417171
21.1,0.01256637061,-0.06204068372,-0.05837113439,-0.06118845632,-0.06193867308
21.15,0.01256637061,-0.06207465351,-0.05859462731,-0.0612754082,-0.06198171422
21.2,0.01256637061,-0.06210719933,-0.05880921229,-0.06135914439,-0.06202331651
21.25,0.01256637061,-0.06213834575,-0.05901503873,-0.06143971589,-0.06206350132
21.3,0.01256637061,-0.06216811733,-0.059212256,-0.06151717369,-0.06210229
21.35,0.01256637061,-0.06219653866,-0.05940101348,-0.06159156878,-0.06213970392
21.4,0.01256637061,-0.0622236343,-0.05958146055,-0.06166295213,-0.06217576446
21.45,0.01256637061,-0.06224942883,-0.05975374659,-0.06173137476,-0.06221049298
21.5,0.01256637061,-0.06227394683,-0.05991802098,-0.06179688763,-0.06224391083
21.55,0.01256637061,-0.06229721286,-0.06007443311,-0.06185954175,-0.0622760394
21.6,0.01256637061,-0.06231925149,-0.06022313234,-0.0619193881,-0.06230690005
21.65,0.01256637061,-0.06234008731,-0.06036426806,-0.06197647767,-0.06233651413
21.7,0.01256637061,-0.06235974488,-0.06049798966,-0.06203086146,-0.06236490302
21.75,0.01256637061,-0.06237824878,-0.0606244465,-0.06208259043,-0.06239208809
21.8,0.01256637061,-0.06239562357,-0.06074378798,-0.0621317156,-0.0624180907
21.85,0.01256637061,-0.06241189384,-0.06085616347,-0.06217828794,-0.06244293222
21.9,0.01256637061,-0.06242708415,-0.06096172234,-0.06222235845,-0.06246663401
21.95,0.01256637061,-0.06244121909,-0.06106061399,-0.06226397812,-0.06248921743
22,0.01256637061,-0.06245432321,-0.06115298779,-0.06230319793,-0.06251070387
22.05,0.01256637061,-0.06246642109,-0.06123899312,-0.06234006887,-0.06253111467
22.1,0.01256637061,-0.06247753732,-0.06131877935,-0.06237464194,-0.06255047122
