ä_vals,norm_G_var_z,norm_G_uni_z,norm_G_def_z,norm_G_add_z,var_obj_def_z,var_obj_tog_z,var_obj_uni_z,var_obj_var_z
0.001,0.7580248303613788,0.794691876852282,0.757651333201283,0.7943492344677143,0.5505666004692078,0.6050963148766764,0.6056408911083024,0.5511328049080313
0.001491890134588416,0.7251407898652393,0.7251501712508459,0.7501946993805779,0.7501947048248139,0.5399567727199474,0.5399567807789837,0.5018692892836867,0.5018563825304352
0.002225736173682242,0.7391913489825315,0.753072269834463,0.8179914868771777,0.8178527521994983,0.6419194983017086,0.6416957798919601,0.5413611212721932,0.5245279919305095
0.003320553839713106,0.7728474052598945,0.7723428580183371,0.7120551640958261,0.7723590101615606,0.4824433377764738,0.5726064781680555,0.5725863975572182,0.5730222097377952
0.004953901514837667,0.7517867301683034,0.8424284233355864,0.7882631098973688,0.6554916382817323,0.5968475990398425,0.4137808982601291,0.6806134327213395,0.5380591106830758
0.0073906767977089255,0.6671953500908205,0.8301415686938014,0.793764667861394,0.5547489296965644,0.605635037740662,0.2966903441363744,0.659773223245179,0.4287764399380317
0.011026077802433447,0.7129719647151166,0.7255182138602786,0.7859464494139544,0.37266561209373783,0.5932900758608854,0.1356000512546807,0.50544360141046,0.48364711389389314
0.01644969669665478,0.6671955594781455,0.41806801823340517,0.7883245895124282,0.3886482264368912,0.596926363084873,0.13950124378155349,0.16039128666127025,0.428776721128944
0.02454114021871092,0.6671956845542792,0.23336700324853626,0.7301324158051423,0.0011511119894329787,0.5085817951125142,0.0003630841269683972,0.04737564966218206,0.42877688881386194
0.036612684983845824,0.017095961327585164,0.24659463070132537,0.7163105431758949,0.00993480883860436,0.48865593694459386,0.0007352918909310383,0.06525307325622594,2.2853345355356462e-6
0.05462210352819302,0.01990024778088556,0.17901077524967038,0.730958288154354,0.004989926986629299,0.5097509769525321,0.000526495122476851,0.03548307329507472,8.886683443654912e-6
0.08149017738417824,0.01806533232535119,0.0893695723417437,0.7200368043920544,0.002848333072669383,0.49394476102758994,0.00045228180827624136,0.011428536467641024,1.2757296247607957e-7
0.1215743917053156,0.01764360954256539,0.05037187514293718,0.7181583466108172,0.004992260123255893,0.49154730200761493,0.0004365202107722192,0.004544532641206882,6.599728588630529e-7
0.18137563560374806,0.018583184776108107,0.03896310609881171,0.7273260458194796,0.003172938318217395,0.5036422684997988,0.00031655268390717666,0.003219414574724409,3.5688465425538403e-7
0.2705925214119352,0.018011413370707663,0.03824433399301542,0.7439180009483357,0.0024514058935262615,0.5284218741608786,0.0003841000270095875,0.0031523749221548662,2.663536354727857e-7
0.40369431318787075,0.014903360991730686,0.016746500377179358,0.7868210312642334,0.0010680790366824956,0.5944535761804408,0.0003532773757956645,0.001290276318669538,4.85757021574655e-6
0.6022675632344306,0.018970105977946655,0.02676500722268041,0.7894860870610882,0.0018569391997279676,0.5987483835579195,0.00032973604664287035,0.0019741417255337073,5.02851668523401e-7
0.898517035972052,0.018408148087239506,0.015314691031840839,0.8026222453302276,0.004396718289637102,0.6158541179874972,0.00025441144125823694,0.0011664210720209423,1.3935038002878894e-5
1.3404887017263292,0.018104592518440855,0.03620129193986395,0.7646399678256761,0.002176195953074378,0.5625980295990753,0.00036217620903305993,0.01837480535626474,7.034795487827334e-8
1.9998618696327441,0.018896187573539266,0.03367668132824173,0.7926410904878894,0.008793066151996135,0.603905991080868,0.004624654908530875,0.002138119678759124,1.5192845114483609e-5
