ä_vals,norm_G_var_z,norm_G_uni_z,norm_G_def_z,norm_G_add_z,var_obj_def_z,var_obj_tog_z,var_obj_uni_z,var_obj_var_z
0.001,0.7576512469335646,0.7946918908987374,0.7580247298266124,0.7946918733365735,0.5511326581846321,0.6056408857095736,0.6056409119242477,0.5505664797252297
0.001491890134588416,0.750381865803159,0.8042183506528808,0.7503821209118013,0.7501947094976351,0.5402418896324377,0.5399567870008382,0.6203304190360667,0.5402415336646281
0.002225736173682242,0.7391913107567789,0.7393799445093212,0.8179914937553665,0.8179914907433208,0.6419195088481735,0.6419195040880579,0.5248040895622685,0.5245279394704352
0.003320553839713106,0.7734300334179507,0.7723901634128473,0.7723612044924079,0.7987334746318603,0.572608792350965,0.6124516053822727,0.5726465070378458,0.5738487067738703
0.004953901514837667,0.6671952837071752,0.660036034253301,0.7875670331718855,0.655491638281718,0.5957945936355382,0.41378089826011016,0.41931310223022955,0.4287763507961039
0.0073906767977089255,0.6671953500908318,0.5592036371035833,0.7821274314531296,0.5547489296968406,0.5872872481381686,0.2966903441414517,0.3011565767432616,0.4287764399380463
0.011026077802433447,0.6671954391512885,0.4085868337610969,0.7845768543115366,0.3580118245968512,0.5911285759592413,0.12501469438177196,0.16142493697160365,0.4287765595361263
0.01644969669665478,0.6671955593011848,0.5332027588954864,0.7812682940338266,0.014229102527691122,0.5862195829470771,0.000926796300236625,0.2717589002360996,0.4287767208906249
0.02454114021871092,0.018083730555339208,0.3701205981424889,0.7835926679801811,0.0013794233160977236,0.5892038502918365,0.00035727200063374024,0.13678531459714638,2.832536174384407e-7
0.036612684983845824,0.21242953515406393,0.21982996314840597,0.792724719116042,0.0011266991798890742,0.6049528144383266,0.00035738916838820144,0.04289671791463821,0.041942482344684145
0.05462210352819302,0.0162801390976873,0.3240257240607921,0.7809551138954803,0.005052712535646883,0.5852696575688386,0.0005334914767076057,0.11396988917867241,9.029298158216826e-6
0.08149017738417824,0.01724194768144083,0.06876345730404039,0.779819256672953,0.0031451101282007135,0.5836637042471755,0.00044994927922065007,0.007423943207714664,8.822314895144866e-6
0.1215743917053156,0.014306791611317267,0.01727877545087856,0.7811890551068545,0.003662009833662468,0.5857399594321372,0.0005063028699187406,0.001317071443617796,2.7385565105520324e-5
0.18137563560374806,0.017818397302952014,0.038699264077199834,0.7390785016721737,0.0011831484527250764,0.5214052698553651,0.0003791092790768991,0.004592415356877181,2.576867639824959e-5
0.2705925214119352,0.017758820303678185,0.027330740289063467,0.7862379925201202,0.005157183020758238,0.5935804922018434,0.00046469578526324743,0.0017517849657030335,2.193523091101002e-5
0.40369431318787075,0.015389665217123174,0.01364285892967446,0.7741988401501408,0.0234707491154275,0.5705225005384064,0.0006070887954726314,0.0011248067295300177,3.2673667500544974e-5
0.6022675632344306,0.017746536400553427,0.02266729522289036,0.7985366416790458,0.001572464893948035,0.6107994782593638,0.0003620972647765069,0.0015328153541133763,4.666763607650473e-5
0.898517035972052,0.0081076897593449,0.027307679111276652,0.7893787915370668,0.0041237758983041755,0.5986956966744975,0.0004735485707039411,0.001948148122984457,9.210783811642106e-5
1.3404887017263292,0.01957103020774477,0.047875299315349396,0.805423750755336,0.001480196413588042,0.6219842538276174,0.0004448988962098962,0.004762416598692277,4.769949537374208e-7
1.9998618696327441,0.01932624335537404,0.02197633661871877,0.7928728942793524,0.0034165590644539964,0.6040309871584115,0.00039700484855361584,0.001619097054579027,1.0953565492905232e-6
