time_ns,u_X1,u_Y1,u_X2,u_Y2
0,0,0,0,0
0.1246456562,1.5019923e-05,1.732545986e-05,-4.777172353e-06,3.231628635e-05
0.2492913123,5.967213926e-05,6.837639584e-05,-1.92198606e-05,0.0001278848194
0.3739369685,0.0001333453197,0.0001517646425,-4.349482154e-05,0.0002846351103
0.4985826246,0.0002354281352,0.0002661020346,-7.776881194e-05,0.0005004966701
0.6232282808,0.0003653092567,0.0004100004066,-0.0001222085886,0.0007733990097
0.747873937,0.0005223773551,0.0005820715931,-0.0001769809083,0.00110127164
0.8725195931,0.0007060211014,0.0007809274288,-0.0002422525278,0.001482044073
0.9971652493,0.0009156291663,0.001005179748,-0.0003181902039,0.001913645819
1.121810905,0.001150590221,0.001253440386,-0.0004049606934,0.002394006388
1.246456562,0.001410292936,0.001524321177,-0.0005027307531,0.002921055293
1.371102218,0.001694125983,0.001816433955,-0.0006116671398,0.003492722045
1.495747874,0.002001478032,0.002128390556,-0.0007319366102,0.004106936153
1.62039353,0.002331737754,0.002458802813,-0.0008637059212,0.00476162713
1.745039186,0.00268429382,0.002806282562,-0.001007141829,0.005454724486
1.869684842,0.003058534902,0.003169441636,-0.001162411092,0.006184157733
1.994330499,0.003453849669,0.003546891872,-0.001329680465,0.006947856381
2.118976155,0.003869626794,0.003937245102,-0.001509116706,0.007743749942
2.243621811,0.004305254946,0.004339113163,-0.001700886572,0.008569767927
2.368267467,0.004760122797,0.004751107888,-0.001905156818,0.009423839846
2.492913123,0.005233619018,0.005171841111,-0.002122094203,0.01030389521
2.617558779,0.005725132279,0.005599924669,-0.002351865482,0.01120786353
2.742204436,0.006234051252,0.006033970395,-0.002594637414,0.01213367432
2.866850092,0.006759764607,0.006472590123,-0.002850576753,0.01307925709
2.991495748,0.007301661015,0.006914395689,-0.003119850258,0.01404254135
3.116141404,0.007859129147,0.007357998927,-0.003402624685,0.01502145661
3.24078706,0.008431557675,0.007802011672,-0.00369906679,0.01601393238
3.365432716,0.009018335269,0.008245045758,-0.004009343331,0.01701789817
3.490078373,0.009618850599,0.00868571302,-0.004333621064,0.0180312835
3.614724029,0.01023249234,0.009122625293,-0.004672066747,0.01905201788
3.739369685,0.01085864915,0.00955439441,-0.005024847135,0.02007803081
3.864015341,0.01149670972,0.009979632208,-0.005392128986,0.0211072518
3.988660997,0.01214606271,0.01039695052,-0.005774079056,0.02213761038
4.113306653,0.01280609679,0.01080496118,-0.006170864103,0.02316703604
4.237952309,0.01347620063,0.01120227602,-0.006582650883,0.02419345831
4.362597966,0.0141557629,0.01158750689,-0.007009606152,0.02521480669
4.487243622,0.01484417228,0.0119592656,-0.007451896668,0.02622901069
4.611889278,0.01554081744,0.012316164,-0.007909689188,0.02723399982
4.736534934,0.01624508704,0.01265681393,-0.008383150468,0.0282277036
4.86118059,0.01695636975,0.01297982721,-0.008872447264,0.02920805153
4.985826246,0.01767405426,0.01328381568,-0.009377746335,0.03017297314
5.110471903,0.01839752922,0.01356739118,-0.009899214436,0.03112039791
5.235117559,0.01912618331,0.01382916554,-0.01043701832,0.03204825538
5.359763215,0.01985940521,0.01406775059,-0.01099132476,0.03295447505
5.484408871,0.02059658357,0.01428175817,-0.01156230049,0.03383698643
5.609054527,0.02133710708,0.01446980012,-0.01215011228,0.03469371903
5.733700183,0.0220803644,0.01463048826,-0.01275492689,0.03552260236
5.85834584,0.02282574421,0.01476243444,-0.01337691106,0.03632156594
5.982991496,0.02357263517,0.01486425049,-0.01401623157,0.03708853928
6.107637152,0.02432042595,0.01493454824,-0.01467305516,0.03782145188
6.232282808,0.02506850524,0.01497193953,-0.01534754859,0.03851823325
6.356928464,0.02581626169,0.01497503619,-0.01603987862,0.03917681292
6.48157412,0.02656308398,0.01494245005,-0.016750212,0.03979512038
6.606219777,0.02730836078,0.01487279296,-0.0174787155,0.04037108516
6.730865433,0.02805148076,0.01476467674,-0.01822555586,0.04090263676
6.855511089,0.02879183259,0.01461671323,-0.01899089985,0.04138770469
6.980156745,0.02952880494,0.01442751427,-0.01977491423,0.04182421846
7.104802401,0.03026178649,0.01419569169,-0.02057776574,0.04221010759
7.229448057,0.0309901659,0.01391985732,-0.02139962115,0.04254330158
7.354093714,0.03171333185,0.013598623,-0.02224064721,0.04282172995
7.47873937,0.032430673,0.01323060056,-0.02310101068,0.04304332221
7.603385026,0.03314157803,0.01281440184,-0.02398087832,0.04320600787
7.728030682,0.03384543561,0.01234863867,-0.02488041688,0.04330771644
7.852676338,0.0345416344,0.01183192289,-0.02579979312,0.04334637743
7.977321994,0.03522956309,0.01126286634,-0.02673917379,0.04331992035
8.10196765,0.03590861034,0.01064008083,-0.02769872566,0.04322627471
8.226613307,0.03657816481,0.009962178223,-0.02867861548,0.04306337003
8.351258963,0.0372376152,0.009227770338,-0.02967901001,0.04282913582
8.475904619,0.03788635015,0.008435469013,-0.030700076,0.04252150158
8.600550275,0.03852375835,0.007583886082,-0.03174198021,0.04213839683
8.725195931,0.03914922846,0.006671633381,-0.0328048894,0.04167775107
8.849841587,0.03976214916,0.005697322744,-0.03388897032,0.04113749383
8.974487244,0.04036190912,0.004659566006,-0.03499438973,0.0405155546
9.0991329,0.040947897,0.003556975001,-0.03612131439,0.03980986291
9.223778556,0.04151950148,0.002388161563,-0.03726991106,0.03901834826
9.348424212,0.04207611124,0.001151737528,-0.03844034648,0.03813894017
9.473069868,0.04261711493,-0.0001536852697,-0.03963278743,0.03716956814
9.597715524,0.04314190123,-0.001529494996,-0.04084740065,0.03610816168
9.722361181,0.04364985882,-0.002977079816,-0.0420843529,0.03495265031
9.847006837,0.04414037636,-0.004497827896,-0.04334381094,0.03370096354
9.971652493,0.04461284253,-0.0060931274,-0.04462594152,0.03235103088
10.09629815,0.04506664599,-0.007764366494,-0.04593091141,0.03090078184
10.22094381,0.04550117541,-0.009512933343,-0.04725888735,0.02934814593
10.34558946,0.04591581948,-0.01134021611,-0.04861003611,0.02769105267
10.47023512,0.04630996685,-0.01324760297,-0.04998452445,0.02592743155
10.59488077,0.0466830062,-0.01523648208,-0.05138251911,0.0240552121
10.71952643,0.0470343262,-0.0173082416,-0.05280418686,0.02207232383
10.84417209,0.04736333737,-0.01946347135,-0.05424891263,0.01997755207
10.96881774,0.04767289643,-0.02158147139,-0.05559796948,0.01789994907
11.0934634,0.04796532386,-0.02357675054,-0.05676935268,0.01593165401
11.21810905,0.0482406156,-0.02545202081,-0.05776790256,0.01407042726
11.34275471,0.04849876757,-0.02720999423,-0.05859845946,0.01231402918
11.46740037,0.04873977569,-0.0288533828,-0.0592658637,0.01066022015
11.59204602,0.04896363589,-0.03038489854,-0.05977495562,0.009106760523
