time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
10.83333333,0.0473356097,-0.01927340861,-0.05412304753,0.02016345261,0.002564171587,-0.01757928854,-0.01167626889,-0.01719042477
21.66666667,0.009979943377,-0.03182618246,-0.0193196489,0.01091309758,-0.009501755981,-0.01213078449,-0.03078810218,-0.007138686399
32.5,-0.03075683861,-0.04488391381,-0.02990034032,-0.03216760099,-0.03372907525,-0.000143517618,-0.02721892112,-0.0001224039025
43.33333333,-0.01005284878,-0.01254652252,-0.01269184553,-0.03872431588,-0.04473991267,0.02090439159,-0.02946067225,-0.004971904199
54.16666667,0.004807637534,0.007861090209,0.0378421916,0.03427024438,-0.03954038655,0.04550969777,-0.02575515673,0.0002199402444
65,0.03372106317,0.00565187977,0.01433027667,0.05333763624,-0.01109511665,0.04785328612,-0.03476288509,0.005357168173
75.83333333,0.02235909985,-0.006761699645,0.04193835577,0.05141598713,-0.005040244338,0.04294562629,-0.02413675596,0.01592513114
86.66666667,0.04657626963,-0.02973599089,0.05148645695,0.03795375985,0.001863603873,0.03419235621,0.01516590308,0.03057246016
97.5,0.0520347027,-0.03861075494,0.03022850464,-0.024639429,0.01952334003,0.0250378454,0.03787015792,0.03302745378
108.3333333,0.03101428747,-0.05582516154,0.006648756189,-0.0508312651,0.03959986821,0.003316031864,0.04963628153,-0.0176917234
119.1666667,0.002945106598,-0.02917889659,-0.005342494098,0.01378360846,0.0521129505,-0.0411142962,0.04354534068,-0.03873095574
130,-0.003001016639,-0.002715777829,0.008421289544,0.05094012717,0.04103369055,-0.0563276022,0.02207317457,-0.01858296152
140.8333333,0.03526706447,0.01104195693,0.03976420093,0.02782546248,0.01345680584,-0.05189453603,0.006787385667,-0.01790925185
151.6666667,0.02746262539,0.05889699576,-0.0007502641329,-0.01381431692,0.005690621517,-0.02135933083,0.00358884278,-0.01473554947
162.5,0.009754612016,0.04821104949,-0.05507880366,-0.004602034987,0.0464384305,-0.01311982398,-0.0006720210475,-0.04259429864
173.3333333,-0.006260502176,0.01062926645,-0.05553019863,0.03859348978,0.04957154398,-0.03198020904,-0.01970833234,-0.03006250236
184.1666667,-0.00532175772,0.002034498387,-0.01622607923,0.05661976557,0.02503869668,-0.04730622311,-0.04610497315,0.002799913491
195,0.03178891991,0.05265538978,0.001910756178,0.04302094668,-0.006603542359,-0.0227629369,-0.04763739474,0.0260356064
205.8333333,0.0545418116,0.05157175192,0.05550638254,0.003234317108,-0.0042084484,0.02530755719,-0.01516408698,0.03653223431
216.6666667,0.03882283687,0.004638260262,0.04710247144,0.03887116745,0.03313359364,0.0460325576,-0.01050522771,0.01431255118
227.5,0.0001794734899,-0.001621839556,-0.005100081719,0.05535345379,0.05174812912,0.02841061295,-0.03624061744,0.01871343299
238.3333333,-0.009577222387,0.003325636681,0.01756146029,-0.02239324802,0.03959508631,-0.009348645823,-0.0007145295478,0.03838254682
249.1666667,0,0,0,0,0,0,0,0
