time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
6.25,0.06240856319,0.06269888851,0.008268203627,0.06250125344,-0.002320170448,-0.01087450393,0.05700772711,-0.01110588773
12.5,0.06073204463,0.06239620396,0.05190478917,-0.02187999407,-0.002457999605,-0.003683558258,0.01631862761,-0.02789154621
18.75,0.001533976235,-0.03807480116,-0.01943609887,-0.06131341823,-0.04228809362,-0.02126552565,0.05492851744,-0.001067475661
25,-0.06104993469,-0.06116655115,0.06025719301,-0.06254453752,-0.001270318249,-0.004658814308,0.001912268314,-0.0001088435253
31.25,-0.06252266923,0.01702263958,0.06248078508,-0.06251853413,-0.0001143923035,0.03210044264,0.0002613493749,5.391560165e-05
37.5,-0.06246409334,0.06062600214,0.06259405667,-0.06153330598,0.0001192540147,0.001838878994,0.0002148142415,0.0007664220742
43.75,-0.0609001133,0.06208301526,-0.02961609313,-0.03766050627,0.001339402811,0.0006528537486,-0.03548573598,0.01680308104
50,0.0004412053474,0.0626033265,-0.04273246999,0.02876952084,0.04206763064,0.0008367537894,-0.003532659037,-0.04336366993
56.25,0.06067826712,-0.03506897664,-0.06139365801,0.06227559736,0.001440230874,-0.01908536915,-0.0002934124303,9.803076941e-05
62.5,0.06217258013,-0.06181128564,-0.062453478,0.06254297393,-5.253804447e-05,-0.0008840568755,3.823378253e-05,3.077237557e-05
68.75,0.06066680847,-0.06230336248,-0.06232954436,0.06235863202,-0.001608986782,-0.0001899517278,0.0002183568928,0.000158648061
75,-0.004234199136,-0.06220642225,-0.06099966862,-0.04817620457,-0.04525369108,-0.0001824693944,0.001314672425,-0.01055618831
81.25,0.03830923415,0.03902215142,-0.01924105419,-0.03509702902,0.02651287404,0.02231377127,0.02976223668,0.01563890061
87.5,0.06252892482,0.02543450001,0.0615163771,0.04101668459,0.01119868457,-0.01523042698,0.01161009481,-0.03104667062
93.75,0,0,0,0,0,0,0,0
