ä_vals,norm_G_var_z,norm_G_uni_z,norm_G_def_z,norm_G_add_z,var_obj_def_z,var_obj_tog_z,var_obj_uni_z,var_obj_var_z
0.001,0.7943492943138197,0.7576513557769817,0.757651346171487,0.7580247631164787,0.5505666191272139,0.5511327060152174,0.5505666327682259,0.6050964070505117
0.0013738237958832624,0.7522983249400751,0.7522983027605838,0.8019070081898384,0.8024063466480985,0.6167451822900025,0.6171100588184328,0.5429650321436054,0.5429650658583505
0.0018873918221350976,0.7442402829741858,0.7442401613688414,0.7443870784199683,0.7442401494186234,0.5317939449867383,0.5315719112532071,0.5315719283665837,0.5315721016943477
0.002592943797404667,0.7336932518654935,0.8242872323331664,0.733768157113945,0.7337681575097733,0.5170224370383957,0.5170224376845365,0.6519096177002254,0.5169106424309712
0.003562247890262444,0.772092948637317,0.7838407905785961,0.7827013301362786,0.7720929076920061,0.5881403772365625,0.5723182535932629,0.5900095979431488,0.5723182542337543
0.004893900918477494,0.6671952819925911,0.8256970956652212,0.7817609326751168,0.6577950859086102,0.5866760831463266,0.41670602355029424,0.6536615564662762,0.42877634849383833
0.006723357536499335,0.6671953325899073,0.6259852826556974,0.7822786495040195,0.596893914261737,0.5874807177156136,0.34322882032366236,0.3770375343425683,0.42877641643690906
0.009236708571873866,0.6671953964604745,0.5080835362520101,0.7800722914217904,0.47830771563264884,0.5840448810833251,0.22115883029918967,0.2481488031605427,0.4287765022065724
0.01268961003167922,0.6671954773063136,0.7314983734718089,0.7798114144325398,0.25607330646822124,0.5836335880230712,0.06518254893731136,0.515199654944228,0.4287766107754889
0.017433288221999882,0.667195580235002,0.16109796444518903,0.7796081520945678,0.042968249696169525,0.5833171579972881,0.003216318422415487,0.027311458542285172,0.4287767490051215
0.02395026619987486,0.02120444272268935,0.3830152297564589,0.7777629503003888,0.0008419343049011673,0.5805732339428216,0.00036203848405849307,0.14619700806826597,0.00024407326993895775
0.03290344562312668,0.017329232932378244,0.3251083005669034,0.7858937638968427,0.010323834853883222,0.5928935699448281,0.0007856507177368879,0.1084563027505277,1.47994631215515e-6
0.04520353656360243,0.016349234613709365,0.23668013552342254,0.7794873737426099,0.0015162327025242523,0.5831306188211384,0.00038877690531047217,0.056779446564007734,6.2346494324139934e-6
0.06210169418915616,0.017249060089342065,0.10238477205579773,0.7727749351388048,0.001298234825546442,0.5732870324450055,0.0003722198673358022,0.014213679383168431,4.853075693839122e-6
0.0853167852417281,0.01768894311828203,0.07175907449786019,0.7788191957564938,0.0009912458588776877,0.5821808869577338,0.0003597177747517698,0.007763266327096071,1.3794465738279645e-6
0.11721022975334802,0.015957575917386484,0.057618358685197234,0.793523318839313,0.0021372486576932293,0.6049556103956297,0.0004060371127116439,0.005620401900825417,4.534245785841623e-6
0.16102620275609392,0.014618164132251957,0.01860729054437461,0.7822267999908269,0.009871557534512862,0.5874091470797916,0.00016480359912487657,0.0014008818180781786,3.9842431652062e-6
0.2212216291070449,0.018510169526779904,0.023517959076379245,0.7836649825613898,0.0012507144703813686,0.5896772621594185,0.00045799979582835813,0.0016681646357990568,1.052969047379403e-5
0.30391953823131973,0.026938854083619856,0.025296289310603504,0.8073755425460333,0.0011706553652782441,0.627354788981093,0.00036389684233102036,0.0018450056809925384,2.086054083211867e-5
0.41753189365604015,0.01784112976220198,0.0136166263392031,0.7879746794671726,0.0028820608892699954,0.5964223644195393,0.0004100610401909154,0.0011094168518547465,1.2101486640821815e-6
0.5736152510448679,0.017599971056703155,0.015516193074165328,0.7946412318692444,0.005406808045922504,0.6080790063659652,0.0013628275827303902,0.0013062176057677872,8.13406227181579e-6
0.7880462815669912,0.01767444089211343,0.029155718448984545,0.7902889598635505,0.0012966782563307276,0.6000685857885565,0.00040400914591205776,0.0024948642013465474,1.3168641038576797e-6
1.0826367338740543,0.020587144742037152,0.013561552627858202,0.7973810804090828,0.02019227543539437,0.6107862461456752,0.03885097973504844,0.0007060648887158318,3.0855714041138397e-6
1.4873521072935114,0.01673487468362068,0.01337266365244685,0.7910511559044987,0.001517465134658373,0.6013069071590527,0.0010345730108382845,0.0017410187391672576,1.2518248205661037e-5
2.043359717856942,0.017051590082430783,0.014294731718203812,0.7930921973216153,0.0017763898685217601,0.6043064766724394,0.000363014518541616,0.0014619014845847626,5.332573663267367e-5
2.807216203941177,0.016437405758818715,0.016707128206716274,0.7916069309808225,0.005668413915332264,0.6021726480978444,0.00031440195874394,0.0011199111907238789,4.899455555578026e-7
3.856620421163471,0.018907440169306792,0.022355030485135555,0.7913346719522347,0.007251488009865848,0.6018222701869795,0.043090952365700985,0.0015848068212359456,6.787048588132688e-5
5.298316906283709,0.02733081699060662,0.037125284098925404,0.7888161508061642,0.03596412192771143,0.5965787355137239,0.0065140634913153205,0.01797545345353965,6.91138818049269e-5
7.27895384398315,0.01694690312972552,0.013852572800746747,0.7905010172791881,0.0018813836018350078,0.6005216097373081,0.00034336449847137667,0.0008726370672320926,4.185576923311771e-7
10.0,0.018709562297316695,0.011196539128352223,0.8073816435782175,0.0011411019593827035,0.6247769198449777,0.0003657162963191458,0.0006443713572778355,1.4025403230776164e-5
