ä_vals,def_avg_vec,uni_avg_vec,var_avg_vec,def_F,var_F,uni_F,var_full_vec,def_full_vec,uni_full_vec
10.0,0.10615472433937236,0.015400070462547197,2.2884500161504237e-5,0.9427517900251758,0.996401854809634,0.006410102758686623,"Any[0.10607883057912612, 0.10047261036552554, 3.1766184286109336e-5, 0.1670834342527832, 0.15020172030144424, 3.3695436898688304e-5, 0.04946271103115442, 0.11412183290966987, 0.038322640026539824, 0.03022992317809879, 0.047471261794129235, 0.03825681362770856, 0.030263254901316577, 0.05215843940964635, 3.1918792997150727e-6]","Any[0.19006950953937105, 0.1515215012616702, 0.08200850403440699, 0.24826116243458418, 0.1684142899412203, 0.09541461804868269, 0.20689669981597447, 0.09313644629194853, 0.14568355073149628, 0.12515189611075533, 0.1968058278962407, 0.09835675387803033, 0.10096865969017779, 0.08954300889711128, 0.14104105093502742]","Any[0.045053807876863396, 0.010981987422261193, 0.034144298886737576, 0.022396874602481746, 0.015732697213395673, 0.003319545532180109, 0.032218062288254135, 0.01043824313217862, 0.006528359774551547, 0.049360212448262025, 0.03319158787443435, 0.011365632574817907, 0.008314083249381411, 0.0024385787072751376, 0.008736366968723902]"
