epsilon,fidelity
-0.02,0.8049724635118175
-0.0196,0.8099942306146044
-0.0192,0.8148811658752724
-0.0188,0.8196357730417304
-0.0184,0.824260538502593
-0.018,0.8287579214765102
-0.0176,0.8331303589083517
-0.0172,0.8373802447502379
-0.0168,0.8415099370007112
-0.0164,0.8455217446097182
-0.016,0.8494179267954413
-0.0156,0.8532006888961079
-0.0152,0.8568721772861818
-0.0148,0.8604344764679935
-0.0144,0.863889606208596
-0.014,0.8672395204830596
-0.0136,0.8704861028918748
-0.0132,0.8736311662298211
-0.0128,0.8766764515518478
-0.0124,0.8796236269020369
-0.012,0.8824742851873772
-0.0116,0.885229943938886
-0.0112,0.8878920469531633
-0.0108,0.8904619608212043
-0.0104,0.8929409793415811
-0.01,0.8953303183830086
-0.0096,0.8976311211549859
-0.0092,0.8998444563640178
-0.0088,0.9019713188601733
-0.0084,0.9040126322353003
-0.008,0.905969247566672
-0.0076,0.9078419444385196
-0.0072,0.909631435245532
-0.0068,0.9113383607231096
-0.0064,0.9129632976592537
-0.006,0.9145067529785366
-0.0056,0.9159691712083475
-0.0052,0.9173509302577507
-0.0048,0.9186523462220769
-0.0044,0.9198736728795278
-0.004,0.9210151012874831
-0.0036,0.9220767646077701
-0.0032,0.9230587333669389
-0.0028,0.9239610211371884
-0.0024,0.9247835824013725
-0.002,0.9255263133165116
-0.0016,0.9261890536601367
-0.0012,0.9267715848450171
-0.0008,0.9272736317319715
-0.0004,0.9276948620267434
0.0,0.928034887448093
0.0004,0.9282932610619979
0.0008,0.9284694800333367
0.0012,0.9285629829489107
0.0016,0.9285731509510572
0.002,0.9284993059835337
0.0024,0.9283407112849996
0.0028,0.9280965692824744
0.0032,0.9277660231652829
0.0036,0.92734815278066
0.004,0.9268419768307392
0.0044,0.9262464503086059
0.0048,0.9255604638671142
0.0052,0.9247828428510853
0.0056,0.9239123461711539
0.006,0.9229476665016468
0.0064,0.9218874271988776
0.0068,0.9207301833284005
0.0072,0.9194744211156001
0.0076,0.9181185548331827
0.008,0.9166609282809806
0.0084,0.9150998141825077
0.0088,0.9134334136660776
0.0092,0.9116598551319908
0.0096,0.9097771956861187
0.01,0.9077834203548037
0.0104,0.9056764429000936
0.0108,0.9034541067437455
0.0112,0.9011141865740365
0.0116,0.8986543872316768
0.012,0.8960723479011007
0.0124,0.893365642793291
0.0128,0.8905317838808037
0.0132,0.8875682228998651
0.0136,0.8844723552292615
0.014,0.8812415227927959
0.0144,0.8778730177987176
0.0148,0.8743640881928971
0.0152,0.8707119403954273
0.0156,0.8669137466264071
0.016,0.8629666506797693
0.0164,0.8588677720375553
0.0168,0.8546142145619977
0.0172,0.8502030740527088
0.0176,0.8456314441978098
0.018,0.8408964276860899
0.0184,0.8359951434949926
0.0188,0.8309247346071178
0.0192,0.8256823824867513
0.0196,0.8202653154844693
0.02,0.81467081389199
