This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   133925
Number of nonzeros in inequality constraint Jacobian.:      512
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:      499
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      104
                     variables with only upper bounds:        0
Total number of equality constraints.................:      486
Total number of inequality constraints...............:       73
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:       73

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  44  2.2596333e+00 4.64e+00 2.87e+08   2.9 5.32e+01    -  2.95e-03 1.41e-01f  1
  45  2.2535645e+00 4.61e+00 2.88e+08   2.7 2.03e+01    -  2.30e-02 7.49e-03h  1
  46  2.1429781e+00 3.86e+00 2.66e+08   2.7 2.23e+01    -  1.41e-02 1.13e-01h  1
  47  2.1178831e+00 3.80e+00 2.63e+08   2.7 2.03e+01    -  3.03e-02 1.57e-02h  1
  48  2.1146269e+00 3.79e+00 2.58e+08   2.7 8.54e+01    -  2.59e-03 3.29e-03h  1
  49  2.0968777e+00 3.73e+00 2.53e+08   2.7 2.04e+01    -  1.01e-01 1.50e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.0835753e+00 3.69e+00 2.50e+08   2.7 1.75e+01    -  3.95e-02 1.07e-02h  1
  51  1.8051713e+00 3.46e+00 2.10e+08   2.7 4.93e+01    -  2.08e-02 9.46e-02f  1
  52  1.8018196e+00 3.46e+00 2.09e+08   2.7 3.22e+01    -  7.06e-03 1.19e-03h  1
  53  1.7920881e+00 3.44e+00 2.06e+08   2.7 1.82e+01    -  2.11e-02 5.06e-03h  1
  54  1.7146391e+00 3.32e+00 1.86e+08   2.7 1.77e+01    -  2.42e-02 3.79e-02f  1
  55  1.6018245e+00 3.21e+00 1.84e+08   2.7 6.77e+01    -  8.05e-04 1.93e-02f  1
  56  1.5829897e+00 3.19e+00 1.82e+08   2.7 4.19e+01    -  1.01e-02 4.29e-03h  1
  57  1.4239439e+00 3.18e+00 1.65e+08   2.7 5.97e+01    -  2.25e-03 3.23e-02f  1
  58  1.4034119e+00 3.16e+00 1.66e+08   2.7 5.20e+01    -  2.29e-02 5.24e-03h  1
  59  1.3183376e+00 3.32e+00 1.65e+08   2.7 1.02e+02    -  2.34e-02 2.15e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.2566358e+00 3.37e+00 1.65e+08   2.7 1.60e+02    -  1.30e-02 9.29e-03f  2
  61  1.2217581e+00 3.39e+00 1.66e+08   2.7 1.96e+02    -  4.48e-03 4.52e-03f  2
  62  1.1922133e+00 3.40e+00 1.69e+08   2.7 1.99e+02    -  8.89e-03 4.78e-03h  1
  63  1.1918873e+00 3.40e+00 1.70e+08   2.7 9.96e+01    -  5.27e-03 2.32e-04h  3
  64  1.1912784e+00 3.40e+00 1.72e+08   2.7 9.32e+01    -  4.60e-02 1.35e-03h  3
  65  1.2312500e+00 3.35e+00 1.99e+08   2.7 9.03e+01    -  1.50e-03 2.26e-02h  1
  66  1.2717450e+00 3.32e+00 1.95e+08   2.7 1.39e+02    -  1.17e-02 1.79e-02f  1
  67  1.3303156e+00 3.58e+00 1.60e+08   2.7 1.39e+02    -  1.04e-02 2.75e-02f  1
  68  1.3231648e+00 3.60e+00 1.67e+08   2.7 1.06e+02    -  2.91e-02 1.27e-02h  1
  69  1.4112060e+00 4.16e+00 1.62e+08   2.7 7.80e+01    -  4.05e-04 6.34e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.7045680e+00 4.69e+00 1.77e+08   2.7 1.48e+02    -  4.46e-03 7.38e-02f  1
  71  1.6558241e+00 4.64e+00 1.79e+08   2.7 2.60e+02    -  4.28e-04 6.78e-03f  2
  72  1.4893403e+00 4.58e+00 1.75e+08   2.7 2.74e+02    -  2.56e-02 9.65e-03h  1
  73  1.4818968e+00 4.57e+00 1.74e+08   2.7 8.94e+01    -  1.06e-02 1.02e-03h  2
  74  1.4834402e+00 4.51e+00 1.70e+08   2.7 1.40e+02    -  2.36e-04 7.83e-03h  1
  75  1.4905693e+00 4.50e+00 1.69e+08   2.7 2.30e+02    -  2.29e-02 1.78e-03f  2
  76  1.5149827e+00 4.46e+00 1.68e+08   2.7 2.30e+02    -  4.80e-03 3.63e-03f  2
  77  1.5766364e+00 4.28e+00 2.56e+08   2.7 2.26e+02    -  4.69e-03 9.46e-03f  1
  78  1.6001354e+00 4.00e+00 3.38e+08   2.7 1.82e+02    -  2.36e-02 1.23e-02f  2
  79  1.5695373e+00 3.78e+00 3.92e+08   2.7 2.07e+02    -  1.13e-02 1.84e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  1.5635937e+00 3.78e+00 3.90e+08   2.7 1.43e+02    -  2.03e-04 5.42e-04h  1
  81  1.3418419e+00 3.37e+00 3.44e+08   2.7 6.99e+01    -  6.16e-03 5.16e-02f  1
  82  1.3247006e+00 3.35e+00 3.40e+08   2.7 4.53e+01    -  6.82e-03 5.34e-03h  1
  83  1.2111503e+00 3.14e+00 3.26e+08   2.7 4.06e+01    -  2.82e-03 4.69e-02f  1
  84  1.2240359e+00 3.12e+00 3.22e+08   2.7 3.01e+02    -  1.13e-02 2.10e-03h  1
  85  1.2182098e+00 2.97e+00 3.00e+08   2.7 2.52e+01    -  8.42e-02 5.48e-02h  1
  86  1.2166608e+00 2.96e+00 2.99e+08   2.7 2.01e+01    -  4.73e-03 2.53e-03h  1
  87  1.1249350e+00 2.71e+00 3.21e+08   2.7 1.93e+01    -  2.14e-01 2.14e-01f  1
  88  1.1231909e+00 2.71e+00 3.21e+08   2.7 1.09e+02    -  1.17e-03 6.15e-04h  1
  89  9.6149876e-01 2.57e+00 2.25e+08   2.7 4.26e+01    -  7.39e-02 1.44e-01F  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  8.3064417e-01 2.43e+00 2.65e+08   2.9 5.64e+01    -  6.13e-03 3.76e-02f  1
  91  7.8937106e-01 2.39e+00 2.80e+08   2.9 4.08e+01    -  5.28e-02 2.26e-02h  1
  92  7.2005631e-01 3.63e+00 3.76e+08   2.9 3.50e+01    -  6.96e-02 1.92e-01f  1
  93  7.0943437e-01 3.58e+00 3.85e+08   2.6 2.50e+01    -  5.41e-02 1.63e-02h  1
  94  7.0148255e-01 3.56e+00 4.37e+08   2.9 5.63e+01    -  5.45e-04 4.10e-02f  1
  95  7.0144737e-01 3.56e+00 4.37e+08  -3.3 5.23e+01    -  5.25e-03 2.19e-04h  1
  96  7.0826515e-01 3.51e+00 4.69e+08   2.9 5.96e+01    -  1.54e-04 1.49e-02f  1
  97  7.4023790e-01 3.49e+00 5.36e+08   1.8 8.13e+01    -  1.43e-02 3.45e-02f  2
  98  7.5257190e-01 3.54e+00 5.56e+08   2.9 3.27e+02    -  2.61e-03 4.42e-03f  1
  99  7.5184016e-01 3.54e+00 5.58e+08   2.6 3.66e+02    -  5.09e-03 1.47e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  7.4165959e-01 3.60e+00 6.59e+08   2.6 3.11e+02    -  8.09e-03 7.18e-03f  2
 101  6.6202238e-01 3.57e+00 6.80e+08   2.6 5.44e+02    -  8.33e-03 5.17e-03f  2
 102  6.0708077e-01 3.74e+00 7.22e+08   2.9 6.15e+02    -  1.45e-02 5.66e-03f  2
 103  5.9861352e-01 3.77e+00 7.42e+08   2.9 4.65e+02    -  6.61e-03 2.98e-03f  3
 104  5.9866949e-01 3.77e+00 7.47e+08   2.9 3.52e+02    -  1.15e-02 1.55e-03f  4
 105  6.0090806e-01 3.77e+00 7.49e+08   2.9 3.19e+02    -  2.13e-02 1.70e-03h  4
 106  6.0500300e-01 3.77e+00 7.47e+08   2.9 2.79e+02    -  4.71e-02 2.09e-03h  4
 107  6.0940566e-01 3.77e+00 7.40e+08   2.9 2.21e+02    -  5.64e-02 2.70e-03f  4
 108  6.4515836e-01 3.85e+00 6.85e+08   2.9 1.63e+02    -  1.93e-02 1.44e-02f  2
 109  6.6076356e-01 3.83e+00 6.28e+08   2.9 1.15e+02    -  3.00e-04 1.44e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.7222591e-01 3.79e+00 5.99e+08   2.9 9.69e+01    -  8.69e-02 9.69e-03h  2
 111  7.0315842e-01 3.59e+00 5.75e+08   2.9 6.58e+01    -  3.84e-02 3.53e-02H  1
 112  7.5253959e-01 3.39e+00 5.52e+08   2.9 8.79e+01    -  4.52e-02 2.90e-02f  3
 113  8.1638442e-01 3.27e+00 5.40e+08   2.9 1.68e+02    -  3.69e-02 1.61e-02f  3
 114  8.7818622e-01 3.31e+00 4.92e+08   2.9 9.84e+01    -  1.29e-02 4.40e-02f  2
 115  8.9967609e-01 3.46e+00 4.45e+08   2.9 6.32e+01    -  1.78e-02 6.22e-02h  1
 116  8.9029416e-01 3.45e+00 4.36e+08   2.9 1.57e+02    -  2.32e-03 3.81e-03h  1
 117  8.6913455e-01 3.92e+00 3.74e+08   2.9 2.68e+02    -  5.44e-03 1.32e-02f  2
 118  8.5560524e-01 3.93e+00 3.68e+08   2.9 3.15e+02    -  2.50e-02 1.51e-03h  2
 119  8.4745767e-01 3.93e+00 3.63e+08   2.9 3.42e+02    -  3.02e-02 1.09e-03f  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  8.3980337e-01 3.93e+00 3.61e+08   2.9 4.51e+02    -  6.95e-03 7.43e-04f  5
 121  8.0452907e-01 4.21e+00 3.62e+08   2.9 5.04e+02    -  1.89e-04 5.83e-03f  2
 122  8.1387734e-01 4.61e+00 4.30e+08   2.9 3.95e+02    -  1.90e-02 1.26e-02f  2
 123  7.9499626e-01 4.32e+00 4.53e+08   2.9 1.18e+02    -  5.57e-02 3.71e-02h  1
 124  7.9447796e-01 4.32e+00 4.53e+08   2.9 4.41e+01    -  5.17e-02 3.58e-04h  2
 125  7.5453049e-01 4.30e+00 4.65e+08   2.9 2.46e+02    -  9.53e-03 7.09e-03f  2
 126  6.9134913e-01 4.16e+00 4.49e+08   2.9 5.68e+01    -  8.46e-03 3.04e-02f  2
 127  6.5444095e-01 3.92e+00 4.15e+08   2.9 2.79e+01    -  1.01e-01 4.91e-02h  1
 128  6.5374468e-01 3.92e+00 4.14e+08   2.9 1.47e+01    -  5.63e-03 1.39e-03h  2
 129  6.1033504e-01 3.84e+00 3.94e+08   2.9 3.05e+02    -  2.69e-03 1.55e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  6.0888394e-01 3.83e+00 3.91e+08   2.9 1.89e+01    -  2.81e-01 3.94e-03h  2
 131  5.9942012e-01 3.15e+00 3.51e+08   2.9 1.86e+01    -  7.34e-03 1.71e-01h  1
 132  6.0310897e-01 3.01e+00 3.37e+08   2.9 2.01e+01    -  1.45e-02 4.54e-02h  1
 133  6.1132193e-01 3.00e+00 3.26e+08   2.9 6.80e+02    -  4.34e-04 7.70e-04h  1
 134  6.1385941e-01 3.00e+00 3.23e+08  -3.2 5.36e+02    -  3.78e-03 2.57e-04h  1
 135  6.4569309e-01 2.97e+00 3.13e+08   2.9 1.08e+02    -  6.70e-02 8.31e-03f  1
 136  7.8898259e-01 3.05e+00 3.77e+08   2.9 4.44e+02    -  4.99e-03 6.07e-03f  3
 137  8.1408936e-01 3.06e+00 3.92e+08   2.7 3.51e+02    -  3.20e-02 1.18e-03h  5
 138  8.4563436e-01 3.07e+00 4.10e+08   2.7 3.38e+02    -  3.06e-02 1.45e-03h  5
 139  9.8343285e-01 3.26e+00 4.79e+08   2.7 3.20e+02    -  1.10e-02 5.70e-03f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.0078395e+00 3.26e+00 4.92e+08   2.7 3.11e+02    -  3.83e-02 1.15e-03h  5
 141  1.0312591e+00 3.26e+00 5.06e+08   2.7 2.93e+02    -  1.44e-02 1.28e-03h  5
 142  1.0538548e+00 3.27e+00 5.21e+08   2.7 2.79e+02    -  8.37e-02 1.41e-03h  5
 143  1.2806406e+00 3.70e+00 6.44e+08   2.7 2.15e+02    -  2.02e-03 1.85e-02f  2
 144  1.2961525e+00 3.69e+00 6.79e+08   2.7 2.06e+02    -  2.24e-02 6.17e-03f  3
 145  1.3032267e+00 3.66e+00 7.03e+08   2.7 1.96e+02    -  3.22e-04 7.37e-03f  3
 146  1.3040955e+00 3.63e+00 7.22e+08   2.7 2.24e+02    -  3.59e-02 5.77e-03h  2
 147  1.2975309e+00 3.59e+00 7.29e+08   2.7 2.18e+02    -  1.52e-02 5.44e-03h  3
 148  1.2931837e+00 3.58e+00 7.33e+08   2.7 2.28e+02    -  5.29e-02 1.99e-03h  4
 149  1.2917982e+00 3.58e+00 7.33e+08   2.7 2.06e+02    -  3.27e-02 5.57e-04h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.2914291e+00 3.58e+00 7.33e+08   2.7 1.87e+02    -  8.62e-02 1.66e-04h  7
 151  1.3067761e+00 3.51e+00 7.47e+08   2.7 1.47e+02    -  5.54e-02 1.79e-02h  2
 152  1.2932030e+00 3.52e+00 7.59e+08   2.7 1.71e+02    -  9.85e-02 1.02e-02h  3
 153  1.2410707e+00 3.51e+00 7.58e+08   2.7 1.05e+02    -  1.11e-03 1.41e-02f  3
 154  1.2027218e+00 3.43e+00 7.57e+08   2.7 1.31e+02    -  6.91e-02 2.11e-02f  2
 155  1.3084525e+00 3.59e+00 7.57e+08   2.7 1.27e+02    -  7.36e-02 3.60e-02h  2
 156  1.5756324e+00 4.19e+00 7.22e+08   2.7 1.00e+02    -  8.78e-02 6.01e-02h  1
 157  1.5759094e+00 4.19e+00 7.21e+08   2.7 5.28e+01    -  8.35e-02 1.02e-03h  1
 158  1.6251745e+00 4.24e+00 6.80e+08   2.7 8.78e+01    -  1.05e-03 3.34e-02h  1
 159  1.6398999e+00 3.93e+00 6.50e+08   2.7 8.41e+01    -  6.51e-02 3.03e-02h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.6489550e+00 3.79e+00 6.39e+08   2.7 1.05e+02    -  4.16e-02 1.82e-02h  2
 161  1.6609753e+00 3.73e+00 6.37e+08   2.7 2.48e+02    -  3.04e-04 4.84e-03f  2
 162  1.6639883e+00 3.58e+00 6.38e+08   2.7 1.80e+02    -  2.45e-02 7.77e-03h  1
 163  1.6563361e+00 3.31e+00 6.42e+08   2.7 1.41e+02    -  9.69e-03 1.23e-02h  1
 164  1.6299163e+00 3.48e+00 6.52e+08   2.7 1.06e+02    -  2.72e-02 3.27e-02h  1
 165  1.6109978e+00 3.73e+00 6.59e+08   2.7 1.93e+02    -  8.37e-05 1.57e-02f  2
 166  1.5857016e+00 3.72e+00 6.68e+08   2.7 2.77e+02    -  2.29e-02 5.15e-03f  2
 167  1.5953535e+00 3.55e+00 6.95e+08   2.7 2.89e+02    -  8.67e-03 1.48e-02f  2
 168  1.9607783e+00 3.35e+00 7.00e+08   2.7 2.30e+02    -  3.14e-02 2.04e-02h  2
 169  2.1038760e+00 3.10e+00 6.51e+08   2.7 3.86e+01    -  1.33e-01 7.43e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.1223851e+00 3.12e+00 6.40e+08   2.7 3.19e+01    -  5.36e-02 2.11e-02h  1
 171  2.1204931e+00 3.09e+00 6.49e+08   2.7 3.10e+01    -  7.57e-03 2.11e-02h  1
 172  2.1260702e+00 3.08e+00 6.61e+08   2.7 9.62e+01    -  1.82e-02 1.29e-02f  4
 173  2.1312286e+00 3.08e+00 7.09e+08   2.7 1.07e+02    -  5.24e-02 2.30e-02f  3
 174  2.1099477e+00 3.10e+00 6.94e+08   2.7 9.30e+01    -  4.42e-03 1.02e-02f  4
 175  2.0810178e+00 3.22e+00 7.52e+08   2.7 5.78e+01    -  9.16e-02 3.52e-02f  3
 176  2.0598638e+00 3.23e+00 7.48e+08   2.7 6.90e+01    -  6.21e-02 1.38e-02h  4
 177  2.0332823e+00 3.31e+00 7.17e+08   2.7 9.06e+01    -  6.89e-02 1.78e-02f  3
 178  2.0216758e+00 3.33e+00 7.31e+08   2.7 9.56e+01    -  3.37e-02 1.40e-02h  2
 179  2.0248100e+00 3.32e+00 7.41e+08   2.7 1.60e+02    -  4.33e-02 7.94e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  2.0351341e+00 3.33e+00 7.39e+08   2.7 1.23e+02    -  2.86e-02 1.11e-02f  3
 181  2.1341699e+00 3.41e+00 7.55e+08   2.7 1.50e+02    -  7.94e-03 2.40e-02h  1
 182  2.1811987e+00 3.48e+00 7.52e+08   2.7 1.63e+02    -  4.59e-02 1.36e-02f  2
 183  2.2550284e+00 3.44e+00 7.71e+08   2.7 1.16e+02    -  1.35e-02 2.45e-02f  2
 184  2.2402642e+00 3.41e+00 7.73e+08   2.7 1.14e+02    -  2.46e-02 9.78e-03f  2
 185  2.2044213e+00 3.38e+00 7.80e+08   2.7 1.69e+02    -  7.97e-04 1.27e-02f  2
 186  2.1612444e+00 3.36e+00 7.64e+08   2.7 9.41e+01    -  2.64e-02 1.07e-02h  2
 187  2.0944508e+00 3.32e+00 7.47e+08   2.7 1.13e+02    -  4.04e-02 1.27e-02h  1
 188  2.0745508e+00 3.31e+00 7.39e+08   2.7 1.27e+02    -  1.15e-02 4.42e-03h  1
 189  2.0224221e+00 3.28e+00 7.04e+08   2.7 1.17e+02    -  3.45e-02 1.85e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.9900603e+00 3.26e+00 6.74e+08   2.7 5.61e+02    -  2.13e-02 6.49e-03h  1
 191  1.9881403e+00 3.24e+00 6.48e+08   2.7 2.36e+01    -  6.49e-03 1.69e-02f  3
 192  1.9639988e+00 3.15e+00 5.62e+08   2.7 9.25e+00    -  2.67e-03 1.14e-01H  1
 193  1.9635823e+00 3.15e+00 5.59e+08   2.7 2.35e+01    -  1.14e-01 1.67e-03h  1
 194  1.9443611e+00 3.12e+00 5.38e+08   2.7 3.38e+01    -  9.90e-03 1.26e-02f  2
 195  1.9187923e+00 3.08e+00 5.09e+08   2.7 3.21e+01    -  6.09e-02 1.87e-02h  1
 196  1.8900940e+00 3.03e+00 4.76e+08   2.7 2.82e+01    -  5.41e-02 2.45e-02h  1
 197  1.8349905e+00 3.03e+00 4.59e+08   2.7 2.91e+02    -  1.65e-02 4.92e-03f  3
 198  1.7781855e+00 2.97e+00 4.14e+08   2.7 3.53e+01    -  4.81e-02 2.98e-02h  2
 199  1.7410714e+00 2.92e+00 3.87e+08   2.7 3.72e+01    -  1.53e-03 1.95e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.6974642e+00 2.85e+00 3.55e+08   2.7 3.71e+01    -  1.48e-01 2.54e-02h  1
 201  1.6416445e+00 2.84e+00 3.83e+08   2.7 3.10e+02    -  2.95e-03 5.99e-03f  2
 202  1.6143075e+00 2.69e+00 3.65e+08   2.7 2.18e+01    -  3.09e-01 5.22e-02H  1
 203  1.5973176e+00 2.64e+00 3.43e+08   2.7 1.88e+01    -  2.11e-01 5.49e-02h  1
 204  1.5924284e+00 2.58e+00 3.37e+08   2.7 1.67e+01    -  7.78e-02 3.81e-02h  3
 205  1.5802342e+00 2.53e+00 3.41e+08   2.9 3.30e+02    -  2.05e-02 8.58e-03h  2
 206  1.5747260e+00 2.48e+00 3.07e+08   2.9 9.45e+01    -  1.18e-01 2.95e-02f  2
 207  1.6168046e+00 3.15e+00 3.67e+08   2.9 7.64e+01    -  2.35e-01 6.00e-02f  2
 208  1.6300524e+00 3.32e+00 4.12e+08   2.9 5.16e+01    -  3.88e-03 4.19e-02f  2
 209  1.6214567e+00 3.32e+00 4.03e+08   2.9 2.86e+02    -  1.65e-02 9.21e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.6209125e+00 3.31e+00 4.03e+08   2.9 6.98e+01    -  4.89e-02 1.97e-04h  1
 211  1.5938715e+00 3.35e+00 4.20e+08   2.9 6.11e+01    -  8.16e-02 1.36e-02f  3
 212  1.5691368e+00 3.39e+00 4.37e+08   2.9 5.92e+01    -  4.72e-02 1.50e-02f  3
 213  1.6441036e+00 3.39e+00 4.59e+08   2.9 3.56e+02    -  7.94e-04 9.83e-03f  2
 214  1.6446074e+00 3.40e+00 4.56e+08   2.9 3.46e+02    -  5.18e-02 2.83e-03f  4
 215  1.6444700e+00 3.40e+00 4.55e+08   2.9 3.17e+02    -  4.95e-03 2.44e-03f  4
 216  1.6446070e+00 3.40e+00 4.56e+08   2.9 2.94e+02    -  7.54e-02 2.13e-03h  4
 217  1.6456656e+00 3.40e+00 4.58e+08   2.9 2.39e+02    -  9.42e-03 2.51e-03f  4
 218  1.6481826e+00 3.40e+00 4.62e+08   2.9 2.15e+02    -  1.01e-02 2.62e-03f  4
 219  1.6539198e+00 3.40e+00 4.67e+08   2.9 1.91e+02    -  2.67e-04 2.76e-03f  4
