epsilon,fidelity
-0.02,0.8717988312504985
-0.0196,0.8800248930894121
-0.0192,0.8878998268162775
-0.0188,0.8954272943835326
-0.0184,0.9026116280761742
-0.018,0.9094577932113722
-0.0176,0.9159713417032392
-0.0172,0.9221583695401362
-0.0168,0.9280254769702473
-0.0164,0.9335797228278443
-0.016,0.9388285869793859
-0.0156,0.9437799279074477
-0.0152,0.9484419432178228
-0.0148,0.952823133017559
-0.0144,0.9569322607787795
-0.014,0.9607783188261662
-0.0136,0.9643704927736859
-0.0132,0.9677181283104587
-0.0128,0.9708306992319696
-0.0124,0.9737177765102516
-0.012,0.9763889981085313
-0.0116,0.9788540407550427
-0.0112,0.9811225929532282
-0.0108,0.9832043281374601
-0.0104,0.9851088794399712
-0.01,0.9868458156628718
-0.0096,0.9884246172093402
-0.0092,0.9898546539144887
-0.0088,0.9911451626066071
-0.0084,0.992305225375052
-0.008,0.9933437490457351
-0.0076,0.9942694437335104
-0.0072,0.995090803063356
-0.0068,0.9958160838664211
-0.0064,0.9964532857775484
-0.006,0.9970101313438581
-0.0056,0.9974940460482572
-0.0052,0.997912137552346
-0.0048,0.9982711759522447
-0.0044,0.9985775724147523
-0.004,0.9988373587054743
-0.0036,0.9990561654462317
-0.0032,0.9992392005216834
-0.0028,0.9993912270528694
-0.0024,0.9995165408365174
-0.002,0.999618947064406
-0.0016,0.9997017373641344
-0.0012,0.9997676657117276
-0.0008,0.9998189244534798
-0.0004,0.9998571196985439
0.0,0.9998832468154571
0.0004,0.9998976652832581
0.0008,0.9999000738927872
0.0012,0.9998894857015881
0.0016,0.9998642032760918
0.002,0.9998217940395536
0.0024,0.9997590662876248
0.0028,0.9996720457631745
0.0032,0.9995559529001163
0.0036,0.999405181313952
0.004,0.9992132776047755
0.0044,0.9989729226066302
0.0048,0.9986759144228666
0.0052,0.998313153984314
0.0056,0.9978746325676342
0.006,0.9973494227436256
0.0064,0.996725671846704
0.0068,0.9959905999863579
0.0072,0.9951305009894579
0.0076,0.9941307488620454
0.008,0.9929758083537057
0.0084,0.9916492510287346
0.0088,0.9901337777108608
0.0092,0.9884112462656433
0.0096,0.9864627068067048
0.01,0.9842684442415774
0.0104,0.9818080273805909
0.0108,0.9790603672075247
0.0112,0.9760037833295664
0.0116,0.9726160792154867
0.012,0.9688746263535547
0.0124,0.9647564579328403
0.0128,0.9602383736081582
0.0132,0.9552970517417356
0.0136,0.9499091730371189
0.014,0.9440515553068003
0.0144,0.9377012943341424
0.0148,0.9308359201391608
0.0152,0.9234335566299179
0.0156,0.9154730955765774
0.016,0.906934374512815
0.0164,0.8977983661924679
0.0168,0.888047372646041
0.0172,0.8776652256741745
0.0176,0.8666374917156391
0.018,0.8549516828263866
0.0184,0.8425974644290048
0.0188,0.8295668699464425
0.0192,0.8158545070967509
0.0196,0.8014577668487831
0.02,0.7863770222517046
