epsilon,fidelity
-0.02,0.764697769009007
-0.0196,0.7798752645329703
-0.0192,0.7945047706598611
-0.0188,0.8085735208563523
-0.0184,0.8220714423195326
-0.018,0.8349911141629605
-0.0176,0.8473277160685989
-0.0172,0.8590789575263537
-0.0168,0.8702449931089069
-0.0164,0.8808283268559078
-0.016,0.8908337006089577
-0.0156,0.9002679766890923
-0.0152,0.9091400073556577
-0.0148,0.9174605001260657
-0.0144,0.9252418734970574
-0.014,0.9324981095484788
-0.0136,0.9392446024892319
-0.0132,0.945498005804651
-0.0128,0.951276076910777
-0.0124,0.9565975229125054
-0.012,0.9614818485597824
-0.0116,0.9659492044149914
-0.0112,0.9700202418499766
-0.0108,0.9737159687929052
-0.0104,0.9770576125935538
-0.01,0.980066489301888
-0.0096,0.9827638766625574
-0.0092,0.9851708962121473
-0.0088,0.9873084025810924
-0.0084,0.9891968785432939
-0.008,0.990856339336275
-0.0076,0.9923062445706877
-0.0072,0.9935654172008909
-0.0068,0.9946519702495656
-0.0064,0.9955832432052866
-0.006,0.9963757435513475
-0.0056,0.9970450967275735
-0.0052,0.9976060032497327
-0.0048,0.9980722022783508
-0.0044,0.9984564420585547
-0.004,0.9987704557413496
-0.0036,0.9990249443030771
-0.0032,0.9992295634445496
-0.0028,0.9993929166404415
-0.0024,0.9995225520167443
-0.002,0.9996249644236276
-0.0016,0.9997056006507856
-0.0012,0.9997688688002385
-0.0008,0.9998181506938096
-0.0004,0.9998558172745285
0.0,0.9998832468154571
0.0004,0.9999008453342246
0.0008,0.9999080693132517
0.0012,0.9999034502458753
0.0016,0.9998846209172123
0.002,0.999848343239333
0.0024,0.9997905373963953
0.0028,0.9997063122629951
0.0032,0.9995899967987041
0.0036,0.9994351728335199
0.004,0.9992347081060203
0.0044,0.998980791001317
0.0048,0.9986649653618483
0.0052,0.9982781665983197
0.0056,0.9978107584673825
0.006,0.9972525707934766
0.0064,0.9965929375786458
0.0068,0.9958207363324667
0.0072,0.9949244284503059
0.0076,0.9938921003239172
0.008,0.9927115051594007
0.0084,0.9913701061993159
0.0088,0.9898551211405185
0.0092,0.9881535672446865
0.0096,0.9862523080381377
0.01,0.984138101096788
0.0104,0.9817976467316625
0.0108,0.9792176392341242
0.0112,0.9763848170150263
0.0116,0.9732860169805982
0.012,0.9699082278151993
0.0124,0.9662386456426708
0.0128,0.9622647304977892
0.0132,0.9579742646226247
0.0136,0.9533554096582594
0.014,0.9483967673687802
0.0144,0.9430874396722876
0.0148,0.9374170890865818
0.0152,0.9313759996717084
0.0156,0.9249551362941056
0.016,0.9181462105213014
0.0164,0.9109417342952425
0.0168,0.9033350838513683
0.0172,0.8953205577604677
0.0176,0.8868934298558628
0.018,0.878050008163341
0.0184,0.8687876873617462
0.0188,0.8591049938405938
0.0192,0.8490016384731776
0.0196,0.8384785540453507
0.02,0.827537938374452
