epsilon,fidelity
-0.02,0.9586648903038859
-0.0196,0.9605164709105932
-0.0192,0.9623214428961001
-0.0188,0.9640798127511976
-0.0184,0.9657915958104268
-0.018,0.9674568212809138
-0.0176,0.969075533174746
-0.0172,0.9706477946839112
-0.0168,0.9721736898760311
-0.0164,0.9736533268538362
-0.016,0.9750868385079556
-0.0156,0.9764743859676966
-0.0152,0.9778161595218962
-0.0148,0.9791123801996531
-0.0144,0.9803633010125837
-0.014,0.9815692085805421
-0.0136,0.9827304229882998
-0.0132,0.9838472995018711
-0.0128,0.9849202276235866
-0.0124,0.9859496327078259
-0.012,0.9869359750219745
-0.0116,0.9878797491675381
-0.0112,0.9887814850673831
-0.0108,0.9896417453444323
-0.0104,0.9904611259116687
-0.01,0.9912402541672203
-0.0096,0.9919797881865309
-0.0092,0.9926804147149279
-0.0088,0.9933428477532997
-0.0084,0.9939678268076134
-0.008,0.9945561145714055
-0.0076,0.995108495486621
-0.0072,0.9956257727755948
-0.0068,0.9961087657151437
-0.0064,0.996558308033679
-0.006,0.996975244542026
-0.0056,0.9973604280543859
-0.0052,0.9977147170616928
-0.0048,0.9980389721363029
-0.0044,0.9983340529664662
-0.004,0.9986008151149129
-0.0036,0.9988401065223894
-0.0032,0.999052764179855
-0.0028,0.9992396106677612
-0.0024,0.9994014504616722
-0.002,0.9995390663389443
-0.0016,0.9996532157992387
-0.0012,0.9997446272303526
-0.0008,0.9998139962555753
-0.0004,0.999861981959622
0.0,0.9998892029708011
0.0004,0.9998962337757248
0.0008,0.999883600822703
0.0012,0.9998517787535454
0.0016,0.9998011864549448
0.002,0.9997321834416623
0.0024,0.9996450657870039
0.0028,0.999540062567526
0.0032,0.9994173319103001
0.0036,0.9992769575128779
0.004,0.9991189445160357
0.0044,0.9989432163592281
0.0048,0.9987496106668069
0.0052,0.9985378759333406
0.0056,0.9983076681367992
0.006,0.9980585469427549
0.0064,0.9977899724866206
0.0068,0.9975013022238159
0.0072,0.9971917873547587
0.0076,0.996860569917499
0.008,0.9965066797092563
0.0084,0.996129031208065
0.0088,0.9957264206732651
0.0092,0.9952975237581064
0.0096,0.9948408923757198
0.01,0.9943549528442774
0.0104,0.9938380027768426
0.0108,0.9932882094865001
0.0112,0.9927036078535721
0.0116,0.9920820981870011
0.012,0.9914214448333332
0.0124,0.9907192744713315
0.0128,0.9899730751686029
0.0132,0.9891801949855992
0.0136,0.9883378411955255
0.014,0.9874430800570387
0.0144,0.9864928364112301
0.0148,0.985483892726206
0.0152,0.984412890956477
0.0156,0.9832763322428901
0.016,0.9820705778490239
0.0164,0.9807918503556955
0.0168,0.9794362361189956
0.0172,0.9779996856782688
0.0176,0.976478018487534
0.018,0.9748669232910044
0.0184,0.9731619635990014
0.0188,0.9713585803190389
0.0192,0.9694520959876419
0.0196,0.9674377197370269
0.02,0.9653105532940188
