epsilon,fidelity
-0.02,0.6456932312832414
-0.0196,0.6609707669112155
-0.0192,0.6759298093937358
-0.0188,0.6905593997398137
-0.0184,0.704849883610814
-0.018,0.7187928948648153
-0.0176,0.7323813080788607
-0.0172,0.745609204933812
-0.0168,0.7584718223735049
-0.0164,0.7709655070722145
-0.016,0.7830876580765521
-0.0156,0.7948366775142971
-0.0152,0.8062119085899894
-0.0148,0.8172135783559252
-0.0144,0.8278427371857446
-0.014,0.8381011891330339
-0.0136,0.8479914347222669
-0.0132,0.8575166102737849
-0.0128,0.8666804165457025
-0.0124,0.8754870608732312
-0.012,0.8839411932491766
-0.0116,0.8920478399253521
-0.0112,0.8998123400074022
-0.0108,0.9072402910507025
-0.0104,0.9143375050301386
-0.01,0.9211099506734722
-0.0096,0.9275635947305669
-0.0092,0.9337045794918124
-0.0088,0.9395389401870947
-0.0084,0.9450726934734133
-0.008,0.9503117082097101
-0.0076,0.9552617392830564
-0.0072,0.9599283459157362
-0.0068,0.9643168549577401
-0.0064,0.9684323124141684
-0.006,0.972279532560165
-0.0056,0.9758629675210024
-0.0052,0.9791866709555501
-0.0048,0.9822544364112429
-0.0044,0.9850695880790441
-0.004,0.9876350683510402
-0.0036,0.9899533750598568
-0.0032,0.9920265981307113
-0.0028,0.9938563527324182
-0.0024,0.9954438207189855
-0.002,0.9967897236150361
-0.0016,0.9978943251365759
-0.0012,0.9987574323468846
-0.0008,0.9993784000111089
-0.0004,0.9997561364973132
0.0,0.9998891126475017
0.0004,0.9997753728641176
0.0008,0.9994125482730245
0.0012,0.9987978727079597
0.0016,0.99792820023888
0.002,0.9968000254849319
0.0024,0.9954095054412015
0.0028,0.9937524840972121
0.0032,0.9918245172661242
0.0036,0.9896209142275567
0.004,0.9871367096153226
0.0044,0.9843668036053695
0.0048,0.9813058758898908
0.0052,0.9779485109616238
0.0056,0.9742891537036901
0.006,0.9703223150287483
0.0064,0.9660423098929309
0.0068,0.9614435587459352
0.0072,0.9565205944063011
0.0076,0.9512679680508038
0.008,0.9456804053552198
0.0084,0.939752824553438
0.0088,0.9334803788090456
0.0092,0.9268584611384006
0.0096,0.9198828262411958
0.01,0.912549542311416
0.0104,0.9048551784353497
0.0108,0.8967966137074656
0.0112,0.8883713080233082
0.0116,0.879577234510483
0.012,0.8704129328211004
0.0124,0.860877551710946
0.0128,0.8509708994534025
0.0132,0.8406934758513057
0.0136,0.8300464993251336
0.014,0.8190319510230687
0.0144,0.8076525962491147
0.0148,0.7959120301237206
0.0152,0.7838146827741811
0.0156,0.7713658672208917
0.016,0.7585717833827146
0.0164,0.7454395454733416
0.0168,0.73197720112251
0.0172,0.7181937330611863
0.0176,0.7040990815066114
0.018,0.6897041344689897
0.0184,0.6750207495776069
0.0188,0.6600617364523091
0.0192,0.6448408533279373
0.0196,0.6293728068101117
0.02,0.6136732288228034
