epsilon,fidelity
-0.02,0.9309241497046064
-0.0196,0.935010691278599
-0.0192,0.9389111363671925
-0.0188,0.9426298614799489
-0.0184,0.946171434848109
-0.018,0.949540598325553
-0.0176,0.9527422500075656
-0.0172,0.9557814235064908
-0.0168,0.9586632666845324
-0.0164,0.9613930269485442
-0.016,0.9639760261135764
-0.0156,0.9664176474327808
-0.0152,0.9687233118384848
-0.0148,0.970898463131437
-0.0144,0.9729485456932245
-0.014,0.9748789899111029
-0.0136,0.9766951931450999
-0.0132,0.978402501672919
-0.0128,0.9800061959723917
-0.0124,0.9815114728495119
-0.012,0.9829234311041406
-0.0116,0.9842470547901895
-0.0112,0.9854872008050412
-0.0108,0.9866485830895101
-0.0104,0.9877357607692976
-0.01,0.9887531252746168
-0.0096,0.9897048879598691
-0.0092,0.990595069455078
-0.0088,0.9914274893629125
-0.0084,0.9922057556112872
-0.008,0.9929332565436005
-0.0076,0.9936131514501823
-0.0072,0.9942483645522292
-0.0068,0.9948415762065148
-0.0064,0.9953952187943137
-0.006,0.9959114696231012
-0.0056,0.996392247181415
-0.0052,0.9968392076570587
-0.0048,0.9972537405217997
-0.0044,0.9976369673615795
-0.004,0.9979897390702811
-0.0036,0.9983126357958522
-0.0032,0.9986059659052755
-0.0028,0.9988697668958283
-0.0024,0.9991038062243229
-0.002,0.9993075831922853
-0.0016,0.9994803315608853
-0.0012,0.9996210225348333
-0.0008,0.9997283686351734
-0.0004,0.9998008284764853
0.0,0.999836611623947
0.0004,0.9998336843920735
0.0008,0.9997897766241259
0.0012,0.9997023883513086
0.0016,0.9995687979474797
0.002,0.9993860696963742
0.0024,0.9991510636925982
0.0028,0.9988604442717203
0.0032,0.9985106906566209
0.0036,0.9980981071751454
0.004,0.9976188348237388
0.0044,0.9970688622589245
0.0048,0.9964440381694667
0.0052,0.995740084269598
0.0056,0.9949526068355028
0.006,0.9940771121970782
0.0064,0.993109018372958
0.0068,0.9920436718154171
0.0072,0.9908763585325515
0.0076,0.9896023222864189
0.008,0.9882167768413902
0.0084,0.9867149239921218
0.0088,0.9850919664037026
0.0092,0.9833431245492437
0.0096,0.9814636541139481
0.01,0.9794488577352846
0.0104,0.9772941038312934
0.0108,0.9749948439990908
0.0112,0.9725466240199268
0.0116,0.9699451042138599
0.012,0.9671860725193704
0.0124,0.964265460669076
0.0128,0.9611793582458071
0.0132,0.9579240304102808
0.0136,0.9544959291068912
0.014,0.9508917078724732
0.0144,0.9471082375108091
0.0148,0.9431426176240113
0.0152,0.9389921890865541
0.0156,0.9346545467012958
0.016,0.9301275498875177
0.0164,0.9254093362688454
0.0168,0.9204983273039844
0.0172,0.9153932411038892
0.0176,0.910093098847656
0.018,0.9045972338313694
0.0184,0.8989052972590046
0.0188,0.8930172675050152
0.0192,0.8869334479829637
0.0196,0.880654479959316
0.02,0.8741813376569323
