epsilon,fidelity
-0.02,0.8938785830932405
-0.0196,0.8996848328171694
-0.0192,0.9052732729822741
-0.0188,0.9106471434720618
-0.0184,0.915809880330625
-0.018,0.9207651030253539
-0.0176,0.9255166043726375
-0.0172,0.930068338168195
-0.0168,0.9344243917257311
-0.0164,0.938588989205379
-0.016,0.9425664689003131
-0.0156,0.9463612677123281
-0.0152,0.9499779175310834
-0.0148,0.9534210242824618
-0.0144,0.9566952584912013
-0.014,0.9598053434223001
-0.0136,0.9627560426722527
-0.0132,0.9655521508643021
-0.0128,0.9681984792288373
-0.0124,0.970699844762274
-0.012,0.9730610599449672
-0.0116,0.9752869276101854
-0.0112,0.9773822203107484
-0.0108,0.9793516783565853
-0.0104,0.9811999967256781
-0.01,0.9829318153381107
-0.0096,0.9845517120855587
-0.0092,0.9860641910476854
-0.0088,0.9874736751158114
-0.0084,0.9887844960149926
-0.008,0.9900008884439536
-0.0076,0.9911269789896849
-0.0072,0.9921667806190599
-0.0068,0.9931241830635081
-0.0064,0.9940029476986775
-0.006,0.994806697897746
-0.0056,0.9955389147765121
-0.0052,0.9962029286766837
-0.0048,0.9968019138039355
-0.0044,0.9973388828336303
-0.004,0.9978166801486147
-0.0036,0.9982379773935008
-0.0032,0.9986052683775593
-0.0028,0.9989208639550966
-0.0024,0.9991868889023151
-0.002,0.9994052770920603
-0.0016,0.9995777684153856
-0.0012,0.9997059057017417
-0.0008,0.9997910319838854
-0.0004,0.9998342881525225
0.0,0.999836611623947
0.0004,0.9997987341564467
0.0008,0.9997211814742589
0.0012,0.999604272746813
0.0016,0.9994481204301247
0.002,0.9992526308335202
0.0024,0.9990175049437366
0.0028,0.9987422398155029
0.0032,0.9984261310942055
0.0036,0.9980682740353788
0.004,0.9976675686347116
0.0044,0.9972227209073916
0.0048,0.9967322478568983
0.0052,0.9961944826044701
0.0056,0.9956075777067573
0.006,0.9949695121228535
0.0064,0.9942780962340245
0.0068,0.9935309798759416
0.0072,0.9927256563271663
0.0076,0.9918594731725634
0.008,0.9909296385877351
0.0084,0.9899332289993353
0.0088,0.988867199653733
0.0092,0.9877283932080485
0.0096,0.9865135475480284
0.01,0.9852193100891135
0.0104,0.9838422438035137
0.0108,0.9823788420689163
0.0112,0.9808255341847962
0.0116,0.9791787053125008
0.012,0.9774346983136221
0.0124,0.9755898348489778
0.0128,0.9736404204861512
0.0132,0.9715827614611436
0.0136,0.9694131741138451
0.014,0.9671280017288766
0.0144,0.9647236215286099
0.0148,0.9621964635053741
0.0152,0.9595430166658105
0.0156,0.9567598500678653
0.016,0.9538436137669115
0.0164,0.9507910640894666
0.0168,0.9475990679367574
0.0172,0.9442646179743003
0.0176,0.9407848407331145
0.018,0.9371570140624416
0.0184,0.9333785757453634
0.0188,0.9294471322858698
0.0192,0.9253604744005864
0.0196,0.9211165815672925
0.02,0.9167136368530641
