time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
8.333333333,0.007584284208,-0.06245111434,0.01567460286,0.04902421786,0.02693667594,0.008001572565,-0.03988667037,-0.01544229607
16.66666667,0.05976797089,-0.06030150282,-0.05917543894,0.0616404152,0.001344415276,0.003844073707,-0.001547382322,-0.001130009686
25,0.05951610724,-0.03483366666,-0.05001411469,0.0610884265,-4.430116161e-05,-0.01059806752,0.004892877637,-0.00127485729
33.33333333,-0.02059392717,-0.06062470286,-0.02555735028,0.02612085962,0.04218624394,-0.0004464881947,0.02477973288,-0.0190122429
41.66666667,-0.01235711978,-0.06067443219,0.06196106972,-0.06075772231,0.04371090454,-0.0005801196971,-0.0008758190872,0.001126826739
50,0.05739915396,0.03993081355,0.06081121351,-0.06175711341,0.007590238037,-0.02167836154,-0.001392488005,0.0001066644106
58.33333333,0.02466743179,-0.05965454412,0.001762613222,-0.06202010251,0.01928801705,-0.0007185844446,-0.03078177459,-1.191863508e-05
66.66666667,0.04881632565,-0.06049640572,-0.05901529666,-0.06170979988,-0.003621880365,-0.001121580635,0.0002105918258,-0.0005112433304
75,-0.05061896515,-0.05896800473,0.008522776185,0.02860948674,0.01529758991,-0.007031590108,0.03441345305,0.02948477872
83.33333333,0.03334727388,0.05433206036,0.06092456173,0.05635177597,-0.02211828829,0.01233321469,0.007941809115,0.0119422231
91.66666667,0,0,0,0,0,0,0,0
