This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   566581
Number of nonzeros in inequality constraint Jacobian.:     2412
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1851
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      392
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1782
Total number of inequality constraints...............:      265
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      265

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  93  7.8713667e+00 2.27e-02 9.18e+01  -2.2 1.17e+00    -  1.00e+00 1.00e+00h  1
  94  7.8640305e+00 2.81e-02 7.32e+01  -2.3 9.95e-01    -  1.00e+00 1.00e+00h  1
  95  7.8442320e+00 1.07e-02 3.65e+01  -2.5 7.66e-01    -  1.00e+00 1.00e+00h  1
  96  7.8512840e+00 8.73e-03 1.32e+02  -3.2 8.03e-01    -  8.13e-01 2.02e-01h  1
  97  7.8290829e+00 7.72e-03 1.08e+02  -3.4 1.21e+00    -  1.00e+00 1.13e-01h  1
  98  7.7003502e+00 3.53e-02 1.98e+02  -2.3 2.13e+00    -  1.00e+00 6.30e-01f  1
  99  7.4652095e+00 6.29e-02 3.65e+02  -2.4 3.20e+00    -  9.29e-01 4.97e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  7.5185620e+00 7.31e-02 4.12e+02  -1.8 3.00e+00    -  1.00e+00 4.28e-01f  1
 101  7.4501624e+00 8.99e-02 3.06e+02  -1.9 1.76e+00    -  8.07e-01 1.00e+00h  1
 102  7.0549960e+00 4.59e-02 1.44e+02  -2.5 1.84e+00    -  1.00e+00 8.75e-01h  1
 103  7.0367607e+00 1.79e-02 4.10e+01  -2.3 1.14e+00    -  1.00e+00 1.00e+00h  1
 104  7.2596079e+00 1.74e-02 3.80e+01  -2.0 1.25e+00    -  7.92e-01 7.26e-01h  1
 105  7.3408324e+00 1.23e-02 6.25e+01  -2.2 7.44e-01    -  1.00e+00 9.59e-01h  1
 106  7.2781789e+00 7.19e-03 1.06e+02  -2.7 5.79e-01    -  1.00e+00 4.58e-01h  1
 107  7.1056532e+00 1.27e-02 7.62e+01  -3.2 8.06e-01    -  1.00e+00 7.28e-01h  1
 108  7.0703512e+00 8.39e-03 9.72e+01  -3.3 6.47e-01    -  6.31e-01 5.16e-01h  1
 109  6.9944114e+00 8.82e-03 1.09e+02  -3.0 7.70e-01    -  1.00e+00 7.23e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  6.9775056e+00 5.82e-03 8.54e+01  -3.6 7.79e-01    -  8.17e-01 4.88e-01h  1
 111  6.9963338e+00 2.89e-03 5.24e+01  -3.0 4.50e-01    -  1.00e+00 5.22e-01h  1
 112  6.9996010e+00 1.63e-03 9.12e+01  -3.2 2.93e-01    -  1.00e+00 6.11e-01h  1
 113  7.0422443e+00 2.77e-03 6.55e+01  -2.9 3.02e-01    -  1.00e+00 1.00e+00h  1
 114  7.0155855e+00 3.48e-03 1.26e+02  -3.0 4.32e-01    -  1.00e+00 9.25e-01h  1
 115  6.9879931e+00 3.40e-03 1.29e+02  -3.0 5.58e-01    -  9.19e-01 6.10e-01h  1
 116  6.9442781e+00 2.43e-03 8.03e+01  -3.5 3.37e-01    -  1.00e+00 9.26e-01h  1
 117  6.9147902e+00 6.63e-03 1.34e+02  -3.0 5.08e-01    -  1.00e+00 9.69e-01h  1
 118  6.8997361e+00 5.77e-03 1.36e+02  -3.3 7.91e-01    -  1.00e+00 1.67e-01h  1
 119  6.8691152e+00 4.99e-03 1.32e+02  -3.8 1.18e+00    -  1.00e+00 2.03e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  6.8070910e+00 3.36e-02 2.84e+02  -2.5 2.02e+00    -  1.00e+00 4.66e-01f  1
 121  6.8971913e+00 1.54e-02 1.18e+02  -2.5 5.18e-01    -  9.06e-01 1.00e+00h  1
 122  6.8865202e+00 2.15e-03 3.39e+01  -2.6 3.15e-01    -  9.96e-01 1.00e+00h  1
 123  6.8566995e+00 1.62e-03 6.38e+01  -3.4 6.08e-01    -  1.00e+00 2.70e-01h  1
 124  6.7862847e+00 8.11e-03 1.44e+02  -4.0 9.90e-01    -  1.00e+00 4.67e-01h  1
 125  6.7438704e+00 8.00e-03 1.45e+02  -3.6 1.26e+00    -  1.00e+00 3.83e-01h  1
 126  6.8846113e+00 1.79e-02 1.02e+02  -2.6 9.19e-01    -  1.00e+00 8.82e-01h  1
 127  6.8315736e+00 3.69e-03 5.50e+01  -2.6 3.71e-01    -  1.00e+00 1.00e+00h  1
 128  6.7778207e+00 3.31e-03 6.60e+01  -3.2 6.11e-01    -  1.00e+00 5.26e-01h  1
 129  6.8095070e+00 1.36e-03 1.13e+02  -2.9 4.96e-01    -  8.94e-01 6.08e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  6.7389746e+00 3.48e-03 9.41e+01  -3.3 4.13e-01    -  1.00e+00 8.44e-01h  1
 131  6.7138962e+00 1.63e-03 7.27e+01  -3.4 3.86e-01    -  1.00e+00 5.04e-01h  1
 132  6.8164835e+00 1.09e-03 8.80e+01  -2.9 3.12e-01    -  4.12e-01 1.00e+00H  1
 133  6.7608613e+00 1.39e-03 3.86e+01  -4.0 4.63e-01    -  1.00e+00 5.55e-01h  1
 134  6.7503060e+00 9.24e-04 8.33e+01  -3.2 2.67e-01    -  1.00e+00 5.60e-01h  1
 135  6.7523532e+00 4.55e-04 3.60e+01  -3.4 1.55e-01    -  8.14e-01 7.84e-01h  1
 136  6.7521415e+00 1.90e-04 7.12e+01  -3.7 1.44e-01    -  9.59e-01 1.00e+00H  1
 137  6.7373345e+00 4.07e-04 8.08e+01  -4.0 2.25e-01    -  1.00e+00 6.49e-01h  1
 138  6.7355885e+00 3.42e-04 7.59e+01  -4.0 1.15e-01    -  1.00e+00 1.52e-01h  1
 139  6.7356483e+00 5.52e-04 2.25e+01  -3.7 1.16e-01    -  7.12e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  6.7281323e+00 1.37e-03 5.29e+01  -3.9 2.57e-01    -  1.00e+00 6.62e-01h  1
 141  6.7208776e+00 6.64e-04 6.37e+01  -4.0 1.18e-01    -  1.00e+00 7.76e-01f  1
 142  6.7586127e+00 3.09e-03 6.42e+01  -3.2 3.01e-01    -  6.11e-01 1.00e+00f  1
 143  6.7368699e+00 1.85e-03 3.03e+01  -3.4 2.23e-01    -  1.00e+00 9.30e-01h  1
 144  6.7252842e+00 2.56e-03 7.15e+01  -3.4 2.63e-01    -  1.00e+00 8.63e-01f  1
 145  6.7259089e+00 2.59e-03 9.96e+01  -3.4 2.79e-01    -  8.96e-01 1.00e+00h  1
 146  6.7222839e+00 3.86e-04 4.81e+01  -3.4 2.03e-01    -  1.00e+00 1.00e+00h  1
 147  6.7169451e+00 2.36e-04 3.77e+01  -4.0 1.19e-01    -  1.00e+00 6.07e-01h  1
 148  6.7170495e+00 2.41e-04 7.65e+01  -4.0 1.57e-01    -  1.00e+00 7.63e-01H  1
 149  6.7143098e+00 2.58e-03 1.44e+02  -3.7 2.79e-01    -  1.00e+00 7.62e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  6.7487280e+00 2.36e-03 7.98e+01  -2.9 4.53e-01    -  4.27e-01 5.07e-01f  1
 151  6.7288718e+00 1.94e-03 5.43e+01  -3.2 2.58e-01    -  1.00e+00 1.00e+00h  1
 152  6.7097469e+00 1.46e-03 7.89e+01  -3.2 2.69e-01    -  1.00e+00 8.24e-01h  1
 153  6.6972791e+00 1.15e-03 4.22e+01  -4.0 2.24e-01    -  1.00e+00 1.00e+00h  1
 154  6.6973894e+00 7.28e-04 9.22e+01  -4.0 1.81e-01    -  1.00e+00 4.57e-01h  1
 155  6.6937814e+00 1.22e-03 9.24e+01  -4.0 2.90e-01    -  1.00e+00 6.39e-01h  1
 156  6.6914585e+00 3.51e-04 3.02e+01  -4.0 1.38e-01    -  1.00e+00 1.00e+00h  1
 157  6.7023936e+00 4.69e-04 1.85e+01  -3.6 1.35e-01    -  9.36e-01 1.00e+00h  1
 158  6.7084646e+00 1.99e-04 3.74e+01  -3.7 1.08e-01    -  7.99e-01 1.00e+00H  1
 159  6.7045662e+00 1.05e-04 2.88e+01  -4.0 7.24e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  6.7033115e+00 1.84e-05 1.79e+01  -4.0 3.54e-02    -  1.00e+00 1.00e+00h  1
 161  6.7043583e+00 1.39e-05 4.48e+00  -4.0 1.52e-02    -  1.00e+00 1.00e+00h  1
 162  6.7050296e+00 2.56e-07 2.98e+01  -4.0 6.05e-02    -  1.00e+00 1.00e+00H  1
 163  6.7020686e+00 6.15e-04 7.30e+01  -4.0 2.15e-01    -  1.00e+00 5.62e-01h  1
 164  6.6962206e+00 3.54e-04 9.25e+01  -4.1 1.09e-01    -  1.00e+00 1.00e+00h  1
 165  6.6912753e+00 3.45e-04 3.31e+01  -4.1 1.46e-01    -  7.55e-01 9.83e-01h  1
 166  6.6925647e+00 1.97e-04 2.17e+01  -4.0 1.01e-01    -  1.00e+00 5.00e-01f  2
 167  6.6992581e+00 7.71e-05 2.20e+01  -4.0 8.48e-02    -  1.00e+00 1.00e+00H  1
 168  6.6988414e+00 4.82e-04 4.78e+01  -4.0 1.10e-01    -  1.00e+00 1.00e+00h  1
 169  6.6945460e+00 2.21e-03 1.40e+02  -4.1 3.36e-01    -  1.00e+00 5.56e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  6.6869791e+00 6.93e-03 2.90e+02  -4.1 2.63e+00    -  5.31e-01 1.22e-01h  1
 171  6.7166349e+00 5.27e-02 6.48e+02  -3.1 1.65e+00    -  8.49e-01 7.57e-01f  1
 172  6.6512602e+00 5.83e-03 3.58e+02  -3.2 4.25e-01    -  9.32e-01 1.00e+00h  1
 173  6.7323584e+00 6.43e-03 3.46e+02  -2.3 8.94e-01    -  1.00e+00 4.50e-01f  1
 174  6.7350288e+00 2.31e-02 1.85e+02  -2.4 8.18e-01    -  6.08e-01 1.00e+00h  1
 175  6.7333610e+00 1.39e-02 9.13e+01  -2.4 7.11e-01    -  8.94e-01 1.00e+00h  1
 176  6.7566291e+00 9.95e-03 5.18e+01  -2.4 6.74e-01    -  1.00e+00 6.33e-01h  1
 177  6.7838747e+00 6.26e-03 6.12e+01  -2.4 4.64e-01    -  1.00e+00 4.12e-01h  1
 178  6.8597081e+00 2.42e-03 5.26e+01  -2.4 3.89e-01    -  1.00e+00 7.90e-01h  1
 179  6.9112413e+00 2.69e-03 6.81e+01  -2.4 3.17e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  6.9105166e+00 9.82e-04 5.03e+01  -2.4 1.93e-01    -  1.00e+00 1.00e+00h  1
 181  6.9325618e+00 1.05e-03 2.17e+01  -2.4 1.36e-01    -  1.00e+00 1.00e+00h  1
 182  6.9482272e+00 2.41e-04 2.35e+01  -2.4 8.58e-02    -  1.00e+00 1.00e+00h  1
 183  6.9541437e+00 1.86e-04 3.26e+01  -2.4 9.97e-02    -  1.00e+00 1.00e+00h  1
 184  6.9515591e+00 1.83e-04 4.32e+01  -2.4 7.29e-02    -  1.00e+00 1.00e+00h  1
 185  6.9522145e+00 9.43e-05 2.30e+01  -2.4 5.38e-02    -  1.00e+00 1.00e+00h  1
 186  6.9511012e+00 1.03e-04 2.17e+01  -2.4 6.17e-02    -  1.00e+00 1.00e+00h  1
 187  6.9560309e+00 1.15e-04 6.33e+01  -2.4 1.24e-01    -  1.00e+00 1.00e+00H  1
 188  6.9566193e+00 2.99e-04 9.03e+01  -2.4 3.44e-01    -  1.00e+00 2.50e-01h  3
 189  6.9716926e+00 7.23e-05 1.21e+02  -2.4 2.61e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  6.9719060e+00 5.68e-04 1.93e+02  -2.4 2.57e-01    -  1.00e+00 1.00e+00H  1
 191  6.9487965e+00 9.25e-04 3.36e+01  -2.4 2.02e-01    -  1.00e+00 1.00e+00h  1
 192  6.9573570e+00 6.51e-04 4.84e+01  -2.4 1.66e-01    -  1.00e+00 1.00e+00h  1
 193  6.9621823e+00 2.74e-04 1.32e+01  -2.4 1.11e-01    -  1.00e+00 1.00e+00h  1
 194  6.9649576e+00 1.09e-04 1.72e+01  -2.4 6.17e-02    -  1.00e+00 1.00e+00h  1
 195  6.9661701e+00 8.82e-05 1.61e+01  -2.4 4.73e-02    -  1.00e+00 1.00e+00h  1
 196  6.9720404e+00 1.05e-04 2.18e+01  -2.4 5.40e-02    -  1.00e+00 1.00e+00h  1
 197  6.9759214e+00 1.17e-05 2.49e+01  -2.4 8.89e-02    -  1.00e+00 1.00e+00H  1
 198  6.9882661e+00 2.43e-06 1.07e+02  -2.4 2.84e-01    -  1.00e+00 1.00e+00H  1
 199  6.9739506e+00 3.74e-03 1.77e+02  -2.4 2.92e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.9462285e+00 1.46e-03 5.14e+01  -2.4 2.00e-01    -  1.00e+00 1.00e+00h  1
 201  6.9574949e+00 6.66e-04 2.22e+01  -2.4 2.01e-01    -  1.00e+00 1.00e+00h  1
 202  6.9770398e+00 1.95e-04 4.93e+01  -2.4 1.58e-01    -  1.00e+00 1.00e+00H  1
 203  6.9871005e+00 5.93e-05 1.47e+02  -2.4 2.93e-01    -  1.00e+00 1.00e+00H  1
 204  6.9827669e+00 8.90e-05 1.36e+02  -2.4 2.34e-01    -  1.00e+00 2.50e-01h  3
 205  6.9628004e+00 7.56e-04 5.09e+01  -2.4 1.49e-01    -  1.00e+00 1.00e+00h  1
 206  6.9709603e+00 2.03e-04 1.36e+01  -2.4 9.14e-02    -  1.00e+00 1.00e+00h  1
 207  6.9764469e+00 3.88e-05 1.46e+01  -2.4 7.71e-02    -  1.00e+00 1.00e+00H  1
 208  6.9824696e+00 2.39e-05 6.84e+01  -2.4 1.83e-01    -  1.00e+00 1.00e+00H  1
 209  6.9815619e+00 2.07e-06 1.63e+02  -2.4 2.31e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  6.9261515e+00 8.74e-03 1.99e+02  -2.4 4.46e-01    -  1.00e+00 1.00e+00f  1
 211  6.9257245e+00 5.44e-03 3.93e+01  -2.4 3.74e-01    -  1.00e+00 1.00e+00h  1
 212  6.9220656e+00 6.29e-03 6.46e+01  -2.4 4.64e-01    -  1.00e+00 1.00e+00h  1
 213  6.9049471e+00 3.01e-03 2.09e+01  -2.4 3.15e-01    -  1.00e+00 1.00e+00h  1
 214  6.9181161e+00 1.39e-03 1.10e+02  -2.4 2.66e-01    -  1.00e+00 5.00e-01h  2
 215  6.9234426e+00 1.07e-03 8.09e+01  -2.4 3.66e-01    -  1.00e+00 2.50e-01h  3
 216  6.9535197e+00 6.23e-04 4.34e+01  -2.4 2.09e-01    -  1.00e+00 1.00e+00h  1
