time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
6.25,-0.06282411691,-0.0007352142333,0.06283136807,0.06283143543,0.01117455764,0.07077693355,-0.0111698291,-0.011169281
12.5,0.02495667944,0.05547929772,0.0628274017,0.06282894058,-0.03211186406,0.0254017526,-0.003726594305,-0.003725095876
18.75,-0.06179296151,0.03352616407,0.01431646119,0.04557194751,-0.02281075071,0.04386498472,-0.03477148041,-0.01476773983
25,0.01829890179,-0.01677873283,-0.04386672114,0.03307868119,-0.06560036958,0.05919249415,-0.01089652192,0.01171786032
31.25,0.04474951056,-0.0338169651,0.06231995059,-0.04319503958,-0.04681229219,0.04052388844,-0.02198906246,0.02042000546
37.5,0.005921223829,-0.002725539655,0.06002678629,-0.04430106629,-0.06768776305,0.05407898123,-0.009533844793,0.01244310195
43.75,-0.03265777702,0.02022510053,0.05864928499,-0.04203687296,-0.04087541135,0.03206983386,-0.006413316638,0.009186032804
50,-0.04056995581,0.02995129528,0.04625281084,-0.03697045486,-0.0331550783,0.02385977638,-0.0176322004,0.01258846417
56.25,-0.02148694978,0.01339095554,-0.01955793837,0.01255579541,-0.02110890163,0.01275356065,-0.06364447391,0.03878448054
62.5,-0.04423817771,0.03691187764,0.01618538768,-0.012236288,-0.003692018098,0.003608286812,-0.02908613076,0.01300831212
68.75,-0.02518906535,0.01938561095,0.01148069712,-0.00590038728,0.001654730537,0.007812850189,0.01326403168,-0.01301519525
75,-0.0414180595,0.04278527965,-0.005423543904,-0.05075853906,-0.02196410146,0.04206335267,-0.04046336565,-0.01144862003
81.25,-0.03424178142,-0.0488640396,-0.06282749328,-0.06282892716,-0.02504946516,0.02089698419,-0.003726539726,-0.003725137936
87.5,0.06282474678,0.0009044570471,-0.06283137905,-0.06283144203,0.01117413022,0.07061455387,-0.01116982673,-0.01116930151
93.75,0,0,0,0,0,0,0,0
