This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.2.

Number of nonzeros in equality constraint Jacobian...:   350253
Number of nonzeros in inequality constraint Jacobian.:     1472
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1175
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      248
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1134
Total number of inequality constraints...............:      169
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      169

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  39  3.4302831e+00 4.59e+00 2.90e+06  -3.6 1.27e+02    -  2.04e-02 3.25e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  3.5450681e+00 4.58e+00 2.95e+06   2.9 2.75e+02    -  2.15e-03 4.69e-03h  1
  41  3.7745447e+00 4.54e+00 2.82e+06   2.9 2.05e+02    -  6.78e-03 1.25e-02f  1
  42  4.0978811e+00 4.49e+00 2.78e+06   2.9 1.93e+02    -  1.33e-02 1.54e-02h  1
  43  4.1028809e+00 4.48e+00 2.86e+06  -3.6 1.23e+02    -  9.84e-03 2.02e-03h  1
  44  4.0726504e+00 4.47e+00 3.31e+06   2.9 2.74e+02    -  5.87e-03 2.47e-03h  1
  45  3.9316954e+00 4.34e+00 4.01e+06   2.9 1.35e+02    -  7.01e-03 1.83e-02f  1
  46  3.8568834e+00 4.20e+00 4.80e+06   2.9 1.36e+02    -  1.65e-02 1.96e-02h  1
  47  3.8722881e+00 4.10e+00 5.65e+06   2.9 1.00e+02    -  1.87e-02 1.76e-02f  1
  48  3.8497750e+00 4.07e+00 5.91e+06   2.9 1.91e+02    -  2.49e-02 6.83e-03f  1
  49  3.8414046e+00 4.05e+00 6.08e+06  -3.6 1.14e+02    -  1.02e-02 8.08e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  3.8267053e+00 4.05e+00 6.13e+06  -3.6 2.59e+02    -  2.91e-03 1.14e-03h  1
  51  3.8397406e+00 4.04e+00 6.49e+06   2.9 3.52e+02    -  6.50e-04 4.84e-03f  1
  52  3.9211428e+00 4.08e+00 6.90e+06   2.1 1.62e+02    -  2.17e-02 2.14e-02h  1
  53  3.7772821e+00 4.07e+00 7.10e+06   2.9 9.97e+01    -  7.45e-03 2.10e-02f  1
  54  3.7316670e+00 4.05e+00 7.08e+06   2.0 9.19e+01    -  1.18e-02 6.04e-03h  1
  55  3.4659154e+00 4.02e+00 6.85e+06   2.9 2.12e+02    -  1.08e-02 9.15e-03f  1
  56  3.2443325e+00 3.93e+00 6.39e+06   2.9 1.64e+02    -  3.24e-03 1.73e-02f  1
  57  3.1894146e+00 3.90e+00 6.38e+06   2.9 1.71e+02    -  1.29e-02 7.49e-03f  1
  58  3.1125265e+00 3.87e+00 6.36e+06   2.9 1.32e+02    -  4.06e-02 1.56e-02f  1
  59  3.0351673e+00 3.98e+00 6.32e+06   2.9 1.16e+02    -  4.80e-02 3.56e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  3.0910226e+00 3.88e+00 6.71e+06   2.8 1.12e+02    -  1.94e-02 4.10e-02h  1
  61  3.0790763e+00 3.86e+00 6.84e+06  -3.5 6.31e+01    -  1.13e-02 4.85e-03h  1
  62  3.0969043e+00 3.83e+00 6.96e+06   0.4 9.82e+01    -  7.50e-03 6.98e-03h  1
  63  3.1909314e+00 3.75e+00 7.88e+06   2.8 1.20e+02    -  3.10e-02 1.65e-02f  1
  64  3.0969561e+00 3.68e+00 8.41e+06   2.9 1.16e+02    -  7.51e-03 2.56e-02f  1
  65  3.0211890e+00 3.63e+00 8.88e+06  -3.5 1.04e+02    -  1.83e-02 1.30e-02h  1
  66  3.0039736e+00 3.63e+00 9.02e+06  -3.5 1.37e+02    -  3.68e-03 2.08e-03h  1
  67  2.9556460e+00 3.61e+00 9.35e+06   2.9 1.57e+02    -  4.35e-03 5.36e-03f  1
  68  2.8551604e+00 3.52e+00 1.22e+07   2.9 1.31e+02    -  4.02e-02 5.09e-02f  1
  69  2.9164311e+00 3.50e+00 1.27e+07   2.9 1.60e+02    -  6.06e-02 1.82e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  3.2302976e+00 3.46e+00 1.34e+07   2.9 1.72e+02    -  3.03e-02 3.60e-02f  1
  71  3.4025140e+00 3.38e+00 1.32e+07   2.4 1.33e+02    -  3.34e-02 2.25e-02f  2
  72  3.5559766e+00 3.30e+00 1.29e+07   2.4 1.28e+02    -  2.91e-02 2.06e-02f  2
  73  3.7792854e+00 3.44e+00 1.23e+07   2.4 1.19e+02    -  2.50e-02 3.18e-02h  1
  74  3.9514039e+00 3.42e+00 1.20e+07   2.4 1.07e+02    -  4.64e-02 2.24e-02h  1
  75  4.3398999e+00 3.51e+00 1.07e+07   2.4 1.00e+02    -  7.39e-03 5.85e-02f  1
  76  4.3302189e+00 3.41e+00 1.02e+07   2.4 8.19e+01    -  4.05e-02 2.23e-02h  1
  77  4.3349256e+00 3.20e+00 9.58e+06   2.9 8.68e+01    -  1.39e-02 5.33e-02h  1
  78  4.3953449e+00 3.09e+00 9.04e+06   2.9 9.39e+01    -  5.11e-02 2.04e-02h  1
  79  4.5297622e+00 2.77e+00 8.12e+06   2.9 8.95e+01    -  7.10e-03 3.59e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  4.5520482e+00 2.69e+00 7.66e+06   2.9 1.29e+02    -  3.13e-02 1.32e-02f  1
  81  5.3412535e+00 3.52e+00 8.59e+06   2.9 1.31e+02    -  2.53e-02 9.04e-02f  1
  82  5.4380891e+00 3.40e+00 8.91e+06   2.5 8.16e+01    -  5.65e-03 2.14e-02h  1
  83  5.4575572e+00 3.33e+00 9.01e+06   2.5 6.11e+01    -  5.26e-02 1.65e-02h  1
  84  5.4662773e+00 3.27e+00 8.95e+06   2.5 4.91e+01    -  9.38e-03 1.57e-02h  1
  85  5.4710146e+00 3.19e+00 8.85e+06   2.5 6.23e+01    -  1.41e-02 3.14e-02f  1
  86  5.4704781e+00 3.20e+00 8.74e+06   2.9 1.09e+02    -  7.35e-03 5.97e-02f  1
  87  5.5280155e+00 3.25e+00 9.35e+06   2.8 1.37e+02    -  9.72e-02 4.09e-02h  1
  88  4.9686389e+00 3.02e+00 1.13e+07   2.9 8.50e+01    -  1.42e-02 5.87e-02f  1
  89  4.9348694e+00 3.00e+00 1.14e+07  -3.4 6.98e+01    -  3.01e-02 5.66e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  4.8080240e+00 2.96e+00 1.11e+07   2.6 9.33e+01    -  2.89e-02 2.09e-02h  1
  91  4.8413683e+00 2.78e+00 1.15e+07   2.6 8.05e+01    -  3.18e-02 7.87e-02F  1
  92  4.8192404e+00 2.75e+00 1.12e+07   2.5 1.10e+02    -  6.47e-02 2.57e-02h  1
  93  5.1786743e+00 2.96e+00 9.91e+06   2.9 1.03e+02    -  1.31e-01 8.45e-02f  1
  94  5.2183784e+00 2.97e+00 9.59e+06   2.5 6.42e+01    -  2.67e-02 3.79e-02h  1
  95  5.4038428e+00 3.02e+00 9.04e+06   2.5 8.00e+01    -  5.34e-02 5.07e-02h  1
  96  5.4486029e+00 2.93e+00 8.17e+06   2.9 6.75e+01    -  4.99e-02 5.03e-02h  1
  97  5.4564813e+00 2.89e+00 7.97e+06  -3.4 3.96e+01    -  6.68e-02 1.32e-02h  1
  98  5.3417439e+00 2.83e+00 7.65e+06   2.9 1.08e+02    -  1.28e-02 3.05e-02h  1
  99  5.3966198e+00 2.80e+00 7.13e+06   2.9 6.59e+01    -  8.51e-02 6.11e-02f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  5.3808579e+00 2.66e+00 6.69e+06   2.9 4.56e+01    -  7.20e-02 1.29e-01f  1
 101  5.2737996e+00 2.46e+00 6.41e+06   1.3 3.69e+01    -  7.55e-02 7.32e-02h  1
 102  5.3131984e+00 2.35e+00 6.43e+06   2.9 1.01e+02    -  8.60e-02 4.41e-02f  1
 103  5.5779362e+00 2.16e+00 6.95e+06   2.9 7.40e+01    -  1.04e-01 1.60e-01H  1
 104  5.5023029e+00 1.96e+00 6.00e+06   2.4 3.16e+01    -  1.81e-01 1.30e-01h  1
 105  5.4115548e+00 1.75e+00 5.60e+06   2.9 4.15e+01    -  2.28e-02 9.52e-02f  1
 106  5.3214476e+00 1.64e+00 5.50e+06   1.4 2.58e+01    -  1.59e-01 5.93e-02h  1
 107  5.2119488e+00 1.44e+00 5.91e+06   2.9 4.94e+01    -  5.32e-02 9.94e-02f  1
 108  5.1283404e+00 1.20e+00 5.89e+06   2.9 2.14e+01    -  1.50e-01 2.90e-01f  1
 109  5.1097250e+00 9.53e-01 6.33e+06   2.9 1.34e+01    -  2.45e-01 2.36e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  4.8144485e+00 3.87e-01 9.52e+06   2.9 5.48e+00    -  7.74e-01 6.29e-01h  1
 111  4.8596582e+00 4.54e-01 1.03e+07   2.9 2.55e+01    -  4.43e-01 1.55e-01f  2
 112  5.0640922e+00 4.20e-01 1.11e+07   2.9 5.04e+00    -  5.91e-01 7.10e-01h  1
 113  5.2687638e+00 4.35e-01 1.29e+07   2.9 5.34e+01    -  9.92e-02 4.99e-02f  2
 114  5.6174319e+00 4.46e-01 1.43e+07   2.7 1.46e+01    -  3.18e-01 2.60e-01H  1
 115  5.9796856e+00 5.25e-01 1.88e+07   2.9 2.50e+01    -  8.73e-02 1.02e-01f  2
 116  6.0212069e+00 5.21e-01 1.95e+07   2.7 3.32e+01    -  8.33e-02 1.53e-02h  4
 117  6.1252603e+00 5.23e-01 2.11e+07   2.7 3.38e+01    -  1.28e-01 3.45e-02f  3
 118  6.2320124e+00 5.24e-01 2.28e+07   2.7 2.72e+01    -  1.54e-01 3.76e-02f  3
 119  6.1777458e+00 5.43e-01 2.34e+07   2.7 1.13e+02    -  4.89e-02 1.67e-02f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  6.0174902e+00 2.91e-01 1.77e+07   2.7 8.17e+00    -  5.58e-01 5.08e-01H  1
 121  6.0530843e+00 5.47e-01 2.55e+07   2.9 2.78e+01    -  1.46e-01 1.20e-01f  2
 122  6.0598810e+00 5.97e-01 3.02e+07   2.7 2.76e+01    -  1.25e-01 8.24e-02f  3
 123  6.2114470e+00 8.43e-01 3.71e+07   2.7 3.24e+01    -  2.20e-02 1.16e-01f  2
 124  6.7270840e+00 9.15e-01 4.46e+07   2.7 1.13e+02    -  6.45e-02 3.94e-02f  2
 125  7.0429722e+00 9.34e-01 4.80e+07   2.7 1.12e+02    -  7.54e-02 2.93e-02f  2
 126  7.3961976e+00 1.03e+00 5.08e+07   2.7 7.75e+01    -  2.03e-01 4.87e-02f  2
 127  8.1073030e+00 1.47e+00 5.41e+07   2.7 6.77e+01    -  1.09e-01 8.87e-02f  2
 128  8.6592849e+00 1.40e+00 5.24e+07   2.7 6.12e+01    -  3.75e-02 1.11e-01h  1
 129  8.7352276e+00 2.17e+00 5.83e+07   2.7 1.24e+01    -  2.56e-01 7.76e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  8.3103835e+00 2.03e+00 5.58e+07   2.7 1.13e+02    -  1.38e-01 5.73e-02h  1
 131  7.9772749e+00 1.15e+00 5.70e+07   2.7 1.13e+01    -  2.49e-01 3.81e-01f  1
 132  7.8745918e+00 8.97e-01 5.33e+07   2.7 9.99e+00    -  2.29e-01 2.31e-01f  1
 133  7.6696102e+00 7.90e-01 4.66e+07   2.7 2.37e+01    -  6.14e-02 1.44e-01H  1
 134  7.4412147e+00 6.60e-01 3.74e+07   2.7 1.67e+01    -  1.71e-01 1.99e-01h  1
 135  7.3130898e+00 6.78e-01 3.61e+07   2.7 3.40e+01    -  4.38e-02 1.14e-01f  1
 136  7.1837833e+00 7.19e-01 3.82e+07   2.7 2.38e+01    -  8.82e-02 1.13e-01f  1
 137  7.0408075e+00 9.45e-01 3.77e+07   2.7 2.80e+01    -  1.38e-01 2.07e-01F  1
 138  7.0992575e+00 1.73e+00 3.61e+07   2.7 9.93e+01    -  5.84e-02 9.06e-02f  1
 139  6.8502085e+00 1.33e+00 1.64e+07   2.7 1.50e+01    -  1.70e-01 5.10e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  6.6276138e+00 9.72e-01 1.38e+07   2.7 9.72e+00    -  1.98e-01 2.76e-01f  1
 141  6.4917421e+00 9.29e-01 1.59e+07   2.7 1.36e+01    -  3.71e-01 3.46e-01f  1
 142  6.5332977e+00 7.61e-01 1.60e+07   2.7 8.05e+00    -  3.06e-01 3.01e-01f  1
 143  6.5526812e+00 6.43e-01 1.41e+07   2.7 8.58e+00    -  7.56e-02 2.06e-01f  1
 144  6.6980068e+00 4.14e-01 9.90e+06   2.7 8.11e+00    -  2.50e-01 3.79e-01f  1
 145  8.5068937e+00 2.17e+00 1.93e+07   2.7 2.99e+01    -  1.23e-01 4.01e-01f  1
 146  1.0330070e+01 2.30e+00 2.05e+07   2.7 9.74e+00    -  1.73e-01 1.00e+00f  1
 147  1.0431611e+01 1.15e+00 1.72e+07   2.7 7.62e+00    -  1.56e-01 5.54e-01f  1
 148  1.0226917e+01 3.55e-01 8.97e+06   2.7 5.38e+00    -  3.25e-01 7.94e-01f  1
 149  1.0681696e+01 5.10e-01 9.29e+06   2.7 1.03e+01    -  1.73e-01 4.82e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.1018123e+01 5.68e-01 1.17e+07   2.7 2.27e+01    -  2.60e-01 1.43e-01f  2
 151  1.1630122e+01 6.49e-01 1.24e+07   2.7 5.48e+01    -  1.97e-01 6.11e-02f  2
 152  1.2362894e+01 6.90e-01 1.59e+07   2.7 3.12e+01    -  1.99e-01 1.24e-01f  2
 153  1.3030911e+01 3.06e-01 1.40e+07   2.7 1.61e+01    -  2.82e-01 5.69e-01F  1
 154  1.3222956e+01 2.65e-01 1.39e+07   2.7 1.48e+01    -  4.25e-01 1.86e-01f  2
 155  1.3636329e+01 3.25e-01 1.42e+07   2.7 2.69e+01    -  1.50e-01 1.66e-01f  2
 156  1.3893159e+01 4.04e-01 1.43e+07   2.7 2.49e+01    -  2.53e-01 1.74e-01f  2
 157  1.4230696e+01 4.84e-01 1.40e+07   2.7 1.17e+01    -  4.17e-01 4.67e-01f  1
 158  1.5366014e+01 1.76e+00 1.98e+07   2.7 1.99e+01    -  1.57e-01 3.71e-01f  1
 159  1.5488614e+01 1.65e+00 1.88e+07   2.7 1.08e+01    -  4.38e-01 4.31e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.4778130e+01 4.60e-01 6.63e+06   2.7 3.84e+00    -  5.32e-01 9.18e-01f  1
 161  1.4534666e+01 1.21e-01 4.97e+06   2.7 2.40e+00    -  5.30e-01 1.00e+00f  1
 162  1.4501345e+01 5.20e-02 2.79e+06   2.8 2.12e+00    -  1.00e+00 1.00e+00f  1
 163  1.4472423e+01 4.83e-02 2.40e+06   2.1 1.57e+00    -  1.00e+00 1.00e+00h  1
 164  1.4968348e+01 3.66e-01 5.23e+06   2.5 3.75e+00    -  1.00e+00 1.00e+00f  1
 165  1.4814198e+01 1.62e-01 1.71e+06   2.4 2.77e+00    -  1.00e+00 1.00e+00f  1
 166  1.4797983e+01 5.84e-03 6.73e+05   2.4 4.66e-01    -  1.00e+00 1.00e+00f  1
 167  1.4860072e+01 2.39e-03 1.06e+06   1.6 5.51e-01    -  9.98e-01 1.00e+00H  1
 168  1.4879864e+01 1.52e-03 3.81e+05   1.1 2.58e-01    -  1.00e+00 1.00e+00h  1
 169  1.5246022e+01 9.32e-02 3.12e+06   1.3 2.30e+00    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.5029785e+01 4.11e-02 6.30e+05   1.2 1.86e+00    -  1.00e+00 1.00e+00h  1
 171  1.4936464e+01 4.53e-03 5.18e+05   1.2 5.74e-01    -  7.12e-01 1.00e+00f  1
 172  1.4983204e+01 2.00e-03 1.63e+05   1.2 3.51e-01    -  1.00e+00 1.00e+00f  1
 173  1.4987546e+01 3.64e-04 1.44e+05   1.2 1.58e-01    -  1.00e+00 1.00e+00f  1
 174  1.4984708e+01 9.96e-05 2.60e+04   0.9 7.47e-02    -  1.00e+00 1.00e+00h  1
 175  1.4984206e+01 3.49e-05 1.94e+04  -0.7 1.32e-02    -  1.00e+00 1.00e+00h  1
 176  1.4984243e+01 1.01e-05 4.92e+05  -1.1 2.55e-01    -  9.86e-01 1.00e+00H  1
 177  1.4992035e+01 7.30e-04 2.46e+05  -1.1 1.54e-01    -  1.00e+00 1.00e+00f  1
 178  1.4988926e+01 1.24e-04 4.51e+04  -1.2 5.23e-02    -  1.00e+00 1.00e+00h  1
 179  1.4989655e+01 3.01e-05 2.99e+04  -1.2 2.61e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.4991567e+01 1.15e-05 3.47e+04  -1.2 2.36e-02    -  1.00e+00 1.00e+00H  1
 181  1.4991733e+01 1.15e-05 4.28e+04  -1.2 3.23e-01    -  1.00e+00 1.30e-02h  7
 182r 1.4991733e+01 1.15e-05 1.00e+03  -1.0 0.00e+00    -  0.00e+00 3.61e-07R 20
 183r 1.4994431e+01 2.46e-05 1.52e+00  -1.2 1.73e-02    -  1.00e+00 1.00e+00f  1
 184r 1.4994427e+01 2.89e-06 6.79e-01  -3.1 6.61e-03    -  1.00e+00 9.79e-01f  1
 185  1.4151678e+01 1.49e-01 9.89e+02  -1.7 7.24e+00    -  8.73e-01 4.03e-01f  1
 186  1.3028032e+01 3.32e-01 1.43e+03  -1.3 9.92e+00    -  1.00e+00 5.04e-01f  1
 187  1.2195177e+01 7.42e-01 1.76e+02  -1.4 1.15e+01    -  6.80e-01 1.00e+00h  1
 188  1.2188780e+01 7.22e-01 6.10e+02  -1.4 2.36e+00    -  2.08e-01 2.73e-02h  1
 189  1.1882773e+01 1.87e-01 9.66e+01  -1.4 6.43e+00    -  8.49e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.1692620e+01 1.08e-01 5.75e+01  -1.9 4.02e+00    -  1.00e+00 4.85e-01h  1
 191  1.1349383e+01 6.23e-02 6.42e+01  -1.7 4.77e+00    -  1.00e+00 7.62e-01f  1
 192  1.1198791e+01 4.54e-02 1.18e+02  -1.9 1.88e+00    -  1.00e+00 9.29e-01h  1
 193  1.1073251e+01 6.42e-02 1.54e+02  -2.2 1.88e+00    -  1.00e+00 1.00e+00h  1
 194  1.1033520e+01 2.42e-02 5.42e+01  -2.5 1.08e+00    -  1.00e+00 1.00e+00h  1
 195  1.1093582e+01 1.34e-02 1.05e+02  -2.5 1.56e+00    -  6.17e-01 4.62e-01H  1
 196  1.1093998e+01 5.80e-03 1.85e+02  -2.7 6.86e-01    -  1.00e+00 5.13e-01h  1
 197  1.1095557e+01 5.54e-03 2.51e+02  -3.3 8.40e-01    -  9.68e-01 4.28e-01H  1
 198  1.1091096e+01 6.23e-03 2.45e+02  -3.0 8.09e-01    -  1.00e+00 3.39e-01h  2
 199  1.1041414e+01 3.26e-02 3.08e+02  -2.6 1.37e+00    -  1.00e+00 5.51e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.1013040e+01 2.94e-02 3.89e+02  -2.8 8.42e-01    -  6.05e-01 1.00e+00h  1
 201  1.0967832e+01 5.58e-03 2.92e+02  -2.9 4.72e-01    -  1.00e+00 8.63e-01h  1
 202  1.0930446e+01 2.80e-03 1.56e+02  -3.3 5.60e-01    -  1.00e+00 5.80e-01h  1
 203  1.0918193e+01 5.76e-03 1.44e+02  -3.3 5.51e-01    -  1.00e+00 6.21e-01h  1
 204  1.0903336e+01 6.69e-03 2.09e+02  -3.7 9.46e-01    -  1.00e+00 3.63e-01h  1
 205  1.0869379e+01 4.45e-02 6.59e+02  -2.5 2.39e+00    -  1.00e+00 4.36e-01f  1
 206  1.0796628e+01 4.84e-02 8.57e+02  -2.7 1.99e+00    -  9.43e-01 5.72e-01h  1
 207  1.0693318e+01 2.04e-02 4.87e+02  -2.7 1.01e+00    -  1.00e+00 8.92e-01h  1
 208  1.0718486e+01 2.84e-02 4.26e+02  -2.2 1.15e+00    -  1.00e+00 1.00e+00f  1
 209  1.0723018e+01 8.14e-03 1.05e+02  -2.2 6.86e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.0676409e+01 1.32e-02 9.34e+01  -2.9 8.22e-01    -  1.00e+00 8.23e-01h  1
 211  1.0647875e+01 1.46e-02 2.63e+02  -2.6 7.28e-01    -  1.00e+00 1.00e+00h  1
 212  1.0584741e+01 4.16e-03 1.80e+02  -3.2 4.18e-01    -  1.00e+00 8.14e-01h  1
 213  1.0579793e+01 2.24e-03 1.01e+02  -3.9 3.41e-01    -  9.43e-01 5.73e-01h  1
 214  1.0611272e+01 1.41e-03 6.40e+02  -3.2 2.82e-01    -  1.00e+00 4.01e-01h  1
 215  1.0718183e+01 6.03e-03 3.86e+02  -2.5 4.48e-01    -  6.74e-01 1.00e+00f  1
 216  1.0715678e+01 1.51e-03 2.51e+02  -2.7 3.94e-01    -  1.00e+00 8.48e-01h  1
 217  1.0693473e+01 1.37e-03 1.38e+02  -2.7 3.00e-01    -  1.00e+00 1.00e+00f  1
 218  1.0665821e+01 4.16e-03 2.09e+02  -2.7 3.81e-01    -  1.00e+00 1.00e+00h  1
