This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1287
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  68  6.1468975e-04 1.52e-03 7.14e+01  -4.0 4.48e-02    -  1.00e+00 1.00e+00h  1
  69  5.9596884e-04 1.56e-03 7.14e+01  -4.0 5.07e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  5.9016908e-04 1.55e-03 7.00e+01  -4.0 1.29e+00    -  1.00e+00 3.91e-03h  9
  71  5.6621581e-04 1.12e-03 7.14e+01  -4.0 4.05e-02    -  1.00e+00 1.00e+00h  1
  72  5.6509327e-04 1.09e-03 7.14e+01  -4.0 1.49e-01    -  1.00e+00 3.12e-02h  6
  73  5.6019825e-04 1.08e-03 7.00e+01  -4.0 4.66e-01    -  1.00e+00 3.12e-02h  6
  74  5.7142096e-04 1.01e-03 7.01e+01  -4.1 7.47e-02    -  1.00e+00 2.50e-01h  3
  75  5.6333641e-04 9.18e-04 7.13e+01  -4.1 6.66e-02    -  1.00e+00 5.00e-01h  2
  76  5.6066975e-04 1.03e-03 7.01e+01  -4.1 7.84e-02    -  1.00e+00 2.50e-01h  3
  77  5.5544922e-04 1.02e-03 7.13e+01  -4.0 5.12e-01    -  1.00e+00 1.56e-02h  7
  78  5.7641146e-04 7.13e-04 7.01e+01  -4.0 4.81e-02    -  1.00e+00 5.00e-01h  2
  79  5.6863553e-04 7.21e-04 7.00e+01  -4.0 3.79e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  5.6388723e-04 4.15e-04 7.00e+01  -4.0 2.43e-02    -  1.00e+00 5.00e-01h  2
  81  5.6229443e-04 8.93e-04 7.14e+01  -4.1 5.39e-01    -  1.00e+00 6.25e-02h  5
  82  5.3799648e-04 4.99e-04 7.02e+01  -4.1 2.87e-02    -  1.00e+00 1.00e+00h  1
  83  5.8947894e-04 4.64e-04 7.13e+01  -4.0 2.26e-01    -  1.00e+00 2.50e-01h  3
  84  7.1685411e-04 8.03e-04 7.13e+01  -4.1 1.13e-01    -  1.00e+00 5.00e-01h  2
  85  7.0814162e-04 7.96e-04 7.13e+01  -4.1 3.40e-01    -  1.00e+00 7.81e-03h  8
  86  1.7362901e-03 5.52e-04 7.02e+01  -4.1 1.81e-01    -  1.00e+00 1.00e+00H  1
  87  5.8916554e-04 2.31e-03 7.01e+01  -4.1 1.26e-01    -  1.00e+00 1.00e+00H  1
  88  6.0305315e-04 1.84e-04 7.13e+01  -4.1 8.23e-02    -  1.00e+00 1.00e+00H  1
  89  5.9427210e-04 2.07e-04 7.02e+01  -4.0 4.24e-01    -  1.00e+00 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  5.8050637e-04 2.04e-04 7.13e+01  -4.1 1.20e+00    -  1.00e+00 1.56e-02h  7
  91  5.1988207e-04 3.51e-04 7.00e+01  -4.0 2.83e-02    -  1.00e+00 1.00e+00h  1
  92  4.9692924e-04 1.83e-04 7.00e+01  -4.0 2.48e-02    -  1.00e+00 1.00e+00h  1
  93  4.9682179e-04 2.02e-04 7.14e+01  -4.0 6.20e-02    -  1.00e+00 1.25e-01h  4
  94  4.9264294e-04 4.12e-04 7.14e+01  -4.1 2.68e-01    -  1.00e+00 6.25e-02h  5
  95  4.8721363e-04 5.98e-04 7.14e+01  -4.1 2.75e-01    -  1.00e+00 6.25e-02h  5
  96  4.8562322e-04 5.97e-04 7.14e+01  -4.1 7.32e-01    -  1.00e+00 7.81e-03h  8
  97  4.8914788e-04 3.37e-04 7.00e+01  -4.0 2.43e-02    -  1.00e+00 1.00e+00h  1
  98  4.8439366e-04 3.29e-04 7.00e+01  -4.1 5.53e-01    -  1.00e+00 1.56e-02h  7
  99  4.6237860e-04 1.23e-03 7.00e+01  -4.0 3.46e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  4.6592063e-04 1.23e-03 7.14e+01  -4.0 1.67e+00    -  1.00e+00 9.77e-04h 11
 101  4.5096362e-04 5.53e-04 7.14e+01  -4.0 2.16e-02    -  1.00e+00 1.00e+00h  1
 102  4.5707242e-04 1.11e-04 7.14e+01  -4.0 2.21e-02    -  1.00e+00 1.00e+00H  1
 103  4.3897436e-04 2.07e-04 7.00e+01  -4.0 5.51e-02    -  1.00e+00 5.00e-01h  2
 104  4.2346087e-04 2.26e-04 7.00e+01  -4.0 1.99e-01    -  1.00e+00 1.25e-01h  4
 105  4.1216900e-04 2.19e-04 7.00e+01  -4.0 1.10e-01    -  1.00e+00 1.25e-01h  4
 106  4.2393474e-04 3.24e-04 7.00e+01  -4.0 2.39e-02    -  1.00e+00 1.00e+00h  1
 107  4.3912838e-04 2.80e-04 7.14e+01  -4.0 9.06e-02    -  1.00e+00 1.25e-01h  4
 108  4.2518897e-04 4.81e-04 7.14e+01  -4.0 5.52e-02    -  1.00e+00 1.00e+00h  1
 109  3.8199845e-04 1.57e-04 7.00e+01  -4.0 3.12e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  3.8239924e-04 1.45e-04 7.00e+01  -4.0 5.16e-02    -  1.00e+00 6.25e-02h  5
 111  3.8153109e-04 1.34e-04 7.14e+01  -4.0 8.67e-02    -  1.00e+00 6.25e-02h  5
 112  3.8763776e-04 1.73e-04 7.13e+01  -4.1 2.53e-02    -  1.00e+00 5.00e-01h  2
 113  3.7912766e-04 1.31e-04 7.01e+01  -4.1 5.27e-02    -  1.00e+00 1.25e-01h  4
 114  3.7787759e-04 1.38e-04 7.01e+01  -4.1 4.23e-01    -  1.00e+00 1.56e-02h  7
 115  3.7335988e-04 6.92e-05 7.13e+01  -4.1 8.90e-03    -  1.00e+00 1.00e+00h  1
 116  3.7220416e-04 6.31e-05 7.13e+01  -4.0 7.30e-01    -  1.00e+00 7.81e-03h  8
 117  3.7125131e-04 1.05e-04 7.13e+01  -4.1 3.52e-02    -  1.00e+00 5.00e-01h  2
 118  3.7217837e-04 9.56e-05 7.01e+01  -4.1 3.55e-02    -  1.00e+00 2.50e-01h  3
 119  3.6616571e-04 1.55e-04 7.01e+01  -4.1 1.61e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  3.6549065e-04 1.46e-04 7.01e+01  -4.1 1.34e-01    -  1.00e+00 3.12e-02h  6
 121  3.5840323e-04 1.47e-04 7.01e+01  -4.1 2.17e-01    -  1.00e+00 6.25e-02h  5
 122  3.5824622e-04 1.38e-04 7.13e+01  -4.0 4.60e-02    -  1.00e+00 1.25e-01h  4
 123  3.5277372e-04 1.15e-04 7.14e+01  -4.0 1.99e-02    -  1.00e+00 5.00e-01h  2
 124  3.5270386e-04 2.48e-04 7.14e+01  -4.0 1.13e-01    -  1.00e+00 1.25e-01h  4
 125  3.5120674e-04 2.01e-04 7.01e+01  -4.1 3.22e-02    -  1.00e+00 2.50e-01h  3
 126  3.4734660e-04 3.06e-04 7.01e+01  -4.1 5.83e-02    -  1.00e+00 2.50e-01h  3
 127  3.4610436e-04 2.40e-04 7.01e+01  -4.1 1.76e-02    -  1.00e+00 5.00e-01h  2
 128  3.4423670e-04 3.20e-04 7.01e+01  -4.1 1.79e-01    -  1.00e+00 6.25e-02h  5
 129  3.4197026e-04 3.35e-04 7.13e+01  -4.1 5.26e-01    -  1.00e+00 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  3.3781710e-04 2.90e-04 7.13e+01  -4.0 6.84e-02    -  1.00e+00 1.25e-01h  4
 131  3.3457063e-04 2.52e-04 7.14e+01  -4.0 1.59e-02    -  1.00e+00 1.00e+00h  1
 132  3.3441723e-04 2.49e-04 7.00e+01  -4.1 2.27e-01    -  1.00e+00 1.56e-02h  7
 133  3.2787386e-04 2.07e-04 7.00e+01  -4.1 6.08e-02    -  1.00e+00 2.50e-01h  3
 134  3.2083551e-04 1.99e-04 7.01e+01  -4.1 1.06e-01    -  1.00e+00 2.50e-01h  3
 135  3.1591967e-04 2.03e-04 7.01e+01  -4.0 1.64e-01    -  1.00e+00 6.25e-02h  5
 136  3.1277474e-04 2.05e-04 7.14e+01  -4.0 2.35e-01    -  1.00e+00 6.25e-02h  5
 137  3.0861929e-04 1.91e-04 7.13e+01  -4.1 8.14e-02    -  1.00e+00 1.25e-01h  4
 138  3.1781460e-04 4.26e-04 7.02e+01  -4.1 2.36e-02    -  1.00e+00 1.00e+00h  1
 139  3.1412802e-04 2.33e-04 7.14e+01  -4.0 2.34e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  3.1168109e-04 2.11e-04 7.00e+01  -4.0 1.47e-01    -  1.00e+00 6.25e-02h  5
 141  2.9898861e-04 1.35e-04 7.00e+01  -4.0 1.01e-01    -  1.00e+00 1.25e-01h  4
 142  3.0385818e-04 3.13e-04 7.00e+01  -4.0 4.82e-02    -  1.00e+00 5.00e-01h  2
 143  3.0251181e-04 3.07e-04 7.14e+01  -4.1 4.14e-01    -  1.00e+00 1.56e-02h  7
 144  5.9996860e-04 2.65e-04 7.13e+01  -4.1 7.69e-02    -  1.00e+00 1.00e+00H  1
 145  4.6154351e-04 2.02e-04 7.13e+01  -4.1 6.79e-02    -  1.00e+00 2.50e-01h  3
 146  4.4393581e-04 2.06e-04 7.13e+01  -4.1 4.74e-01    -  1.00e+00 1.56e-02h  7
 147  4.3065660e-04 1.95e-04 7.01e+01  -4.1 2.50e-01    -  1.00e+00 3.12e-02h  6
 148  3.7950529e-04 1.87e-04 7.13e+01  -4.1 5.00e-01    -  1.00e+00 1.56e-02h  7
 149  3.4705351e-04 2.94e-05 7.02e+01  -4.1 5.31e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.1784931e-04 2.20e-04 7.00e+01  -4.0 5.23e-02    -  1.00e+00 1.00e+00h  1
 151  3.0100271e-04 1.63e-04 7.00e+01  -4.0 2.61e-02    -  1.00e+00 1.00e+00h  1
 152  2.8868099e-04 1.50e-04 7.00e+01  -4.1 2.10e+00    -  4.66e-01 8.21e-03h  7
 153  5.0404773e-04 6.37e-04 7.14e+01  -4.0 1.02e-01    -  1.00e+00 1.00e+00h  1
 154  4.9626097e-04 5.65e-04 7.14e+01  -4.1 2.94e-01    -  1.00e+00 3.12e-02h  6
 155  4.8305974e-04 4.47e-04 7.14e+01  -4.1 5.38e-01    -  1.00e+00 1.25e-01h  4
 156  3.6534665e-04 2.52e-04 7.13e+01  -4.1 3.77e-02    -  1.00e+00 1.00e+00h  1
 157  6.8403432e-04 1.82e-04 7.02e+01  -4.1 1.70e-01    -  1.00e+00 2.50e-01h  3
 158  3.8496345e-04 8.35e-05 7.01e+01  -4.1 5.10e-02    -  1.00e+00 1.00e+00h  1
 159  3.2578442e-04 7.63e-05 7.13e+01  -4.1 8.16e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  3.0709911e-04 4.57e-05 7.01e+01  -4.0 8.65e-03    -  1.00e+00 1.00e+00h  1
 161  3.0594419e-04 8.55e-05 7.00e+01  -4.0 2.11e-01    -  1.00e+00 6.25e-02h  5
 162  2.9957557e-04 8.61e-05 7.14e+01  -4.1 3.50e-02    -  1.00e+00 1.25e-01h  4
 163  2.8637165e-04 4.62e-05 7.01e+01  -4.1 6.56e-03    -  1.00e+00 1.00e+00h  1
 164  2.8375610e-04 4.95e-05 7.01e+01  -4.0 1.27e-01    -  1.00e+00 3.12e-02h  6
 165  2.8236694e-04 6.11e-05 7.13e+01  -4.1 1.45e-02    -  1.00e+00 5.00e-01h  2
 166  2.8153554e-04 4.40e-05 7.13e+01  -4.1 8.35e-03    -  1.00e+00 5.00e-01h  2
 167  2.8291144e-04 4.06e-05 7.01e+01  -4.1 2.65e-02    -  1.00e+00 2.50e-01h  3
 168  2.8149441e-04 5.59e-05 7.02e+01  -4.1 8.65e-03    -  1.00e+00 1.00e+00h  1
 169  2.8365730e-04 4.32e-05 7.12e+01  -4.1 2.16e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.8669546e-04 2.18e-05 7.01e+01  -4.0 1.21e-02    -  1.00e+00 5.00e-01h  2
 171  2.8218619e-04 2.95e-05 7.01e+01  -4.0 7.16e-01    -  1.00e+00 1.56e-02h  7
 172  2.8225024e-04 1.74e-05 7.01e+01  -4.1 8.48e-03    -  1.00e+00 5.00e-01h  2
 173  2.8011148e-04 2.25e-05 7.01e+01  -4.1 1.93e+00    -  8.92e-01 3.46e-03h  9
 174  2.8044958e-04 2.22e-05 7.13e+01  -4.1 5.55e-02    -  1.00e+00 3.12e-02h  6
 175  2.8341459e-04 5.93e-05 7.02e+01  -4.1 8.03e-03    -  1.00e+00 1.00e+00h  1
 176  2.8330916e-04 5.98e-05 7.12e+01  -4.1 2.22e-02    -  1.00e+00 1.25e-01h  4
 177  2.8298043e-04 5.91e-05 7.12e+01  -4.1 2.54e-01    -  1.00e+00 1.56e-02h  7
 178  2.7755123e-04 3.82e-05 7.02e+01  -4.1 9.37e-03    -  1.00e+00 1.00e+00h  1
 179  2.7681619e-04 2.71e-05 7.13e+01  -4.1 7.44e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  2.7614926e-04 3.80e-05 7.13e+01  -4.1 4.82e-02    -  1.00e+00 1.25e-01h  4
 181  2.7577918e-04 3.78e-05 7.13e+01  -4.1 4.09e-02    -  1.00e+00 6.25e-02h  5
 182  2.7462253e-04 4.05e-05 7.01e+01  -4.1 2.09e-02    -  1.00e+00 2.50e-01h  3
 183  2.7333897e-04 1.55e-04 7.01e+01  -4.1 2.81e-02    -  1.00e+00 5.00e-01h  2
 184  2.7182624e-04 1.64e-04 7.13e+01  -4.0 2.21e-01    -  1.00e+00 3.12e-02h  6
 185  2.7111416e-04 1.70e-04 7.01e+01  -4.1 8.35e-02    -  1.00e+00 6.25e-02h  5
 186  2.7098316e-04 1.69e-04 7.13e+01  -4.1 4.27e-01    -  1.00e+00 3.91e-03h  9
 187  2.6888909e-04 1.52e-04 7.13e+01  -4.1 7.57e-02    -  1.00e+00 1.25e-01h  4
 188  2.6860257e-04 1.44e-04 7.13e+01  -4.1 1.01e-01    -  1.00e+00 6.25e-02h  5
 189  2.6785039e-04 1.37e-04 7.01e+01  -4.1 4.08e-02    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.6677285e-04 1.56e-04 7.13e+01  -4.1 4.58e-02    -  1.00e+00 1.25e-01h  4
 191  2.6644518e-04 1.55e-04 7.13e+01  -4.1 1.90e-01    -  1.00e+00 1.56e-02h  7
 192  2.6625057e-04 1.41e-04 7.13e+01  -4.1 3.90e-02    -  1.00e+00 1.25e-01h  4
 193  2.6620854e-04 1.39e-04 7.01e+01  -4.1 1.13e-01    -  1.00e+00 1.56e-02h  7
 194  2.6619598e-04 1.02e-04 7.01e+01  -4.1 1.62e-02    -  1.00e+00 5.00e-01h  2
 195  2.6613076e-04 1.08e-04 7.13e+01  -4.1 1.30e-01    -  1.00e+00 3.12e-02h  6
 196  2.7234399e-04 1.66e-04 7.13e+01  -4.1 2.85e-02    -  1.00e+00 5.00e-01h  2
 197  2.7198542e-04 1.61e-04 7.13e+01  -4.1 8.23e-02    -  1.00e+00 3.12e-02h  6
 198  2.7104558e-04 1.27e-04 7.13e+01  -4.1 6.66e-02    -  1.00e+00 2.50e-01h  3
 199  2.6458830e-04 1.21e-04 7.00e+01  -4.0 1.69e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  2.6842812e-04 1.06e-04 7.14e+01  -4.0 1.24e-01    -  1.00e+00 6.25e-02h  5
 201  2.6709663e-04 9.04e-05 7.14e+01  -4.0 1.61e-02    -  1.00e+00 1.00e+00h  1
 202  2.8411599e-04 7.08e-05 7.00e+01  -4.1 8.90e-02    -  1.00e+00 2.50e-01h  3
 203  2.6605710e-04 7.91e-05 7.13e+01  -4.1 1.59e-02    -  1.00e+00 1.00e+00h  1
 204  2.6550561e-04 6.29e-05 7.01e+01  -4.1 1.08e-01    -  1.00e+00 6.25e-02h  5
 205  2.6915823e-04 1.10e-04 7.01e+01  -4.1 1.29e-02    -  1.00e+00 1.00e+00h  1
 206  2.6885741e-04 1.06e-04 7.13e+01  -4.0 6.43e-02    -  1.00e+00 6.25e-02h  5
 207  2.6717405e-04 1.40e-04 7.01e+01  -4.1 3.58e-02    -  1.00e+00 5.00e-01h  2
 208  2.6673695e-04 1.37e-04 7.13e+01  -4.1 7.01e-01    -  1.00e+00 1.56e-02h  7
 209  2.6491273e-04 1.47e-04 7.01e+01  -4.1 1.76e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  2.6730928e-04 1.45e-04 7.13e+01  -4.1 2.19e-01    -  1.00e+00 3.12e-02h  6
 211  2.6607332e-04 8.84e-05 7.13e+01  -4.1 1.52e-02    -  1.00e+00 5.00e-01h  2
 212  2.6582657e-04 7.57e-05 7.02e+01  -4.1 3.52e-02    -  1.00e+00 2.50e-01h  3
 213  2.6662597e-04 6.87e-05 7.02e+01  -4.1 3.92e-02    -  1.00e+00 1.25e-01h  4
 214  2.6645754e-04 6.12e-05 7.13e+01  -4.1 5.36e-02    -  1.00e+00 1.25e-01h  4
 215  2.6643985e-04 9.84e-05 7.02e+01  -4.1 1.34e-02    -  1.00e+00 1.00e+00h  1
