This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1287
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  56  3.9205397e-03 1.35e-02 7.12e+01  -4.1 1.33e-01    -  1.00e+00 1.00e+00h  1
  57  4.2363885e-03 2.85e-02 7.13e+01  -4.0 3.05e-01    -  1.00e+00 5.00e-01h  2
  58  3.3471699e-03 9.98e-03 7.13e+01  -4.1 8.12e-02    -  1.00e+00 1.00e+00h  1
  59  4.3011436e-03 3.84e-03 7.14e+01  -4.0 8.70e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  4.8210964e-03 4.24e-03 7.01e+01  -4.1 4.85e-01    -  9.83e-01 1.25e-01h  4
  61  3.7559637e-03 5.47e-03 7.12e+01  -4.1 8.91e-02    -  1.00e+00 1.00e+00h  1
  62  3.3542798e-03 5.06e-03 7.13e+01  -4.0 7.46e-01    -  1.00e+00 1.25e-01h  4
  63  3.5616088e-03 2.23e-03 7.02e+01  -4.1 5.08e-02    -  1.00e+00 1.00e+00h  1
  64  3.2902879e-03 6.56e-04 7.00e+01  -4.0 5.63e-02    -  1.00e+00 1.00e+00h  1
  65  3.1272486e-03 6.13e-04 7.14e+01  -4.0 4.78e-02    -  1.00e+00 2.50e-01h  3
  66  3.1503117e-03 1.91e-04 7.00e+01  -4.0 1.88e-02    -  1.00e+00 1.00e+00h  1
  67  3.1446572e-03 2.08e-04 7.00e+01  -4.0 1.55e-01    -  1.00e+00 6.25e-02h  5
  68  3.2508938e-03 2.20e-04 7.13e+01  -4.1 3.25e-02    -  1.00e+00 1.00e+00H  1
  69  3.2078529e-03 7.23e-03 7.13e+01  -4.0 4.31e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  3.1140112e-03 6.08e-03 7.13e+01  -4.1 1.86e-01    -  1.00e+00 2.50e-01h  3
  71  1.4006733e-02 3.67e-03 7.01e+01  -4.0 4.44e-01    -  1.00e+00 1.00e+00H  1
  72  2.8126970e-03 3.06e-02 7.01e+01  -4.1 4.09e-01    -  1.00e+00 1.00e+00h  1
  73  4.7284559e-03 2.62e-03 7.14e+01  -4.0 1.99e-01    -  1.00e+00 1.00e+00h  1
  74  3.7251298e-03 1.42e-02 7.12e+01  -4.1 1.48e-01    -  1.00e+00 1.00e+00h  1
  75  4.3751910e-03 1.38e-02 7.02e+01  -4.1 2.29e+00    -  3.48e-01 2.67e-02h  6
  76  2.7651097e-03 4.56e-03 7.02e+01  -4.1 1.01e-01    -  1.00e+00 1.00e+00h  1
  77  3.3759071e-03 1.60e-03 7.14e+01  -4.0 1.71e-01    -  1.00e+00 1.00e+00h  1
  78  2.8014986e-03 9.47e-04 7.13e+01  -4.1 1.11e-01    -  1.00e+00 1.00e+00h  1
  79  2.9815786e-03 1.22e-04 7.01e+01  -4.0 3.28e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  2.6632705e-03 1.13e-04 7.00e+01  -4.0 1.52e-02    -  1.00e+00 1.00e+00h  1
  81  2.6741606e-03 1.27e-04 7.14e+01  -4.0 9.84e-01    -  1.00e+00 1.53e-02h  7
  82  2.6459524e-03 6.58e-04 7.14e+01  -4.0 1.14e-01    -  1.00e+00 2.50e-01h  3
  83  2.6422961e-03 6.04e-04 7.00e+01  -4.0 2.32e-01    -  1.00e+00 1.25e-01h  4
  84  2.5452236e-03 6.52e-04 7.13e+01  -4.1 4.57e-02    -  1.00e+00 1.00e+00h  1
  85  2.5050537e-03 7.39e-04 7.13e+01  -4.0 1.35e+00    -  1.00e+00 3.12e-02h  6
  86  2.4992995e-03 1.44e-03 7.13e+01  -4.0 1.18e-01    -  1.00e+00 5.00e-01h  2
  87  2.4551190e-03 1.65e-03 7.01e+01  -4.1 8.76e-01    -  1.00e+00 6.25e-02h  5
  88  2.7651842e-03 1.31e-03 7.14e+01  -4.0 3.69e-01    -  1.00e+00 2.50e-01h  3
  89  2.6129409e-03 2.33e-03 7.13e+01  -4.1 1.61e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  2.3610220e-03 2.35e-03 7.02e+01  -4.1 6.96e-02    -  1.00e+00 1.00e+00h  1
  91  2.3157953e-03 2.38e-03 7.12e+01  -3.8 3.36e+00    -  1.00e+00 8.50e-03h  7
  92  2.2845048e-03 1.62e-04 7.00e+01  -4.0 3.48e-02    -  1.00e+00 1.00e+00h  1
  93  2.2734816e-03 6.02e-05 7.00e+01  -4.0 1.14e-02    -  1.00e+00 1.00e+00h  1
  94  2.2712215e-03 6.37e-05 7.14e+01  -4.0 1.02e-01    -  1.00e+00 6.25e-02h  5
  95  2.2711059e-03 6.32e-05 7.00e+01  -4.1 1.13e-01    -  1.00e+00 1.56e-02h  7
  96  2.2679819e-03 9.40e-05 7.13e+01  -4.1 8.32e-02    -  1.00e+00 2.50e-01h  3
  97  2.2636433e-03 1.27e-04 7.13e+01  -4.1 1.98e+00    -  8.41e-01 6.33e-03h  8
  98  2.2570566e-03 1.23e-04 7.13e+01  -4.1 3.93e-01    -  1.00e+00 3.12e-02h  6
  99  2.2482325e-03 5.68e-04 7.01e+01  -4.0 3.89e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  2.2590806e-03 8.38e-04 7.01e+01  -4.1 2.03e-01    -  1.00e+00 1.25e-01h  4
 101  2.2656955e-03 5.35e-04 7.13e+01  -4.1 1.07e-01    -  1.00e+00 1.25e-01h  4
 102  2.2411917e-03 7.67e-04 7.02e+01  -4.1 6.98e-02    -  1.00e+00 1.00e+00H  1
 103  2.2784165e-03 9.00e-04 7.13e+01  -4.0 2.80e-01    -  1.00e+00 1.25e-01h  4
 104  2.1861862e-03 2.31e-03 7.13e+01  -4.1 1.29e+00    -  7.08e-01 3.06e-02h  6
 105  2.5443100e-03 8.12e-04 7.00e+01  -4.0 1.38e-01    -  1.00e+00 1.00e+00h  1
 106  2.1329704e-03 1.39e-03 7.02e+01  -4.1 1.15e-01    -  1.00e+00 1.00e+00h  1
 107  2.1221299e-03 9.24e-04 7.01e+01  -4.0 1.56e-01    -  1.00e+00 2.50e-01h  3
 108  2.1168473e-03 9.32e-04 7.13e+01  -3.6 1.41e+00    -  1.00e+00 3.99e-03h  8
 109  2.1111862e-03 6.07e-05 7.00e+01  -4.0 1.27e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  2.1101447e-03 1.41e-04 7.14e+01  -4.0 1.14e-01    -  1.00e+00 1.25e-01h  4
 111  2.2184933e-03 9.27e-05 7.02e+01  -4.1 6.26e-02    -  1.00e+00 1.00e+00H  1
 112  2.1596882e-03 1.27e-03 7.01e+01  -4.0 8.54e-02    -  1.00e+00 5.00e-01h  2
 113  2.0965228e-03 1.35e-03 7.01e+01  -4.1 6.61e-01    -  1.00e+00 6.25e-02h  5
 114  2.0334227e-03 1.03e-03 7.00e+01  -4.0 3.16e-02    -  1.00e+00 1.00e+00h  1
 115  2.0415944e-03 2.60e-04 7.14e+01  -4.0 3.43e-02    -  1.00e+00 1.00e+00h  1
 116  2.0386799e-03 2.72e-04 7.00e+01  -4.0 1.11e-01    -  1.00e+00 1.25e-01h  4
 117  2.0273745e-03 2.80e-04 7.14e+01  -4.1 1.42e-01    -  1.00e+00 6.25e-02h  5
 118  2.0260236e-03 3.45e-04 7.00e+01  -4.0 5.16e-02    -  1.00e+00 1.00e+00h  1
 119  2.1830059e-03 2.08e-04 7.02e+01  -4.1 4.19e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  2.0523055e-03 4.11e-04 7.12e+01  -4.1 1.08e-01    -  1.00e+00 5.00e-01h  2
 121  2.0229766e-03 6.30e-04 7.12e+01  -4.1 2.29e-01    -  1.00e+00 1.25e-01h  4
 122  2.0034368e-03 6.09e-04 7.02e+01  -4.1 6.43e-02    -  1.00e+00 1.00e+00H  1
 123  2.0523213e-03 5.86e-04 7.13e+01  -4.0 1.67e-01    -  1.00e+00 1.25e-01h  4
 124  2.0638319e-03 7.81e-04 7.13e+01  -4.1 1.49e-01    -  1.00e+00 2.50e-01h  3
 125  2.0421178e-03 9.93e-04 7.13e+01  -4.1 1.34e+00    -  8.01e-01 2.36e-02h  6
 126  1.9753126e-03 7.86e-04 7.02e+01  -4.1 2.31e-01    -  1.00e+00 2.50e-01h  3
 127  1.9648321e-03 7.38e-04 7.01e+01  -4.0 1.14e+00    -  1.00e+00 1.56e-02h  7
 128  1.9640257e-03 4.42e-04 7.14e+01  -4.0 5.54e-02    -  1.00e+00 1.00e+00h  1
 129  1.9297435e-03 1.13e-03 7.14e+01  -4.0 3.86e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.9249344e-03 1.13e-03 7.00e+01  -3.7 1.18e+00    -  1.00e+00 3.30e-03h  9
 131  1.9047664e-03 9.85e-05 7.14e+01  -4.0 1.14e-02    -  1.00e+00 1.00e+00h  1
 132  1.8773245e-03 3.17e-03 7.14e+01  -4.0 5.91e-02    -  1.00e+00 1.00e+00h  1
 133  2.4658248e-03 7.58e-04 7.00e+01  -4.0 1.12e-01    -  1.00e+00 1.00e+00H  1
 134  2.3343164e-03 3.51e-03 7.13e+01  -4.1 9.44e-02    -  1.00e+00 1.00e+00h  1
 135  2.1499396e-03 3.61e-03 7.02e+01  -4.1 1.14e+01    -  7.92e-02 1.21e-02h  4
 136  2.2354066e-03 3.04e-03 7.13e+01  -4.1 1.28e-01    -  1.00e+00 1.00e+00h  1
 137  2.0501427e-03 2.93e-03 7.13e+01  -4.1 1.24e+00    -  1.00e+00 3.12e-02h  6
 138  1.8274468e-03 1.61e-03 7.13e+01  -4.1 8.12e-02    -  1.00e+00 1.00e+00h  1
 139  1.8584992e-03 1.60e-03 7.02e+01  -3.8 1.57e+00    -  1.00e+00 4.92e-03h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.8493122e-03 2.83e-04 7.00e+01  -4.0 1.92e-02    -  1.00e+00 1.00e+00h  1
 141  1.9719712e-03 2.24e-04 7.14e+01  -4.0 3.81e-02    -  1.00e+00 1.00e+00H  1
 142  1.9446928e-03 1.80e-04 7.14e+01  -4.1 2.11e-01    -  1.00e+00 1.25e-01h  4
 143  1.9030064e-03 1.58e-04 7.14e+01  -4.1 5.99e-01    -  1.00e+00 6.25e-02h  5
 144  1.8407656e-03 1.45e-04 7.13e+01  -4.1 1.35e-02    -  1.00e+00 1.00e+00h  1
 145  1.8115692e-03 4.85e-04 7.01e+01  -4.1 1.76e-01    -  1.00e+00 1.25e-01h  4
 146  1.8069549e-03 2.32e-04 7.00e+01  -4.0 2.93e-02    -  1.00e+00 1.00e+00h  1
 147  1.7984955e-03 1.64e-04 7.14e+01  -4.0 1.04e-01    -  1.00e+00 1.25e-01h  4
 148  1.8258127e-03 2.83e-05 7.13e+01  -4.1 3.04e-02    -  1.00e+00 1.00e+00H  1
 149  1.8011214e-03 7.89e-04 7.13e+01  -4.0 5.27e-01    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.7313653e-03 1.27e-03 7.01e+01  -4.1 3.88e-01    -  1.00e+00 1.25e-01h  4
 151  1.6876531e-03 1.45e-03 7.01e+01  -3.8 7.82e-01    -  1.00e+00 6.25e-02h  5
 152  1.6488746e-03 2.22e-03 7.01e+01  -4.0 4.04e-01    -  1.00e+00 1.25e-01h  4
 153  1.5507837e-03 2.67e-03 7.01e+01  -4.0 1.33e+00    -  1.00e+00 6.25e-02h  5
 154  1.4850473e-03 2.82e-03 7.13e+01  -3.7 1.49e+00    -  1.00e+00 1.56e-02h  7
 155  1.4210000e-03 1.09e-02 7.00e+01  -4.0 4.07e-01    -  1.00e+00 5.00e-01h  2
 156  1.2863247e-03 1.15e-02 7.00e+01  -4.0 1.16e+00    -  1.00e+00 6.25e-02h  5
 157  1.3822732e-03 1.06e-02 7.00e+01  -4.0 7.50e-01    -  1.00e+00 1.25e-01h  4
 158  2.3173344e-03 1.10e-02 7.14e+01  -4.0 3.94e-01    -  1.00e+00 5.00e-01h  2
 159  1.1110461e-02 1.03e-02 7.01e+01  -4.1 7.77e-01    -  8.68e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.3570591e-03 1.03e-02 7.13e+01  -4.1 3.48e-01    -  1.00e+00 1.00e+00h  1
 161  3.3156984e-03 9.60e-03 7.01e+01  -4.0 2.24e-01    -  1.00e+00 1.00e+00h  1
 162  2.0644972e-03 4.45e-03 7.02e+01  -4.1 1.58e-01    -  1.00e+00 1.00e+00h  1
 163  1.3836204e-03 4.30e-03 7.13e+01  -4.1 1.20e+00    -  8.34e-01 1.07e-01h  4
 164  1.2748206e-03 1.31e-03 7.00e+01  -4.0 1.24e-01    -  1.00e+00 1.00e+00h  1
 165  1.1052510e-03 7.36e-04 7.00e+01  -4.0 7.15e-02    -  1.00e+00 5.00e-01h  2
 166  1.2243635e-03 7.11e-04 7.14e+01  -4.0 2.15e-01    -  1.00e+00 6.25e-02h  5
 167  1.1275375e-03 6.62e-04 7.14e+01  -4.0 1.06e-01    -  1.00e+00 1.00e+00h  1
 168  1.1039620e-03 8.65e-04 7.14e+01  -4.1 7.70e-01    -  1.00e+00 6.25e-02h  5
 169  1.0015152e-03 1.26e-03 7.02e+01  -4.1 4.69e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.0247025e-03 4.33e-04 7.14e+01  -4.0 3.32e-02    -  1.00e+00 1.00e+00h  1
 171  9.9347496e-04 1.99e-04 7.14e+01  -4.0 6.44e-02    -  1.00e+00 2.50e-01h  3
 172  9.7245933e-04 1.43e-03 7.00e+01  -4.0 6.35e-01    -  1.00e+00 6.25e-02h  5
 173  9.6875995e-04 1.34e-03 7.00e+01  -4.0 2.96e-01    -  1.00e+00 3.12e-02h  6
 174  9.1565579e-04 7.76e-04 7.14e+01  -4.1 1.34e-01    -  1.00e+00 2.50e-01h  3
 175  9.2473531e-04 3.65e-04 7.00e+01  -4.0 2.04e-02    -  1.00e+00 1.00e+00h  1
 176  9.2108661e-04 3.37e-04 7.00e+01  -4.0 9.10e-02    -  1.00e+00 1.25e-01h  4
 177  9.0841281e-04 4.26e-04 7.00e+01  -4.0 3.80e-01    -  1.00e+00 1.25e-01h  4
 178  8.6595878e-04 4.76e-04 7.14e+01  -4.0 4.20e-02    -  1.00e+00 1.00e+00h  1
 179  8.8965617e-04 3.60e-04 7.00e+01  -4.0 2.05e-01    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  8.4961916e-04 2.19e-04 7.00e+01  -4.0 1.98e-02    -  1.00e+00 1.00e+00h  1
 181  8.3383916e-04 3.73e-04 7.14e+01  -4.0 4.12e-01    -  1.00e+00 6.25e-02h  5
 182  8.2974746e-04 3.67e-04 7.00e+01  -4.0 7.10e-02    -  1.00e+00 2.50e-01h  3
 183  8.0472858e-04 6.01e-04 7.00e+01  -4.1 1.02e+00    -  6.67e-01 2.64e-02h  6
 184  7.8899330e-04 4.38e-04 7.00e+01  -4.0 6.69e-02    -  1.00e+00 2.50e-01h  3
 185  8.1900547e-04 3.55e-04 7.14e+01  -4.0 1.52e-01    -  1.00e+00 1.25e-01h  4
 186  8.0076890e-04 4.16e-04 7.14e+01  -4.0 1.12e-01    -  1.00e+00 2.50e-01h  3
 187  7.7671766e-04 3.68e-04 7.00e+01  -4.0 1.71e-01    -  1.00e+00 2.50e-01h  3
 188  7.6264395e-04 2.50e-04 7.00e+01  -4.0 2.74e-02    -  1.00e+00 1.00e+00h  1
 189  7.8913989e-04 2.40e-04 7.14e+01  -4.0 2.87e-01    -  1.00e+00 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  7.5817993e-04 1.37e-04 7.14e+01  -4.0 2.10e-02    -  1.00e+00 1.00e+00h  1
 191  7.4398573e-04 1.15e-03 7.00e+01  -4.0 9.77e-02    -  1.00e+00 5.00e-01h  2
 192  7.4255947e-04 1.10e-03 7.00e+01  -4.0 2.06e-01    -  1.00e+00 3.12e-02h  6
 193  7.2402694e-04 9.55e-04 7.14e+01  -4.1 9.69e-02    -  1.00e+00 1.25e-01h  4
 194  7.1894636e-04 8.56e-04 7.00e+01  -4.0 7.72e-02    -  1.00e+00 1.25e-01h  4
 195  7.6493873e-04 1.09e-04 7.13e+01  -4.1 5.68e-02    -  1.00e+00 1.00e+00H  1
 196  7.6134046e-04 1.47e-04 7.13e+01  -4.1 4.66e-01    -  1.00e+00 3.12e-02h  6
 197  7.3170276e-04 1.66e-04 7.13e+01  -4.1 2.64e-01    -  1.00e+00 6.25e-02h  5
 198  7.2860729e-04 1.13e-03 7.01e+01  -4.0 1.16e-01    -  1.00e+00 5.00e-01h  2
 199  3.2017816e-03 1.10e-03 7.02e+01  -4.1 2.14e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  6.7797558e-04 1.14e-02 7.01e+01  -4.1 1.76e-01    -  1.00e+00 1.00e+00h  1
 201  1.2405418e-03 1.76e-03 7.14e+01  -4.0 6.99e-02    -  1.00e+00 1.00e+00h  1
 202  1.0869026e-03 6.47e-03 7.01e+01  -4.1 2.46e-01    -  1.00e+00 5.00e-01h  2
 203  8.5375152e-04 5.77e-03 7.01e+01  -4.1 1.58e+00    -  6.69e-01 4.18e-02h  5
 204  7.9578811e-04 5.20e-03 7.13e+01  -4.1 3.18e-01    -  1.00e+00 2.50e-01h  3
 205  8.3268265e-04 5.15e-03 7.01e+01  -4.1 7.08e-01    -  1.00e+00 3.12e-02h  6
 206  7.9437538e-04 4.94e-03 7.01e+01  -4.1 7.06e-01    -  1.00e+00 6.25e-02h  5
 207  1.1447949e-03 3.43e-03 7.02e+01  -4.1 1.29e-01    -  1.00e+00 1.00e+00H  1
 208  1.1064901e-03 4.17e-03 7.13e+01  -4.1 4.28e-01    -  1.00e+00 1.25e-01h  4
 209  1.1624620e-03 3.37e-03 7.02e+01  -4.1 2.97e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  9.4434533e-04 7.58e-03 7.13e+01  -4.1 2.05e-01    -  1.00e+00 5.00e-01h  2
 211  9.9692216e-04 5.38e-03 7.01e+01  -4.1 2.87e-01    -  1.00e+00 2.50e-01h  3
 212  7.2207125e-04 2.39e-03 7.13e+01  -4.1 8.75e-02    -  1.00e+00 1.00e+00h  1
 213  9.4669441e-04 2.12e-03 7.01e+01  -4.1 5.88e-01    -  1.00e+00 1.25e-01h  4
 214  6.5770547e-04 8.15e-04 7.13e+01  -4.1 6.11e-02    -  1.00e+00 1.00e+00h  1
 215  6.9671271e-04 7.96e-04 7.01e+01  -4.0 4.89e-01    -  1.00e+00 6.25e-02h  5
