This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1188
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  21  3.4968768e-02 1.24e-02 7.65e-02  -4.1 1.49e-01    -  1.00e+00 1.00e+00h  1
  22  4.6374546e-02 7.06e-03 3.04e-02  -3.2 1.06e-01    -  8.33e-01 1.00e+00h  1
  23  3.4684694e-02 4.75e-03 4.56e-02  -3.4 6.23e-02    -  1.00e+00 3.43e-01h  1
  24  2.5912154e-02 1.94e-03 2.19e-02  -4.0 4.79e-02    -  1.00e+00 1.00e+00h  1
  25  2.5587962e-02 5.44e-04 1.32e-02  -4.0 2.64e-02    -  1.00e+00 1.00e+00h  1
  26  2.2883518e-02 1.84e-03 1.59e-02  -4.0 5.79e-02    -  1.00e+00 1.00e+00h  1
  27  2.1388670e-02 7.40e-03 4.37e-02  -4.0 5.51e-01    -  1.00e+00 2.50e-01h  3
  28  2.0311252e-02 7.85e-03 5.58e-02  -4.0 8.27e-01    -  1.00e+00 6.25e-02h  5
  29  2.1591695e-02 9.15e-03 8.18e-02  -4.0 1.77e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  1.6525736e-02 6.81e-03 4.10e-02  -4.0 8.81e-02    -  1.00e+00 1.00e+00h  1
  31  3.3399912e-02 1.01e-02 2.57e-02  -4.0 1.43e-01    -  1.00e+00 1.00e+00H  1
  32  1.4448023e-02 5.11e-03 2.32e-02  -4.1 9.07e-02    -  1.00e+00 1.00e+00h  1
  33  1.4112054e-02 1.77e-03 6.56e-03  -4.0 4.76e-02    -  1.00e+00 1.00e+00h  1
  34  1.3342738e-02 3.19e-03 9.67e-03  -4.0 7.09e-02    -  1.00e+00 1.00e+00h  1
  35  1.3322132e-02 3.10e-03 2.50e-02  -4.0 4.21e-01    -  1.00e+00 6.25e-02h  5
  36  1.1762149e-02 1.54e-02 6.12e-02  -4.0 1.29e-01    -  1.00e+00 1.00e+00h  1
  37  1.0522005e-02 5.64e-03 2.44e-02  -4.0 9.15e-02    -  1.00e+00 1.00e+00h  1
  38  1.3667357e-02 2.52e-03 1.55e-02  -4.0 1.02e-01    -  1.00e+00 1.00e+00H  1
  39  1.2125158e-02 1.21e-03 3.16e-02  -4.0 9.10e-02    -  1.00e+00 5.32e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.0257685e-02 4.13e-03 1.11e-02  -4.0 7.76e-02    -  1.00e+00 1.00e+00h  1
  41  9.2138407e-03 3.55e-03 1.22e-02  -4.0 8.78e-02    -  1.00e+00 1.00e+00h  1
  42  9.9082496e-03 1.24e-03 7.64e-02  -3.6 2.02e-01    -  1.00e+00 4.38e-01H  1
  43  8.6862124e-03 1.76e-03 2.41e-02  -4.0 4.66e-02    -  1.00e+00 1.00e+00h  1
  44  8.7154556e-03 5.03e-03 4.01e-02  -3.4 1.46e-01    -  9.19e-01 5.00e-01h  2
  45  7.7952289e-03 1.25e-02 5.16e-02  -3.5 1.14e-01    -  1.00e+00 1.00e+00h  1
  46  7.9031441e-03 2.71e-03 8.02e-03  -4.0 5.02e-02    -  1.00e+00 1.00e+00h  1
  47  7.7158881e-03 1.67e-03 1.46e-02  -4.0 9.70e-02    -  1.00e+00 5.00e-01h  2
  48  7.5405509e-03 1.34e-03 2.28e-02  -4.0 1.39e-01    -  1.00e+00 2.50e-01h  3
  49  7.3091571e-03 1.36e-03 2.82e-02  -4.0 3.51e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  7.2259240e-03 1.28e-03 2.84e-02  -4.0 2.83e-01    -  1.00e+00 6.25e-02h  5
  51  7.4892176e-03 1.00e-03 3.25e-02  -4.0 7.54e-02    -  1.00e+00 4.30e-01H  1
  52  6.7934715e-03 1.07e-03 1.19e-02  -4.0 2.59e-02    -  1.00e+00 1.00e+00h  1
  53  7.3822470e-03 2.31e-03 3.78e-02  -4.0 5.52e-02    -  1.00e+00 1.00e+00H  1
  54  7.1250871e-03 2.04e-03 4.50e-02  -4.0 1.74e-01    -  1.00e+00 1.25e-01h  4
  55  7.8376722e-03 9.16e-04 1.18e-02  -4.0 9.86e-02    -  1.00e+00 1.00e+00H  1
  56  7.2011558e-03 6.02e-04 1.04e-01  -4.0 1.56e-01    -  1.00e+00 2.84e-01H  1
  57  6.8883040e-03 8.99e-04 1.91e-02  -4.0 1.19e-01    -  1.00e+00 2.50e-01h  3
  58  6.4326713e-03 2.63e-03 4.29e-02  -4.1 1.56e-01    -  1.00e+00 2.50e-01h  3
  59  6.4468871e-03 2.09e-03 4.06e-01  -4.0 1.06e-01    -  1.00e+00 3.28e-02H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  8.0464153e-03 1.45e-03 3.50e-02  -4.0 6.94e-02    -  1.00e+00 1.00e+00H  1
  61  6.9371883e-03 2.68e-02 3.24e-01  -4.1 7.56e-02    -  1.00e+00 1.00e+00H  1
  62  6.6845106e-03 8.46e-03 1.04e-01  -4.1 7.94e-02    -  1.00e+00 1.00e+00h  1
  63  9.5481863e-03 1.64e-03 1.66e-02  -4.1 4.79e-02    -  9.37e-01 1.00e+00h  1
  64  6.0191645e-03 4.24e-03 3.83e-02  -4.1 5.42e-02    -  1.00e+00 1.00e+00h  1
  65  6.0425476e-03 9.59e-04 1.48e-02  -4.0 3.55e-02    -  1.00e+00 1.00e+00h  1
  66  7.2771477e-03 2.43e-03 2.36e-02  -4.0 8.73e-02    -  1.00e+00 5.00e-01h  2
  67  5.9102314e-03 9.38e-04 3.72e-03  -4.0 2.93e-02    -  1.00e+00 1.00e+00h  1
  68  5.9894525e-03 2.65e-04 7.78e-03  -4.0 2.17e-02    -  1.00e+00 1.00e+00h  1
  69  5.8976940e-03 1.01e-04 1.23e-02  -4.0 9.71e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  5.8638430e-03 9.88e-05 1.23e-02  -4.0 8.52e-03    -  1.00e+00 1.00e+00h  1
  71  5.8688413e-03 4.09e-05 4.97e-03  -4.0 7.40e-03    -  1.00e+00 1.00e+00h  1
  72  5.8468377e-03 2.32e-06 1.53e-02  -4.0 4.19e-03    -  1.00e+00 1.00e+00H  1
  73  5.7999209e-03 5.21e-05 2.57e-02  -4.0 7.49e-03    -  1.00e+00 1.00e+00h  1
  74  5.8071748e-03 1.59e-05 4.59e-02  -4.0 1.01e-02    -  1.00e+00 1.00e+00H  1
  75  5.7340797e-03 6.23e-05 7.32e-02  -4.0 9.57e-03    -  1.00e+00 1.00e+00h  1
  76  5.6308431e-03 3.73e-05 2.80e-02  -4.0 7.38e-03    -  1.00e+00 1.00e+00h  1
  77  5.6479359e-03 7.53e-05 1.87e-01  -4.0 1.87e-02    -  1.00e+00 5.00e-01h  2
  78  5.5192500e-03 5.24e-05 2.89e-02  -4.1 1.45e-02    -  1.00e+00 1.00e+00h  1
  79  6.3868407e-03 1.38e-04 1.29e-01  -4.0 5.93e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  5.2752712e-03 1.96e-04 7.23e-02  -4.1 1.73e-02    -  1.00e+00 1.00e+00h  1
  81  5.1754228e-03 1.15e-04 1.38e-02  -4.0 1.02e-02    -  1.00e+00 1.00e+00h  1
  82  5.1028264e-03 5.46e-05 1.07e-02  -4.0 9.71e-03    -  1.00e+00 1.00e+00h  1
  83  5.0756780e-03 1.16e-04 5.01e-02  -4.0 7.38e-02    -  1.00e+00 2.50e-01h  3
  84  5.0227928e-03 2.16e-04 1.54e-01  -4.0 3.36e-01    -  1.00e+00 6.25e-02h  5
  85  4.8740223e-03 2.14e-03 1.66e-01  -4.0 3.40e-01    -  1.00e+00 2.50e-01h  3
  86  4.6558571e-03 1.94e-03 1.86e-01  -4.0 2.98e-01    -  1.00e+00 1.25e-01h  4
  87  4.5924018e-03 1.64e-03 1.97e-01  -4.0 1.58e-01    -  1.00e+00 2.50e-01h  3
  88  4.6426381e-03 4.84e-04 9.69e-02  -4.0 5.45e-02    -  1.00e+00 1.00e+00h  1
  89  5.0320511e-03 4.16e-04 3.04e-02  -4.0 5.05e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  4.4488738e-03 3.89e-04 1.39e-02  -4.0 2.56e-02    -  1.00e+00 1.00e+00h  1
  91  4.7911144e-03 3.50e-04 2.40e-02  -4.0 1.78e-02    -  1.00e+00 1.00e+00h  1
  92  4.3333182e-03 1.68e-04 8.45e-03  -4.0 1.90e-02    -  1.00e+00 1.00e+00h  1
  93  4.3228018e-03 1.42e-04 1.54e-02  -4.0 1.56e-02    -  1.00e+00 1.00e+00h  1
  94  4.2849300e-03 6.14e-05 8.87e-03  -4.0 9.68e-03    -  1.00e+00 1.00e+00h  1
  95  4.3091807e-03 2.30e-05 2.46e-02  -4.0 6.99e-03    -  1.00e+00 1.00e+00H  1
  96  4.2486743e-03 2.12e-05 9.38e-03  -4.0 5.60e-03    -  1.00e+00 1.00e+00h  1
  97  4.2167227e-03 1.47e-05 9.99e-03  -4.0 5.03e-03    -  1.00e+00 1.00e+00h  1
  98  4.1829100e-03 1.10e-05 2.48e-02  -4.0 4.96e-03    -  1.00e+00 1.00e+00h  1
  99  4.2265719e-03 1.88e-03 7.34e-02  -3.7 6.54e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  1.2607279e-02 1.68e-03 1.24e-01  -3.8 1.22e-01    -  1.00e+00 5.00e-01h  2
 101  3.9034957e-03 1.05e-03 2.40e-02  -3.8 6.56e-02    -  1.00e+00 1.00e+00h  1
 102  4.0269347e-03 1.09e-04 6.66e-03  -4.0 1.49e-02    -  1.00e+00 1.00e+00h  1
 103  3.9448174e-03 1.37e-04 2.90e-01  -4.0 2.99e-02    -  1.00e+00 4.95e-01H  1
 104  4.0183196e-03 2.27e-03 1.07e-01  -4.0 9.48e-02    -  1.00e+00 1.00e+00H  1
 105  4.7124421e-03 1.24e-03 2.07e-01  -4.1 2.71e-01    -  1.00e+00 2.50e-01h  3
 106  4.2278680e-03 1.62e-03 1.50e-01  -4.1 8.21e-02    -  1.00e+00 5.00e-01h  2
 107  4.6980535e-03 8.24e-04 1.22e-01  -4.1 8.14e-02    -  1.00e+00 1.00e+00H  1
 108  9.9989906e-03 7.36e-04 4.47e-02  -4.1 4.68e-02    -  1.00e+00 1.00e+00H  1
 109  3.6669145e-03 1.23e-04 2.25e-02  -4.1 2.25e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  3.6233517e-03 5.73e-05 1.32e-02  -4.0 8.88e-03    -  1.00e+00 1.00e+00h  1
 111  3.6704746e-03 5.81e-05 1.77e-01  -4.0 1.16e-02    -  1.00e+00 6.66e-01H  1
 112  3.6086053e-03 3.92e-05 1.88e-02  -4.0 6.33e-03    -  1.00e+00 1.00e+00h  1
 113  3.6259468e-03 7.21e-05 1.12e-02  -4.0 9.29e-03    -  1.00e+00 1.00e+00h  1
 114  3.5879224e-03 2.16e-05 1.27e-02  -4.1 5.59e-03    -  1.00e+00 1.00e+00h  1
 115  3.5854613e-03 2.56e-05 9.73e-03  -4.0 5.53e-03    -  1.00e+00 1.00e+00h  1
 116  3.5758407e-03 3.74e-06 5.72e-03  -4.0 2.21e-03    -  1.00e+00 1.00e+00h  1
 117  3.5656295e-03 1.70e-06 9.42e-03  -4.0 1.78e-03    -  1.00e+00 1.00e+00h  1
 118  3.5436915e-03 1.91e-05 2.50e-02  -4.0 6.18e-03    -  1.00e+00 1.00e+00h  1
 119  3.5300059e-03 3.30e-05 5.36e-01  -4.0 9.70e-02    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  3.4818510e-03 7.08e-05 6.21e-02  -4.0 1.37e-02    -  1.00e+00 1.00e+00h  1
 121  3.4620885e-03 1.00e-04 3.77e-01  -4.0 1.58e-01    -  1.00e+00 6.25e-02h  5
 122  3.4394878e-03 1.58e-04 3.72e-01  -4.0 1.18e-01    -  1.00e+00 1.25e-01h  4
 123  3.4331968e-03 9.09e-04 1.22e-01  -4.0 5.52e-02    -  1.00e+00 1.00e+00h  1
 124  3.4095079e-03 1.30e-03 1.77e-01  -4.0 3.45e-01    -  1.00e+00 1.25e-01h  4
 125  5.3923130e-03 2.09e-03 1.17e-01  -4.0 5.02e-02    -  1.00e+00 1.00e+00h  1
 126  3.3841102e-03 6.56e-04 5.73e-02  -4.1 4.02e-02    -  1.00e+00 1.00e+00h  1
 127  3.2750479e-03 6.35e-04 1.04e-01  -4.0 1.17e-01    -  1.00e+00 2.50e-01h  3
 128  3.3580111e-03 1.54e-03 7.83e-02  -4.0 1.30e-01    -  1.00e+00 5.00e-01h  2
 129  3.3463469e-03 1.43e-03 7.46e-02  -4.1 2.87e-01    -  1.00e+00 9.08e-02H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  3.3611970e-03 2.04e-03 2.00e-02  -4.1 4.22e-02    -  1.00e+00 1.00e+00h  1
 131  3.3294149e-03 1.63e-03 3.42e-01  -4.1 1.15e-01    -  1.00e+00 1.87e-01H  1
 132  3.0488905e-03 1.93e-03 1.53e-02  -4.1 4.46e-02    -  1.00e+00 1.00e+00f  1
 133  3.0259219e-03 7.12e-04 6.32e-03  -4.0 3.46e-02    -  1.00e+00 1.00e+00h  1
 134  2.9795220e-03 1.08e-04 1.42e-02  -4.0 2.44e-02    -  1.00e+00 1.00e+00H  1
 135  2.9924550e-03 1.43e-04 1.43e-01  -4.0 1.26e-01    -  1.00e+00 1.25e-01h  4
 136  3.3902102e-03 8.73e-05 2.88e-02  -4.1 1.37e-01    -  1.00e+00 2.50e-01h  3
 137  2.9413823e-03 1.76e-04 5.53e-03  -4.1 2.17e-02    -  1.00e+00 1.00e+00h  1
 138  2.9299812e-03 7.28e-04 1.47e-02  -4.0 4.88e-02    -  1.00e+00 1.00e+00h  1
 139  2.9153552e-03 2.89e-04 9.83e-03  -4.0 2.62e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  2.9243884e-03 3.86e-04 1.87e+00  -4.0 2.31e-01    -  1.00e+00 5.52e-02H  1
 141  2.7779795e-03 1.75e-04 2.03e-02  -4.1 2.41e-02    -  1.00e+00 1.00e+00h  1
 142  2.9194996e-03 1.04e-03 3.02e-02  -4.0 1.35e-01    -  1.00e+00 5.00e-01h  2
 143  3.5086149e-03 1.04e-03 6.38e-02  -4.1 1.00e-01    -  1.00e+00 5.48e-01H  1
 144  2.9344241e-03 8.26e-04 2.59e-02  -4.1 2.45e-01    -  1.00e+00 2.50e-01f  3
 145  2.8096837e-03 9.15e-04 4.17e-02  -4.1 2.14e-01    -  1.00e+00 2.50e-01h  3
 146  2.6189435e-03 9.24e-04 4.73e-02  -4.1 4.85e-02    -  1.00e+00 5.00e-01h  2
 147  2.7245767e-03 8.60e-04 8.83e-03  -4.0 3.35e-02    -  1.00e+00 1.00e+00h  1
 148  2.7792217e-03 4.34e-04 6.81e-02  -4.0 3.98e-02    -  1.00e+00 4.75e-01H  1
 149  2.6706091e-03 4.00e-04 6.70e-03  -4.0 2.88e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  2.6670295e-03 4.32e-04 2.05e-02  -4.0 6.89e-02    -  1.00e+00 5.00e-01h  2
 151  2.6242030e-03 3.76e-04 8.59e-03  -4.0 2.26e-02    -  1.00e+00 1.00e+00h  1
 152  2.6307499e-03 1.09e-04 1.49e-02  -4.0 1.23e-02    -  1.00e+00 1.00e+00H  1
 153  2.6993199e-03 4.43e-04 2.08e-02  -4.0 2.44e-02    -  1.00e+00 1.00e+00h  1
 154  2.6247483e-03 1.81e-04 7.73e-03  -4.1 1.57e-02    -  1.00e+00 1.00e+00h  1
 155  2.6264863e-03 1.44e-04 8.93e-03  -4.0 2.08e-02    -  1.00e+00 1.00e+00h  1
 156  2.6029427e-03 1.02e-04 8.69e-03  -4.0 1.09e-02    -  1.00e+00 1.00e+00h  1
 157  2.6103229e-03 5.91e-05 1.19e-02  -4.0 9.63e-03    -  1.00e+00 1.00e+00h  1
 158  2.6086247e-03 2.76e-05 5.81e-03  -4.0 7.59e-03    -  1.00e+00 1.00e+00h  1
 159  2.6060057e-03 1.55e-05 8.64e-03  -4.0 3.40e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  2.6039044e-03 7.91e-06 3.06e-03  -4.0 3.07e-03    -  1.00e+00 1.00e+00h  1
 161  2.6024999e-03 8.40e-07 1.48e-03  -4.0 1.01e-03    -  1.00e+00 1.00e+00h  1
 162  2.6001818e-03 3.84e-07 2.56e-03  -4.0 8.37e-04    -  1.00e+00 1.00e+00h  1
 163  2.5944809e-03 8.46e-06 4.64e-02  -4.0 1.94e-02    -  1.00e+00 2.50e-01h  3
 164  2.5517952e-03 1.40e-04 8.12e-02  -4.0 1.96e-02    -  1.00e+00 1.00e+00h  1
 165  2.5136898e-03 1.41e-04 1.64e-01  -4.0 4.31e-02    -  1.00e+00 2.50e-01h  3
 166  2.8598157e-03 1.17e-04 2.56e-01  -4.0 2.82e-02    -  1.00e+00 5.00e-01h  2
 167  2.5835044e-03 6.92e-05 5.60e-02  -4.1 8.54e-03    -  1.00e+00 1.00e+00h  1
 168  2.4775583e-03 5.99e-05 1.78e-02  -4.0 9.66e-03    -  1.00e+00 1.00e+00h  1
 169  2.4456996e-03 5.65e-05 3.23e-02  -4.0 1.25e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.4395486e-03 6.39e-05 1.57e-01  -4.0 5.64e-02    -  1.00e+00 1.25e-01h  4
 171  2.4048518e-03 2.32e-04 2.80e-01  -4.0 9.72e-02    -  1.00e+00 2.50e-01h  3
 172  2.4089656e-03 3.79e-04 3.17e-01  -4.0 1.99e-01    -  1.00e+00 1.25e-01h  4
 173  2.5634293e-03 3.63e-04 3.14e+00  -4.1 2.24e-01    -  8.64e-01 2.33e-02H  1
 174  2.4094529e-03 3.01e-04 3.35e-01  -4.1 7.89e-02    -  1.00e+00 2.50e-01h  3
 175  2.4082615e-03 5.10e-04 2.14e-01  -4.1 1.22e-01    -  1.00e+00 2.50e-01h  3
 176  2.3828367e-03 7.28e-04 1.18e-01  -4.1 6.31e-02    -  7.07e-01 5.00e-01h  2
 177  2.3244479e-03 6.13e-04 1.04e-01  -4.0 5.50e-02    -  1.00e+00 1.17e-01H  1
 178  2.6179405e-03 8.62e-04 1.22e-01  -4.0 4.63e-02    -  1.00e+00 1.00e+00h  1
 179  2.1958611e-03 2.24e-04 3.39e-02  -4.1 1.90e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  2.1962098e-03 2.32e-04 1.92e-02  -4.0 1.49e-02    -  1.00e+00 1.00e+00h  1
 181  2.2269011e-03 2.00e-04 2.17e-02  -4.0 1.61e-02    -  1.00e+00 1.00e+00h  1
 182  2.1759051e-03 1.02e-04 1.05e-02  -4.0 1.11e-02    -  1.00e+00 1.00e+00h  1
 183  2.1654655e-03 1.93e-05 1.02e-02  -4.0 6.41e-03    -  1.00e+00 1.00e+00h  1
 184  2.1412020e-03 5.02e-05 1.50e-02  -4.0 9.14e-03    -  1.00e+00 1.00e+00h  1
 185  2.1363003e-03 1.60e-05 7.69e-03  -4.0 5.04e-03    -  1.00e+00 1.00e+00h  1
 186  2.1264081e-03 6.67e-07 1.02e-02  -4.0 3.84e-03    -  1.00e+00 1.00e+00H  1
 187  2.1300369e-03 2.22e-05 2.77e-02  -4.0 6.80e-03    -  1.00e+00 1.00e+00h  1
 188  2.0734937e-03 3.98e-05 3.93e-02  -4.1 8.38e-03    -  1.00e+00 1.00e+00h  1
 189  2.3026877e-03 1.90e-04 9.09e+00  -4.0 4.91e-02    -  1.00e+00 6.77e-02H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.0667237e-03 4.04e-05 3.25e-02  -4.1 1.35e-02    -  1.00e+00 1.00e+00h  1
 191  2.0556961e-03 3.59e-05 1.04e-02  -4.0 6.40e-03    -  1.00e+00 1.00e+00h  1
 192  2.0441984e-03 3.14e-05 2.01e-02  -4.0 5.66e-03    -  1.00e+00 1.00e+00h  1
 193  2.0324042e-03 1.32e-05 5.75e-03  -4.0 4.63e-03    -  1.00e+00 1.00e+00h  1
 194  2.0276397e-03 1.48e-08 6.25e-03  -4.0 1.84e-03    -  1.00e+00 1.00e+00H  1
 195  2.0332136e-03 2.44e-04 2.99e-01  -4.0 9.19e-02    -  1.00e+00 2.50e-01h  3
 196  1.9689861e-03 4.62e-04 1.61e-01  -4.1 1.08e-01    -  1.00e+00 2.50e-01h  3
 197  1.9750098e-03 5.55e-04 3.14e-01  -4.0 5.27e-02    -  1.00e+00 5.00e-01h  2
 198  1.9882469e-03 5.50e-04 4.19e-01  -4.1 1.45e-01    -  1.00e+00 6.25e-02h  5
 199  2.6481156e-03 6.74e-04 1.18e-01  -4.1 6.11e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.9167891e-03 1.25e-03 4.27e-02  -4.1 9.68e-02    -  1.00e+00 1.00e+00h  1
 201  1.9168413e-03 4.84e-04 3.73e-02  -4.0 3.09e-02    -  1.00e+00 1.00e+00h  1
 202  2.0083032e-03 1.44e-04 2.94e-02  -4.0 2.49e-02    -  1.00e+00 1.00e+00H  1
 203  1.9212664e-03 1.05e-04 1.29e-01  -4.0 1.82e-01    -  1.00e+00 1.25e-01h  4
 204  1.8828292e-03 1.12e-04 1.09e-02  -4.0 1.45e-02    -  1.00e+00 1.00e+00h  1
 205  1.8880201e-03 3.41e-04 2.30e-02  -4.0 1.84e-02    -  1.00e+00 1.00e+00h  1
 206  1.8715040e-03 1.58e-04 3.39e-03  -4.1 1.13e-02    -  1.00e+00 1.00e+00h  1
 207  2.5105678e-03 1.06e-04 1.43e-01  -4.0 1.70e-02    -  1.00e+00 6.08e-01H  1
 208  1.8675068e-03 6.39e-05 1.10e-02  -4.1 8.90e-03    -  1.00e+00 1.00e+00h  1
 209  1.8696334e-03 8.79e-05 9.73e-03  -4.0 9.56e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.8676104e-03 2.59e-05 8.46e-03  -4.0 6.57e-03    -  1.00e+00 1.00e+00h  1
 211  1.8616946e-03 5.19e-05 2.24e-02  -4.0 7.59e-03    -  1.00e+00 1.00e+00h  1
 212  1.8635938e-03 2.83e-05 8.37e-04  -4.0 4.92e-03    -  1.00e+00 1.00e+00h  1
 213  1.8634920e-03 1.04e-06 1.87e-03  -4.0 1.37e-03    -  1.00e+00 1.00e+00h  1
 214  1.8627379e-03 9.33e-08 1.60e-03  -4.0 3.72e-04    -  1.00e+00 1.00e+00h  1
 215  1.8566539e-03 7.13e-06 1.05e-02  -4.0 3.13e-03    -  1.00e+00 1.00e+00h  1
