This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1188
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 101  5.1211998e-03 6.36e-04 1.38e-02  -4.0 2.50e-02    -  1.00e+00 1.00e+00h  1
 102  4.9618041e-03 1.99e-03 8.81e-03  -4.0 4.15e-02    -  1.00e+00 1.00e+00h  1
 103  4.9573538e-03 8.76e-04 9.30e-03  -4.0 6.95e-02    -  1.00e+00 1.00e+00H  1
 104  4.9925293e-03 8.80e-04 1.02e-01  -4.0 1.53e-01    -  1.00e+00 1.31e-01h  3
 105  4.8669239e-03 1.03e-03 2.18e-02  -4.1 5.41e-02    -  1.00e+00 1.00e+00H  1
 106  6.2918198e-03 1.15e-03 6.27e-02  -4.0 1.15e-01    -  1.00e+00 6.03e-01H  1
 107  4.9674178e-03 1.27e-03 3.26e-02  -4.1 9.88e-02    -  1.00e+00 1.00e+00h  1
 108  4.6875524e-03 3.82e-04 7.47e-03  -4.1 2.32e-02    -  1.00e+00 1.00e+00h  1
 109  4.7398347e-03 5.89e-04 9.83e-03  -4.0 2.92e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  4.6175195e-03 1.40e-04 3.32e-03  -4.1 1.36e-02    -  1.00e+00 1.00e+00h  1
 111  4.6330849e-03 5.51e-05 1.20e-02  -4.0 7.46e-03    -  1.00e+00 1.00e+00h  1
 112  4.6019994e-03 4.42e-05 8.43e-03  -4.0 7.80e-03    -  1.00e+00 1.00e+00h  1
 113  4.6115736e-03 2.47e-05 3.13e-02  -4.0 6.56e-03    -  1.00e+00 1.00e+00H  1
 114  4.5961201e-03 2.06e-05 7.08e-03  -4.0 5.35e-03    -  1.00e+00 1.00e+00h  1
 115  4.5757044e-03 1.38e-05 5.63e-03  -4.0 4.20e-03    -  1.00e+00 1.00e+00h  1
 116  4.5659414e-03 2.88e-06 8.34e-03  -4.0 2.40e-03    -  1.00e+00 1.00e+00h  1
 117  4.5394925e-03 4.52e-05 2.04e-02  -4.0 7.95e-03    -  1.00e+00 1.00e+00h  1
 118  4.4681606e-03 3.64e-05 4.63e-02  -4.0 8.67e-03    -  1.00e+00 1.00e+00h  1
 119  4.4571433e-03 6.13e-05 6.69e-01  -3.5 6.79e-02    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  4.4554959e-03 4.63e-06 6.05e-02  -4.0 1.51e-02    -  1.00e+00 1.00e+00H  1
 121  4.4773141e-03 4.25e-04 1.45e-01  -4.0 5.94e-02    -  1.00e+00 5.00e-01h  2
 122  7.0576183e-03 2.20e-03 1.21e-01  -4.1 4.41e-02    -  1.00e+00 1.00e+00h  1
 123  4.1584491e-03 6.83e-04 7.43e-02  -4.1 2.61e-02    -  1.00e+00 1.00e+00h  1
 124  4.1700863e-03 3.03e-04 1.20e-02  -4.0 2.05e-02    -  1.00e+00 1.00e+00h  1
 125  4.1906049e-03 1.85e-04 1.34e-02  -4.0 1.28e-02    -  1.00e+00 1.00e+00h  1
 126  4.1428562e-03 1.06e-04 1.37e-02  -4.0 1.26e-02    -  1.00e+00 1.00e+00h  1
 127  4.1343341e-03 8.40e-05 1.99e-02  -4.0 1.13e-02    -  1.00e+00 1.00e+00h  1
 128  4.1260224e-03 1.44e-04 1.61e-01  -4.0 2.32e-02    -  1.00e+00 5.00e-01h  2
 129  3.9788129e-03 2.97e-04 4.36e-02  -4.0 2.37e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  4.1076406e-03 2.85e-04 4.99e-02  -4.0 6.59e-02    -  1.00e+00 1.25e-01h  4
 131  3.9197806e-03 8.76e-05 2.38e-02  -4.0 1.31e-02    -  1.00e+00 1.00e+00h  1
 132  3.9892505e-03 4.12e-05 1.95e-01  -4.0 1.67e-02    -  1.00e+00 6.30e-01H  1
 133  3.8173668e-03 9.85e-05 1.74e-02  -4.0 1.78e-02    -  1.00e+00 1.00e+00h  1
 134  3.8338561e-03 5.76e-04 5.52e-02  -4.0 3.77e-02    -  1.00e+00 1.00e+00h  1
 135  3.7360925e-03 5.76e-04 7.27e-02  -4.1 1.35e-01    -  1.00e+00 1.25e-01h  4
 136  3.6252756e-03 2.13e-03 1.58e-01  -4.0 1.78e-01    -  1.00e+00 2.50e-01h  3
 137  4.8621151e-03 1.95e-03 1.12e-01  -4.0 5.66e-02    -  1.00e+00 1.00e+00H  1
 138  3.6571742e-03 1.66e-03 9.59e-02  -4.1 5.70e-02    -  1.00e+00 5.00e-01h  2
 139  3.5951247e-03 1.27e-03 7.51e-02  -4.0 4.93e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  3.4541450e-03 5.48e-04 8.68e-03  -4.0 2.58e-02    -  1.00e+00 1.00e+00h  1
 141  3.3898246e-03 1.77e-04 8.78e-03  -4.0 2.27e-02    -  1.00e+00 1.00e+00h  1
 142  3.3887865e-03 1.76e-04 3.88e-02  -4.0 1.60e-01    -  1.00e+00 3.12e-02h  6
 143  3.2600330e-03 4.94e-04 3.02e-02  -4.0 3.88e-02    -  1.00e+00 1.00e+00h  1
 144  3.2093197e-03 5.83e-04 1.36e-01  -4.0 3.44e-01    -  1.00e+00 6.25e-02h  5
 145  3.1817175e-03 5.56e-04 4.66e-02  -4.0 2.51e-01    -  1.00e+00 6.25e-02h  5
 146  3.2126489e-03 7.15e-04 4.42e-02  -4.0 4.52e-02    -  1.00e+00 1.00e+00h  1
 147  3.2154021e-03 7.35e-04 1.39e-01  -4.1 6.19e-01    -  1.00e+00 5.67e-02h  5
 148  3.2005126e-03 1.63e-03 5.52e-01  -4.1 5.42e-02    -  1.00e+00 3.45e-01H  1
 149  3.2781379e-03 4.01e-04 3.41e-02  -4.1 2.20e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.1654541e-03 5.65e-04 1.07e-01  -3.6 5.65e-02    -  9.74e-01 5.00e-01h  2
 151  3.1500357e-03 4.73e-04 7.42e-02  -4.0 9.21e-02    -  1.00e+00 6.74e-02H  1
 152  2.9736857e-03 2.98e-04 6.50e-03  -4.0 3.44e-02    -  1.00e+00 1.00e+00h  1
 153  2.9673287e-03 3.02e-04 6.81e-03  -4.0 2.22e-01    -  1.00e+00 6.25e-02h  5
 154  2.9532144e-03 3.01e-04 2.37e-02  -4.0 2.59e-01    -  1.00e+00 3.12e-02h  6
 155  2.9480709e-03 2.51e-04 3.58e-02  -4.0 6.15e-02    -  1.00e+00 2.50e-01h  3
 156  3.0075202e-03 3.33e-04 4.29e-02  -4.0 1.53e-01    -  1.00e+00 2.50e-01h  3
 157  3.0215945e-03 1.36e-03 1.18e-01  -4.0 5.19e-02    -  1.00e+00 5.71e-01H  1
 158  2.8853935e-03 5.79e-04 1.68e-02  -4.0 2.60e-02    -  1.00e+00 1.00e+00h  1
 159  3.1104634e-03 5.98e-04 5.25e-02  -3.7 1.92e-01    -  8.81e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  2.9728737e-03 5.37e-04 5.91e-02  -3.9 1.05e-01    -  1.00e+00 2.50e-01h  3
 161  3.0008151e-03 8.66e-04 2.42e-02  -3.9 1.40e-01    -  1.00e+00 1.00e+00H  1
 162  2.7689660e-03 3.05e-04 8.67e-03  -4.0 6.35e-02    -  1.00e+00 1.00e+00h  1
 163  2.7959005e-03 1.94e-04 1.11e+00  -4.0 2.20e-01    -  1.00e+00 8.12e-02H  1
 164  2.6933905e-03 4.05e-05 1.82e-03  -4.0 1.66e-02    -  1.00e+00 1.00e+00h  1
 165  2.7734696e-03 5.17e-04 3.47e-02  -4.0 2.92e-02    -  1.00e+00 1.00e+00h  1
 166  2.7082189e-03 7.43e-05 1.86e-02  -4.1 3.93e-02    -  1.00e+00 1.00e+00H  1
 167  2.7415725e-03 2.28e-04 1.65e-01  -4.1 5.66e-02    -  5.29e-01 2.50e-01h  3
 168  2.6600779e-03 1.11e-04 1.32e-03  -4.1 1.11e-02    -  1.00e+00 1.00e+00h  1
 169  2.6533252e-03 1.35e-06 3.19e-03  -4.0 1.88e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.6408660e-03 4.05e-05 3.48e-01  -4.0 4.36e-02    -  1.00e+00 2.50e-01h  3
 171  2.6081025e-03 1.49e-04 3.82e-02  -4.0 1.91e-02    -  1.00e+00 1.00e+00h  1
 172  3.8066379e-03 1.38e-04 7.46e-02  -4.0 7.50e-02    -  1.00e+00 1.00e+00H  1
 173  2.5589954e-03 2.74e-04 4.15e-02  -4.1 1.24e-01    -  1.00e+00 1.00e+00h  1
 174  3.8462865e-03 2.59e-04 5.46e-02  -4.0 4.41e-02    -  1.00e+00 1.00e+00h  1
 175  2.5074613e-03 2.10e-04 2.75e-02  -4.1 2.39e-02    -  1.00e+00 1.00e+00h  1
 176  2.5172087e-03 7.41e-05 1.41e-02  -4.0 9.82e-03    -  1.00e+00 1.00e+00h  1
 177  2.5049484e-03 2.46e-05 3.51e-02  -4.0 1.19e-02    -  1.00e+00 1.00e+00H  1
 178  2.4432315e-03 4.95e-04 5.89e-02  -4.0 2.27e-02    -  1.00e+00 1.00e+00h  1
 179  3.0427726e-03 2.82e-04 4.20e-02  -4.0 2.85e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  2.4323239e-03 8.35e-05 1.04e-02  -4.1 1.70e-02    -  1.00e+00 1.00e+00h  1
 181  2.6739577e-03 9.94e-05 1.24e-02  -4.0 1.01e-02    -  1.00e+00 1.00e+00h  1
 182  2.4266091e-03 3.60e-05 2.26e-03  -4.1 6.28e-03    -  1.00e+00 1.00e+00h  1
 183  2.4244068e-03 1.17e-05 7.71e-03  -4.0 3.16e-03    -  1.00e+00 1.00e+00h  1
 184  2.3998868e-03 7.98e-06 2.11e-02  -4.0 4.85e-03    -  1.00e+00 1.00e+00h  1
 185  2.3782481e-03 4.27e-04 4.33e-01  -4.0 7.69e-02    -  9.58e-01 5.00e-01h  2
 186  2.4803260e-03 1.10e-03 1.99e-01  -4.0 1.05e-01    -  1.00e+00 5.00e-01h  2
 187  2.4118437e-03 1.10e-03 2.96e-01  -4.1 5.18e-01    -  1.00e+00 1.56e-02h  7
 188  2.2222944e-03 6.61e-04 4.53e-02  -4.1 4.09e-02    -  1.00e+00 1.00e+00h  1
 189  2.2745981e-03 5.77e-04 3.19e-02  -4.0 3.38e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.2128858e-03 6.43e-04 4.96e-02  -4.0 1.24e-01    -  1.00e+00 2.50e-01h  3
 191  2.1332010e-03 4.04e-04 1.42e-02  -4.0 2.10e-02    -  1.00e+00 1.00e+00h  1
 192  2.0704653e-03 7.93e-04 6.97e-02  -3.7 1.55e-01    -  1.00e+00 2.50e-01h  3
 193  2.0604090e-03 5.94e-04 2.48e-02  -4.0 2.03e-01    -  1.00e+00 1.25e-01h  4
 194  2.0452656e-03 5.49e-04 1.49e-01  -4.0 4.33e-01    -  1.00e+00 5.01e-02h  4
 195  2.0568003e-03 7.44e-04 4.43e-02  -4.0 1.38e-01    -  1.00e+00 1.25e-01h  4
 196  1.9345035e-03 1.07e-03 1.43e-02  -4.0 4.10e-02    -  1.00e+00 1.00e+00h  1
 197  1.8738210e-03 3.90e-04 1.01e-02  -4.0 2.40e-02    -  1.00e+00 1.00e+00h  1
 198  1.8257196e-03 2.72e-03 4.71e-02  -4.0 1.82e-01    -  1.00e+00 5.00e-01h  2
 199  1.8545921e-03 2.30e-03 4.76e-02  -4.0 3.39e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  2.4704652e-03 1.97e-03 5.37e-02  -4.0 2.82e-01    -  1.00e+00 2.50e-01h  3
 201  1.7479306e-03 1.49e-03 1.37e-02  -4.1 9.25e-02    -  1.00e+00 1.00e+00h  1
 202  1.6863871e-03 1.44e-03 5.63e-02  -3.3 5.96e-01    -  8.75e-01 6.25e-02h  5
 203  1.6630078e-03 2.39e-04 2.74e-03  -4.0 3.05e-02    -  1.00e+00 1.00e+00h  1
 204  1.7873084e-03 5.65e-04 1.18e-01  -4.0 9.77e-02    -  1.00e+00 5.00e-01h  2
 205  1.5620346e-03 3.36e-04 9.16e-03  -4.1 4.98e-02    -  1.00e+00 1.00e+00h  1
 206  1.5664852e-03 2.66e-04 9.18e-03  -4.0 2.59e-02    -  1.00e+00 5.00e-01h  2
 207  1.5672031e-03 9.09e-05 1.28e-02  -4.0 2.28e-02    -  1.00e+00 1.00e+00h  1
 208  1.6516801e-03 1.59e-04 2.92e-02  -4.0 2.59e-02    -  1.00e+00 1.00e+00h  1
 209  1.5443294e-03 1.29e-04 8.12e-03  -4.1 4.07e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.7047077e-03 2.85e-04 1.14e-02  -4.0 1.52e-02    -  1.00e+00 1.00e+00h  1
 211  1.5184016e-03 1.75e-04 2.06e-03  -4.0 1.48e-02    -  1.00e+00 1.00e+00h  1
 212  1.5171930e-03 3.94e-06 1.56e-03  -4.0 2.21e-03    -  1.00e+00 1.00e+00h  1
 213  1.5491240e-03 7.13e-05 6.20e-02  -4.0 2.62e-02    -  1.00e+00 5.00e-01h  2
 214  1.5109380e-03 5.06e-05 1.03e-02  -4.1 9.31e-03    -  1.00e+00 1.00e+00h  1
 215  1.5209759e-03 5.85e-05 1.33e-02  -4.0 6.33e-03    -  1.00e+00 1.00e+00h  1
