This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1287
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 529  2.3662513e-04 3.23e-05 7.13e+01  -4.1 1.47e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 530  2.3612974e-04 2.72e-05 7.13e+01  -4.1 2.20e-01    -  1.00e+00 3.12e-02h  6
 531  2.3478759e-04 2.92e-05 7.13e+01  -4.1 9.68e-02    -  1.00e+00 6.25e-02h  5
 532  2.3467794e-04 2.85e-05 7.13e+01  -4.1 1.64e-01    -  1.00e+00 3.12e-02h  6
 533  2.3454152e-04 2.82e-05 7.02e+01  -4.1 7.75e-02    -  1.00e+00 1.56e-02h  7
 534  2.3392466e-04 2.89e-05 7.13e+01  -4.1 3.84e-02    -  1.00e+00 1.25e-01h  4
 535  2.3356472e-04 2.75e-05 7.13e+01  -4.1 6.09e-01    -  1.00e+00 7.81e-03h  8
 536  2.3336689e-04 3.35e-05 7.02e+01  -4.1 2.97e-01    -  1.00e+00 1.56e-02h  7
 537  2.3452136e-04 2.53e-05 7.13e+01  -4.1 1.30e-02    -  1.00e+00 5.00e-01h  2
 538  2.3935651e-04 1.30e-05 7.13e+01  -4.1 1.55e-02    -  1.00e+00 1.00e+00H  1
 539  2.3729988e-04 1.49e-05 7.13e+01  -4.1 2.77e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 540  2.3673886e-04 1.44e-05 7.02e+01  -4.1 1.20e-01    -  1.00e+00 1.56e-02h  7
 541  2.3448909e-04 1.93e-05 7.13e+01  -4.1 3.56e-01    -  1.00e+00 1.56e-02h  7
 542  2.3130001e-04 2.76e-05 7.13e+01  -4.1 1.49e-01    -  1.00e+00 6.25e-02h  5
 543  2.3129153e-04 2.55e-05 7.02e+01  -4.1 4.65e-01    -  1.00e+00 7.81e-03h  8
 544  2.3035248e-04 2.08e-05 7.02e+01  -4.1 5.95e-01    -  1.00e+00 1.56e-02h  7
 545  2.2877714e-04 3.82e-05 7.01e+01  -4.0 1.12e-01    -  1.00e+00 6.25e-02h  5
 546  2.3280974e-04 3.02e-05 7.13e+01  -4.1 1.39e-02    -  1.00e+00 1.00e+00h  1
 547  2.3295620e-04 2.82e-05 7.02e+01  -4.1 6.41e-02    -  1.00e+00 6.25e-02h  5
 548  2.3109847e-04 1.99e-05 7.13e+01  -4.1 4.84e-01    -  1.00e+00 1.56e-02h  7
 549  2.2848049e-04 1.93e-05 7.13e+01  -4.1 2.52e-01    -  1.00e+00 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 550  2.2788772e-04 1.98e-05 7.02e+01  -4.1 6.17e-01    -  1.00e+00 7.81e-03h  8
 551  2.2613523e-04 5.13e-05 7.02e+01  -4.1 1.83e+00    -  1.00e+00 7.81e-03h  8
 552  2.2486032e-04 5.29e-05 7.02e+01  -4.1 4.68e-01    -  1.00e+00 3.12e-02h  6
 553  2.2363473e-04 4.89e-05 7.02e+01  -4.1 1.68e-01    -  1.00e+00 3.12e-02h  6
 554  2.2352516e-04 4.83e-05 7.13e+01  -4.1 3.50e-01    -  1.00e+00 7.81e-03h  8
 555  2.2401072e-04 4.50e-05 7.02e+01  -4.1 2.13e-02    -  1.00e+00 1.25e-01h  4
 556  2.2321859e-04 5.05e-05 7.02e+01  -4.1 5.27e-02    -  1.00e+00 2.50e-01h  3
 557  2.2382276e-04 4.98e-05 7.13e+01  -4.1 1.74e-01    -  1.00e+00 6.25e-02h  5
 558  2.2327527e-04 4.81e-05 7.02e+01  -4.1 2.79e-01    -  1.00e+00 1.56e-02h  7
 559  2.2198048e-04 4.77e-05 7.02e+01  -4.1 7.81e-02    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 560  2.2208109e-04 7.13e-05 7.02e+01  -4.1 3.17e-02    -  1.00e+00 2.50e-01h  3
 561  2.2259876e-04 6.91e-05 7.13e+01  -4.1 5.50e-01    -  1.00e+00 1.56e-02h  7
 562  2.2490165e-04 6.20e-05 7.13e+01  -4.1 9.66e-02    -  1.00e+00 1.25e-01h  4
 563  2.2417422e-04 6.03e-05 7.13e+01  -4.1 2.29e-01    -  1.00e+00 1.56e-02h  7
 564  2.2285721e-04 5.61e-05 7.13e+01  -4.1 3.42e-02    -  1.00e+00 2.50e-01h  3
 565  2.2264363e-04 4.56e-05 7.13e+01  -4.1 6.81e-02    -  1.00e+00 1.25e-01h  4
 566  2.1869494e-04 7.31e-05 7.02e+01  -4.1 1.30e+00    -  1.00e+00 7.81e-03h  8
 567  2.2386857e-04 5.82e-05 7.01e+01  -4.0 1.80e-02    -  1.00e+00 5.00e-01h  2
 568  2.2644523e-04 6.00e-05 7.13e+01  -4.1 7.11e-02    -  1.00e+00 6.25e-02h  5
 569  2.4701838e-04 2.74e-04 7.13e+01  -4.1 2.09e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 570  2.2078926e-04 1.01e-03 7.13e+01  -4.1 3.41e-02    -  1.00e+00 1.00e+00h  1
 571  2.1434987e-04 9.73e-04 7.01e+01  -4.1 2.58e-01    -  1.00e+00 3.12e-02h  6
 572  2.1668290e-04 6.71e-04 7.13e+01  -4.1 3.34e-02    -  1.00e+00 5.00e-01h  2
 573  2.1399850e-04 7.38e-04 7.13e+01  -4.0 3.64e-01    -  1.00e+00 3.12e-02h  6
 574  2.1364838e-04 7.40e-04 7.13e+01  -4.1 2.89e-01    -  1.00e+00 1.56e-02h  7
 575  2.1327668e-04 7.23e-04 7.01e+01  -4.1 1.05e-01    -  1.00e+00 3.12e-02h  6
 576  2.1364943e-04 6.23e-04 7.01e+01  -4.1 9.93e-02    -  1.00e+00 1.25e-01h  4
 577  2.1488056e-04 6.49e-04 7.01e+01  -4.0 6.86e-02    -  1.00e+00 2.50e-01h  3
 578  2.1131887e-04 7.44e-04 7.01e+01  -4.0 2.51e-01    -  1.00e+00 6.25e-02h  5
 579  2.3944539e-04 3.05e-04 7.13e+01  -4.1 2.84e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 580  2.3825156e-04 3.04e-04 7.13e+01  -4.1 2.81e-01    -  1.00e+00 3.12e-02h  6
 581  2.2117010e-04 2.20e-04 7.13e+01  -4.1 1.35e-01    -  1.00e+00 6.25e-02h  5
 582  2.2640230e-04 2.20e-04 7.01e+01  -4.1 5.41e-01    -  1.00e+00 3.91e-03h  9
 583  2.1867781e-04 1.65e-04 7.01e+01  -4.1 1.88e-02    -  1.00e+00 1.00e+00h  1
 584  2.1506182e-04 5.65e-04 7.13e+01  -4.0 9.58e-02    -  1.00e+00 2.50e-01h  3
 585  2.2431860e-04 4.30e-04 7.13e+01  -4.1 2.66e-02    -  1.00e+00 5.00e-01h  2
 586  2.2409291e-04 4.30e-04 7.01e+01  -4.1 3.93e-01    -  1.00e+00 3.91e-03h  9
 587  2.7302942e-04 1.26e-04 7.01e+01  -4.1 4.10e-02    -  1.00e+00 1.00e+00H  1
 588  2.1467574e-04 2.82e-04 7.02e+01  -4.1 3.24e-02    -  1.00e+00 1.00e+00h  1
 589  2.1456835e-04 3.28e-04 7.13e+01  -4.1 5.67e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 590  2.2139164e-04 1.88e-04 7.13e+01  -4.1 1.51e-02    -  1.00e+00 1.00e+00h  1
 591  2.4391391e-04 1.17e-04 7.00e+01  -4.0 5.25e-02    -  1.00e+00 1.00e+00H  1
 592  2.3529375e-04 1.62e-04 7.00e+01  -4.1 1.99e-01    -  1.00e+00 6.25e-02h  5
 593  2.1788833e-04 1.10e-04 7.01e+01  -4.1 1.72e-02    -  1.00e+00 1.00e+00h  1
 594  2.1354812e-04 1.08e-04 7.00e+01  -4.0 1.29e-02    -  1.00e+00 1.00e+00h  1
 595  2.1434770e-04 1.07e-04 7.14e+01  -4.0 2.38e-01    -  1.00e+00 3.91e-03h  9
 596  2.1691213e-04 8.61e-05 7.14e+01  -4.1 2.05e-02    -  1.00e+00 2.50e-01h  3
 597  2.1579929e-04 3.74e-05 7.00e+01  -4.0 1.02e-02    -  1.00e+00 1.00e+00h  1
 598  2.1514561e-04 5.47e-05 7.00e+01  -4.1 6.69e-02    -  1.00e+00 1.25e-01h  4
 599  2.1311491e-04 2.26e-04 7.00e+01  -4.1 7.87e-01    -  1.00e+00 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 600  2.1236494e-04 2.61e-04 7.14e+01  -4.1 1.28e+00    -  1.00e+00 7.81e-03h  8
 601  2.1193568e-04 2.46e-04 7.00e+01  -4.1 4.79e-02    -  1.00e+00 1.25e-01h  4
 602  2.1183277e-04 2.48e-04 7.00e+01  -4.1 3.81e-01    -  1.00e+00 7.81e-03h  8
 603  2.1171726e-04 2.36e-04 7.01e+01  -4.1 5.53e-02    -  1.00e+00 1.25e-01h  4
 604  2.1132455e-04 3.88e-04 7.14e+01  -4.1 1.13e+00    -  1.00e+00 1.56e-02h  7
 605  2.1054158e-04 4.31e-04 7.14e+01  -4.1 3.04e-01    -  1.00e+00 3.12e-02h  6
 606  2.1012212e-04 4.20e-04 7.14e+01  -4.1 1.06e-01    -  1.00e+00 6.25e-02h  5
 607  2.0982816e-04 4.26e-04 7.14e+01  -4.1 3.97e-01    -  1.00e+00 1.56e-02h  7
 608  2.0951651e-04 4.41e-04 7.14e+01  -4.1 4.87e-01    -  1.00e+00 1.56e-02h  7
 609  2.0929193e-04 5.70e-04 7.01e+01  -4.1 1.08e+00    -  1.00e+00 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 610  2.0900132e-04 7.67e-04 7.01e+01  -4.1 1.39e+00    -  1.00e+00 1.56e-02h  7
 611  2.0722751e-04 8.87e-04 7.01e+01  -4.1 2.34e+00    -  8.18e-01 7.81e-03h  8
 612  2.0632058e-04 1.06e-03 7.01e+01  -4.1 1.28e+00    -  1.00e+00 1.56e-02h  7
 613  2.0602897e-04 1.67e-03 7.01e+01  -4.1 3.62e+00    -  6.92e-01 1.15e-02h  7
 614  2.0276816e-04 1.82e-03 7.01e+01  -4.1 5.25e+00    -  5.45e-01 4.44e-03h  8
 615  2.0192345e-04 1.99e-03 7.01e+01  -4.0 1.28e+00    -  1.00e+00 1.56e-02h  7
 616  1.4505771e-03 1.99e-03 9.90e+01  -4.1 1.57e+00    -  1.00e+00 1.27e-03h  4
 617  1.3826178e-03 1.88e-03 7.08e+01  -4.1 1.41e-01    -  9.45e-01 1.25e-01h  4
 618  1.2269625e-03 1.89e-03 7.08e+01  -4.1 7.90e+01    -  1.06e-02 8.52e-05h  9
 619  1.1047186e-03 1.88e-03 7.08e+01  -4.1 3.89e+01    -  5.79e-02 1.13e-04h 10
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 620  9.6431464e-04 1.88e-03 7.08e+01  -4.1 9.77e+01    -  4.40e-03 6.38e-05h 10
 621  9.2881412e-04 1.88e-03 7.08e+01  -4.1 9.35e+01    -  3.88e-02 1.63e-05h 12
 622  7.5174137e-04 1.81e-03 7.06e+01  -4.1 7.16e+01    -  6.13e-03 7.11e-04h  7
 623  3.7494122e-04 1.81e-03 7.08e+01  -4.1 4.56e+00    -  2.18e-01 6.64e-06f  5
 624  6.8974716e-04 1.29e-03 1.14e+03  -4.1 4.03e-02    -  1.00e+00 1.00e+00h  1
 625  1.0350987e-02 1.16e-03 2.74e+03  -4.1 5.12e-02    -  1.00e+00 3.97e-01h  1
 626  1.0353188e-02 1.16e-03 1.29e+04  -4.1 5.31e-02    -  1.00e+00 1.15e-03h  1
 627  1.0449745e-02 9.25e-04 2.66e+03  -4.1 6.19e-02    -  1.00e+00 2.50e-01f  3
 628  1.0480614e-02 3.28e-04 1.00e+02  -4.1 6.11e-02    -  9.83e-01 1.00e+00H  1
 629  4.2714493e-03 5.41e-04 1.09e+03  -4.1 2.05e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 630  4.1360213e-03 7.06e-05 4.32e+01  -4.1 1.08e-02    -  1.00e+00 1.00e+00h  1
 631  1.0477305e-02 1.56e-05 1.28e+02  -4.1 1.31e-02    -  1.00e+00 8.81e-01H  1
 632  1.0359077e-02 6.02e-07 9.73e+01  -4.1 6.32e-04    -  4.00e-01 1.00e+00h  1
 633  2.6097353e-03 1.04e-02 1.51e+02  -4.0 1.01e+00    -  1.00e+00 1.25e-01f  4
 634  2.4371862e-03 2.98e-03 8.81e+01  -4.1 6.51e-02    -  1.00e+00 1.00e+00h  1
 635  1.2309951e-03 5.30e-03 7.53e+01  -4.1 7.51e-02    -  7.84e-01 1.00e+00h  1
 636  1.1364201e-03 2.60e-02 6.85e+01  -4.1 3.86e-01    -  1.00e+00 5.00e-01h  2
 637  8.8410138e-04 2.51e-02 6.88e+01  -4.1 4.83e-01    -  1.00e+00 1.25e-01h  4
 638  5.5730089e-04 3.70e-03 7.01e+01  -4.1 7.23e-02    -  1.00e+00 1.00e+00h  1
 639  4.1853027e-04 4.87e-03 7.13e+01  -4.1 5.36e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 640  4.6766145e-04 3.45e-03 7.01e+01  -4.1 5.54e-02    -  1.00e+00 1.00e+00h  1
 641  4.5030497e-04 2.35e-03 7.01e+01  -4.1 6.90e-02    -  1.00e+00 1.00e+00h  1
 642  3.0566809e-04 1.45e-03 7.13e+01  -4.1 4.55e-02    -  1.00e+00 1.00e+00h  1
 643  3.4503538e-04 1.23e-03 7.01e+01  -4.1 3.30e-02    -  1.00e+00 1.00e+00h  1
 644  2.4628958e-04 7.02e-04 7.01e+01  -4.1 2.51e-02    -  1.00e+00 1.00e+00h  1
 645  4.6985483e-04 8.23e-04 7.13e+01  -4.1 5.14e-02    -  1.00e+00 1.00e+00H  1
 646  6.0561931e-04 3.84e-04 7.13e+01  -4.1 5.87e-02    -  1.00e+00 1.00e+00H  1
 647  5.1890296e-04 4.52e-04 7.13e+01  -4.1 5.17e-01    -  1.00e+00 3.12e-02h  6
 648  3.5751754e-04 5.50e-04 7.13e+01  -4.1 7.20e-02    -  1.00e+00 2.50e-01h  3
 649  3.2906583e-04 5.05e-04 7.01e+01  -4.1 1.89e-01    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 650  2.3531152e-04 5.53e-04 7.13e+01  -4.1 2.91e-02    -  1.00e+00 1.00e+00h  1
 651  2.6450410e-04 3.20e-04 7.01e+01  -4.1 2.81e-02    -  1.00e+00 5.00e-01h  2
 652  2.6346551e-04 3.13e-04 7.01e+01  -4.1 1.06e-01    -  1.00e+00 1.25e-01h  4
 653  2.4652756e-04 1.72e-04 7.01e+01  -4.1 2.38e-02    -  1.00e+00 1.00e+00h  1
 654  2.4543572e-04 9.06e-05 7.13e+01  -4.1 1.21e-02    -  1.00e+00 1.00e+00h  1
 655  2.2598581e-04 9.61e-05 7.14e+01  -4.1 1.08e-02    -  1.00e+00 1.00e+00h  1
 656  2.2558573e-04 9.70e-05 7.01e+01  -4.1 5.18e-01    -  1.00e+00 3.91e-03h  9
 657  2.5130476e-04 3.81e-05 7.13e+01  -4.1 1.92e-02    -  1.00e+00 1.00e+00H  1
 658  2.4892047e-04 3.88e-05 7.13e+01  -4.1 1.09e-01    -  1.00e+00 3.12e-02h  6
 659  2.2439208e-04 7.77e-04 7.14e+01  -4.1 1.39e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 660  2.2091028e-04 6.10e-04 7.14e+01  -4.1 1.29e-01    -  1.00e+00 1.25e-01h  4
 661  2.1794211e-04 6.58e-04 7.14e+01  -4.1 5.90e-01    -  1.00e+00 3.12e-02h  6
 662  2.1437819e-04 6.91e-04 7.14e+01  -4.1 1.27e+00    -  9.75e-01 7.81e-03h  8
 663  2.1262980e-04 6.92e-04 7.14e+01  -4.1 3.51e+00    -  4.93e-01 2.33e-03h  9
 664  2.1650250e-04 5.41e-04 7.14e+01  -4.1 2.74e-02    -  1.00e+00 2.50e-01h  3
 665  2.1363158e-04 5.55e-04 7.01e+01  -4.1 3.24e-01    -  1.00e+00 1.56e-02h  7
 666  2.1341574e-04 5.62e-04 7.01e+01  -4.1 4.80e-01    -  1.00e+00 7.81e-03h  8
 667  2.1705600e-04 5.56e-04 7.14e+01  -4.1 9.12e-01    -  1.00e+00 1.56e-02h  7
 668  2.1595486e-04 2.56e-04 7.13e+01  -4.1 2.35e-02    -  1.00e+00 5.00e-01h  2
 669  2.1494639e-04 2.84e-04 7.13e+01  -4.1 2.15e-01    -  1.00e+00 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 670  2.2129740e-04 2.78e-04 7.13e+01  -4.1 2.23e-01    -  1.00e+00 6.25e-02h  5
 671  2.1851353e-04 3.73e-04 7.13e+01  -4.1 4.19e-02    -  1.00e+00 5.00e-01h  2
 672  2.2050490e-04 3.69e-04 7.01e+01  -4.1 7.40e-01    -  1.00e+00 3.91e-03h  9
 673  2.1301822e-04 2.80e-04 7.01e+01  -4.1 3.36e-02    -  1.00e+00 5.00e-01h  2
 674  2.1623383e-04 2.58e-04 7.13e+01  -4.1 3.53e-01    -  1.00e+00 3.12e-02h  6
 675  2.1506263e-04 2.19e-04 7.13e+01  -4.1 3.45e-02    -  1.00e+00 2.50e-01h  3
 676  2.1351137e-04 1.82e-04 7.01e+01  -4.1 4.44e-02    -  1.00e+00 5.00e-01h  2
 677  2.1043631e-04 3.16e-04 7.01e+01  -4.1 1.51e-01    -  1.00e+00 1.25e-01h  4
 678  2.1267130e-04 2.92e-04 7.01e+01  -4.1 1.17e-01    -  1.00e+00 1.25e-01h  4
 679  2.2038628e-04 2.84e-04 7.13e+01  -4.1 5.21e-02    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 680  2.1588262e-04 2.09e-04 7.13e+01  -4.1 4.80e-01    -  1.00e+00 3.12e-02h  6
 681  2.1644813e-04 1.15e-04 7.13e+01  -4.1 1.32e-02    -  1.00e+00 1.00e+00h  1
 682  2.1566845e-04 1.00e-04 7.13e+01  -4.1 4.62e-02    -  1.00e+00 1.25e-01h  4
 683  2.1453169e-04 9.80e-05 7.13e+01  -4.1 5.01e-02    -  1.00e+00 6.25e-02h  5
 684  2.1781707e-04 8.14e-05 7.01e+01  -4.1 4.34e-02    -  1.00e+00 1.25e-01h  4
 685  2.2110803e-04 2.92e-05 7.01e+01  -4.1 1.17e-02    -  1.00e+00 1.00e+00H  1
 686  2.1901948e-04 3.01e-05 7.13e+01  -4.1 1.07e-01    -  1.00e+00 6.25e-02h  5
 687  2.1939382e-04 2.43e-05 7.01e+01  -4.1 1.72e-02    -  1.00e+00 2.50e-01h  3
 688  2.1448107e-04 5.19e-05 7.01e+01  -4.1 1.32e-02    -  1.00e+00 1.00e+00h  1
 689  2.1445908e-04 3.21e-05 7.01e+01  -4.1 1.99e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 690  2.1647485e-04 3.78e-05 7.13e+01  -4.1 8.32e-03    -  1.00e+00 1.00e+00h  1
 691  2.1635305e-04 3.79e-05 7.13e+01  -4.1 1.80e-02    -  1.00e+00 2.50e-01h  3
 692  2.1268885e-04 1.50e-04 7.13e+01  -4.1 8.61e-01    -  9.97e-01 1.56e-02h  7
 693  2.1294244e-04 1.46e-04 7.13e+01  -4.1 1.09e-01    -  1.00e+00 3.12e-02h  6
 694  2.1306774e-04 1.45e-04 7.01e+01  -4.1 2.95e-01    -  1.00e+00 3.91e-03h  9
 695  2.1122596e-04 5.23e-05 7.13e+01  -4.1 1.20e-02    -  1.00e+00 1.00e+00h  1
 696  2.1439111e-04 1.62e-05 7.00e+01  -4.0 6.96e-03    -  1.00e+00 1.00e+00h  1
 697  2.1407324e-04 1.30e-05 7.00e+01  -4.0 2.66e-02    -  1.00e+00 1.25e-01h  4
 698  2.1330076e-04 9.79e-05 7.00e+01  -4.1 4.13e-01    -  1.00e+00 3.12e-02h  6
 699  2.1100586e-04 1.11e-04 7.01e+01  -4.1 2.51e-02    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 700  2.0903172e-04 9.63e-05 7.13e+01  -4.1 6.82e-02    -  1.00e+00 1.25e-01h  4
 701  2.0966813e-04 9.49e-05 7.01e+01  -4.1 8.70e-02    -  1.00e+00 1.56e-02h  7
 702  2.1005818e-04 7.29e-05 7.01e+01  -4.1 1.54e-02    -  1.00e+00 5.00e-01h  2
 703  2.1002394e-04 6.87e-05 7.01e+01  -4.1 4.44e-02    -  1.00e+00 6.25e-02h  5
 704  2.0930298e-04 6.05e-05 7.01e+01  -4.1 5.79e-02    -  1.00e+00 6.25e-02h  5
 705  2.1077732e-04 1.16e-05 7.13e+01  -4.1 5.64e-03    -  1.00e+00 1.00e+00h  1
 706  2.1042734e-04 2.05e-05 7.13e+01  -4.1 5.45e-02    -  1.00e+00 6.25e-02h  5
 707  2.1069818e-04 1.78e-05 7.13e+01  -4.1 2.31e-02    -  1.00e+00 1.25e-01h  4
 708  2.1385790e-04 1.14e-05 7.01e+01  -4.1 6.81e-03    -  1.00e+00 1.00e+00H  1
 709  2.1306150e-04 9.84e-06 7.02e+01  -4.1 3.10e-01    -  1.00e+00 7.81e-03h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 710  2.1275912e-04 2.10e-05 7.01e+01  -4.1 4.64e-02    -  1.00e+00 1.25e-01h  4
 711  2.1072962e-04 1.48e-05 7.02e+01  -4.1 7.32e-03    -  1.00e+00 1.00e+00h  1
 712  2.1281559e-04 1.24e-05 7.13e+01  -4.1 2.70e-02    -  1.00e+00 1.25e-01h  4
 713  2.1089694e-04 9.58e-06 7.13e+01  -4.1 5.30e-03    -  1.00e+00 1.00e+00h  1
 714  2.1062411e-04 6.47e-06 7.01e+01  -4.0 1.31e-02    -  1.00e+00 2.50e-01h  3
 715  2.1043267e-04 5.29e-06 7.01e+01  -4.1 7.77e-03    -  1.00e+00 2.50e-01h  3
 716  2.0959271e-04 6.14e-06 7.13e+01  -4.1 7.05e-02    -  1.00e+00 3.12e-02h  6
 717  2.1012632e-04 2.04e-06 7.02e+01  -4.1 1.59e-03    -  1.00e+00 1.00e+00h  1
 718  2.0991476e-04 2.14e-06 7.01e+01  -4.0 1.72e-03    -  1.00e+00 1.00e+00h  1
 719  2.0984022e-04 2.15e-06 7.01e+01  -4.1 1.91e-01    -  1.00e+00 3.91e-03h  9
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 720  2.0981955e-04 2.17e-06 7.14e+01  -4.1 1.78e-02    -  1.00e+00 3.12e-02h  6
 721  2.0955452e-04 1.69e-06 7.02e+01  -4.1 2.71e-03    -  1.00e+00 1.00e+00h  1
 722  2.0948007e-04 5.90e-06 7.02e+01  -4.1 2.54e-01    -  1.00e+00 1.56e-02h  7
 723  2.0926909e-04 1.49e-05 7.02e+01  -4.1 1.01e-01    -  1.00e+00 6.25e-02h  5
 724  2.0907110e-04 1.97e-05 7.02e+01  -4.1 2.27e-01    -  1.00e+00 3.12e-02h  6
 725  2.0873361e-04 1.94e-05 7.12e+01  -4.1 1.31e-01    -  1.00e+00 3.12e-02h  6
 726  2.0872105e-04 1.50e-05 7.12e+01  -4.1 3.37e-02    -  1.00e+00 1.25e-01h  4
 727  2.0913345e-04 1.50e-05 7.02e+01  -4.1 1.37e-01    -  1.00e+00 1.56e-02h  7
 728  2.0890386e-04 1.37e-05 7.02e+01  -4.1 2.58e-02    -  1.00e+00 1.25e-01h  4
 729  2.0815362e-04 3.11e-05 7.12e+01  -4.1 1.57e-01    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 730  2.0836660e-04 2.85e-05 7.12e+01  -4.1 3.77e-02    -  1.00e+00 1.25e-01h  4
 731  2.0828184e-04 8.25e-06 7.02e+01  -4.1 5.46e-03    -  1.00e+00 1.00e+00h  1
 732  2.0834485e-04 8.21e-06 7.13e+01  -4.1 1.10e-01    -  1.00e+00 3.91e-03h  9
 733  2.0769272e-04 2.10e-05 7.12e+01  -4.1 7.61e-03    -  1.00e+00 1.00e+00h  1
 734  2.0779969e-04 2.08e-05 7.02e+01  -4.1 2.85e-02    -  1.00e+00 1.25e-01h  4
 735  2.0791574e-04 1.90e-05 7.12e+01  -4.1 2.76e-02    -  1.00e+00 1.25e-01h  4
 736  2.0921400e-04 1.71e-05 7.02e+01  -4.1 4.37e-03    -  1.00e+00 1.00e+00h  1
 737  2.0856167e-04 1.41e-05 7.02e+01  -4.1 1.43e-02    -  1.00e+00 2.50e-01h  3
 738  2.0852129e-04 1.41e-05 7.02e+01  -4.1 1.23e-01    -  1.00e+00 1.56e-02h  7
 739  2.0844508e-04 1.40e-05 7.12e+01  -4.1 1.52e-01    -  1.00e+00 7.81e-03h  8
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 740  2.0686983e-04 1.72e-05 7.02e+01  -4.1 2.99e-01    -  1.00e+00 3.12e-02h  6
 741  2.0684571e-04 1.70e-05 7.02e+01  -4.1 1.85e-01    -  1.00e+00 1.56e-02h  7
 742  2.0704846e-04 1.64e-05 7.02e+01  -4.1 8.46e-02    -  1.00e+00 3.12e-02h  6
 743  2.0752670e-04 1.24e-05 7.13e+01  -4.1 6.47e-03    -  1.00e+00 1.00e+00h  1
 744  2.0729351e-04 1.91e-05 7.13e+01  -4.1 5.14e-02    -  1.00e+00 6.25e-02h  5
 745  2.0692701e-04 1.56e-05 7.13e+01  -4.1 2.50e-02    -  1.00e+00 2.50e-01h  3
 746  2.0829861e-04 8.25e-06 7.02e+01  -4.1 7.42e-03    -  1.00e+00 5.00e-01h  2
 747  2.0789983e-04 9.03e-06 7.02e+01  -4.1 4.23e-01    -  1.00e+00 3.91e-03h  9
 748  2.0695604e-04 1.43e-05 7.02e+01  -4.1 1.50e-02    -  1.00e+00 2.50e-01h  3
 749  2.0692059e-04 6.13e-06 7.02e+01  -4.1 3.74e-03    -  1.00e+00 1.00e+00h  1
