epsilon,def_piccolo,tog_piccolo,var_piccolo,def_qt_unfilt,tog_qt_unfilt,var_qt_unfilt,def_qt_filt,tog_qt_filt,var_qt_filt
-0.0222,0.180161174360029,0.003205057065297877,0.5845538652333958,0.42429987514552414,0.05656846037433888,0.7646822761470066,0.4195203804296659,0.07720494992998178,0.7659448483248924
-0.0216,0.21351896163252307,0.00037537665694306534,0.6207849721681366,0.46187904082342196,0.019593758156277286,0.7879295308076402,0.4600496030946162,0.0003351625935699709,0.7899888201693239
-0.021,0.2461854371414213,0.008910553690711337,0.6556424076816326,0.4960170758283705,0.09434281167250813,0.8098037574971003,0.49681903979753284,0.07681757154539653,0.8117375142637977
-0.0204,0.27747421793856386,0.028202444222968824,0.6889463839783767,0.5265291614300843,0.16814505414083009,0.8300932945125661,0.5298756459029561,0.15197920595908782,0.8321672820762767
-0.0198,0.3068496777678244,0.057372232766760616,0.7205497424010127,0.5540701171079075,0.23937712849949905,0.8488550023277253,0.5593777931784324,0.22494028408422956,0.8510087453231423
-0.0192,0.33393419192975227,0.09532109146585747,0.7503378605169222,0.5778415010196901,0.3085113645777191,0.8660971148340488,0.5851819243459587,0.2959191197488268,0.8683525453573382
-0.0186,0.3585073023560891,0.1407845010673047,0.77822787876636,0.5988491262010479,0.37566108767562967,0.8822536078320575,0.6078653883026113,0.3639285070938939,0.8842024744079271
-0.018,0.38049785844741957,0.1923877370966534,0.8041673341222345,0.616824319872959,0.4389336279829795,0.8969684888190839,0.6273677837166597,0.42865996083776625,0.8989551713048769
-0.0174,0.3999704711534005,0.24870020636914628,0.8281322955482979,0.6323838261277022,0.4986838146661771,0.9100647299724952,0.6441173077247464,0.4901722249350967,0.9119817384800925
-0.0168,0.41710777924312376,0.3082865897066624,0.850125099490998,0.6457343627814814,0.5553403671758663,0.9220531578469595,0.6583495391094372,0.54798764417042,0.9241576434192573
-0.0162,0.43219006607932137,0.3697530852147504,0.8701717835488603,0.657353730827181,0.6080042835852572,0.9328612783228367,0.6705273253975643,0.6021263661949238,0.9349676752277003
-0.0156,0.4455736896280676,0.4317874298713007,0.8883193132742518,0.6675340244771472,0.6572777448884738,0.9425748240548402,0.680866167906711,0.6522291085561052,0.9443792188337921
-0.015,0.4576696130240577,0.49319178242078626,0.9046326912830945,0.6766052597123815,0.7025017376321461,0.9512065120618228,0.6899031233106632,0.6983148914443079,0.9529415429321895
-0.0144,0.4689230694971857,0.5529079556084358,0.9191920300196204,0.6850064169498035,0.7436892362235379,0.9588105996225407,0.6980411579506166,0.7404917050021775,0.9604364207877212
-0.0138,0.4797950904008501,0.6100348706938779,0.9320896601938693,0.6928537918171693,0.7812590567580506,0.965444032400208,0.7055701409746625,0.7787440276933336,0.9670509279166961
-0.0132,0.49074629776124,0.6638384550243479,0.9434273366098851,0.7007996143888853,0.8147017390959149,0.971359372371543,0.7128803441595484,0.8129750402716229,0.9726827509367455
-0.0126,0.5022230429923363,0.7137545009421461,0.9533135923254511,0.7089045670282461,0.844686751572348,0.9764088993407841,0.7204162804377623,0.8436721157969668,0.9777135588711352
-0.012,0.514645689268698,0.7593852422031789,0.9618612812699832,0.7175381197965782,0.8712680180147822,0.9808176512521385,0.7283296715830504,0.870625509779361,0.9819767435566459
-0.0114,0.5283986107807349,0.8004905773029458,0.9691853389707875,0.727158678013625,0.8948434754784493,0.9844867159501405,0.7369209938322762,0.8943319558997258,0.9855215353650004
-0.0108,0.5438213363816253,0.8369749765832092,0.9754007812050595,0.737515067477597,0.9148730304801954,0.9876224363411539,0.7465202285318041,0.9147187314418141,0.9885834514443602
-0.0102,0.561200209666601,0.8688711543485764,0.9806209514375644,0.7492622137595892,0.9321689514444739,0.9902662671086262,0.7572503739578522,0.9321557804681657,0.9911228287523348
-0.0096,0.5807599761693526,0.8963215742297239,0.9849560199828514,0.7620863859363638,0.9467767884529561,0.9924652052731451,0.7691511164413325,0.946907875919017,0.9931944396403232
-0.009,0.6026548368589231,0.9195587939444547,0.9885117310411532,0.7763804364498215,0.9589334536360192,0.9942423051021727,0.7823987074491829,0.9591695419940252,0.9947985237700389
-0.0084,0.6269587133918775,0.938885554417515,0.9913883881333656,0.7918936192130234,0.9689978965371097,0.9957124547221838,0.7969944038384447,0.9692293018978897,0.9961765157607545
-0.0078,0.6536547355853489,0.9546553888624707,0.9936800639876089,0.808425712512745,0.9770945515995108,0.9968576678252582,0.8127529660900161,0.9773543357427836,0.9972232006990076
-0.0072,0.6826242607275025,0.9672543810286746,0.9954740175511828,0.8260666580068656,0.983478284737999,0.997735312775591,0.8296465810853142,0.9837751156958758,0.9980633120164359
-0.0066,0.7136360392815793,0.9770845489889578,0.9968502984297923,0.8447196572199935,0.988450418284126,0.998403611731024,0.847443429231291,0.988726810208898,0.998677221591385
-0.006,0.7463364222753481,0.9845491811001804,0.9978815175828181,0.8638429929706556,0.9922670312978573,0.9989259863476992,0.8659170456494985,0.992447143086231,0.9991383119712495
-0.0054,0.7802417328435339,0.9900403120577002,0.9986327624076146,0.8831736298354206,0.995029707103583,0.9993195157553476,0.8847957623716842,0.9951791044025766,0.9994519219826606
-0.0048,0.8147340715645653,0.9939284053579059,0.9991616343036441,0.9026198099329421,0.9969673126620775,0.9995934185035766,0.9036337553913363,0.9970883319809862,0.9996735900104388
-0.0042,0.8490618710046877,0.9965542080241595,0.9995183872953434,0.9213570481825053,0.9982825197321015,0.9997547610997926,0.9221148934987826,0.9983606742516262,0.9998195160959147
-0.0036,0.8823464447211073,0.9982226661509667,0.9997461471969658,0.9392560574595954,0.999121862169509,0.9998803209534219,0.9397048595913581,0.9991638712309057,0.9999093707672644
-0.003,0.9135955836079894,0.9991987357961227,0.9998811920192414,0.9558231117604206,0.9996007193188778,0.9999380503015258,0.9560042948876544,0.9996240695939156,0.9999578918264629
-0.0024,0.9417249407336368,0.9997048914728357,0.9999532757568249,0.9704047964916123,0.9998555645769354,0.9999772649123315,0.970475509306441,0.9998626994954171,0.9999830092617307
-0.0018,0.965587526903216,0.9999201211338543,0.9999859792822033,0.9826366584776471,0.9999629100582581,0.9999930074315169,0.9826508104396808,0.9999605956961057,0.9999938083217421
-0.0012,0.9840111342252658,0.9999801983586932,0.9999970737447907,0.9919663105449603,0.9999892637930041,0.9999985171920477,0.9919674262494178,0.9999899033833346,0.9999981602818777
-0.0006,0.9958429430033385,0.9999790352248462,0.9999988835876418,0.9979220452339763,0.9999879549761843,0.9999995207637276,0.9979078400094942,0.9999884984646551,0.9999984389119453
0.0,0.9999999836392918,0.9999709387517287,0.9999986380136462,0.9999998031792308,0.9999843970437021,0.9999992562180985,0.9999999865180429,0.9999854226577312,0.9999999400963291
0.0006,0.9955235594020155,0.9999736158227177,0.999998801435268,0.9977537057568151,0.9999868783775362,0.9999996079554946,0.997751462986969,0.9999847224000559,0.9999995888376476
0.0012,0.9816352290338854,0.9999717926739652,0.999997375111889,0.9907648632512669,0.9999849750850147,0.9999986612617011,0.9907339624186737,0.9999758638740761,0.9999942315500623
0.0018,0.9577915403404023,0.9999213327547168,0.9999881638087752,0.9786501577252055,0.999955661422006,0.9999933388440684,0.9785323725603092,0.9999343567276726,0.999981034248294
0.0024,0.923734433438888,0.9997537493201029,0.9999610028985387,0.9610713098703892,0.9998788296600036,0.9999812170817455,0.9608294668535029,0.9998219068275802,0.9999516943964961
0.003,0.8795341250973995,0.9993810157974323,0.9999019428694679,0.9378045375480004,0.9996920865584558,0.9999515096841635,0.9372991433788942,0.9995946665102137,0.9998902093364013
0.0036,0.8256213646847389,0.9987005779813789,0.9997933897080444,0.908556469407211,0.9993399170038018,0.9998931270972522,0.907775136976112,0.9992000596973631,0.9997983000587325
0.0042,0.7628062281639869,0.9976004684692735,0.9996142010870206,0.8733654959061236,0.9988114335097049,0.9998064193498399,0.8720669515291555,0.9985851304246011,0.9996460248232748
0.0048,0.6922810878994347,0.9959644170598223,0.9993397397192676,0.8320648401669513,0.9979705301241361,0.9996700832699276,0.8301752524844205,0.9976898288936378,0.999452853764892
0.0054,0.6156060489706451,0.9936768431001082,0.9989418866323042,0.7845767301610606,0.9968113008232469,0.999471195610483,0.7821169746090287,0.996448045235165,0.9991633608886888
0.006,0.5346759511174163,0.9906276091000814,0.9983890184805889,0.7311951164848371,0.9952825506877427,0.9991872428068301,0.727924997980206,0.994823623876915,0.99877109018943
0.0066,0.45166896203522844,0.9867164113539902,0.997645954340682,0.6721507177644273,0.9933431281859549,0.9988180458834465,0.6678708959618985,0.9927469586880516,0.9982615758006568
0.0072,0.3689777856284964,0.9818566844984891,0.9966738787270786,0.6074261341655349,0.9908904586531013,0.9983431510808173,0.602211336488637,0.9901801696562187,0.9976184730983286
0.0078,0.28912552399317665,0.9759789040823968,0.9954302488180171,0.537735827662452,0.9879164523524644,0.9977133767066606,0.5314344041475927,0.987109992915634,0.9968028324982838
0.0084,0.21466920611783,0.9690331848907449,0.9938686950858214,0.4633814048346625,0.9843756478727594,0.996914100421797,0.455900316706605,0.9835236581548575,0.995818168617773
0.009,0.14809487045053524,0.9609910928558689,0.9919389256740273,0.384835461021391,0.980295747085367,0.9959681179355964,0.3761689713046791,0.9793753117339606,0.9945546587525296
0.0096,0.09170880608453962,0.95184661414738,0.9895866459430515,0.3029202189376915,0.9756045445463115,0.9947978106198025,0.2929919733999062,0.9746522206247719,0.9930926940828082
0.0102,0.047530067994340945,0.9416162551321152,0.9867535055990062,0.21805530471479811,0.9703538080921152,0.9933534228295213,0.2068773339210004,0.9694539386798182,0.9913572720795738
0.0108,0.01718964452558178,0.9303382795607658,0.9833770867081157,0.13111730004297564,0.9645579970705758,0.9916345455759583,0.11879365901085565,0.9636781753970028,0.9892827061882321
0.0114,0.0018416414665963579,0.9180711225229791,0.9793909466546248,0.04301952734895578,0.9581343856830584,0.989599876442172,0.029384442743915468,0.9574626359237917,0.9868486214779032
0.012,0.002091542241307661,0.9048910522907769,0.9747247306942687,0.045675769586567494,0.9512309905131993,0.9872709923280649,0.06033228874699015,0.9506819031421507,0.9840139173107313
0.0126,0.017946009737911935,0.8908891791346598,0.9693043691509664,0.1338577940826032,0.9437518590472573,0.9845132129012526,0.14958447437133368,0.9436347509850149,0.9807356917642771
0.0132,0.048787830229079614,0.8761679328473615,0.9630523744608336,0.22068963776827777,0.9361344620497538,0.9813796296549844,0.23728602610126348,0.9361988479609322,0.9770369647872013
0.0138,0.09337849812203206,0.8608371468066089,0.9558882531374847,0.3054221589733386,0.927807813229807,0.9776510183051467,0.3226167562097855,0.9284727919788192,0.9728359903167354
0.0144,0.14988965113578737,0.8450098952810843,0.9477290472644035,0.38699566404203495,0.9192177741560779,0.9735485818431941,0.4047274104752772,0.9204690825602734,0.9678984235171337
0.015,0.21596315081384027,0.8287982322893934,0.938490019259454,0.4645404540237931,0.9103375951879409,0.9686998681678807,0.4824683228385907,0.9123476308120366,0.962583557679102
0.0156,0.28879813453259534,0.8123089752361137,0.9280854923457929,0.5373344054331685,0.9011888902171966,0.9633810065674291,0.5551362113430716,0.9040672818747321,0.9564731747133289
0.0162,0.3652619197759887,0.7956396659025191,0.9164298573457568,0.6042902971123928,0.8920769931312514,0.9573045113863947,0.6218041331640884,0.8957000116338767,0.9495453899609643
0.0168,0.4420202986093958,0.7788748267252925,0.9034387540360871,0.6647287128562355,0.8824874409725009,0.9504091639652588,0.6816571664042264,0.8873516459942437,0.9420155530941603
0.0174,0.515681596582954,0.762082613486827,0.8890304323146816,0.7179971933522531,0.8729837893461074,0.942870617585968,0.7339682660267988,0.878929243317056,0.9332561622289817
0.018,0.5829479553095097,0.745311948469955,0.8731272947929993,0.7634020344890813,0.8634403249269741,0.9343617902005044,0.778149171298187,0.8705400125562309,0.9238859200927405
0.0186,0.640766690152842,0.7285902025696057,0.8556576181174387,0.8004670746668268,0.8535320966899868,0.9249917975140068,0.8135541784367579,0.8622198097716994,0.9136024953836246
0.0192,0.6864743175295551,0.7119214822421563,0.8365574453295569,0.8285172870638535,0.8436905723675352,0.9145559696608665,0.8397553626677579,0.8537796846828071,0.9023240232214462
0.0198,0.7179259663100411,0.6952855684403786,0.8157726359119842,0.8472362302541708,0.8338203520310852,0.9032114788819146,0.8563658571336739,0.8452253440339027,0.8895515070684514
0.0204,0.7336033910725319,0.6786375501234354,0.7932610538730916,0.8565120406789936,0.8238857084857278,0.8905073049731582,0.8630689275636183,0.8367638633102528,0.8758917725564561
0.021,0.7326956772631651,0.6619081941342658,0.7689948673682555,0.8559900930040476,0.8136837978920026,0.876815251216208,0.8598122629626732,0.8281264231790626,0.8608961849883656
0.0216,0.7151479349319804,0.6450050950779734,0.7429629260409553,0.8456107503738114,0.8031325979756828,0.8619575212017931,0.8465379709729003,0.8191469992720699,0.844474002343647
0.0222,0.6816747647881306,0.6278146515521279,0.7151731746317739,0.825518005747123,0.7926168278137901,0.8454379126046491,0.8233342627425728,0.8099035105641232,0.8270183116197263
0.0228,0.6337369772546608,0.6102049164104263,0.6856550536242925,0.7959686885691273,0.7811255581247776,0.8279174194219017,0.7904336960214352,0.8001195118588016,0.8079512916812333
0.0234,0.5734818680840452,0.5920293661279182,0.6544618299895063,0.7572463184163011,0.7693490094097963,0.8088841939347939,0.748196002291713,0.789698906896602,0.7873605461966637
0.024,0.5036492099076074,0.5731316251804695,0.621672793708397,0.7096168983538741,0.7570468087456026,0.7884717747232561,0.6970594664928481,0.7785550521879971,0.7653774722428337
0.0246,0.4274469105732772,0.5533511632965874,0.5873952489852705,0.6536701890919366,0.7436659590044787,0.7664154951927715,0.6375623157196234,0.7663556162741363,0.7419054725642877
0.0252,0.34840191996229114,0.5325299546649265,0.5517662232326235,0.5902549268549551,0.7301618924118403,0.7427061382816003,0.570509140586049,0.7530960553321884,0.716401871657695
0.0258,0.2701933470688941,0.5105200476730611,0.5149538123581583,0.5197937988575837,0.7140185912452068,0.7175182324382078,0.4966423683532637,0.7385225729879463,0.6899824107751736
0.0264,0.19647579964778808,0.48719194154211626,0.47715807797748383,0.4432182209963064,0.6978576862493839,0.6906239194190147,0.41683882268746836,0.7223227387417721,0.6615619516346586
0.027,0.13070161666420485,0.4624436035460389,0.4386114112810828,0.3614763276630362,0.6798243421460247,0.6622830964662225,0.3320765987319652,0.704536580630657,0.6313637683679507
0.0276,0.07595088569544331,0.43620988989129234,0.3995782797616252,0.27560332481549,0.6604328012205782,0.6322388951860756,0.2433761135770781,0.684790419030856,0.5991480802757111
0.0282,0.03477790228107324,0.40847205857977803,0.36035427719756835,0.18646410041874778,0.6389277165551076,0.6002023083176748,0.15178039181183878,0.6629956478484126,0.5659609547879336
0.0288,0.009082038948924245,0.379266988621951,0.32126440449221877,0.09526086090405245,0.6159316977114933,0.5668116012037734,0.05853794287043125,0.6389447216559688,0.5301692666188568
0.0294,9.875536666086507e-6,0.34869565264806335,0.28266051942881276,0.0031607369184108725,0.5904755970766302,0.5314556967771881,0.035316286704155556,0.612467143121641,0.4938165594374792
0.03,0.007893950116051741,0.31693033568602946,0.2449179072925937,0.08891758879229768,0.562841217392766,0.4948418314821672,0.12849663290100613,0.5833979251336711,0.45499535929003976
