epsilon,def_piccolo,tog_piccolo,var_piccolo,def_qt_unfilt,tog_qt_unfilt,var_qt_unfilt,def_qt_filt,tog_qt_filt,var_qt_filt
0.0222,0.6811203188925488,0.6216954145334723,0.8441107798278329,0.8252137346283573,0.7884102637114712,0.9187643366786725,0.82301356802965,0.8068176143859283,0.9284843670483134
0.0228,0.6331202053270325,0.606785772971133,0.8272752769868991,0.7956693229121992,0.7790643246687424,0.9096091707145788,0.7900691817514156,0.7993731857359596,0.9194910327500649
0.0234,0.5728173362362348,0.5914666706449626,0.80900982924611,0.7568082921465599,0.7689562707089524,0.8994340263165184,0.7477724370388716,0.7915076775242934,0.9101310066069938
0.024,0.5029548763921942,0.5755499046804717,0.7892468323055142,0.7091819808937984,0.758453252789109,0.8884207471985701,0.6965789782743999,0.7829228279648839,0.8992496489422686
0.0246,0.426743499175776,0.5588380302873505,0.7679266803031107,0.6533609070090993,0.7472378550100578,0.8762864009869479,0.6371370896541096,0.7736441214181315,0.8875566357471332
0.0252,0.3477121209106628,0.5411309444427496,0.7450002287133501,0.5897027132116766,0.7354935491212286,0.8631700559478793,0.5700522142710185,0.7633028105046558,0.8747800862240905
0.0258,0.2695408795834158,0.5222335469862559,0.7204314484199501,0.5190872367833511,0.7229680156442078,0.8489658536977345,0.49613063900299026,0.7516191791188918,0.860615970522101
0.0264,0.1958843787247061,0.5019644192370472,0.6942002387422236,0.44254304305417536,0.7086752758601976,0.8332204399693718,0.41634515795960386,0.7385969827111301,0.8450046036957112
0.027,0.1301938731469226,0.48016539200941155,0.666305356901598,0.36089245062371,0.6931336471590831,0.8163297391339824,0.33152710282183345,0.723949743311795,0.8284346449914237
0.0276,0.07554729273917074,0.45671179522960953,0.6367674103867315,0.27484398645903835,0.6759044711636906,0.7979922244223298,0.2427902773905553,0.7072279676555269,0.8099900270643505
0.0282,0.034495762683103254,0.431523094247856,0.6056318471616664,0.1858107710736839,0.6570724406206147,0.7783755928455334,0.15121242354800868,0.688583952813487,0.790152073921407
0.0288,0.008934586357607006,0.40457352876867825,0.5729718669870242,0.0945263801925425,0.6361386342151715,0.757027607925011,0.05792220857330557,0.6675733338246941,0.7687739844923274
0.0294,5.5382768929813305e-6,0.37590228558829614,0.5388911656903048,0.002353929682426592,0.6129953513880868,0.7341411599324608,0.035893049593382506,0.6439129478329528,0.745746537728984
0.03,0.008035819437814656,0.34562266328590374,0.5035264135024057,0.08963659251661632,0.5877136225520381,0.7096213969074674,0.1290867883121896,0.6176377055069215,0.7209506991036565
