This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1188
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  35  1.9875193e-02 9.51e-04 2.05e-02  -4.0 3.52e-02    -  1.00e+00 1.00e+00h  1
  36  1.9975831e-02 6.53e-05 2.98e-02  -4.0 3.46e-02    -  1.00e+00 9.44e-01H  1
  37  1.8442382e-02 2.89e-03 1.71e-02  -3.3 6.55e-02    -  1.00e+00 1.00e+00h  1
  38  1.8196399e-02 7.91e-03 1.78e-02  -4.0 1.15e-01    -  1.00e+00 1.00e+00h  1
  39  1.6258175e-02 4.76e-03 3.96e-02  -4.0 1.70e-01    -  1.00e+00 3.97e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  1.7051970e-02 5.30e-03 2.61e-02  -4.0 1.66e-01    -  9.94e-01 5.00e-01h  2
  41  1.6722322e-02 4.55e-03 1.87e-01  -4.0 3.35e-01    -  1.00e+00 2.09e-02H  1
  42  1.4855554e-02 1.09e-03 6.11e-03  -4.0 2.71e-02    -  1.00e+00 1.00e+00h  1
  43  1.4361316e-02 9.45e-04 1.22e-02  -4.0 3.79e-02    -  1.00e+00 1.00e+00h  1
  44  1.4164878e-02 5.09e-03 4.18e-02  -4.0 7.23e-01    -  1.00e+00 1.25e-01h  4
  45  1.3702659e-02 2.07e-02 8.75e-02  -2.8 1.40e+00    -  7.96e-01 1.25e-01h  4
  46  1.3580339e-02 1.78e-02 9.29e-02  -3.4 4.08e-01    -  9.55e-01 3.23e-02H  1
  47  1.6445402e-02 6.03e-03 4.00e-02  -4.0 1.03e-01    -  1.00e+00 1.00e+00h  1
  48  1.5084605e-02 4.23e-03 6.82e-02  -4.1 9.23e-02    -  1.00e+00 3.04e-01h  1
  49  1.1708270e-02 4.00e-03 3.02e-02  -4.1 7.98e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.1220920e-02 3.37e-03 2.19e-02  -4.0 7.61e-02    -  1.00e+00 1.00e+00h  1
  51  1.0056667e-02 1.44e-02 8.00e-02  -4.0 6.72e-01    -  1.00e+00 2.50e-01h  3
  52  9.8357842e-03 1.45e-02 8.90e-02  -4.0 1.97e+00    -  1.00e+00 1.56e-02h  7
  53  8.6794973e-03 3.08e-03 2.83e-02  -4.0 6.05e-02    -  1.00e+00 1.00e+00h  1
  54  8.3630175e-03 2.74e-02 1.38e-02  -3.4 1.70e-01    -  9.32e-01 1.00e+00h  1
  55  1.5118564e-02 2.34e-02 1.29e-02  -4.0 3.04e-01    -  9.29e-01 1.51e-01H  1
  56  7.5491566e-03 8.01e-03 2.73e-02  -4.0 8.25e-02    -  1.00e+00 1.00e+00h  1
  57  9.0057235e-03 6.07e-03 3.22e-02  -4.0 9.07e-02    -  1.00e+00 1.00e+00h  1
  58  8.2599663e-03 6.74e-03 2.00e-01  -4.1 3.45e-01    -  1.00e+00 2.03e-01H  1
  59  7.0875958e-03 7.29e-03 4.82e-02  -4.0 9.82e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  6.3459748e-03 2.36e-03 2.97e-03  -4.0 6.06e-02    -  1.00e+00 1.00e+00h  1
  61  6.4908433e-03 1.09e-03 7.12e-03  -4.0 3.86e-02    -  1.00e+00 1.00e+00h  1
  62  6.2569655e-03 4.94e-04 8.81e-02  -4.0 4.13e-02    -  1.00e+00 3.98e-01H  1
  63  6.1661930e-03 4.32e-04 5.31e-03  -4.0 2.36e-02    -  1.00e+00 1.00e+00h  1
  64  6.3182224e-03 2.91e-04 1.91e-01  -4.0 2.71e-02    -  1.00e+00 4.27e-01H  1
  65  6.1062344e-03 2.00e-04 1.45e-02  -4.0 1.21e-02    -  1.00e+00 1.00e+00h  1
  66  6.0047592e-03 2.30e-04 7.64e-03  -4.0 1.32e-02    -  1.00e+00 1.00e+00h  1
  67  5.9012529e-03 8.08e-05 6.51e-03  -4.0 9.92e-03    -  1.00e+00 1.00e+00h  1
  68  5.8511837e-03 1.87e-04 3.57e-02  -4.0 2.23e-02    -  1.00e+00 1.00e+00h  1
  69  5.5371228e-03 5.82e-03 2.67e-01  -4.0 2.50e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  7.9496427e-03 5.56e-03 3.01e-01  -4.0 2.81e-01    -  1.00e+00 1.25e-01h  4
  71  5.3104921e-03 1.93e-03 1.15e-01  -4.1 6.66e-02    -  1.00e+00 1.00e+00h  1
  72  5.4006497e-03 8.19e-04 1.21e-02  -4.0 4.18e-02    -  1.00e+00 1.00e+00h  1
  73  5.3798457e-03 1.82e-03 5.20e-02  -4.0 8.34e-02    -  1.00e+00 1.00e+00H  1
  74  5.7455109e-03 2.32e-03 5.53e-02  -4.0 8.30e-02    -  1.00e+00 5.00e-01h  2
  75  4.9108821e-03 3.11e-03 3.70e-02  -4.1 6.21e-02    -  1.00e+00 1.00e+00h  1
  76  4.8523305e-03 1.37e-03 5.25e-03  -4.0 3.21e-02    -  1.00e+00 1.00e+00h  1
  77  4.7813619e-03 1.14e-03 4.62e-03  -4.0 8.36e-02    -  1.00e+00 2.50e-01h  3
  78  4.7170489e-03 1.19e-03 7.65e-03  -4.0 1.84e-01    -  1.00e+00 1.25e-01h  4
  79  4.5397719e-03 1.12e-03 6.76e-02  -4.0 2.73e-01    -  1.00e+00 1.40e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  4.3829941e-03 9.56e-04 1.01e-02  -4.0 3.01e-02    -  1.00e+00 1.00e+00h  1
  81  4.4642892e-03 2.88e-03 3.68e-03  -4.0 8.27e-02    -  1.00e+00 1.00e+00h  1
  82  4.3592207e-03 6.22e-03 5.14e-03  -4.1 1.50e-01    -  1.00e+00 5.00e-01h  2
  83  4.2741132e-03 6.00e-03 4.46e-03  -4.0 4.58e-01    -  1.00e+00 1.25e-01h  4
  84  4.1020807e-03 5.83e-03 4.90e-02  -3.4 3.35e-01    -  1.00e+00 5.80e-02H  1
  85  3.9041583e-03 5.31e-03 2.87e-02  -4.0 2.66e-01    -  9.94e-01 1.25e-01h  4
  86  4.2807362e-03 1.03e-02 1.17e-02  -3.6 9.74e-02    -  7.78e-01 1.00e+00h  1
  87  3.9600797e-03 7.48e-03 2.60e-02  -4.0 2.67e-01    -  1.00e+00 1.29e-01H  1
  88  4.0476091e-03 8.84e-03 2.25e-02  -4.0 2.15e-01    -  3.30e-01 5.00e-01h  2
  89  3.9630615e-03 8.88e-03 3.72e-02  -4.1 1.23e+00    -  8.55e-01 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  3.6708602e-03 7.46e-03 1.87e-02  -4.1 3.01e-01    -  5.95e-01 1.25e-01h  4
  91  3.4686152e-03 6.95e-03 3.76e-02  -3.6 9.65e-01    -  1.00e+00 6.14e-02h  5
  92  3.2639778e-03 1.02e-02 1.68e-02  -3.7 7.86e-01    -  9.70e-01 1.25e-01h  4
  93  3.0098222e-03 1.36e-02 1.35e-02  -3.4 1.87e+00    -  5.58e-01 3.75e-02h  5
  94  2.9470713e-03 1.34e-02 1.52e-02  -4.0 1.77e+00    -  2.54e-01 1.05e-02H  1
  95  3.0691046e-03 1.29e-02 1.51e-02  -4.0 5.60e-01    -  1.00e+00 1.25e-01h  4
  96  3.0555157e-03 1.37e-02 1.95e-02  -3.7 1.48e+00    -  9.84e-01 4.39e-02h  5
  97  2.8896039e-03 1.18e-02 1.14e-02  -4.0 1.68e+00    -  5.07e-01 5.37e-02h  5
  98  2.8165968e-03 1.79e-02 1.04e-02  -4.0 1.91e+00    -  4.82e-01 4.42e-02h  5
  99  2.8924823e-03 3.14e-02 1.42e-02  -3.0 1.03e+01    -  4.78e-01 1.44e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  2.5689297e-03 5.04e-02 1.35e-02  -3.4 4.90e+00    -  2.29e-01 3.66e-02h  4
 101  2.4155815e-03 5.46e-02 1.41e-02  -3.8 1.55e+00    -  5.23e-01 5.93e-02h  5
 102  2.4286138e-03 6.48e-02 1.35e-02  -3.2 6.06e+00    -  9.19e-01 2.23e-02h  4
 103  2.2126398e-03 6.66e-02 1.48e-02  -3.3 1.73e+00    -  5.38e-01 4.85e-02h  5
 104  2.0699408e-03 7.04e-02 1.56e-02  -3.4 2.08e+00    -  8.80e-01 6.20e-02h  5
 105  1.9488973e-03 7.06e-02 1.48e-02  -3.4 1.35e+00    -  9.16e-01 6.25e-02h  5
 106  1.9258216e-03 7.07e-02 1.39e-02  -3.4 1.41e+00    -  7.94e-01 6.25e-02h  5
 107  1.8830964e-03 7.08e-02 1.32e-02  -3.5 1.38e+00    -  9.75e-01 6.25e-02h  5
 108  1.8141290e-03 7.00e-02 1.33e-02  -4.0 2.31e+00    -  4.14e-01 1.94e-02h  6
 109  2.4118664e-03 6.88e-02 9.41e-03  -4.0 6.66e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  2.3280117e-03 8.75e-02 8.32e-03  -3.3 1.85e+00    -  5.48e-01 1.20e-01h  4
 111  2.2782438e-03 1.08e-01 7.79e-03  -3.6 3.34e+00    -  3.67e-01 5.37e-02h  4
 112  2.1630745e-03 1.05e-01 7.28e-03  -3.6 1.29e+00    -  8.03e-01 6.25e-02h  5
 113  4.6148441e-03 3.51e-02 6.90e-03  -3.6 3.98e-01    -  1.00e+00 8.60e-01h  1
 114  2.6564590e-03 3.91e-02 5.49e-03  -3.6 3.78e-01    -  1.00e+00 5.00e-01h  2
 115  2.0852528e-03 1.83e-02 4.64e-02  -3.8 1.13e+00    -  1.00e+00 7.77e-02H  1
 116  3.5100710e-03 1.33e-02 5.50e-03  -4.0 2.48e-01    -  1.00e+00 5.00e-01h  2
 117  1.7825604e-03 8.25e-03 8.09e-03  -4.1 9.92e-02    -  1.00e+00 1.00e+00h  1
 118  1.7403631e-03 1.11e-02 8.24e-03  -4.0 2.27e-01    -  1.00e+00 5.00e-01h  2
 119  1.7349711e-03 3.86e-03 1.60e-03  -4.0 7.22e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.7552513e-03 3.66e-03 1.01e-02  -4.0 1.77e-01    -  1.00e+00 1.12e-01h  4
 121  1.5630233e-03 1.44e-03 1.22e-02  -4.0 5.52e-02    -  1.00e+00 6.31e-01h  1
 122  1.7365900e-03 2.68e-03 9.78e-02  -4.0 1.03e-01    -  1.00e+00 5.00e-01h  2
 123  1.5809141e-03 2.03e-03 2.88e-02  -4.1 6.41e-02    -  1.00e+00 5.00e-01h  2
 124  1.5944492e-03 1.07e-03 4.21e-03  -4.1 4.09e-02    -  1.00e+00 1.00e+00h  1
 125  1.6170704e-03 1.02e-03 1.35e-02  -4.0 9.75e-02    -  1.00e+00 1.25e-01h  4
 126  1.6101317e-03 2.00e-04 5.03e-03  -4.0 3.68e-02    -  1.00e+00 1.00e+00h  1
 127  1.6167838e-03 2.96e-04 4.05e-02  -4.0 3.53e-02    -  1.00e+00 5.00e-01h  2
 128  1.6305210e-03 2.10e-04 2.92e-02  -4.1 2.86e-02    -  1.00e+00 5.00e-01h  2
 129  1.5486409e-03 4.15e-04 1.89e-02  -4.0 2.14e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  1.5688947e-03 2.77e-04 1.01e-02  -4.0 2.09e-02    -  1.00e+00 1.00e+00h  1
 131  1.5454658e-03 2.20e-04 4.76e-03  -4.0 1.65e-02    -  1.00e+00 1.00e+00h  1
 132  1.7023059e-03 2.89e-05 1.29e-02  -4.0 2.35e-02    -  1.00e+00 1.00e+00H  1
 133  1.5334993e-03 7.50e-05 9.92e-03  -4.0 1.97e-02    -  1.00e+00 1.00e+00h  1
 134  1.5644782e-03 6.96e-05 1.30e-02  -4.0 8.17e-03    -  1.00e+00 1.00e+00h  1
 135  1.5326391e-03 3.52e-05 3.00e-03  -4.0 5.39e-03    -  1.00e+00 1.00e+00h  1
 136  1.5326782e-03 3.49e-06 5.54e-03  -4.0 2.30e-03    -  1.00e+00 1.00e+00h  1
 137  1.5301461e-03 3.51e-06 6.91e-03  -4.0 2.48e-03    -  1.00e+00 1.00e+00h  1
 138  1.5300768e-03 1.85e-06 3.94e-03  -4.0 1.67e-03    -  1.00e+00 1.00e+00h  1
 139  1.5290813e-03 2.82e-07 1.38e-03  -4.0 5.18e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  1.5271680e-03 2.11e-07 2.12e-03  -4.0 5.80e-04    -  1.00e+00 1.00e+00h  1
 141  1.5761717e-03 8.93e-08 5.47e-02  -4.0 1.02e-02    -  1.00e+00 1.00e+00H  1
 142  1.5192538e-03 1.20e-05 6.58e-02  -4.1 3.79e-03    -  1.00e+00 1.00e+00h  1
 143  1.5229770e-03 7.52e-06 1.05e-02  -4.0 4.18e-03    -  1.00e+00 1.00e+00h  1
 144  1.5017059e-03 2.70e-06 8.84e-03  -4.0 1.59e-03    -  1.00e+00 1.00e+00h  1
 145  1.4996342e-03 1.97e-06 8.42e-03  -4.0 1.53e-03    -  1.00e+00 1.00e+00h  1
 146  1.4976425e-03 3.10e-08 6.61e-03  -4.0 1.54e-03    -  1.00e+00 1.00e+00H  1
 147  1.4963691e-03 2.75e-05 1.19e-01  -4.0 2.93e-02    -  1.00e+00 2.50e-01h  3
 148  1.4856756e-03 8.12e-05 5.11e-02  -4.0 1.90e-02    -  1.00e+00 1.00e+00h  1
 149  1.4778688e-03 7.91e-05 7.27e-02  -4.0 4.64e-02    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  1.4567565e-03 1.09e-04 1.19e-01  -4.0 6.05e-02    -  1.00e+00 2.50e-01h  3
 151  1.6051878e-03 4.15e-05 7.14e-02  -4.0 2.99e-02    -  1.00e+00 1.00e+00h  1
 152  1.4452680e-03 1.67e-04 7.54e-02  -4.1 2.21e-02    -  1.00e+00 1.00e+00h  1
 153  1.6734626e-03 1.96e-04 2.25e-01  -4.0 3.21e-02    -  1.00e+00 5.00e-01h  2
 154  1.4494714e-03 1.14e-04 2.61e-02  -4.1 1.65e-02    -  1.00e+00 1.00e+00h  1
 155  1.4715544e-03 1.46e-04 1.61e-02  -4.0 1.45e-02    -  1.00e+00 1.00e+00h  1
 156  1.4268819e-03 1.46e-04 9.45e-03  -4.0 1.35e-02    -  1.00e+00 1.00e+00h  1
 157  1.4367302e-03 7.95e-05 1.31e-02  -4.0 1.04e-02    -  1.00e+00 1.00e+00h  1
 158  1.4193268e-03 4.13e-05 5.48e-03  -4.0 7.73e-03    -  1.00e+00 1.00e+00h  1
 159  1.4159187e-03 5.89e-06 6.23e-03  -4.0 2.41e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  1.4161901e-03 1.39e-06 1.69e-03  -4.0 1.13e-03    -  1.00e+00 1.00e+00h  1
 161  1.4151933e-03 2.33e-07 2.02e-03  -4.0 5.22e-04    -  1.00e+00 1.00e+00h  1
 162  1.4068101e-03 3.04e-05 2.54e-02  -4.0 5.42e-03    -  1.00e+00 1.00e+00h  1
 163  1.4025790e-03 3.21e-05 4.08e-02  -4.0 5.55e-03    -  1.00e+00 1.00e+00h  1
 164  1.9863174e-03 2.71e-05 1.16e-01  -4.0 1.80e-02    -  1.00e+00 1.00e+00H  1
 165  1.3978051e-03 2.74e-04 5.54e-02  -4.1 1.66e-02    -  1.00e+00 1.00e+00h  1
 166  1.4255680e-03 1.41e-05 1.03e-02  -4.0 4.28e-03    -  1.00e+00 1.00e+00h  1
 167  1.3931127e-03 1.03e-06 6.19e-03  -4.1 1.37e-03    -  1.00e+00 1.00e+00h  1
 168  1.3917391e-03 1.22e-07 1.63e-03  -4.0 4.47e-04    -  1.00e+00 1.00e+00h  1
 169  1.3879038e-03 1.79e-06 7.27e-03  -4.0 2.11e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  1.3870401e-03 1.40e-04 1.24e-01  -4.0 3.81e-02    -  1.00e+00 5.00e-01h  2
 171  1.3776786e-03 1.71e-04 2.35e-01  -4.1 8.79e-02    -  1.00e+00 1.25e-01h  4
 172  1.7137104e-03 3.04e-04 5.62e-02  -4.0 1.53e-02    -  1.00e+00 1.00e+00h  1
 173  1.3661540e-03 4.39e-05 2.79e-02  -4.1 1.02e-02    -  1.00e+00 1.00e+00h  1
 174  1.3631956e-03 8.99e-06 2.42e-02  -4.0 1.14e-02    -  1.00e+00 1.00e+00H  1
 175  1.3582432e-03 9.23e-05 3.79e-01  -4.0 1.03e-01    -  1.00e+00 1.25e-01h  4
 176  1.3483797e-03 7.79e-05 3.01e-01  -4.0 3.81e-02    -  1.00e+00 2.50e-01h  3
 177  1.3307433e-03 3.05e-04 4.07e-01  -4.0 1.13e-01    -  1.00e+00 2.50e-01h  3
 178  1.3439371e-03 3.16e-04 3.77e-01  -4.0 1.22e-01    -  1.00e+00 1.25e-01h  4
 179  1.3961670e-03 1.43e-04 1.08e-01  -4.1 2.37e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.3258450e-03 1.59e-04 7.38e-02  -4.1 5.29e-02    -  1.00e+00 2.50e-01h  3
 181  1.2946053e-03 1.67e-04 8.49e-02  -4.0 9.29e-02    -  1.00e+00 1.25e-01h  4
 182  1.5960803e-03 1.27e-04 5.07e-02  -4.0 1.01e-01    -  1.00e+00 1.00e+00H  1
 183  1.2976999e-03 5.00e-04 2.34e-02  -4.1 8.47e-02    -  1.00e+00 1.00e+00h  1
 184  1.2785981e-03 4.35e-04 2.74e-01  -4.1 9.35e-02    -  7.96e-01 2.50e-01h  3
 185  1.5229352e-03 1.05e-03 6.39e-02  -4.0 6.34e-02    -  1.00e+00 5.00e-01h  2
 186  1.2135381e-03 3.39e-04 9.15e-03  -4.1 5.52e-02    -  1.00e+00 1.00e+00h  1
 187  1.3902820e-03 1.94e-04 1.09e-02  -4.0 1.67e-02    -  1.00e+00 1.00e+00h  1
 188  1.2089277e-03 7.07e-05 4.90e-03  -4.1 8.50e-03    -  1.00e+00 1.00e+00h  1
 189  1.2047684e-03 3.26e-06 4.11e-03  -4.0 3.72e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.2030460e-03 8.29e-06 9.73e-03  -4.0 3.68e-03    -  1.00e+00 1.00e+00h  1
 191  1.2012515e-03 2.87e-06 4.08e-03  -4.0 1.54e-03    -  1.00e+00 1.00e+00h  1
 192  1.1982338e-03 4.19e-07 3.86e-03  -4.0 7.60e-04    -  1.00e+00 1.00e+00h  1
 193  1.1968124e-03 1.23e-06 7.10e-03  -4.0 1.24e-03    -  1.00e+00 1.00e+00h  1
 194  1.1886325e-03 7.15e-06 1.29e-02  -4.0 3.15e-03    -  1.00e+00 1.00e+00h  1
 195  1.4905724e-03 1.10e-06 1.83e-01  -4.0 3.40e-02    -  1.00e+00 1.00e+00H  1
 196  1.2312252e-03 7.56e-05 2.13e-01  -4.1 1.88e-02    -  1.00e+00 1.00e+00H  1
 197  1.1647157e-03 1.39e-04 1.86e-02  -4.1 1.49e-02    -  1.00e+00 1.00e+00h  1
 198  1.3281369e-03 1.85e-04 3.34e-02  -4.0 1.39e-02    -  1.00e+00 1.00e+00h  1
 199  1.1658972e-03 3.77e-05 1.40e-02  -4.1 7.29e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.1805043e-03 5.20e-05 1.72e-02  -4.0 8.49e-03    -  1.00e+00 1.00e+00h  1
 201  1.1591465e-03 2.59e-05 1.33e-02  -4.0 6.06e-03    -  1.00e+00 1.00e+00h  1
 202  1.1598965e-03 5.47e-06 6.09e-03  -4.0 2.57e-03    -  1.00e+00 1.00e+00h  1
 203  1.1583312e-03 1.23e-06 4.89e-03  -4.0 1.15e-03    -  1.00e+00 1.00e+00h  1
 204  1.1578697e-03 7.22e-07 3.45e-03  -4.0 8.08e-04    -  1.00e+00 1.00e+00h  1
 205  1.1571640e-03 2.23e-07 2.05e-03  -4.0 4.57e-04    -  1.00e+00 1.00e+00h  1
 206  1.1559314e-03 1.73e-07 1.47e-03  -4.0 6.41e-04    -  1.00e+00 1.00e+00h  1
 207  1.1789071e-03 2.54e-08 4.88e-02  -4.0 1.33e-02    -  1.00e+00 1.00e+00H  1
 208  1.1692244e-03 1.04e-04 2.10e-01  -4.0 4.79e-02    -  1.00e+00 2.50e-01h  3
 209  1.1871514e-03 6.77e-05 1.89e+00  -4.1 2.91e-02    -  1.00e+00 3.93e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.1494965e-03 6.40e-06 2.15e-02  -4.1 1.26e-02    -  1.00e+00 1.00e+00F  1
 211  1.2352167e-03 8.18e-05 3.75e-01  -4.0 1.70e-02    -  1.00e+00 5.00e-01h  2
 212  1.1624864e-03 4.58e-04 8.01e-02  -4.1 2.69e-02    -  1.00e+00 1.00e+00h  1
 213  1.1664807e-03 4.12e-04 4.28e-01  -4.1 3.44e-02    -  1.00e+00 1.25e-01h  4
 214  1.1666822e-03 1.19e-04 2.28e-02  -4.1 1.24e-02    -  1.00e+00 1.00e+00h  1
 215  1.2318703e-03 1.20e-04 2.51e-02  -4.1 1.30e-02    -  1.00e+00 1.00e+00h  1
