This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1287
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  7.4785720e-04 2.28e-03 7.14e+01  -4.0 3.40e-01    -  1.00e+00 1.25e-01h  4
  41  7.5737082e-04 2.15e-03 7.00e+01  -4.0 1.57e-01    -  1.00e+00 2.50e-01h  3
  42  7.5063854e-04 2.16e-03 7.00e+01  -4.0 1.07e+00    -  1.00e+00 3.12e-02h  6
  43  7.5140318e-04 2.15e-03 7.14e+01  -4.1 1.12e+00    -  1.00e+00 7.81e-03h  8
  44  2.0993585e-03 8.12e-03 7.02e+01  -4.1 1.60e-01    -  1.00e+00 1.00e+00H  1
  45  8.2884050e-04 1.46e-03 7.13e+01  -4.1 1.62e-01    -  1.00e+00 1.00e+00H  1
  46  2.1660543e-03 7.05e-04 7.00e+01  -4.0 1.87e-01    -  1.00e+00 1.00e+00H  1
  47  9.6463796e-04 5.49e-03 7.00e+01  -4.0 1.77e-01    -  1.00e+00 1.00e+00h  1
  48  7.6259467e-04 5.24e-03 7.00e+01  -4.1 4.84e-01    -  1.00e+00 1.25e-01h  4
  49  1.1775108e-03 4.25e-03 7.01e+01  -4.1 4.82e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.8741888e-03 3.72e-03 7.14e+01  -4.1 7.37e-01    -  1.00e+00 6.25e-02h  5
  51  9.2161956e-04 3.15e-03 7.13e+01  -4.1 1.02e-01    -  1.00e+00 1.00e+00h  1
  52  2.1443960e-03 3.44e-03 7.02e+01  -4.1 5.56e-01    -  1.00e+00 2.50e-01h  3
  53  8.3695387e-04 2.08e-03 7.02e+01  -4.1 1.51e-01    -  1.00e+00 1.00e+00h  1
  54  7.5940268e-04 1.70e-03 7.01e+01  -4.1 8.57e-01    -  1.00e+00 6.25e-02h  5
  55  1.0291657e-03 3.11e-03 7.13e+01  -4.0 2.39e-01    -  1.00e+00 2.50e-01h  3
  56  7.2040664e-04 1.40e-03 7.13e+01  -4.1 4.25e-02    -  1.00e+00 1.00e+00h  1
  57  7.0395923e-04 1.40e-03 7.01e+01  -3.8 7.41e-01    -  1.00e+00 1.56e-02h  7
  58  6.4146241e-04 5.79e-04 7.14e+01  -4.0 2.48e-02    -  1.00e+00 1.00e+00h  1
  59  6.4455997e-04 4.10e-04 7.00e+01  -4.0 2.65e-02    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  6.3137365e-04 1.61e-03 7.00e+01  -4.0 3.71e-02    -  1.00e+00 1.00e+00h  1
  61  6.4151589e-04 3.60e-04 7.14e+01  -4.0 2.37e-02    -  1.00e+00 1.00e+00h  1
  62  6.4016952e-04 1.82e-03 7.13e+01  -4.1 3.64e-02    -  1.00e+00 1.00e+00H  1
  63  6.3046859e-04 1.65e-03 7.13e+01  -4.1 1.28e-01    -  1.00e+00 1.25e-01h  4
  64  6.2450245e-04 1.52e-03 7.13e+01  -4.1 4.22e-01    -  1.00e+00 6.25e-02h  5
  65  6.2727748e-04 1.43e-03 7.02e+01  -4.1 3.43e-01    -  1.00e+00 6.25e-02h  5
  66  6.4032545e-04 1.31e-03 7.13e+01  -4.1 1.08e-01    -  1.00e+00 1.25e-01h  4
  67  6.1148034e-04 7.57e-04 7.13e+01  -4.1 7.39e-02    -  1.00e+00 5.00e-01h  2
  68  7.1207872e-04 3.53e-04 7.02e+01  -4.0 5.53e-01    -  1.00e+00 6.25e-02h  5
  69  7.3101609e-04 1.39e-03 7.01e+01  -4.1 9.26e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  6.7270017e-04 1.70e-03 7.13e+01  -4.1 1.88e-01    -  1.00e+00 2.50e-01h  3
  71  6.4882809e-04 5.40e-03 7.13e+01  -4.1 9.40e-02    -  1.00e+00 1.00e+00h  1
  72  5.8699348e-04 1.23e-03 7.01e+01  -4.1 4.01e-02    -  1.00e+00 1.00e+00h  1
  73  6.4960847e-04 1.05e-03 7.13e+01  -4.0 2.38e-01    -  1.00e+00 1.25e-01h  4
  74  5.7408748e-04 6.27e-04 7.13e+01  -4.1 2.43e-02    -  1.00e+00 1.00e+00h  1
  75  6.6298277e-04 1.84e-04 7.00e+01  -4.0 2.92e-02    -  1.00e+00 1.00e+00H  1
  76  6.2225572e-04 1.88e-04 7.01e+01  -4.1 2.93e-02    -  1.00e+00 1.00e+00h  1
  77  5.9811536e-04 1.45e-04 7.13e+01  -4.0 3.02e-02    -  1.00e+00 5.00e-01h  2
  78  5.9221257e-04 1.53e-04 7.14e+01  -4.0 1.83e-01    -  1.00e+00 6.25e-02h  5
  79  5.9137708e-04 1.80e-04 7.14e+01  -4.1 7.64e-01    -  1.00e+00 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  5.7720199e-04 3.52e-04 7.01e+01  -4.1 4.31e-02    -  1.00e+00 5.00e-01h  2
  81  6.2686878e-04 1.25e-04 7.14e+01  -4.0 3.35e-02    -  1.00e+00 1.00e+00H  1
  82  6.0618242e-04 5.21e-04 7.14e+01  -4.0 6.23e-02    -  1.00e+00 5.00e-01h  2
  83  5.7809229e-04 1.49e-03 7.14e+01  -4.1 1.40e-01    -  1.00e+00 2.50e-01h  3
  84  5.9123162e-04 9.46e-04 7.01e+01  -4.1 9.22e-02    -  1.00e+00 2.50e-01h  3
  85  5.5504048e-04 2.33e-04 7.01e+01  -4.1 2.77e-02    -  1.00e+00 1.00e+00h  1
  86  5.5496047e-04 3.27e-04 7.13e+01  -4.0 3.52e-02    -  1.00e+00 5.00e-01h  2
  87  5.5500588e-04 3.82e-04 7.14e+01  -4.0 5.67e-02    -  1.00e+00 2.50e-01h  3
  88  5.5005423e-04 3.31e-04 7.14e+01  -4.0 3.12e-01    -  1.00e+00 3.12e-02h  6
  89  6.0728381e-04 9.05e-05 7.01e+01  -4.1 2.53e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  5.5462534e-04 9.41e-04 7.00e+01  -4.0 5.82e-02    -  1.00e+00 1.00e+00h  1
  91  5.6010805e-04 8.75e-04 7.00e+01  -4.1 4.52e-01    -  1.00e+00 3.12e-02h  6
  92  6.6155577e-04 4.37e-04 7.13e+01  -4.1 4.83e-02    -  1.00e+00 1.00e+00H  1
  93  6.6019637e-04 4.53e-04 7.13e+01  -4.1 5.25e-01    -  1.00e+00 3.12e-02h  6
  94  5.7739195e-04 4.56e-04 7.13e+01  -4.1 9.24e-02    -  1.00e+00 5.00e-01h  2
  95  6.7865978e-04 1.68e-04 7.02e+01  -4.1 4.94e-02    -  1.00e+00 1.00e+00H  1
  96  5.6420576e-04 4.39e-04 7.02e+01  -4.1 2.66e-02    -  1.00e+00 1.00e+00h  1
  97  5.4077892e-04 4.07e-04 7.13e+01  -4.1 1.72e-01    -  1.00e+00 6.25e-02h  5
  98  5.4464731e-04 4.36e-04 7.00e+01  -4.0 2.85e-02    -  1.00e+00 1.00e+00h  1
  99  5.3930209e-04 6.42e-04 7.14e+01  -4.0 3.13e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  5.2875784e-04 7.77e-04 7.00e+01  -4.0 7.38e-02    -  1.00e+00 2.50e-01h  3
 101  5.1932945e-04 7.17e-04 7.14e+01  -4.0 6.74e-02    -  1.00e+00 2.50e-01h  3
 102  5.1636050e-04 7.76e-04 7.14e+01  -4.1 7.14e-01    -  1.00e+00 1.56e-02h  7
 103  5.5583230e-04 2.13e-04 7.00e+01  -4.0 2.38e-02    -  1.00e+00 1.00e+00H  1
 104  5.1172402e-04 1.31e-03 7.00e+01  -4.0 3.11e-02    -  1.00e+00 1.00e+00h  1
 105  5.1581084e-04 1.29e-03 7.14e+01  -4.1 6.31e-01    -  1.00e+00 1.56e-02h  7
 106  5.0266927e-04 7.89e-04 7.13e+01  -4.1 7.91e-02    -  1.00e+00 5.00e-01h  2
 107  4.9885069e-04 7.58e-04 7.01e+01  -4.0 1.47e-01    -  1.00e+00 6.25e-02h  5
 108  4.9412191e-04 7.44e-04 7.13e+01  -4.0 3.02e-01    -  1.00e+00 3.12e-02h  6
 109  4.9282324e-04 4.75e-04 7.02e+01  -4.1 2.22e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  5.0592031e-04 1.18e-04 7.14e+01  -4.0 2.80e-02    -  1.00e+00 1.00e+00H  1
 111  5.0349087e-04 1.65e-04 7.00e+01  -4.0 1.03e+00    -  1.00e+00 3.12e-02h  6
 112  5.0235798e-04 1.76e-04 7.14e+01  -4.1 2.60e+00    -  6.84e-01 5.01e-03h  8
 113  4.9814148e-04 2.20e-04 7.14e+01  -4.1 1.76e-01    -  1.00e+00 2.50e-01h  3
 114  4.5783546e-04 6.64e-04 7.01e+01  -4.1 5.47e-01    -  1.00e+00 1.25e-01h  4
 115  4.5133702e-04 6.72e-04 7.14e+01  -4.0 4.63e-01    -  1.00e+00 6.25e-02h  5
 116  4.3208889e-04 6.20e-04 7.01e+01  -4.1 1.53e-01    -  1.00e+00 1.25e-01h  4
 117  4.1381830e-04 5.65e-04 7.14e+01  -4.0 2.03e-01    -  1.00e+00 1.25e-01h  4
 118  4.2375185e-04 5.66e-04 7.01e+01  -4.0 5.91e-01    -  1.00e+00 3.12e-02h  6
 119  9.2485453e-04 9.11e-04 7.14e+01  -4.0 9.02e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  1.1730357e-03 6.47e-04 7.02e+01  -4.1 2.10e-01    -  1.00e+00 1.00e+00H  1
 121  8.9362342e-04 1.17e-03 7.02e+01  -4.1 6.06e-01    -  1.00e+00 1.25e-01h  4
 122  7.6015545e-04 1.52e-03 7.02e+01  -4.1 3.06e-01    -  1.00e+00 2.50e-01h  3
 123  7.2179901e-04 2.14e-03 7.12e+01  -4.1 2.73e+00    -  4.16e-01 2.29e-02h  5
 124  6.5089557e-04 2.23e-03 7.02e+01  -4.1 6.19e-01    -  1.00e+00 6.25e-02h  5
 125  6.1878983e-04 2.20e-03 7.13e+01  -4.1 2.80e+00    -  5.37e-01 5.82e-03h  7
 126  5.2954504e-04 2.00e-03 7.13e+01  -4.1 1.03e-01    -  1.00e+00 2.50e-01h  3
 127  4.5912422e-04 2.82e-03 7.13e+01  -4.1 1.86e+00    -  5.68e-01 3.41e-02h  5
 128  4.3014092e-04 2.16e-03 7.13e+01  -4.1 1.66e-01    -  1.00e+00 2.50e-01h  3
 129  6.2337589e-04 1.33e-03 7.02e+01  -4.1 1.71e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  6.4915787e-04 1.33e-03 7.02e+01  -4.1 5.27e-01    -  1.00e+00 6.25e-02h  5
 131  3.8375949e-04 6.29e-04 7.02e+01  -4.1 7.51e-02    -  1.00e+00 1.00e+00h  1
 132  4.0219280e-04 6.30e-04 7.13e+01  -3.8 2.25e+00    -  1.00e+00 1.55e-03h  9
 133  4.1063203e-04 6.09e-05 7.14e+01  -4.0 1.93e-02    -  1.00e+00 1.00e+00h  1
 134  3.9893588e-04 1.44e-04 7.00e+01  -4.0 2.91e-02    -  1.00e+00 5.00e-01h  2
 135  3.7662670e-04 3.97e-05 7.14e+01  -4.0 1.13e-02    -  1.00e+00 1.00e+00h  1
 136  3.7602953e-04 2.88e-05 7.14e+01  -4.0 6.83e-02    -  1.00e+00 6.25e-02h  5
 137  3.6964560e-04 6.27e-05 7.00e+01  -4.0 1.56e-02    -  1.00e+00 5.00e-01h  2
 138  3.6376142e-04 5.07e-05 7.02e+01  -4.1 7.82e-03    -  1.00e+00 1.00e+00h  1
 139  3.6147290e-04 6.17e-05 7.13e+01  -4.0 3.34e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  3.5597344e-04 4.60e-05 7.13e+01  -4.1 1.36e-02    -  1.00e+00 1.00e+00h  1
 141  3.5494866e-04 6.32e-05 7.02e+01  -4.1 1.52e-01    -  1.00e+00 1.25e-01h  4
 142  3.5187006e-04 6.59e-05 7.13e+01  -4.1 5.61e-01    -  1.00e+00 1.56e-02h  7
 143  3.4321997e-04 1.33e-04 7.01e+01  -4.0 1.87e-01    -  1.00e+00 1.25e-01h  4
 144  3.3559563e-04 1.28e-04 7.02e+01  -4.1 1.14e-01    -  1.00e+00 1.25e-01h  4
 145  3.3166491e-04 4.60e-04 7.01e+01  -4.0 1.49e-01    -  1.00e+00 2.50e-01h  3
 146  3.2430375e-04 4.51e-04 7.01e+01  -4.1 4.50e-01    -  1.00e+00 3.12e-02h  6
 147  3.3334730e-04 3.18e-04 7.14e+01  -4.0 5.44e-02    -  1.00e+00 5.00e-01h  2
 148  3.3618830e-04 3.12e-04 7.01e+01  -4.1 3.59e-01    -  1.00e+00 3.12e-02h  6
 149  3.3392559e-04 2.98e-04 7.13e+01  -4.1 1.47e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.3325191e-04 3.15e-04 7.13e+01  -4.1 9.34e-01    -  1.00e+00 1.56e-02h  7
 151  3.2704124e-04 1.80e-04 7.01e+01  -4.1 4.07e-02    -  1.00e+00 1.00e+00h  1
 152  3.0537592e-04 1.22e-04 7.14e+01  -4.0 3.41e-02    -  1.00e+00 1.00e+00h  1
 153  3.1014411e-04 1.27e-04 7.14e+01  -4.0 5.44e-02    -  1.00e+00 5.00e-01h  2
 154  3.0788978e-04 1.90e-03 7.14e+01  -4.0 9.28e-02    -  1.00e+00 1.00e+00H  1
 155  8.9178677e-04 1.63e-03 7.00e+01  -4.1 1.78e+00    -  5.03e-01 7.08e-02h  4
 156  1.2968795e-03 8.79e-04 7.13e+01  -4.1 1.85e-01    -  1.00e+00 1.00e+00H  1
 157  8.2918537e-04 1.95e-03 7.13e+01  -4.1 4.06e-01    -  1.00e+00 2.50e-01h  3
 158  4.3026826e-04 1.64e-03 7.02e+01  -4.1 1.17e-01    -  1.00e+00 1.00e+00h  1
 159  4.2636547e-03 2.35e-03 7.13e+01  -4.1 2.86e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  4.9391008e-04 2.87e-03 7.13e+01  -4.1 2.37e-01    -  1.00e+00 1.00e+00h  1
 161  6.5154437e-04 3.62e-04 7.02e+01  -4.1 4.94e-02    -  1.00e+00 1.00e+00h  1
 162  5.3600965e-04 3.12e-04 7.13e+01  -4.1 6.18e-02    -  1.00e+00 1.00e+00h  1
 163  4.2756004e-04 1.81e-04 7.13e+01  -4.1 1.55e-01    -  1.00e+00 5.00e-01h  2
 164  4.9950053e-04 1.02e-03 7.01e+01  -4.1 5.86e-02    -  1.00e+00 1.00e+00h  1
 165  3.5494159e-04 2.47e-04 7.01e+01  -4.1 1.82e-02    -  1.00e+00 1.00e+00h  1
 166  3.2794678e-04 2.52e-04 7.13e+01  -4.1 3.21e-01    -  1.00e+00 1.56e-02h  7
 167  3.0678049e-04 1.05e-04 7.00e+01  -4.0 1.08e-02    -  1.00e+00 1.00e+00h  1
 168  3.0606760e-04 1.93e-04 7.00e+01  -4.1 7.87e-02    -  1.00e+00 1.25e-01h  4
 169  2.9868926e-04 1.86e-04 7.00e+01  -4.1 7.53e-02    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  2.9795650e-04 1.91e-04 7.14e+01  -4.1 2.09e-01    -  1.00e+00 1.56e-02h  7
 171  2.9794845e-04 4.36e-04 7.01e+01  -4.1 2.28e-02    -  1.00e+00 1.00e+00H  1
 172  2.9688227e-04 4.37e-04 7.01e+01  -4.1 1.55e-01    -  1.00e+00 6.25e-02h  5
 173  3.2713055e-04 6.98e-05 7.01e+01  -4.1 6.13e-02    -  1.00e+00 1.00e+00H  1
 174  3.0125333e-04 1.99e-04 7.14e+01  -4.0 5.19e-02    -  1.00e+00 5.00e-01h  2
 175  2.9702742e-04 1.25e-03 7.01e+01  -4.1 4.01e-02    -  1.00e+00 1.00e+00h  1
 176  2.9307028e-04 1.50e-03 7.01e+01  -4.1 2.88e-01    -  1.00e+00 6.25e-02h  5
 177  2.9212187e-04 1.59e-03 7.01e+01  -4.0 8.41e-01    -  1.00e+00 1.56e-02h  7
 178  2.9166114e-04 1.66e-03 7.01e+01  -4.1 2.63e-01    -  1.00e+00 6.25e-02h  5
 179  2.9090847e-04 1.66e-03 9.83e+01  -4.1 4.03e-02    -  1.00e+00 9.93e-07h 14
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  1.1617763e-03 3.22e-04 2.40e+05  -4.1 1.05e-02    -  1.00e+00 1.00e+00h  1
 181  2.3007200e-03 1.26e-05 3.17e+04  -4.1 4.13e-03    -  1.00e+00 1.00e+00H  1
 182  5.6118468e-03 1.94e-04 2.52e+04  -4.1 1.64e-02    -  1.00e+00 1.00e+00h  1
 183  1.0148464e-02 1.67e-04 2.48e+04  -4.1 1.50e-02    -  1.00e+00 1.00e+00h  1
 184  1.0295267e-02 1.51e-04 2.47e+04  -4.1 7.69e-04    -  1.00e+00 9.65e-02h  1
 185  1.0665116e-02 1.32e-04 2.81e+04  -4.1 2.01e-03    -  1.00e+00 1.25e-01f  4
 186  1.3046925e-02 2.75e-05 7.01e+02  -4.1 6.24e-03    -  1.00e+00 9.76e-01h  1
 187  1.0249893e-02 3.80e-04 2.74e+03  -4.0 2.46e-02    -  1.00e+00 1.00e+00f  1
 188  1.0024359e-02 2.46e-04 1.89e+02  -4.1 2.01e-02    -  1.00e+00 1.00e+00h  1
 189  1.0247441e-02 1.97e-06 2.64e+01  -4.1 1.96e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  1.0245049e-02 4.92e-07 4.68e+00  -4.0 5.13e-05    -  1.00e+00 1.00e+00h  1
 191  1.0246840e-02 5.03e-07 1.57e-01  -4.0 5.43e-06    -  1.00e+00 1.00e+00h  1
 192  1.0246799e-02 5.03e-07 5.48e-02  -4.0 1.34e-06    -  1.00e+00 1.00e+00h  1
 193  1.0246788e-02 5.03e-07 1.36e-02  -4.0 3.09e-07    -  1.00e+00 1.00e+00h  1
 194  1.0246779e-02 5.03e-07 2.20e-02  -4.0 4.93e-07    -  1.00e+00 1.00e+00h  1
 195  1.0246770e-02 5.03e-07 3.63e-02  -4.0 7.93e-07    -  1.00e+00 1.00e+00h  1
 196r 1.0246770e-02 5.03e-07 1.00e+03  -4.1 0.00e+00    -  0.00e+00 4.77e-07R 22
 197r 1.0280065e-02 5.99e-07 8.78e+00  -3.3 2.14e-05    -  1.00e+00 8.47e-01f  1
 198r 9.1831189e-03 3.99e-07 5.98e+02  -3.4 1.13e-04    -  8.77e-02 1.00e+00f  1
 199  2.1730153e-03 9.49e-08 1.41e+02  -3.6 1.08e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  1.1633301e-03 4.72e-08 1.06e+02  -4.0 4.61e-05    -  1.00e+00 1.00e+00H  1
 201  9.7955081e-04 3.05e-08 6.14e+01  -4.0 1.55e-05    -  1.00e+00 1.00e+00h  1
 202  3.0181347e-04 1.28e-09 6.20e+01  -4.0 9.37e-06    -  1.00e+00 1.00e+00h  1
 203  3.2172458e-04 2.63e-09 8.04e+01  -4.0 5.68e-03    -  1.00e+00 1.56e-02h  7
 204  3.1272809e-04 2.49e-06 7.43e+01  -4.1 2.71e-03    -  1.00e+00 1.00e+00h  1
 205  3.0289068e-04 6.95e-07 6.98e+01  -4.1 1.48e-03    -  1.00e+00 1.00e+00h  1
 206  2.9889554e-04 3.30e-07 7.15e+01  -4.1 1.27e-03    -  1.00e+00 1.00e+00h  1
 207  2.9530594e-04 1.53e-07 6.96e+01  -4.1 9.40e-04    -  1.00e+00 1.00e+00h  1
 208  2.9371752e-04 1.50e-07 7.23e+01  -4.1 1.07e-03    -  1.00e+00 1.00e+00h  1
 209  2.8965161e-04 2.63e-05 7.18e+01  -4.1 7.03e-01    -  1.00e+00 1.56e-02h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  2.8882577e-04 5.11e-06 7.14e+01  -4.0 5.04e-03    -  1.00e+00 1.00e+00h  1
 211  2.8636482e-04 7.46e-05 7.00e+01  -4.0 7.87e-02    -  1.00e+00 1.25e-01h  4
 212  2.8280365e-04 3.54e-06 7.02e+01  -4.1 3.31e-03    -  1.00e+00 1.00e+00h  1
 213  2.8225310e-04 1.36e-06 7.13e+01  -4.0 9.19e-03    -  1.00e+00 1.00e+00H  1
 214  2.7734531e-04 7.36e-06 6.99e+01  -4.0 5.13e-03    -  1.00e+00 1.00e+00h  1
 215  2.7636354e-04 3.92e-06 7.13e+01  -4.1 2.15e-03    -  1.00e+00 1.00e+00h  1
