This is Ipopt version 3.14.19, running with linear solver MUMPS 5.8.1.

Number of nonzeros in equality constraint Jacobian...:     9816
Number of nonzeros in inequality constraint Jacobian.:        8
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1388
                     variables with only lower bounds:        0
                variables with lower and upper bounds:      396
                     variables with only upper bounds:        0
Total number of equality constraints.................:     1188
Total number of inequality constraints...............:        1
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        1

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  26  5.3574514e-02 2.16e-01 2.52e-01  -4.0 4.87e-01    -  7.66e-01 1.00e+00h  1
  27  4.8695216e-02 1.95e-01 3.38e-01  -4.0 2.90e+00    -  4.30e-02 6.62e-02h  4
  28  4.7160623e-02 2.40e-01 2.19e-01  -3.4 3.89e+00    -  9.98e-01 1.42e-01h  2
  29  1.7659361e-01 2.68e-01 6.09e-02  -3.0 9.50e-01    -  8.42e-01 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  8.8409478e-02 4.01e-01 1.59e-01  -3.1 8.49e-01    -  1.00e+00 7.99e-01h  1
  31  3.6076720e+00 1.67e-01 4.63e-01  -3.1 4.91e-01    -  1.00e+00 1.00e+00H  1
  32  7.4082163e-02 1.17e-01 1.31e+00  -3.1 4.48e-01    -  8.26e-01 1.00e+00f  1
  33  5.5853917e-02 1.50e-02 3.38e-01  -3.1 1.80e-01    -  1.00e+00 1.00e+00h  1
  34  4.9186690e-02 1.41e-02 2.00e-01  -3.1 1.30e-01    -  1.00e+00 1.00e+00h  1
  35  3.7382044e-02 4.77e-03 5.92e-02  -3.7 7.88e-02    -  1.00e+00 9.88e-01h  1
  36  8.8819229e-02 5.10e-03 5.45e-02  -4.0 1.02e-01    -  1.00e+00 1.00e+00H  1
  37  3.4598136e-02 4.35e-03 5.92e-02  -4.1 7.61e-02    -  1.00e+00 1.00e+00h  1
  38  3.4250067e-02 2.01e-03 2.73e-02  -3.7 1.26e-02    -  1.00e+00 5.38e-01h  1
  39  3.3165600e-02 1.52e-03 1.98e-02  -4.0 4.30e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  3.1174224e-02 3.59e-03 1.62e-02  -4.0 5.69e-02    -  1.00e+00 1.00e+00h  1
  41  3.1212056e-02 5.79e-02 9.71e-02  -4.0 3.21e-01    -  1.00e+00 1.00e+00h  1
  42  1.6305595e-01 3.04e-02 1.16e-01  -4.1 1.85e-01    -  1.00e+00 1.00e+00h  1
  43  2.5452674e-02 1.48e-02 4.79e-02  -4.1 1.72e-01    -  1.00e+00 1.00e+00h  1
  44  2.4600809e-02 3.15e-03 7.24e-03  -4.0 7.00e-02    -  1.00e+00 1.00e+00h  1
  45  3.2249256e-02 1.25e-03 2.28e-02  -4.0 9.66e-02    -  1.00e+00 1.00e+00H  1
  46  2.1852556e-02 4.83e-03 4.97e-02  -4.0 8.71e-02    -  1.00e+00 1.00e+00h  1
  47  3.7045576e-02 2.04e-03 1.44e-02  -4.0 5.92e-02    -  9.84e-01 1.00e+00h  1
  48  2.2832000e-02 1.14e-03 2.39e-02  -4.1 4.21e-02    -  1.00e+00 6.69e-01h  1
  49  2.0702554e-02 6.51e-04 1.85e-02  -4.0 3.32e-02    -  1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  2.0475157e-02 1.23e-04 1.33e-02  -4.0 1.43e-02    -  1.00e+00 1.00e+00h  1
  51  1.9069752e-02 7.60e-03 3.87e-01  -4.0 2.37e-01    -  1.00e+00 4.70e-01H  1
  52  1.8455760e-02 1.23e-02 3.87e-01  -4.0 3.20e-01    -  1.00e+00 5.00e-01h  2
  53  3.3835624e-02 1.05e-02 4.02e-01  -4.0 3.90e-01    -  1.00e+00 2.50e-01h  3
  54  1.7100994e-02 3.92e-03 2.06e-01  -4.1 8.91e-02    -  1.00e+00 1.00e+00h  1
  55  1.7120388e-02 7.74e-04 2.50e-02  -4.0 3.77e-02    -  1.00e+00 1.00e+00h  1
  56  1.6469175e-02 2.69e-03 3.91e-02  -4.0 6.91e-02    -  1.00e+00 1.00e+00h  1
  57  1.5750984e-02 2.55e-03 1.92e-01  -3.7 2.28e-01    -  1.00e+00 2.50e-01h  3
  58  1.5756271e-02 3.29e-03 1.02e-01  -4.0 1.88e-01    -  1.00e+00 2.50e-01h  3
  59  1.5290486e-02 7.88e-03 8.70e-02  -4.1 1.88e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.4562583e-02 4.00e-03 2.57e-02  -4.0 7.42e-02    -  1.00e+00 1.00e+00h  1
  61  1.4278604e-02 6.13e-04 8.72e-03  -4.0 2.42e-02    -  1.00e+00 1.00e+00h  1
  62  1.4222988e-02 5.76e-04 5.43e-02  -4.0 2.19e-01    -  1.00e+00 6.25e-02h  5
  63  1.3737305e-02 3.58e-03 2.25e-02  -4.0 8.33e-02    -  1.00e+00 1.00e+00h  1
  64  1.3683612e-02 3.64e-03 5.94e-02  -4.0 5.27e-01    -  1.00e+00 6.25e-02h  5
  65  1.2996090e-02 8.41e-03 1.28e-01  -4.0 1.04e-01    -  1.00e+00 1.00e+00h  1
  66  1.1848831e-02 3.40e-03 3.22e-02  -4.0 6.37e-02    -  1.00e+00 1.00e+00h  1
  67  1.1652700e-02 3.43e-03 3.05e-02  -4.0 2.94e-01    -  1.00e+00 6.25e-02h  5
  68  1.1029442e-02 4.35e-03 2.12e-02  -4.0 7.01e-02    -  1.00e+00 1.00e+00h  1
  69  1.0886062e-02 1.87e-02 5.05e-02  -4.0 1.87e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  3.0297609e-02 2.65e-02 5.72e-02  -4.0 2.42e-01    -  1.00e+00 1.00e+00H  1
  71  1.2939280e-02 2.14e-02 6.22e-02  -4.1 2.11e-01    -  1.00e+00 1.00e+00h  1
  72  1.2892485e-02 5.38e-03 2.33e-02  -4.1 1.24e-01    -  1.00e+00 1.00e+00H  1
  73  1.0707798e-02 6.49e-03 6.99e-02  -4.1 1.63e-01    -  1.00e+00 2.00e-01H  1
  74  1.1327352e-02 2.07e-03 5.79e-03  -4.0 1.36e-01    -  1.00e+00 1.00e+00h  1
  75  1.0874342e-02 2.02e-03 8.14e-01  -3.6 2.65e-01    -  1.00e+00 2.50e-02H  1
  76  9.2043045e-03 2.29e-03 1.25e-02  -4.0 1.10e-01    -  1.00e+00 1.00e+00h  1
  77  9.4562905e-03 1.98e-03 1.09e-02  -4.0 5.38e-02    -  1.00e+00 1.00e+00h  1
  78  1.2306985e-02 3.22e-03 1.06e-02  -4.0 6.01e-02    -  1.00e+00 1.00e+00H  1
  79  8.9186139e-03 1.07e-03 3.43e-03  -4.0 3.61e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80  8.8726716e-03 1.06e-03 1.82e-02  -4.0 4.05e-02    -  1.00e+00 1.00e+00h  1
  81  8.9499967e-03 9.16e-04 3.90e-03  -4.0 2.84e-02    -  1.00e+00 1.00e+00h  1
  82  8.6395253e-03 1.99e-04 4.84e-03  -4.0 1.56e-02    -  1.00e+00 9.18e-01h  1
  83  9.0112881e-03 7.97e-04 1.41e-02  -4.0 2.93e-02    -  1.00e+00 1.00e+00h  1
  84  8.5539863e-03 3.13e-04 2.95e-03  -4.1 1.80e-02    -  1.00e+00 1.00e+00h  1
  85  8.5129353e-03 1.09e-04 9.03e-03  -4.0 1.50e-02    -  1.00e+00 1.00e+00h  1
  86  8.4186164e-03 1.44e-04 2.10e-02  -4.0 1.58e-02    -  1.00e+00 1.00e+00h  1
  87  8.3922717e-03 6.01e-04 5.37e-02  -4.0 7.78e-02    -  1.00e+00 5.00e-01h  2
  88  8.0311617e-03 1.83e-03 1.37e-01  -4.0 1.29e-01    -  1.00e+00 5.00e-01h  2
  89  9.6683238e-03 1.27e-03 4.52e-02  -4.0 7.29e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90  7.5861541e-03 3.31e-04 3.88e-02  -4.1 2.97e-02    -  1.00e+00 1.00e+00h  1
  91  7.4819438e-03 1.88e-04 8.82e-03  -4.0 1.58e-02    -  1.00e+00 1.00e+00h  1
  92  7.2986649e-03 2.07e-04 4.62e-02  -4.0 3.19e-02    -  1.00e+00 1.00e+00h  1
  93  7.9128951e-03 1.99e-03 3.28e-01  -2.8 1.59e+00    -  9.41e-01 6.25e-02h  5
  94  7.9259276e-03 1.59e-03 2.56e+00  -2.9 1.22e+00    -  6.05e-01 1.41e-03H  1
  95  6.8514511e-03 1.67e-04 5.76e-02  -2.9 2.33e-02    -  1.00e+00 1.00e+00f  1
  96  6.7586192e-03 8.23e-05 1.28e-02  -4.0 1.70e-02    -  1.00e+00 1.00e+00h  1
  97  6.6789057e-03 1.48e-04 1.38e-01  -4.0 1.73e-01    -  1.00e+00 1.25e-01h  4
  98  6.4624509e-03 2.67e-03 1.52e-01  -4.0 4.46e-01    -  1.00e+00 2.50e-01h  3
  99  6.1871807e-03 3.32e-03 1.92e-01  -4.0 1.43e+00    -  1.00e+00 3.12e-02h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100  6.0880628e-03 3.64e-03 7.39e-02  -4.0 7.83e-02    -  1.00e+00 1.00e+00h  1
 101  5.9351670e-03 2.02e-03 3.31e-02  -4.0 5.37e-02    -  1.00e+00 1.00e+00h  1
 102  8.0318777e-03 1.87e-03 1.55e-02  -4.0 8.79e-02    -  9.83e-01 5.00e-01h  2
 103  5.3491266e-03 1.14e-03 2.11e-02  -4.1 5.62e-02    -  1.00e+00 8.63e-01h  1
 104  5.3281469e-03 4.38e-03 1.36e-01  -4.0 8.07e-02    -  1.00e+00 1.00e+00f  1
 105  5.1527864e-03 1.26e-03 2.64e-02  -4.0 4.24e-02    -  1.00e+00 1.00e+00h  1
 106  5.3969920e-03 3.28e-04 1.16e-02  -4.0 2.52e-02    -  1.00e+00 1.00e+00H  1
 107  5.2156995e-03 1.38e-03 2.63e-02  -4.0 4.03e-02    -  1.00e+00 1.00e+00h  1
 108  5.3081847e-03 3.86e-04 8.46e-03  -4.1 1.84e-02    -  1.00e+00 1.00e+00h  1
 109  5.2491840e-03 5.69e-04 8.48e-03  -4.0 2.30e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110  5.0872686e-03 4.15e-04 3.77e-03  -4.1 3.10e-02    -  1.00e+00 1.00e+00h  1
 111  5.1259003e-03 6.45e-04 4.53e-01  -4.0 9.11e-02    -  1.00e+00 1.86e-01H  1
 112  5.0268221e-03 4.27e-05 3.45e-03  -4.0 9.06e-03    -  1.00e+00 1.00e+00h  1
 113  5.0081835e-03 1.08e-03 5.14e-02  -4.0 3.01e-02    -  1.00e+00 1.00e+00h  1
 114  4.9761633e-03 3.01e-04 9.03e-03  -4.0 1.50e-02    -  1.00e+00 1.00e+00h  1
 115  5.0080749e-03 7.63e-05 1.31e-02  -4.0 1.21e-02    -  1.00e+00 1.00e+00H  1
 116  4.9878900e-03 1.39e-04 1.71e-02  -4.0 1.19e-02    -  1.00e+00 1.00e+00h  1
 117  4.9571898e-03 9.41e-05 7.48e-03  -4.1 1.31e-02    -  1.00e+00 1.00e+00h  1
 118  4.9536499e-03 5.46e-06 8.90e-03  -4.0 7.10e-03    -  1.00e+00 1.00e+00H  1
 119  4.9382063e-03 1.35e-05 1.33e-02  -4.0 4.87e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120  4.9041233e-03 1.26e-05 1.38e-02  -4.0 5.07e-03    -  1.00e+00 1.00e+00h  1
 121  4.8349662e-03 2.10e-05 3.41e-02  -4.0 9.22e-03    -  1.00e+00 1.00e+00h  1
 122  4.8159001e-03 4.37e-03 1.38e-01  -4.0 1.40e-01    -  1.00e+00 1.00e+00h  1
 123  4.9758048e-03 4.28e-03 1.73e-01  -4.0 5.09e-01    -  1.00e+00 6.25e-02h  5
 124  8.8787431e-03 1.78e-03 3.02e-01  -4.1 1.65e-01    -  1.00e+00 1.00e+00H  1
 125  7.8821194e-03 1.80e-03 4.37e-01  -4.1 4.25e-01    -  1.00e+00 1.98e-01h  3
 126  4.9451907e-03 2.17e-03 1.50e-01  -4.1 1.81e-01    -  1.00e+00 5.00e-01h  2
 127  5.4871378e-03 1.27e-03 5.58e-02  -4.1 2.26e-01    -  9.95e-01 1.00e+00H  1
 128  5.4843363e-03 1.28e-03 3.49e-01  -4.1 6.30e-01    -  1.00e+00 5.87e-04H  1
 129  4.1012724e-03 3.07e-03 3.26e-02  -4.1 3.29e-01    -  8.47e-01 5.00e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130  4.2957256e-03 8.26e-03 7.04e-02  -4.0 9.22e+00    -  1.37e-01 7.84e-03h  5
 131  5.1449084e-03 8.44e-03 2.89e-02  -4.2 2.45e-01    -  6.11e-01 2.50e-01h  3
 132  4.5077613e-03 2.57e-03 1.22e-02  -4.2 5.84e-02    -  1.00e+00 8.72e-01h  1
 133  4.2145219e-03 1.72e-02 7.38e-03  -3.9 3.02e-01    -  1.00e+00 5.00e-01f  2
 134  3.8310007e-03 1.41e-02 4.56e-03  -4.0 1.91e-01    -  1.00e+00 2.50e-01h  3
 135  3.5522559e-03 2.66e-02 3.20e-03  -3.5 1.09e+00    -  7.39e-01 1.25e-01h  4
 136  5.1295689e-03 2.55e-03 3.90e-03  -3.7 1.54e-01    -  1.00e+00 9.72e-01h  1
 137  4.4455998e-03 3.26e-02 3.65e-02  -3.8 2.35e-01    -  1.00e+00 1.00e+00h  1
 138  3.8587289e-03 1.28e-02 4.67e-03  -3.8 1.38e-01    -  1.00e+00 1.00e+00h  1
 139  4.4568261e-03 1.17e-02 3.80e-03  -4.0 1.90e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140  4.2873940e-03 2.88e-03 3.00e-03  -4.0 3.49e-02    -  1.00e+00 7.55e-01h  1
 141  3.8671580e-03 4.04e-03 6.14e-03  -4.0 1.51e-01    -  1.00e+00 1.00e+00h  1
 142  3.5449135e-03 8.49e-04 2.25e-03  -4.0 6.89e-02    -  1.00e+00 9.31e-01h  1
 143  3.8466641e-03 2.00e-03 1.34e-02  -4.0 1.42e-01    -  1.00e+00 5.00e-01h  2
 144  3.3562022e-03 1.11e-03 2.19e-03  -4.1 5.11e-02    -  1.00e+00 1.00e+00h  1
 145  3.3995538e-03 4.89e-04 7.39e-03  -4.0 3.21e-02    -  1.00e+00 1.00e+00h  1
 146  3.3953402e-03 5.21e-04 1.08e-02  -4.0 2.58e-02    -  1.00e+00 1.00e+00h  1
 147  3.5696400e-03 5.66e-04 1.37e-01  -4.0 8.46e-02    -  1.00e+00 4.07e-01H  1
 148  3.6183915e-03 1.93e-04 9.79e-03  -4.1 5.74e-02    -  1.00e+00 1.00e+00h  1
 149  3.6613247e-03 2.75e-04 4.31e-03  -4.1 5.02e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150  3.3277170e-03 1.69e-04 4.15e-03  -4.1 4.53e-02    -  1.00e+00 1.00e+00h  1
 151  3.3500034e-03 9.48e-05 6.56e-03  -4.0 1.16e-02    -  1.00e+00 1.00e+00h  1
 152  3.3171696e-03 2.76e-05 3.09e-03  -4.0 6.13e-03    -  1.00e+00 1.00e+00h  1
 153  3.3306689e-03 2.09e-05 9.37e-03  -4.0 5.66e-03    -  1.00e+00 1.00e+00h  1
 154  3.3174181e-03 6.61e-06 2.85e-03  -4.0 4.94e-03    -  1.00e+00 1.00e+00h  1
 155  3.3133778e-03 1.94e-06 5.27e-03  -4.0 1.11e-03    -  1.00e+00 1.00e+00h  1
 156  3.2841738e-03 5.89e-05 4.10e-02  -4.0 9.47e-03    -  1.00e+00 1.00e+00h  1
 157  3.2640751e-03 7.29e-05 1.76e-01  -4.0 1.23e-01    -  1.00e+00 6.25e-02h  5
 158  3.2678252e-03 1.33e-04 1.39e-01  -4.0 5.47e-02    -  1.00e+00 2.50e-01h  3
 159  3.2693618e-03 1.35e-04 1.75e-01  -4.1 6.94e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160  3.2100632e-03 1.55e-04 6.62e-01  -4.1 5.16e-01    -  1.00e+00 3.12e-02h  6
 161  3.1680943e-03 7.41e-04 3.35e-01  -4.0 2.78e-01    -  1.00e+00 2.50e-01h  3
 162  3.1014148e-03 7.89e-04 3.58e-01  -4.0 1.31e+00    -  1.00e+00 3.12e-02h  6
 163  3.1956589e-03 1.56e-03 2.62e-01  -4.0 8.77e-02    -  1.00e+00 5.00e-01h  2
 164  3.2159324e-03 1.42e-03 1.49e-01  -4.0 1.54e-01    -  1.00e+00 1.00e+00h  1
 165  3.1760417e-03 3.05e-03 5.11e-02  -4.1 6.25e-02    -  1.00e+00 1.00e+00h  1
 166  3.2082629e-03 2.88e-03 1.19e-01  -4.1 1.66e-01    -  7.82e-01 1.25e-01h  4
 167  2.9844183e-03 2.26e-03 4.45e-02  -4.1 2.32e-01    -  1.00e+00 2.50e-01h  3
 168  3.7012008e-03 1.06e-03 6.26e-02  -3.6 5.37e-02    -  9.61e-01 5.00e-01h  2
 169  3.0619593e-03 3.46e-04 1.48e-02  -3.7 1.12e-01    -  1.00e+00 7.34e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170  3.6873039e-03 5.58e-04 8.88e-03  -4.0 1.03e-01    -  1.00e+00 1.00e+00f  1
 171  2.4950001e-03 2.96e-04 7.07e-03  -4.1 1.09e-01    -  1.00e+00 1.00e+00h  1
 172  2.4770620e-03 8.38e-05 1.79e-02  -4.0 1.25e-02    -  1.00e+00 1.00e+00h  1
 173  2.4819784e-03 1.91e-04 2.26e-02  -4.0 1.25e-02    -  1.00e+00 1.00e+00h  1
 174  2.4691865e-03 6.73e-05 3.24e-03  -4.0 9.72e-03    -  1.00e+00 1.00e+00h  1
 175  2.5002551e-03 6.02e-05 1.36e-02  -4.0 8.46e-03    -  1.00e+00 1.00e+00h  1
 176  2.4613043e-03 3.71e-05 1.88e-03  -4.0 6.53e-03    -  1.00e+00 1.00e+00h  1
 177  2.4588044e-03 1.28e-06 3.09e-03  -4.0 2.61e-03    -  1.00e+00 1.00e+00h  1
 178  2.4336237e-03 2.01e-05 2.74e-02  -4.0 6.87e-03    -  1.00e+00 1.00e+00h  1
 179  2.4060885e-03 3.98e-05 3.89e-02  -4.0 6.97e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180  2.3993403e-03 6.11e-05 4.67e-01  -4.0 4.29e-02    -  1.00e+00 1.25e-01h  4
 181  2.3735400e-03 1.21e-06 4.01e-02  -4.0 1.20e-02    -  1.00e+00 1.00e+00H  1
 182  2.3495377e-03 5.91e-05 1.48e-01  -4.0 8.70e-02    -  1.00e+00 1.25e-01h  4
 183  2.5814220e-03 4.04e-04 5.65e-01  -3.5 1.24e-01    -  1.00e+00 2.50e-01h  3
 184  2.4777542e-03 1.02e-03 2.12e-01  -3.6 4.03e-02    -  1.00e+00 1.00e+00h  1
 185  2.6515797e-03 2.23e-04 7.10e-02  -3.6 3.77e-02    -  1.00e+00 1.00e+00h  1
 186  2.4600131e-03 8.73e-04 5.15e-02  -3.6 4.31e-02    -  1.00e+00 1.00e+00h  1
 187  2.2604841e-03 5.03e-04 2.55e-02  -3.6 2.60e-02    -  1.00e+00 1.00e+00h  1
 188  2.5008490e-03 2.92e-04 1.57e-02  -4.0 4.40e-02    -  1.00e+00 5.00e-01h  2
 189  2.2862456e-03 9.18e-05 1.03e-02  -4.1 1.23e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 190  2.2548207e-03 6.36e-05 1.06e-02  -4.0 1.43e-02    -  1.00e+00 1.00e+00h  1
 191  2.2176644e-03 5.12e-05 1.68e-02  -4.0 8.21e-03    -  1.00e+00 1.00e+00h  1
 192  2.2056785e-03 4.10e-05 5.68e-03  -4.0 6.09e-03    -  1.00e+00 1.00e+00h  1
 193  2.2009850e-03 4.36e-06 1.05e-02  -4.0 2.71e-03    -  1.00e+00 1.00e+00h  1
 194  2.2158631e-03 5.84e-05 3.62e-02  -4.0 1.12e-02    -  1.00e+00 1.00e+00h  1
 195  2.0903073e-03 6.83e-04 1.22e-01  -4.1 6.60e-02    -  1.00e+00 5.00e-01h  2
 196  2.0853281e-03 6.58e-04 2.14e-01  -4.0 1.49e-01    -  1.00e+00 6.25e-02h  5
 197  2.2506377e-03 2.93e-04 1.01e-01  -4.0 3.39e-02    -  1.00e+00 1.00e+00H  1
 198  2.6646151e-03 4.38e-04 1.57e-01  -4.1 4.98e-02    -  1.00e+00 1.00e+00H  1
 199  2.3272959e-03 3.58e-04 2.50e-01  -4.1 7.43e-02    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 200  2.1328446e-03 7.96e-04 5.34e-01  -4.1 4.96e-01    -  7.78e-01 6.25e-02h  5
 201  2.1183219e-03 1.03e-03 8.04e-02  -4.1 3.50e+00    -  4.64e-01 6.66e-03h  7
 202  2.0852360e-03 9.59e-04 4.53e-01  -4.1 1.20e-01    -  1.00e+00 1.25e-01h  4
 203  2.0720992e-03 1.27e-03 3.75e-01  -4.1 7.41e-01    -  1.00e+00 3.12e-02h  6
 204  2.0310835e-03 1.48e-03 4.00e-01  -3.7 2.65e+00    -  1.00e+00 1.00e-02h  7
 205  2.0077154e-03 1.47e-03 2.95e-01  -4.0 6.75e-01    -  1.00e+00 1.56e-02h  7
 206  2.0068804e-03 1.46e-03 3.00e-01  -4.0 3.87e-01    -  1.00e+00 1.56e-02h  7
 207  2.0017992e-03 1.46e-03 3.72e-01  -4.1 1.98e+00    -  9.35e-01 3.91e-03h  9
 208  1.9942602e-03 1.47e-03 2.89e-01  -4.0 3.60e-01    -  1.00e+00 3.12e-02h  6
 209  1.9805726e-03 1.61e-03 4.12e-01  -3.5 4.36e+00    -  1.00e+00 6.53e-03h  7
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 210  1.9685538e-03 1.60e-03 3.31e-01  -4.0 3.73e-01    -  1.00e+00 3.12e-02h  6
 211  1.9610808e-03 1.84e-03 3.47e-01  -4.0 4.52e-01    -  1.00e+00 6.25e-02h  5
 212  1.9227394e-03 1.88e-03 2.61e-01  -3.6 2.96e+00    -  1.00e+00 8.83e-03h  7
 213  1.9021616e-03 2.31e-03 2.02e-01  -3.8 1.32e+00    -  1.00e+00 3.12e-02h  6
 214  1.8814398e-03 2.31e-03 3.67e-01  -3.5 1.60e+00    -  1.00e+00 1.56e-02h  7
 215  1.9044509e-03 2.73e-03 2.99e-01  -3.7 1.06e+00    -  1.00e+00 3.12e-02h  6
