time_ns,u_X1,u_Y1,u_X2,u_Y2,du_X1,du_Y1,du_X2,du_Y2
0,0,0,0,0,0,0,0,0
4.166666667,-0.02545151192,0.01369274972,-0.06272793073,-0.06269141653,-0.03830024623,-0.07815026804,0.0164804474,0.01649204764
8.333333333,-0.06122927302,-0.06039471484,-0.06246970258,-0.06243199356,-0.001665623659,-0.002815644591,0.005662493493,0.005534775695
12.5,-0.06241722157,-0.0621281535,0.06168444959,0.01757902433,-0.0002702394478,-9.555907455e-05,0.0007971709371,0.04655848803
16.66666667,-0.06257334332,-0.06104008655,0.06247349147,0.06118873202,-0.000107855348,0.002007327114,1.968677417e-05,0.002026171477
20.83333333,-0.06249909614,-0.007621756617,0.06236899513,0.06216930623,-0.0002624286733,0.05624096693,-0.0002618039751,0.0002891381629
25,0.06241304265,0.06236594729,0.06121013805,0.06156768159,-6.949845349e-05,0.0001133807919,-0.001750734568,-0.0008344677118
29.16666667,0.06260005044,0.06255129661,0.01801339299,-0.004518114475,-2.835114445e-05,-2.859452858e-06,-0.04546841763,-0.05929395288
33.33333333,0.06265764915,0.06252611124,-0.04404393901,-0.06114895252,6.075805731e-07,-5.491990253e-05,0.02934427774,-0.002177072067
37.5,0.06267715747,0.0621468924,0.06118401885,-0.06244937505,7.234903534e-08,-0.0002777900819,-0.0009201687259,-0.0004000999813
41.66666667,0.06265429474,-0.01976960702,0.0617412239,-0.06250804947,-7.842316112e-06,-0.06401518887,-0.001007506542,-0.0001045837389
45.83333333,0.06263845753,-0.05368095926,0.06049675586,-0.06210675637,-2.019429319e-05,-0.01475954458,-0.003285688348,0.0001944943582
50,0.06260910796,-0.038477023,0.002509066918,0.06221280348,-3.276141359e-05,0.00811103787,-0.06290836849,0.007117173842
54.16666667,0.0625584326,-0.02114505326,-0.06188124777,-0.02782217022,-0.0001010075583,-0.01645690893,-0.003245960047,-0.04796154457
58.33333333,0.06231493096,-0.05831234238,0.06209966129,-0.05854386134,-0.0004249887402,0.006845691619,0.0002678419904,-0.01079817138
62.5,0.06075987443,-0.04318764593,0.06241197599,-0.01607624848,-0.002449297213,0.02861587871,-1.914593848e-05,0.01973306757
66.66666667,0.01501929613,0.06202702326,0.06235289378,-0.0100649307,-0.04967364739,-0.0004457120542,-5.071203548e-05,-0.05279122926
70.83333333,-0.06245644368,0.06232048617,0.06226192919,-0.05969015487,6.803305438e-05,0.0001200173555,-0.0002571989653,-0.001657821388
75,-0.06256052175,0.06240221926,0.06146143062,-0.05864419122,4.015774537e-05,-6.007613312e-05,-0.001025236978,0.004023161768
79.16666667,-0.06253720177,0.06238330291,-0.02369067221,0.01045629113,5.555150414e-05,-0.0001942371783,-0.06401162076,0.07564463817
83.33333333,-0.06247952903,0.06211772821,0.03766183945,-0.02053992664,3.325117715e-05,-0.0006850836376,0.03455396971,-0.04663090999
87.5,-0.06230722417,0.05966667418,0.06011157938,-0.05938624953,4.418904947e-05,-0.003980861615,0.008683450753,-0.004089964443
91.66666667,-0.003764758397,-0.01628758526,0.06255051859,-0.05932478772,-0.1000774809,-0.08189463113,0.01611932678,0.001229223249
95.83333333,0,0,0,0,0,0,0,0
